"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14180","Blytheville, AR","123","116","7",".",".",".","87","31","6","33",".",".","90",".","."
"14260","Boise City-Nampa, ID","366","265","101",".",".",".","93","63","39.5","322",".",".",".",".","44"
"14460","Boston-Cambridge-Quincy, MA-NH","366","53","234","73","6",".","179","108","72",".","77","42","245",".","2"
"14500","Boulder, CO","366","306","58","2",".",".","104","58","36","113",".","224",".",".","29"
"14540","Bowling Green, KY","366","288","73","5",".",".","105","61","36",".",".","274",".","86","6"
"14580","Bozeman, MT","133","105","28",".",".",".","90","60","32",".",".",".",".",".","133"
"14600","Bradenton-Sarasota-Venice, FL","366","262","91","13",".",".","119","80","44","143",".","185","30",".","8"
"14740","Bremerton-Silverdale, WA","61","60","1",".",".",".","62","38","19",".",".",".",".",".","61"
"14860","Bridgeport-Stamford-Norwalk, CT","366","225","116","21","4",".","195","87","44.5","20","99","116","130",".","1"
"15100","Brookings, SD","53","53",".",".",".",".","49","40","19",".",".",".",".",".","53"
"15180","Brownsville-Harlingen, TX","59","55","4",".",".",".","66","47","26",".",".",".",".",".","59"
"15260","Brunswick, GA","275","247","23","5",".",".","119","51","34",".",".","275",".",".","."
"15380","Buffalo-Niagara Falls, NY","366","81","132","138","15",".","190","132","88","4","34","22","305",".","1"
"15540","Burlington-South Burlington, VT","366","338","24","4",".",".","140","47","32","33","146","178","3",".","6"
"15580","Butte-Silver Bow, MT","327","279","47","1",".",".","106","54","22",".",".",".",".",".","327"
"15780","Camden, AR","61","60","1",".",".",".","59","31","17",".",".",".",".",".","61"
"15860","Canon City, CO","344","342","2",".",".",".","62","31","18",".",".",".",".",".","344"
"15940","Canton-Massillon, OH","366","249","93","23","1",".","151","87","41","12",".","166","151",".","37"
"15980","Cape Coral-Fort Myers, FL","366","338","25","3",".",".","106","47","31",".",".","366",".",".","."
"16060","Carbondale, IL","55","51","4",".",".",".","81","43","24",".",".",".",".",".","55"
"16100","Carlsbad-Artesia, NM","324","318","6",".",".",".","99","33","15",".","219",".","105",".","."
"16180","Carson City, NV","56","55","1",".",".",".","51","32","19",".",".",".",".",".","56"
"16220","Casper, WY","56","56",".",".",".",".","44","35","18.5",".",".",".",".",".","56"
"16260","Cedar City, UT","58","54","4",".",".",".","66","34","19",".",".",".",".",".","58"
"16300","Cedar Rapids, IA","366","167","145","51","3",".","167","106","56","10",".","62","280",".","14"
"16420","Central City, KY","363","259","64","34","6",".","193","102","26",".",".",".","363",".","."
"16580","Champaign-Urbana, IL","363","330","31","2",".",".","132","49","30",".",".","265","74",".","24"
"16620","Charleston, WV","366","276","76","14",".",".","132","74","34","1","87","65","202",".","11"
"16660","Charleston-Mattoon, IL","61","55","6",".",".",".","76","45","24",".",".",".",".",".","61"
"16700","Charleston-North Charleston, SC","366","265","85","15",".","1","203","84","41","7","21","245","70",".","23"
"16740","Charlotte-Gastonia-Concord, NC-SC","366","236","99","30","1",".","172","97","44","110","68","184",".",".","4"
"16820","Charlottesville, VA","60","60",".",".",".",".","35","31","19",".",".",".",".",".","60"
"16860","Chattanooga, TN-GA","366","316","38","12",".",".","132","61","34",".",".","343",".",".","23"
"16900","Chester, SC","353","298","49","6",".",".","129","67","35",".",".","353",".",".","."
"16940","Cheyenne, WY","58","58",".",".",".",".","32","23","14.5",".",".",".",".",".","58"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","366","27","175","147","15","2","210","132","96.5","2","20","24","290",".","30"
"17020","Chico, CA","366","280","81","5",".",".","104","71","38","18","135","197",".",".","16"
"17140","Cincinnati-Middletown, OH-KY-IN","366","54","160","130","22",".","200","137","90","2","21","19","321",".","3"
"17200","Claremont, NH","366","352","12","2",".",".","111","42","26",".",".","198","158",".","10"
"17260","Clarksdale, MS","59","59",".",".",".",".","41","35","18",".",".",".",".",".","59"
"17300","Clarksville, TN-KY","366","209","81","56","20",".","200","129","43",".",".",".","366",".","."
"17340","Clearlake, CA","288","288",".",".",".",".","48","36","25",".",".","272",".",".","16"
"17420","Cleveland, TN","366","275","64","24","3",".","200","82","29",".","103",".","249",".","14"
"17460","Cleveland-Elyria-Mentor, OH","366","54","152","150","10",".","200","132","91","5","12","33","297",".","19"
"17540","Clinton, IA","309","197","55","54","3",".","162","111","30",".",".",".","230",".","79"
"17660","Coeur d'Alene, ID","109","90","16","1","1","1","488","58","29",".",".",".",".",".","109"
"17700","Coffeyville, KS","91","76","9","6",".",".","121","69","32",".",".","60","31",".","."
"17820","Colorado Springs, CO","366","252","112","2",".",".","114","66","46","13","206","66","66",".","15"
"17900","Columbia, SC","366","171","163","32",".",".","143","97","52","14","14","118","88",".","132"
"17940","Columbia, TN","197","178","14","5",".",".","119","50","35",".","16","138",".",".","43"
"17980","Columbus, GA-AL","290","231","48","11",".",".","127","71","38",".",".","274",".",".","16"
"18140","Columbus, OH","366","222","118","25","1",".","156","90","45","39","9","158","137",".","23"
"18180","Concord, NH","365","233","74","51","7",".","200","111","31",".",".","83","255",".","27"
"18340","Corbin, KY","59","59",".",".",".",".","43","36","21",".",".",".",".",".","59"
"18500","Corning, NY","57","57",".",".",".",".","41","31","19",".",".",".",".",".","57"
"18580","Corpus Christi, TX","366","275","61","28","2",".","178","94","35",".",".","228","120",".","18"
"18820","Crawfordsville, IN","10","10",".",".",".",".","37","35","24.5",".",".",".",".",".","10"
"18860","Crescent City, CA","364","359","4","1",".",".","102","38","28",".",".","336",".","28","."
"19020","Culpeper, VA","42","42",".",".",".",".","40","33","19",".",".",".",".",".","42"
"19060","Cumberland, MD-WV","366","341","24","1",".",".","105","44","19","32",".",".","307",".","27"
"19100","Dallas-Fort Worth-Arlington, TX","366","238","93","27","5","3","203","100","47","14","132","209","2",".","9"
"19340","Davenport-Moline-Rock Island, IA-IL","366","273","70","21","2",".","156","85","36",".",".","213","119",".","34"
"19380","Dayton, OH","366","337","25","4",".",".","129","47","31","77",".","186","78",".","25"
"19460","Decatur, AL","231","175","55","1",".",".","118","68","31",".",".","123",".","73","35"
"19500","Decatur, IL","366","293","66","7",".",".","132","62","35",".",".","194","91",".","81"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","366","328","35","3",".",".","109","51","31",".",".","360",".",".","6"
"19700","Deming, NM","60","59","1",".",".",".","58","27.5","17",".",".",".",".",".","60"
"19740","Denver-Aurora, CO","366","73","234","54","4","1","203","110","69","11","184","69","95",".","7"
"19760","De Ridder, LA","365","337","26","1","1",".","156","47","31",".",".","365",".",".","."
"19780","Des Moines-West Des Moines, IA","338","289","44","5",".",".","111","59","31","122",".","153",".",".","63"
"19820","Detroit-Warren-Livonia, MI","366","126","157","82","1",".","156","112","64","3","46","35","249",".","33"
"19860","Dickinson, ND","366","362","3","1",".",".","113","17","4",".",".",".","313",".","53"
"19980","Dodge City, KS","366","351","15",".",".",".","87","47","31","12",".","343","1",".","10"
"20020","Dothan, AL","57","55","2",".",".",".","58","40","20",".",".",".",".",".","57"
"20100","Dover, DE","360","324","33","3",".",".","111","50.5","29",".",".","140","220",".","."
"20220","Dubuque, IA","335","300","19","13","3",".","156","51","9",".",".",".","335",".","."
"20260","Duluth, MN-WI","366","345","18","3",".",".","128","42","20","216",".",".","52","52","46"
"20380","Dunn, NC","58","56","2",".",".",".","64","36","24",".",".",".",".",".","58"
"20420","Durango, CO","364","344","20",".",".",".","84","48","40",".","5","349",".",".","10"
"20500","Durham, NC","366","255","100","11",".",".","147","71","43","117",".","145","100",".","4"
"20620","East Liverpool-Salem, OH","366","159","101","92","14",".","200","128","55",".","63",".","249",".","54"
"20780","Edwards, CO","135","135",".",".",".",".","45","30","17",".",".",".",".",".","135"
"20820","Effingham, IL","208","177","27","4",".",".","129","64","40",".",".","208",".",".","."
"20940","El Centro, CA","366","214","95","50","6","1","201","111","47",".",".","338",".",".","28"
"20980","El Dorado, AR","366","260","61","40","5",".","200","105","29",".",".",".","341",".","25"
"21020","Elizabeth City, NC","356","303","48","2","2","1","201","61","32",".",".","208","120",".","28"
"21060","Elizabethtown, KY","139","127","12",".",".",".","87","48","36",".",".","128",".",".","11"
"21140","Elkhart-Goshen, IN","184","161","17","6",".",".","145","67","34",".",".","184",".",".","."
"21220","Elko, NV","95","94","1",".",".",".","68","25","11",".",".",".",".","95","."
"21300","Elmira, NY","366","339","24","3",".",".","119","47","29",".",".","260","100",".","6"
"21340","El Paso, TX","366","61","86","162","57",".","200","165","107.5","13","65","40","244",".","4"
"21500","Erie, PA","366","217","115","32","2",".","172","92","44","11","45","128","180",".","2"
"21540","Escanaba, MI","366","338","19","8","1",".","190","47","14",".",".","118","248",".","."
"21660","Eugene-Springfield, OR","366","276","83","7",".",".","124","64","39","136",".","129",".",".","101"
"21700","Eureka-Arcata-Fortuna, CA","121","121",".",".",".",".","34","25","18",".",".","121",".",".","."
"21780","Evansville, IN-KY","366","12","76","184","94",".","200","171","122.5",".",".","9","357",".","."
"21820","Fairbanks, AK","265","201","60","4",".",".","115","70","33","165",".",".",".",".","100"
"21940","Fajardo, PR","55","51","4",".",".",".","70","43","19",".",".",".",".",".","55"
"22020","Fargo, ND-MN","190","189","1",".",".",".","52","27","14","141",".",".",".",".","49"
"22140","Farmington, NM","366","81","113","156","16",".","195","134","95","19",".",".","341",".","6"
"22180","Fayetteville, NC","366","290","64","12",".",".","140","73","37","154",".","202",".",".","10"
"22220","Fayetteville-Springdale-Rogers, AR-MO","60","59","1",".",".",".","55","29","19",".",".",".",".",".","60"
"22300","Findlay, OH","56","56",".",".",".",".","44","39","25.5",".",".",".",".",".","56"
"22380","Flagstaff, AZ","366","317","47","2",".",".","106","54","41",".",".","357",".","4","5"
"22420","Flint, MI","366","330","33","3",".",".","127","50","26.5",".",".","168","172",".","26"
"22520","Florence-Muscle Shoals, AL","366","303","46","17",".",".","139","71","17",".",".",".","333",".","33"
"22540","Fond du Lac, WI","182","155","19","8",".",".","135","67","35.5",".",".","182",".",".","."
"22660","Fort Collins-Loveland, CO","366","308","57","1",".",".","119","58","42","43",".","317",".","2","4"
"22800","Fort Madison-Keokuk, IA-MO","304","220","65","19",".",".","141","90","20",".",".",".","304",".","."
"22840","Fort Payne, AL","53","52","1",".",".",".","54","37","23",".",".",".",".",".","53"
"22900","Fort Smith, AR-OK","291","290","1",".",".",".","54","33","21",".","251",".",".",".","40"
"23020","Fort Walton Beach-Crestview-Destin, FL","20","20",".",".",".",".","31","25.5","17.5",".",".",".",".",".","20"
"23060","Fort Wayne, IN","366","312","38","15","1",".","172","58","33","48","98","174","24",".","22"
"23380","Fremont, OH","183","166","17",".",".",".","69","50","28",".",".",".",".",".","183"
"23420","Fresno, CA","366","148","103","86","27","2","203","147","61","13","114","217","1",".","21"
"23460","Gadsden, AL","61","57","4",".",".",".","63","48","26",".",".",".",".",".","61"
"23500","Gaffney, SC","365","295","58","11","1",".","172","71","35",".",".","365",".",".","."
"23700","Gallup, NM","61","59","2",".",".",".","52","33","19",".",".",".",".",".","61"
"23820","Gardnerville Ranchos, NV","366","320","46",".",".",".","93","54","38","1","53","305",".",".","7"
"23860","Georgetown, SC","364","319","45",".",".",".","92","53","30",".",".",".","60",".","304"
"23940","Gillette, WY","61","54","7",".",".",".","79","51","24",".",".",".",".",".","61"
"24020","Glens Falls, NY","366","358","5","3",".",".","137","31","13",".",".",".","321",".","45"
"24140","Goldsboro, NC","61","60","1",".",".",".","51","33","21",".",".",".",".",".","61"
"24220","Grand Forks, ND-MN","238","212","18","8",".",".","121","55","18.5",".","89",".","87",".","62"
"24300","Grand Junction, CO","366","277","89",".",".",".","77","59","43","208",".","120",".",".","38"
"24340","Grand Rapids-Wyoming, MI","366","327","31","8",".",".","142","52","28","90",".","178","64",".","34"
"24420","Grants Pass, OR","233","157","76",".",".",".","89","65","43","178",".",".",".",".","55"
"24500","Great Falls, MT","355","342","13",".",".",".","72","41","23","311",".",".",".",".","44"
"24540","Greeley, CO","365","327","38",".",".",".","90","51","34","98",".","232",".",".","35"
"24580","Green Bay, WI","366","236","99","30","1",".","165","96","37",".",".","94","264",".","8"
"24660","Greensboro-High Point, NC","366","316","46","4",".",".","119","58","35","164",".","197",".",".","5"
"24740","Greenville, MS","43","42","1",".",".",".","52","31","20",".",".",".",".",".","43"
"24780","Greenville, NC","225","180","38","7",".",".","124","71","39",".",".","215",".",".","10"
"24860","Greenville-Mauldin-Easley, SC","366","302","56","8",".",".","116","64","38.5",".","118","234","8",".","6"
"25020","Guayama, PR","61","58","3",".",".",".","70","37","19",".",".",".",".",".","61"
"25060","Gulfport-Biloxi, MS","363","293","48","19","3",".","186","77","36",".",".","244","119",".","."
"25180","Hagerstown-Martinsburg, MD-WV","42","42",".",".",".",".","38","35","24",".",".",".",".",".","42"
"25260","Hanford-Corcoran, CA","356","278","76","2",".",".","107","67","35",".",".","306",".",".","50"
"25300","Hannibal, MO","50","49","1",".",".",".","55","27","16",".",".",".",".",".","50"
"25340","Harriman, TN","366","322","31","11","2",".","162","59","11",".",".",".","335",".","31"
"25420","Harrisburg-Carlisle, PA","366","287","65","13","1",".","154","74","39","21","136","144","63",".","2"
"25460","Harrison, AR","136","112","22",".","2",".","154","59","31",".",".","51",".","85","."
"25540","Hartford-West Hartford-East Hartford, CT","366","273","70","16","6","1","201","80","41","128","34","156","44",".","4"
"25580","Hastings, NE","61","59","2",".",".",".","55","39","19",".",".",".",".",".","61"
"25620","Hattiesburg, MS","276","236","39","1",".",".","111","61","39",".",".","276",".",".","."
"25740","Helena, MT","246","174","52","15","5",".","200","96","35",".",".",".","66",".","180"
"25760","Helena-West Helena, AR","60","60",".",".",".",".","48","40.5","24",".",".",".",".",".","60"
"25860","Hickory-Lenoir-Morganton, NC","330","315","15",".",".",".","93","46","33",".",".","325",".",".","5"
"25900","Hilo, HI","365","226","21","39","79",".","200","200","27",".",".","207","149","9","."
"26020","Hobbs, NM","59","59",".",".",".",".","35","25","15",".",".",".",".",".","59"
"26100","Holland-Grand Haven, MI","119","94","16","8","1",".","154","90","38",".",".","119",".",".","."
"26180","Honolulu, HI","366","356","9","1",".",".","105","36","24","105","5","157","50",".","49"
"26300","Hot Springs, AR","61","59","2",".",".",".","59","37","18",".",".",".",".",".","61"
"26380","Houma-Bayou Cane-Thibodaux, LA","341","316","25",".",".",".","97","49","31",".",".","341",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","366","63","191","88","17","7","220","139","81","12","47","81","216",".","10"
"26580","Huntington-Ashland, WV-KY-OH","366","48","214","86","18",".","200","128","77",".","16","31","316",".","3"
"26620","Huntsville, AL","366","297","56","11","2",".","159","69","37","8","146","207",".",".","5"
"26820","Idaho Falls, ID","53","49","4",".",".",".","96","45","29",".",".",".",".",".","53"
"26900","Indianapolis-Carmel, IN","366","77","202","82","4","1","214","110","72","2","12","47","299",".","6"
"27020","Iron Mountain, MI-WI","366","342","21","3",".",".","127","45","30",".","33","307","25",".","1"
"27140","Jackson, MS","341","293","43","4","1",".","200","58","37","36",".","257","27",".","21"
"27180","Jackson, TN","59","57","2",".",".",".","69","39","27",".",".",".",".",".","59"
"27220","Jackson, WY-ID","360","341","19",".",".",".","85","47","35.5",".",".","339",".","5","16"
"27260","Jacksonville, FL","366","210","107","45","4",".","191","105","47","18","28","142","176",".","2"
"27340","Jacksonville, NC","60","59","1",".",".",".","58","32.5","19",".",".",".",".",".","60"
"27460","Jamestown-Dunkirk-Fredonia, NY","366","175","136","55",".",".","150","109","51",".",".","121","245",".","."
"27500","Janesville, WI","185","159","17","9",".",".","135","67","33",".",".","185",".",".","."
"27540","Jasper, IN","337","226","53","42","16",".","200","121","33",".",".",".","318",".","19"
"27780","Johnstown, PA","365","205","123","37",".",".","137","101","47","4","56","95","204",".","6"
"27860","Jonesboro, AR","60","59","1",".",".",".","53","38.5","21.5",".",".",".",".",".","60"
"27940","Juneau, AK","363","323","35","3",".","2","482","52","14",".",".",".",".",".","363"
"27980","Kahului-Wailuku, HI","366","366",".",".",".",".","50","31","21",".",".","335",".","28","3"
"28020","Kalamazoo-Portage, MI","366","308","45","11","2",".","187","63","33.5",".","89","224","52",".","1"
"28060","Kalispell, MT","366","292","66","6","2",".","190","60","36",".",".","158",".","20","188"
"28140","Kansas City, MO-KS","366","229","119","16","2",".","166","83","45","16","78","158","55",".","59"
"28180","Kapaa, HI","40","40",".",".",".",".","30","22","16",".",".",".",".",".","40"
"28260","Kearney, NE","58","54","4",".",".",".","69","46","23",".",".",".",".",".","58"
"28300","Keene, NH","366","321","40","5",".",".","127","54","30.5",".",".","183","176",".","7"
"28420","Kennewick-Richland-Pasco, WA","325","315","8","1",".","1","492","35","19",".",".",".",".",".","325"
"28660","Killeen-Temple-Fort Hood, TX","60","59","1",".",".",".","55","27.5","14.5",".",".",".",".",".","60"
"28700","Kingsport-Bristol-Bristol, TN-VA","366","82","90","162","32",".","200","147","104","1","10","24","325",".","6"
"28740","Kingston, NY","363","325","31","7",".",".","145","51","32",".",".","329","25",".","9"
"28900","Klamath Falls, OR","263","198","64","1",".",".","134","60","33","84",".",".",".","39","140"
"28940","Knoxville, TN","366","150","151","63","2",".","188","114","57","14",".","143","162","38","9"
"29140","Lafayette, IN","366","258","65","43",".",".","142","103","24",".","28",".","336",".","2"
"29180","Lafayette, LA","354","333","16","4","1",".","187","45","28",".",".","354",".",".","."
"29260","La Grande, OR","173","150","23",".",".",".","83","52","31",".",".",".",".",".","173"
"29340","Lake Charles, LA","366","295","57","14",".",".","145","74","38",".",".","330","31",".","5"
"29420","Lake Havasu City-Kingman, AZ","32","32",".",".",".",".","34","27","18",".",".",".",".","32","."
"29460","Lakeland, FL","366","293","60","13",".",".","150","71","31",".",".","133","233",".","."
"29540","Lancaster, PA","366","296","59","9","2",".","154","64","36.5",".","124","162","72",".","8"
"29620","Lansing-East Lansing, MI","184","151","24","8","1",".","174","71","36",".",".","184",".",".","."
"29660","Laramie, WY","53","51","2",".",".",".","57","37","22",".",".",".",".",".","53"
"29700","Laredo, TX","48","45","3",".",".",".","85","48","25.5",".",".",".",".",".","48"
"29740","Las Cruces, NM","366","143","81","81","61",".","200","177","66","25",".","98","202",".","41"
"29820","Las Vegas-Paradise, NV","366","140","207","19",".",".","145","96","56","53","173","136",".",".","4"
"29860","Laurel, MS","57","56","1",".",".",".","51","31","19",".",".",".",".",".","57"
"30020","Lawton, OK","253","253",".",".",".",".","49","32","14","131","80",".",".",".","42"
"30300","Lewiston, ID-WA","61","56","5",".",".",".","58","50","29",".",".",".",".",".","61"
"30340","Lewiston-Auburn, ME","362","333","28","1",".",".","102","43","16",".",".",".","325",".","37"
"30420","Lexington, NE","55","51","4",".",".",".","62","47","23",".",".",".",".",".","55"
"30460","Lexington-Fayette, KY","366","288","75","3",".",".","119","61","39","11","145","133","74",".","3"
"30620","Lima, OH","366","323","34","9",".",".","150","57","30",".",".","200","149",".","17"
"30660","Lincoln, IL","221","196","22","3",".",".","129","51","35",".",".","221",".",".","."
"30700","Lincoln, NE","366","345","21",".",".",".","84","47","30","182",".","167",".",".","17"
"30740","Lincolnton, NC","216","179","35","2",".",".","106","61","39",".",".","202",".",".","14"
"30780","Little Rock-North Little Rock-Conway, AR","366","320","39","7",".",".","109","52","37",".","64","277","10",".","15"
"30980","Longview, TX","320","266","47","7",".",".","142","74","37",".",".","320",".",".","."
"31020","Longview, WA","60","60",".",".",".",".","43","35","19",".",".",".",".",".","60"
"31060","Los Alamos, NM","366","331","35",".",".",".","93","50","42",".",".","365",".","1","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","366","21","108","112","47","78","248","209","114.5","44","137","183",".",".","2"
"31140","Louisville/Jefferson County, KY-IN","366","116","179","66","5",".","165","114","66","32","7","70","256",".","1"
"31180","Lubbock, TX","170","165","5",".",".",".","62","31.5","19",".",".",".",".",".","170"
"31340","Lynchburg, VA","240","194","42","4",".",".","127","64","41",".",".","213",".",".","27"
"31460","Madera, CA","363","245","76","40","2",".","154","104","40",".",".","335",".",".","28"
"31500","Madison, IN","366","146","84","104","32",".","200","146","70",".",".",".","366",".","."
"31540","Madison, WI","366","318","34","14",".",".","129","56","30","80",".","190","48",".","48"
"31660","Malone, NY","56","56",".",".",".",".","45","26","15.5",".",".",".",".",".","56"
"31700","Manchester-Nashua, NH","366","271","84","11",".",".","145","72","37","45","31","147","143",".","."
"31820","Manitowoc, WI","262","221","33","8",".",".","124","64","29",".",".","171","91",".","."
"31900","Mansfield, OH","166","162","4",".",".",".","59","36","23",".",".",".",".",".","166"
"32100","Marquette, MI","61","61",".",".",".",".","49","27","9",".",".",".",".",".","61"
"32270","Marshfield-Wisconsin Rapids, WI","113","80","24","9",".",".","143","89","21",".",".",".","113",".","."
"32300","Martinsville, VA","59","59",".",".",".",".","46","34","19",".",".",".",".",".","59"
"32380","Mason City, IA","176","138","36","2",".",".","118","63","34",".",".",".",".",".","176"
"32460","Mayfield, KY","215","202","13",".",".",".","80","47","35",".",".","215",".",".","."
"32780","Medford, OR","366","223","135","8",".",".","129","75","46","163",".","117",".",".","86"
"32820","Memphis, TN-MS-AR","366","138","136","87","5",".","173","119","61","62","54","115","132",".","3"
"32900","Merced, CA","332","188","71","64","9",".","179","127","47","3","83","221",".",".","25"
"32940","Meridian, MS","276","261","15",".",".",".","97","46","32",".",".","276",".",".","."
"33020","Mexico, MO","58","57","1",".",".",".","52","30","16",".",".",".",".",".","58"
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","366","274","80","11","1",".","154","77","41","42","91","161","41","21","10"
"33140","Michigan City-La Porte, IN","366","303","46","14","3",".","200","70","34",".",".","158","208",".","."
"33180","Middlesborough, KY","366","341","24","1",".",".","109","49","33","174",".","171",".",".","21"
"33220","Midland, MI","366","363","3",".",".",".","86","30","17",".","322",".",".",".","44"
"33300","Milledgeville, GA","349","314","26","9",".",".","139","51","4",".",".",".","349",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","366","245","87","32","2",".","154","100","40.5","6","175","79","87",".","19"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","366","161","116","81","8",".","200","118","54","85","42","31","180",".","28"
"33540","Missoula, MT","334","241","93",".",".",".","98","63","41","150","5",".",".",".","179"
"33660","Mobile, AL","366","180","80","94","12",".","180","128","51",".",".","122","221",".","23"
"33700","Modesto, CA","366","214","110","39","3",".","166","104","47","16","155","177",".",".","18"
"33740","Monroe, LA","364","330","32","2",".",".","104","50","34",".","42","307","4",".","11"
"33780","Monroe, MI","59","58","1",".",".",".","59","35","19",".",".",".",".",".","59"
"33860","Montgomery, AL","289","248","34","7",".",".","135","61","36",".",".","269",".",".","20"
"34020","Morgan City, LA","366","352","14",".",".",".","77","43","26",".","155","211",".",".","."
"34060","Morgantown, WV","366","170","124","68","4",".","167","111","52",".",".",".","366",".","."
"34100","Morristown, TN","214","164","36","13","1",".","154","84","40.5",".",".","214",".",".","."
