"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"17820","Colorado Springs, CO","365","231","118","10","4","2","212","79","47","167","84","114",".",".","."
"17900","Columbia, SC","365","275","69","21",".",".","150","80","39","57","4","269","35",".","."
"17940","Columbia, TN","365","178","127","55","5",".","184","108","51",".",".","113","252",".","."
"17980","Columbus, GA-AL","203","163","31","8","1",".","177","71","38",".",".","203",".",".","."
"18140","Columbus, OH","365","126","170","59","10",".","198","116","60","92","31","72","170",".","."
"18180","Concord, NH","202","109","34","44","15",".","196","142","41",".",".",".","202",".","."
"18580","Corpus Christi, TX","361","288","57","14","2",".","177","74","34",".",".","322","39",".","."
"19060","Cumberland, MD-WV","359","225","118","16",".",".","119","86","40","87",".","56","216",".","."
"19100","Dallas-Fort Worth-Arlington, TX","365","187","118","36","18","6","209","127","49","41","100","190","34",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","278","81","6",".",".","124","69","39","101",".","169","95",".","."
"19380","Dayton, OH","365","160","144","42","15","4","209","127","56","28","107","153","77",".","."
"19460","Decatur, AL","297","237","53","7",".",".","137","67","37",".","37","260",".",".","."
"19500","Decatur, IL","362","274","60","27","1",".","163","90","33",".",".","210","152",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","225","220","3","2",".",".","128","7","0",".",".",".","225",".","."
"19740","Denver-Aurora, CO","365","21","206","105","22","11","236","150","87","176","79","66","44",".","."
"19780","Des Moines-West Des Moines, IA","365","211","149","5",".",".","116","76","48","230",".","135",".",".","."
"19820","Detroit-Warren-Livonia, MI","365","40","122","161","41","1","201","155","104","10","12","37","306",".","."
"19860","Dickinson, ND","365","227","99","36","3",".","183","103","40",".",".",".","365",".","."
"20100","Dover, DE","319","286","25","7","1",".","153","56","21",".",".","150","169",".","."
"20220","Dubuque, IA","365","299","57","9",".",".","134","62","31","257",".",".","108",".","."
"20260","Duluth, MN-WI","365","236","124","5",".",".","111","71","43","286",".","49","30",".","."
"20340","Duncan, OK","227","220","7",".",".",".","92","30","3",".",".",".","227",".","."
"20500","Durham, NC","360","210","126","23","1",".","163","90","43.5","290",".","63","7",".","."
"20620","East Liverpool-Salem, OH","337","93","154","82","8",".","167","125","75",".",".",".","337",".","."
"20820","Effingham, IL","305","258","42","5",".",".","116","64","31",".",".","305",".",".","."
"20940","El Centro, CA","339","308","28","3",".",".","114","49","34",".",".","339",".",".","."
"20980","El Dorado, AR","292","287","3","2",".",".","103","20","7",".",".",".","292",".","."
"21060","Elizabethtown, KY","198","166","30","2",".",".","101","61","37",".",".","198",".",".","."
"21300","Elmira, NY","365","326","34","5",".",".","142","51","31","19",".","250","96",".","."
"21340","El Paso, TX","365","45","74","135","111",".","200","198","121","29","20","30","286",".","."
"21500","Erie, PA","363","126","147","74","16",".","200","121","62","3","65","66","229",".","."
"21660","Eugene-Springfield, OR","365","296","69",".",".",".","94","58","34","226",".","139",".",".","."
"21780","Evansville, IN-KY","365","4","35","159","166","1","259","200","146",".","3","11","351",".","."
"21820","Fairbanks, AK","365","251","73","26","11","4","216","108","24","365",".",".",".",".","."
"22140","Farmington, NM","365","159","116","81","9",".","200","121","56","94",".",".","271",".","."
"22180","Fayetteville, NC","185","127","45","12","1",".","156","87","43",".",".","185",".",".","."
"22380","Flagstaff, AZ","340","253","69","18",".",".","129","85.5","40","162",".","178",".",".","."
"22420","Flint, MI","365","245","96","23","1",".","197","90","41",".",".","158","207",".","."
"22500","Florence, SC","156","123","17","15","1",".","151","101","36",".",".","156",".",".","."
"22520","Florence-Muscle Shoals, AL","363","123","70","114","56",".","200","163","94",".",".",".","363",".","."
"22660","Fort Collins-Loveland, CO","346","268","73","4","1",".","151","68","38","155",".","191",".",".","."
"23060","Fort Wayne, IN","360","301","38","18","3",".","164","77","35",".",".","360",".",".","."
"23420","Fresno, CA","365","113","137","78","30","7","205","151","71","92","72","201",".",".","."
"23460","Gadsden, AL","204","142","44","17","1",".","166","100","43",".",".","204",".",".","."
"23540","Gainesville, FL","254","254",".",".",".",".","45","29","7",".",".","81","173",".","."
"23820","Gardnerville Ranchos, NV","88","88",".",".",".",".","47","40","32","75",".","13",".",".","."
"23860","Georgetown, SC","313","274","24","11","4",".","184","55","0",".",".",".","299",".","14"
"23980","Glasgow, KY","185","130","44","11",".",".","132","84","42",".",".","185",".",".","."
"24020","Glens Falls, NY","365","271","74","17","3",".","169","81","37",".",".","216","149",".","."
"24300","Grand Junction, CO","365","341","24",".",".",".","83","47","18","334",".",".","31",".","."
"24340","Grand Rapids-Wyoming, MI","365","298","46","19","2",".","156","74","33","39",".","248","78",".","."
"24420","Grants Pass, OR","363","185","149","27","2",".","183","97","50","363",".",".",".",".","."
"24500","Great Falls, MT","246","245","1",".",".",".","60","30","13","246",".",".",".",".","."
"24540","Greeley, CO","364","280","79","5",".",".","138","69","41","114",".","250",".",".","."
"24580","Green Bay, WI","365","30","63","146","126",".","200","195","128",".",".","15","350",".","."
"24660","Greensboro-High Point, NC","365","282","64","17","2",".","177","80","33",".",".","160","205",".","."
"24780","Greenville, NC","184","167","17",".",".",".","90","50","31",".",".","126","58",".","."
"24860","Greenville-Mauldin-Easley, SC","363","252","93","16","2",".","159","84","42","82",".","243","38",".","."
"25020","Guayama, PR","302","300","2",".",".",".","57","21","7",".",".",".","302",".","."
"25060","Gulfport-Biloxi, MS","359","289","40","26","4",".","200","94","11",".",".",".","359",".","."
"25180","Hagerstown-Martinsburg, MD-WV","285","254","23","8",".",".","122","51","26",".",".","285",".",".","."
"25260","Hanford-Corcoran, CA","259","193","46","19","1",".","151","90","38",".",".","259",".",".","."
"25340","Harriman, TN","365","197","96","54","18",".","200","119","48",".",".","135","230",".","."
"25420","Harrisburg-Carlisle, PA","365","204","115","38","6","2","205","106","47","11","134","151","69",".","."
"25540","Hartford-West Hartford-East Hartford, CT","365","120","179","36","17","13","216","137","61","143","12","145","65",".","."
"25860","Hickory-Lenoir-Morganton, NC","238","182","45","11",".",".","132","77","42",".",".","212","26",".","."
"25940","Hilton Head Island-Beaufort, SC","79","69","8","2",".",".","137","74","29",".",".","79",".",".","."
"26140","Homosassa Springs, FL","346","301","26","17","2",".","200","69","10",".",".",".","346",".","."
"26180","Honolulu, HI","365","277","73","15",".",".","128","70","33","271",".","30","64",".","."
"26420","Houston-Sugar Land-Baytown, TX","365","50","127","130","30","28","248","187","103","3","47","133","182",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","165","134","59","7",".","186","111","54","31","47","120","167",".","."
"26620","Huntsville, AL","328","265","50","12","1",".","159","74","33",".",".","328",".",".","."
"26900","Indianapolis-Carmel, IN","365","17","116","193","38","1","202","152","108","20","8","35","302",".","."
"26980","Iowa City, IA","312","285","23","4",".",".","116","49","31",".",".","312",".",".","."
"27140","Jackson, MS","364","326","30","6","1","1","203","51","34","120","29","215",".",".","."
"27260","Jacksonville, FL","365","148","126","86","5",".","200","116","62","63","9","58","235",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","330","139","80","82","29",".","200","146.5","62",".",".",".","330",".","."
"27500","Janesville, WI","365","166","116","74","9",".","200","118","56",".","60","96","209",".","."
"27540","Jasper, IN","364","175","95","73","21",".","200","127","51.5",".",".",".","364",".","."
"27780","Johnstown, PA","364","149","160","53","2",".","161","105","55","6","76","73","209",".","."
"28100","Kankakee-Bradley, IL","332","311","19","1","1",".","195","45","24",".",".","332",".",".","."
"28140","Kansas City, MO-KS","365","95","154","92","23","1","218","135","72","41","74","56","194",".","."
"28300","Keene, NH","238","159","48","30","1",".","195","109","44",".",".","163","75",".","."
"28540","Ketchikan, AK","62","61","1",".",".",".","51","30","9",".",".",".","62",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","365","29","74","173","89",".","200","179","119","4","4","15","342",".","."
"28940","Knoxville, TN","365","77","187","88","13",".","200","124","76","56",".","117","192",".","."
"29020","Kokomo, IN","123","104","18","1",".",".","111","62","20",".",".",".","123",".","."
"29100","La Crosse, WI-MN","304","268","32","4",".",".","115","57","32",".","64","173","67",".","."
"29340","Lake Charles, LA","347","289","34","21","2","1","204","71","34",".",".","310","37",".","."
"29540","Lancaster, PA","360","203","125","29",".","3","270","97","47",".","158","114","88",".","."
"29620","Lansing-East Lansing, MI","365","199","120","46",".",".","138","103","47",".",".","77","288",".","."
"29740","Las Cruces, NM","365","119","80","98","68",".","200","178","88","34",".","80","251",".","."
"29820","Las Vegas-Paradise, NV","365","84","209","52","12","8","410","122","70","145","85","135",".",".","."
"30340","Lewiston-Auburn, ME","354","264","76","14",".",".","133","79","29",".",".",".","354",".","."
"30460","Lexington-Fayette, KY","365","236","108","21",".",".","145","87","45","61","114","139","51",".","."
"30620","Lima, OH","365","312","41","11","1",".","158","65","31",".",".","236","129",".","."
"30700","Lincoln, NE","365","333","28","3","1",".","153","48","31","145",".","220",".",".","."
"30740","Lincolnton, NC","163","143","18","2",".",".","106","54","32",".",".","125","38",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","318","43","3","1",".","164","54","35","5","49","309","2",".","."
"30860","Logan, UT-ID","243","229","14",".",".",".","62","48","35","62",".","181",".",".","."
"30980","Longview, TX","353","270","59","23","1",".","182","87","35",".","28","283","42",".","."
"31020","Longview, WA","328","326","2",".",".",".","69","29","14",".",".",".","328",".","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","7","90","98","62","108","298","228","136","61","135","169",".",".","."
"31140","Louisville/Jefferson County, KY-IN","365","10","72","205","76","2","205","171","121","26","10","28","301",".","."
"31300","Lumberton, NC","120","108","12",".",".",".","90","50.5","35",".",".","120",".",".","."
"31500","Madison, IN","365","137","88","83","57",".","200","171","76",".","38",".","327",".","."
"31540","Madison, WI","365","154","150","59","2",".","161","108","56","18","1","97","249",".","."
"31580","Madisonville, KY","212","165","47",".",".",".","100","71","41",".",".","212",".",".","."
"31700","Manchester-Nashua, NH","365","50","254","58","3",".","195","108","71","238",".","29","98",".","."
"31860","Mankato-North Mankato, MN","162","160","2",".",".",".","64","39","22.5",".",".","162",".",".","."
"31900","Mansfield, OH","239","201","36","2",".",".","105","65","17",".",".",".","239",".","."
"32060","Marion-Herrin, IL","356","295","56","5",".",".","111","66","34",".",".","229","127",".","."
"32100","Marquette, MI","365","298","51","16",".",".","143","67","13",".",".",".","365",".","."
"32780","Medford, OR","365","41","295","26","3",".","181","98","73","323","1","41",".",".","."
"32820","Memphis, TN-MS-AR","365","53","171","123","18",".","200","136","87","60","21","42","242",".","."
"32900","Merced, CA","69","58","11",".",".",".","68","57","38",".","55","14",".",".","."
"32940","Meridian, MS","348","346","1","1",".",".","101","13","7",".",".",".","348",".","."
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","365","69","262","29","4","1","203","99","65","293","38","31","3",".","."
"33140","Michigan City-La Porte, IN","365","206","119","40",".",".","141","102","44",".",".",".","365",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","365","87","121","141","16",".","193","134","87","23","28","52","262",".","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","42","176","89","58",".","200","192","85","146","16","29","174",".","."
"33540","Missoula, MT","258","159","94","4","1",".","195","77","44","257",".",".","1",".","."
"33660","Mobile, AL","364","221","101","39","3",".","159","104","44",".",".","221","143",".","."
"33700","Modesto, CA","365","231","95","38","1",".","161","101","47","11","206","146","2",".","."
"33740","Monroe, LA","335","317","18",".",".",".","84","46","29",".",".","286","49",".","."
"33780","Monroe, MI","365","160","147","56","2",".","162","106","56",".",".",".","365",".","."
"33860","Montgomery, AL","248","222","22","3","1",".","190","51","30",".",".","176","72",".","."
"34620","Muncie, IN","164","128","34","2",".",".","107","71","24",".",".",".","164",".","."
"34660","Murray, KY","191","137","47","7",".",".","116","77","44",".",".","191",".",".","."
"34700","Muscatine, IA","343","259","33","40","11",".","200","119","7",".",".",".","343",".","."
"34740","Muskegon-Norton Shores, MI","365","179","126","57","2","1","202","111","55","29",".","89","247",".","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC","191","158","26","7",".",".","140","71","37",".",".","191",".",".","."
"34900","Napa, CA","365","324","40","1",".",".","104","54","36","68","142","155",".",".","."
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","365","40","194","111","19","1","217","137","80","161",".","23","181",".","."
"35100","New Bern, NC","309","296","9","4",".",".","124","44","30",".",".","309",".",".","."
"35260","New Castle, PA","361","193","93","74","1",".","151","111","48","1","106","79","175",".","."
"35300","New Haven-Milford, CT","365","139","145","61","12","8","212","117","60","13","119","82","151",".","."
"35380","New Orleans-Metairie-Kenner, LA","365","212","115","26","8","4","214","102","47","73","105","172","15",".","."
"35420","New Philadelphia-Dover, OH","280","135","77","47","21",".","198","140","54",".",".",".","280",".","."
"35460","Newport, TN","365","227","105","32","1",".","154","96","37",".",".",".","365",".","."
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA","365","1","134","179","36","15","214","161","107","83","31","67","184",".","."
"35980","Norwich-New London, CT","147","61","41","20","13","12","213","182","58",".",".","147",".",".","."
"36140","Ocean City, NJ","263","196","48","16","3",".","166","93","42",".",".","263",".",".","."
"36220","Odessa, TX","335","293","37","4","1",".","161","54","38","9","105","193","28",".","."
"36260","Ogden-Clearfield, UT","365","119","199","41","3","3","207","105","60","102","78","124","61",".","."
"36420","Oklahoma City, OK","365","260","94","11",".",".","147","71","42","64","131","170",".",".","."
"36540","Omaha-Council Bluffs, NE-IA","365","247","100","13","3","2","218","82","42","203",".","129","33",".","."
"36740","Orlando-Kissimmee, FL","365","268","89","8",".",".","109","71","41","170","23","158","14",".","."
"36780","Oshkosh-Neenah, WI","180","152","23","5",".",".","150","61","36",".",".","180",".",".","."
"36860","Ottawa-Streator, IL","287","283","4",".",".",".","93","42","27",".",".","287",".",".","."
"36980","Owensboro, KY","365","144","149","68","4",".","162","112","61","14","18","123","210",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","100","101","85","48","31","221","195","87","8","85","272",".",".","."
"37140","Paducah, KY-IL","365","128","158","74","5",".","178","112","64","13","13","98","241",".","."
"37340","Palm Bay-Melbourne-Titusville, FL","166","164",".","2",".",".","121","14","7",".",".",".","166",".","."
"37620","Parkersburg-Marietta-Vienna, WV-OH","252","131","98","22","1",".","157","100","45",".",".",".","252",".","."
"37700","Pascagoula, MS","349","336","12","1",".",".","112","26","7",".",".",".","349",".","."
"37740","Payson, AZ","365","19","28","105","211","2","224","200","168",".",".",".","365",".","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","268","58","34","5",".","190","101","38","3","5","296","61",".","."
"37900","Peoria, IL","365","217","112","31","5",".","193","97","46","100",".","97","168",".","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","5","163","153","33","11","222","159","103","12","55","77","221",".","."
"38060","Phoenix-Mesa-Scottsdale, AZ","365","60","115","101","82","7","220","198","103","94","30","71","170",".","."
"38300","Pittsburgh, PA","365","3","28","159","174","1","204","200","148","1","2","9","353",".","."
"38340","Pittsfield, MA","238","176","47","12","3",".","159","87","40",".",".","116","122",".","."
"38420","Platteville, WI","183","154","29",".",".",".","100","58","36",".",".","183",".",".","."
"38540","Pocatello, ID","364","136","41","85","102",".","200","198","103",".",".",".","364",".","."
"38660","Ponce, PR","295","206","89",".",".",".","84","58","44","295",".",".",".",".","."
"38820","Port Angeles, WA","365","223","62","62","18",".","190","121","29",".",".",".","365",".","."
"38860","Portland-South Portland-Biddeford, ME","365","99","150","104","11","1","208","130","77",".",".","73","292",".","."
"38900","Portland-Vancouver-Beaverton, OR-WA","365","102","231","28","4",".","171","92","60","215",".","34","115",".","1"
"39020","Portsmouth, OH","361","304","54","3",".",".","114","56","24",".",".",".","361",".","."
"39100","Poughkeepsie-Newburgh-Middletown, NY","365","268","61","33","3",".","178","100","31","43",".","126","196",".","."
"39140","Prescott, AZ","287","269","17",".","1",".","154","48","33","169",".","118",".",".","."
"39260","Prineville, OR","335","335",".",".",".",".","50","42","31",".",".","335",".",".","."
"39300","Providence-New Bedford-Fall River, RI-MA","365","23","166","160","12","4","208","134","99","36","13","53","263",".","."
"39340","Provo-Orem, UT","365","47","250","44","18","6","224","128","74","321","16","28",".",".","."
"39380","Pueblo, CO","356","354","2",".",".",".","65","26","13","356",".",".",".",".","."
"39500","Quincy, IL-MO","362","280","64","17","1",".","167","80","31",".",".","186","176",".","."
"39540","Racine, WI","365","281","56","23","5",".","174","90","34","89",".","163","113",".","."
"39580","Raleigh-Cary, NC","273","162","82","23","5","1","203","101","46","106",".","167",".",".","."
"39740","Reading, PA","365","166","151","35","11","2","203","109","53",".","127","114","124",".","."
"39820","Redding, CA","330","274","38","18",".",".","140","71","34",".",".","330",".",".","."
"39900","Reno-Sparks, NV","364","220","118","17","6","3","214","90","45","146","1","217",".",".","."
"40060","Richmond, VA","365","135","173","51","6",".","177","109","61","13","77","114","161",".","."
"40140","Riverside-San Bernardino-Ontario, CA","365","39","103","84","29","110","273","222","108",".","158","207",".",".","."
"40220","Roanoke, VA","365","275","82","8",".",".","150","67","41","17","110","211","27",".","."
"40340","Rochester, MN","365","182","165","18",".",".","150","80","51","268",".","42","55",".","."
"40380","Rochester, NY","365","63","159","138","5",".","190","126","85","11",".","61","293",".","."
"40420","Rockford, IL","365","251","108","6",".",".","129","77","40","160",".","179","26",".","."
"40500","Rockland, ME","365","317","44","4",".",".","112","59","26",".",".",".","365",".","."
"40860","Rutland, VT","242","175","53","14",".",".","124","80","33",".",".",".","242",".","."
"40900","Sacramento--Arden-Arcade--Roseville, CA","365","53","192","91","21","8","220","145","79","202","33","130",".",".","."
"40940","Safford, AZ","365","193","36","37","99",".","200","200","47",".",".","200","165",".","."
"40980","Saginaw-Saginaw Township North, MI","365","351","14",".",".",".","68","39","20","365",".",".",".",".","."
"41060","St. Cloud, MN","355","352","1","2",".",".","122","11","4",".",".",".","355",".","."
"41180","St. Louis, MO-IL","365","9","102","201","47","6","262","164","111","3","23","32","307",".","."
"41420","Salem, OR","365","332","33",".",".",".","80","50","26","237",".","128",".",".","."
"41500","Salinas, CA","365","347","18",".",".",".","93","47","31",".","141","224",".",".","."
"41620","Salt Lake City, UT","365","3","53","216","93",".","200","178","125","8",".","7","350",".","."
"41700","San Antonio, TX","364","287","54","20","3",".","179","77","38","53","74","234","3",".","."
"41740","San Diego-Carlsbad-San Marcos, CA","365","91","134","84","43","13","219","174","87","10","130","212","13",".","."
"41860","San Francisco-Oakland-Fremont, CA","365","201","138","23","3",".","185","89","47","52","198","105","10",".","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","235","101","27","2",".","161","99","43","113","10","242",".",".","."
"41980","San Juan-Caguas-Guaynabo, PR","363","100","190","68","3","2","220","114","66","208",".","5","150",".","."
"42020","San Luis Obispo-Paso Robles, CA","365","266","91","8",".",".","139","71","41",".","72","184","109",".","."
"42060","Santa Barbara-Santa Maria-Goleta, CA","365","179","160","25",".","1","207","90","51","59","104","194","8",".","."
"42100","Santa Cruz-Watsonville, CA","365","346","19",".",".",".","93","45","31",".",".","365",".",".","."
"42140","Santa Fe, NM","365","355","10",".",".",".","71","36","18","365",".",".",".",".","."
"42220","Santa Rosa-Petaluma, CA","365","337","28",".",".",".","89","47","32","35","142","188",".",".","."
"42460","Scottsboro, AL","364","267","64","28","5",".","200","94","31",".",".",".","364",".","."
"42540","Scranton--Wilkes-Barre, PA","365","179","141","37","6","2","213","104","51","13","83","155","114",".","."
"42580","Seaford, DE","228","197","16","15",".",".","130","69","14",".",".",".","228",".","."
"42660","Seattle-Tacoma-Bellevue, WA","365","3","111","204","47",".","200","157","112","53","40","6","266",".","."
"42940","Sevierville, TN","288","288",".",".",".",".","24","7","1",".",".",".","288",".","."
"43100","Sheboygan, WI","365","285","54","23","3",".","166","85","33",".",".","258","107",".","."
"43340","Shreveport-Bossier City, LA","363","289","53","21",".",".","150","84","38",".",".","355","8",".","."
"43420","Sierra Vista-Douglas, AZ","323","176","31","49","67",".","200","200","47","73",".","63","187",".","."
"43500","Silver City, NM","365","276","29","45","15",".","200","121","0",".",".",".","365",".","."
"43700","Somerset, KY","180","149","25","6",".",".","119","67","40.5",".",".","180",".",".","."
"43780","South Bend-Mishawaka, IN-MI","365","225","102","35","3",".","159","101","44","21",".","247","97",".","."
"44060","Spokane, WA","365","67","235","59","4",".","195","116","74","333",".","3","29",".","."
"44100","Springfield, IL","365","177","109","67","12",".","200","124","52","97",".","115","153",".","."
"44140","Springfield, MA","365","47","158","143","14","3","206","132","94","24","5","44","292",".","."
"44180","Springfield, MO","358","275","54","23","6",".","200","94","23",".",".","85","273",".","."
"44220","Springfield, OH","310","243","30","31","5","1","202","109","38",".",".","310",".",".","."
"44380","Statesville-Mooresville, NC","337","233","66","35","3",".","168","103","23",".",".",".","337",".","."
"44700","Stockton, CA","365","244","104","16","1",".","166","79","44","19","190","156",".",".","."
"45060","Syracuse, NY","365","179","111","70","5",".","172","114","51","9",".","136","220",".","."
"45220","Tallahassee, FL","345","314","28","3",".",".","127","49","31",".",".","345",".",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","25","169","137","34",".","200","147","100","31","12","28","294",".","."
"45460","Terre Haute, IN","365","39","113","161","52",".","200","169","106",".",".",".","365",".","."
"45780","Toledo, OH","365","102","146","105","12",".","200","129","75","25",".","112","228",".","."
"45820","Topeka, KS","201","188","13",".",".",".","90","47","33",".",".","201",".",".","."
"45940","Trenton-Ewing, NJ","359","248","79","22","8","2","205","93","39",".",".","212","147",".","."
"46060","Tucson, AZ","365","43","198","103","21",".","200","124","84","93","137","75","60",".","."
"46140","Tulsa, OK","365","118","150","92","5",".","200","119","70","21","90","107","147",".","."
"46220","Tuscaloosa, AL","192","146","39","7",".",".","127","84","41",".",".","192",".",".","."
"46380","Ukiah, CA","333","330","3",".",".",".","67","35","25",".",".","333",".",".","."
"46460","Union City, TN-KY","211","144","55","12",".",".","135","90","44",".",".","211",".",".","."
"46540","Utica-Rome, NY","365","300","52","11","2",".","164","67","35","3",".","268","94",".","."
