"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12060","Atlanta-Sandy Springs-Marietta, GA","365","176","186","2","1",".","151","71","52",".","7","76",".","282","."
"12100","Atlantic City, NJ","365","327","36","2",".",".","129","51","36",".",".","293","1","71","."
"12260","Augusta-Richmond County, GA-SC","365","251","112","2",".",".","104","61","42",".",".","82","23","260","."
"12300","Augusta-Waterville, ME","363","353","10",".",".",".","93","41","29",".","115","214","6","28","."
"12420","Austin-Round Rock, TX","365","269","95","1",".",".","109","65","41",".","1","188",".","176","."
"12540","Bakersfield, CA","365","69","196","78","21","1","218","136","79",".","3","172",".","181","9"
"12580","Baltimore-Towson, MD","365","213","147","5",".",".","111","71","46",".","16","137","1","211","."
"12620","Bangor, ME","363","326","36","1",".",".","101","51","31",".",".","211",".","152","."
"12660","Baraboo, WI","365","311","54",".",".",".","74","56","36",".",".","161",".","203","1"
"12700","Barnstable Town, MA","320","311","7","2",".",".","109","44.5","33",".",".","300",".","20","."
"12940","Baton Rouge, LA","365","227","131","7",".",".","142","66","46",".","7","142","4","212","."
"13020","Bay City, MI","114","94","20",".",".",".","67","54","28.5",".",".",".",".","114","."
"13140","Beaumont-Port Arthur, TX","365","249","111","5",".",".","113","66","44",".","2","139","16","208","."
"13180","Beaver Dam, WI","365","271","93",".",".","1","214","62","39",".",".","188",".","177","."
"13220","Beckley, WV","120","106","14",".",".",".","73","51","29.5",".",".",".",".","120","."
"13380","Bellingham, WA","348","317","31",".",".",".","75","49","27",".",".","94",".","254","."
"13460","Bend, OR","365","325","40",".",".",".","85","53","32",".",".","110",".","255","."
"13540","Bennington, VT","365","333","32",".",".",".","87","49","34",".",".","273",".","92","."
"13620","Berlin, NH-VT","365","329","34","2",".",".","101","50","41",".",".","364",".","1","."
"13740","Billings, MT","365","340","24","1",".",".","101","45","24",".",".",".","201","164","."
"13820","Birmingham-Hoover, AL","365","186","178","1",".",".","109","68","50",".","1","66","4","293","1"
"13860","Bishop, CA","365","270","77","7","7","4","425","78","43",".",".","272",".","33","60"
"13900","Bismarck, ND","365","337","28",".",".",".","68","48","34",".","15","248","5","94","3"
"13980","Blacksburg-Christiansburg-Radford, VA","362","358","4",".",".",".","67","45","35",".",".","362",".",".","."
"14020","Bloomington, IN","360","281","78","1",".",".","104","58","40",".",".","114",".","246","."
"14060","Bloomington-Normal, IL","360","333","27",".",".",".","90","48","34",".",".","360",".",".","."
"14260","Boise City-Nampa, ID","365","293","60","9","3",".","185","67","36",".","79","157",".","62","67"
"14380","Boone, NC","122","109","12",".","1",".","153","51","26",".",".",".",".","122","."
"14460","Boston-Cambridge-Quincy, MA-NH","365","223","137","5",".",".","116","70","47",".","20","78","3","263","1"
"14500","Boulder, CO","364","289","68","7",".",".","127","74","42",".",".","334",".","29","1"
"14540","Bowling Green, KY","365","300","65",".",".",".","90","56","38",".",".","213",".","152","."
"14580","Bozeman, MT","365","334","31",".",".",".","76","48","24",".","7",".",".","358","."
"14600","Bradenton-Sarasota-Venice, FL","365","308","56","1",".",".","104","54","38",".",".","182",".","183","."
"14660","Brainerd, MN","365","346","19",".",".",".","79","45","29",".",".","194",".","171","."
"14700","Branson, MO","264","241","23",".",".",".","84","49","36",".",".","187",".","77","."
"14740","Bremerton-Silverdale, WA","349","341","8",".",".",".","75","40","17",".",".",".",".","349","."
"14860","Bridgeport-Stamford-Norwalk, CT","365","200","146","18","1",".","159","81","47",".","16","99",".","250","."
"14940","Brigham City, UT","365","256","89","18","2",".","152","85","44",".",".","256",".","109","."
"15100","Brookings, SD","365","333","32",".",".",".","81","48","35",".",".","283",".","49","33"
"15180","Brownsville-Harlingen, TX","365","274","91",".",".",".","95","64","41",".",".","143",".","222","."
"15260","Brunswick, GA","312","286","26",".",".",".","69","49","31",".",".","185",".","127","."
"15380","Buffalo-Niagara Falls, NY","365","273","91","1",".",".","104","60","41",".","15","150",".","200","."
"15500","Burlington, NC","356","313","43",".",".",".","78","52","31",".",".",".",".","356","."
"15540","Burlington-South Burlington, VT","365","320","44","1",".",".","133","54","36",".","3","226",".","136","."
"15580","Butte-Silver Bow, MT","365","276","83","5","1",".","152","64","29",".",".",".",".","323","42"
"15620","Cadillac, MI","365","332","33",".",".",".","87","50","35",".",".","337",".","28","."
"15700","Cambridge, MD","365","315","50",".",".",".","93","55","37",".",".","260",".","105","."
"15860","Canon City, CO","62","60","2",".",".",".","78","34","16",".",".",".",".",".","62"
"15940","Canton-Massillon, OH","365","272","93",".",".",".","97","62","39","41",".","164",".","160","."
"15980","Cape Coral-Fort Myers, FL","365","329","36",".",".",".","77","50","33",".",".","209",".","156","."
"16100","Carlsbad-Artesia, NM","359","295","63","1",".",".","104","59","41",".","2","336",".","21","."
"16180","Carson City, NV","275","211","49","5","9","1","220","78","44",".",".","182",".","93","."
"16220","Casper, WY","365","338","26","1",".",".","111","49","39",".","13","320","23","9","."
"16300","Cedar Rapids, IA","365","256","108","1",".",".","122","60","42",".",".","104",".","259","2"
"16500","Centralia, WA","330","287","43",".",".",".","80","53","23",".",".",".",".","330","."
"16540","Chambersburg, PA","351","321","30",".",".",".","100","49","36",".",".","351",".",".","."
"16580","Champaign-Urbana, IL","365","329","36",".",".",".","84","50","34","2",".","306","4","53","."
"16620","Charleston, WV","365","316","49",".",".",".","97","54","34",".",".","157","48","103","57"
"16700","Charleston-North Charleston, SC","365","304","61",".",".",".","73","55","36",".","9","76","2","278","."
"16740","Charlotte-Gastonia-Concord, NC-SC","365","278","87",".",".",".","87","59","42",".","10","151",".","202","2"
"16820","Charlottesville, VA","364","325","39",".",".",".","73","51","33",".",".","136",".","228","."
"16860","Chattanooga, TN-GA","363","240","123",".",".",".","98","62","44",".",".","104",".","259","."
"16940","Cheyenne, WY","365","321","44",".",".",".","100","51","40",".","6","350",".","9","."
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","88","265","11","1",".","186","84","58",".","34","42","29","236","24"
"17020","Chico, CA","365","225","137","3",".",".","145","77","46",".",".","259",".","104","2"
"17140","Cincinnati-Middletown, OH-KY-IN","365","156","198","11",".",".","123","79","54",".","3","87","58","212","5"
"17220","Clarksburg, WV","119","93","26",".",".",".","69","56","34",".",".",".",".","119","."
"17300","Clarksville, TN-KY","365","278","87",".",".",".","100","59","41",".",".","158","7","200","."
"17340","Clearlake, CA","365","359","6",".",".",".","67","40","31",".",".","364",".","1","."
"17380","Cleveland, MS","245","229","16",".",".",".","93","48","37",".",".","245",".",".","."
"17420","Cleveland, TN","365","363","2",".",".",".","64","13","1",".",".",".","365",".","."
"17460","Cleveland-Elyria-Mentor, OH","365","153","199","13",".",".","142","81","55","11","10","65","62","204","13"
"17540","Clinton, IA","365","158","204","3",".",".","115","69","53",".",".","50","2","313","."
"17820","Colorado Springs, CO","365","254","106","5",".",".","116","74","44",".",".","319","33","10","3"
"17860","Columbia, MO","214","203","11",".",".",".","80","48","37.5",".",".","214",".",".","."
"17900","Columbia, SC","365","254","111",".",".",".","91","58","42",".","2","101","8","254","."
"17940","Columbia, TN","116","99","17",".",".",".","59","52","31",".",".",".",".","116","."
"17980","Columbus, GA-AL","365","279","85","1",".",".","111","60","39",".",".","100",".","265","."
"18020","Columbus, IN","214","192","22",".",".",".","77","51","32",".","72","122","20",".","."
"18140","Columbus, OH","365","243","120","2",".",".","114","62","43",".","4","127",".","234","."
"18180","Concord, NH","365","338","27",".",".",".","82","47","26",".",".","165","122","78","."
"18260","Cookeville, TN","119","101","18",".",".",".","66","53","33",".",".",".",".","119","."
"18300","Coos Bay, OR","186","185","1",".",".",".","57","23","10",".",".",".",".","186","."
"18500","Corning, NY","365","347","17",".","1",".","151","44","30","23",".","282","1","59","."
"18580","Corpus Christi, TX","365","287","78",".",".",".","90","64","39",".",".","165",".","198","2"
"18620","Corsicana, TX","365","281","82","2",".",".","106","63","40",".","4","195","7","159","."
"18700","Corvallis, OR","355","302","52","1",".",".","109","58","17",".",".",".",".","355","."
"18860","Crescent City, CA","126","123","3",".",".",".","72","23","13",".",".",".",".","93","33"
"19100","Dallas-Fort Worth-Arlington, TX","365","156","176","32","1",".","161","96","54",".","17","140",".","203","5"
"19140","Dalton, GA","282","271","11",".",".",".","77","46","35",".",".","226",".","56","."
"19300","Daphne-Fairhope-Foley, AL","278","258","20",".",".",".","75","48","34",".",".","190",".","88","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","139","223","3",".",".","126","74","55",".",".","31",".","238","96"
"19380","Dayton, OH","365","196","167","2",".",".","113","68","48",".",".","101",".","264","."
"19460","Decatur, AL","285","258","27",".",".",".","71","50","37",".",".","199",".","86","."
"19500","Decatur, IL","365","303","62",".",".",".","86","56","38",".",".","192","16","157","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","337","28",".",".",".","84","49","35",".",".","178",".","185","2"
"19700","Deming, NM","365","282","72","4","4","3","556","67","42",".",".","319",".",".","46"
"19740","Denver-Aurora, CO","365","136","202","27",".",".","145","93","54",".","72","216","7","58","12"
"19780","Des Moines-West Des Moines, IA","365","267","98",".",".",".","99","60","41",".","8","114",".","243","."
"19820","Detroit-Warren-Livonia, MI","365","165","193","7",".",".","146","80","52",".","13","55","68","206","23"
"19860","Dickinson, ND","365","363","2",".",".",".","61","45","34",".",".","357",".","8","."
"19980","Dodge City, KS","365","364","1",".",".",".","54","13","6",".",".",".",".",".","365"
"20020","Dothan, AL","285","263","22",".",".",".","67","46","33",".",".","203",".","82","."
"20060","Douglas, GA","56","49","7",".",".",".","59","55","32",".",".",".",".","56","."
"20100","Dover, DE","359","290","69",".",".",".","84","56","38",".",".","193",".","166","."
"20180","DuBois, PA","348","332","16",".",".",".","80","46","33",".",".","348",".",".","."
"20260","Duluth, MN-WI","365","300","65",".",".",".","82","55","37",".",".","168",".","193","4"
"20420","Durango, CO","365","295","68","1",".","1","293","61","43",".","8","354",".","2","1"
"20460","Durant, OK","138","120","17","1",".",".","106","54","32.5",".",".","138",".",".","."
"20500","Durham, NC","365","310","55",".",".",".","90","53","35",".",".","115","1","249","."
"20540","Dyersburg, TN","114","88","26",".",".",".","66","57","36",".",".",".",".","114","."
"20580","Eagle Pass, TX","330","279","50","1",".",".","105","54","28.5",".",".",".",".","330","."
"20620","East Liverpool-Salem, OH","354","353","1",".",".",".","57","21","6",".",".",".","295",".","59"
"20700","East Stroudsburg, PA","365","276","89",".",".",".","87","59","39",".",".","165",".","200","."
"20740","Eau Claire, WI","358","300","58",".",".",".","82","55","36",".",".","174",".","176","8"
"20820","Effingham, IL","214","201","13",".",".",".","80","48","37",".",".","214",".",".","."
"20940","El Centro, CA","365","217","125","21","2",".","170","87","47","5","56","219",".","70","15"
"20980","El Dorado, AR","362","328","34",".",".",".","99","45","4",".",".",".","245","117","."
"21060","Elizabethtown, KY","365","257","108",".",".",".","87","59","43",".",".","79",".","286","."
"21140","Elkhart-Goshen, IN","350","200","147","3",".",".","126","65.5","46",".",".","77",".","273","."
"21220","Elko, NV","361","353","8",".",".",".","83","37","19",".",".",".",".","16","345"
"21260","Ellensburg, WA","348","292","56",".",".",".","93","57","18",".",".",".",".","348","."
"21340","El Paso, TX","365","179","176","7","3",".","168","75","51",".","49","103",".","196","17"
"21380","Emporia, KS","120","108","12",".",".",".","68","51","26",".",".",".",".","120","."
"21500","Erie, PA","365","200","165",".",".",".","96","68","48",".","3","85",".","277","."
"21580","Espanola, NM","299","281","18",".",".",".","97","49","41",".",".","275",".","24","."
"21660","Eugene-Springfield, OR","365","241","103","20","1",".","161","82","37",".",".","114",".","249","2"
"21700","Eureka-Arcata-Fortuna, CA","365","318","47",".",".",".","85","54","31",".","1","167",".","195","2"
"21740","Evanston, WY","365","348","17",".",".",".","84","47","40",".",".","364",".",".","1"
"21780","Evansville, IN-KY","365","208","155","2",".",".","112","68","48","3",".","97","19","246","."
"21820","Fairbanks, AK","365","234","101","19","11",".","194","97","37",".",".","121","4","220","20"
"21900","Fairmont, WV","122","94","28",".",".",".","75","56","36.5",".",".",".",".","122","."
"21940","Fajardo, PR","324","321","3",".",".",".","52","32","19",".",".",".",".",".","324"
"21980","Fallon, NV","214","199","15",".",".",".","71","49","42",".",".","214",".",".","."
"22020","Fargo, ND-MN","355","308","47",".",".",".","88","53","35",".","8","203",".","134","10"
"22140","Farmington, NM","365","291","72","1","1",".","156","61","42",".","26","325","1","10","3"
"22180","Fayetteville, NC","336","285","51",".",".",".","90","54","37",".",".","121",".","215","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","315","50",".",".",".","80","54","39",".",".","302",".","63","."
"22280","Fernley, NV","211","189","22",".",".",".","74","51","43",".",".","211",".",".","."
"22380","Flagstaff, AZ","365","312","53",".",".",".","100","55","42",".",".","357",".","8","."
"22420","Flint, MI","238","203","35",".",".",".","90","54","38",".",".","163",".","75","."
"22500","Florence, SC","357","261","96",".",".",".","80","58","40",".",".","91",".","266","."
"22520","Florence-Muscle Shoals, AL","285","264","21",".",".",".","65","48","35",".",".","195",".","90","."
"22540","Fond du Lac, WI","204","194","10",".",".",".","80","47","36",".",".","204",".",".","."
"22660","Fort Collins-Loveland, CO","365","264","94","7",".",".","140","77","46",".",".","342",".","18","5"
"22800","Fort Madison-Keokuk, IA-MO","110","71","39",".",".",".","88","64","40",".",".",".",".","110","."
"22840","Fort Payne, AL","343","315","28",".",".",".","77","48","36",".",".","268",".","75","."
"22900","Fort Smith, AR-OK","365","317","48",".",".",".","90","53","35",".","42","209",".","68","46"
"23020","Fort Walton Beach-Crestview-Destin, FL","363","357","6",".",".",".","71","42","31",".",".","339",".",".","24"
"23060","Fort Wayne, IN","365","219","145","1",".",".","104","67","47","4",".","76","1","284","."
"23420","Fresno, CA","365","60","194","94","17",".","176","127","80",".","6","190",".","161","8"
"23460","Gadsden, AL","284","251","33",".",".",".","74","51","35",".",".","191",".","93","."
"23500","Gaffney, SC","246","231","15",".",".",".","87","48","36",".",".","246",".",".","."
"23540","Gainesville, FL","365","335","30",".",".",".","84","48","33",".",".","194",".","171","."
"23580","Gainesville, GA","342","215","127",".",".",".","90","63","42",".",".",".",".","342","."
"23700","Gallup, NM","128","127","1",".",".",".","51","31","17",".",".",".",".",".","128"
"23820","Gardnerville Ranchos, NV","275","204","51","6","8","6","258","85","33",".",".",".",".","275","."
"23860","Georgetown, SC","356","354","2",".",".",".","53","25","15",".",".",".",".",".","356"
"23900","Gettysburg, PA","365","251","112","2",".",".","120","64","43","2","4","139",".","220","."
"23940","Gillette, WY","365","246","118","1",".",".","106","62","46",".","33","137","17","33","145"
"24140","Goldsboro, NC","359","237","122",".",".",".","89","61","40",".",".",".",".","359","."
"24180","Granbury, TX","365","329","33","3",".",".","145","50","33",".",".","365",".",".","."
"24260","Grand Island, NE","114","94","20",".",".",".","76","57","26.5",".",".",".",".","114","."
"24300","Grand Junction, CO","365","286","75","4",".",".","117","61","43",".",".","319",".","34","12"
"24340","Grand Rapids-Wyoming, MI","365","267","96","2",".",".","138","61","39",".",".","157",".","208","."
"24420","Grants Pass, OR","365","231","115","6","8","5","350","82","37",".",".",".",".","365","."
"24500","Great Falls, MT","337","311","26",".",".",".","71","48","26",".",".",".",".","337","."
"24540","Greeley, CO","365","269","95","1",".",".","111","71","43",".",".","329",".","35","1"
"24580","Green Bay, WI","365","263","97","5",".",".","114","66","40",".",".","137","49","179","."
"24660","Greensboro-High Point, NC","358","293","65",".",".",".","90","54","38",".",".","132",".","225","1"
"24780","Greenville, NC","262","243","19",".",".",".","84","47","32",".",".","180",".","82","."
"24860","Greenville-Mauldin-Easley, SC","365","279","86",".",".",".","86","57","40",".","26","119",".","217","3"
"24980","Grenada, MS","101","77","24",".",".",".","83","58","33",".",".",".",".","101","."
"25020","Guayama, PR","123","121","2",".",".",".","55","35","18",".",".",".",".","49","74"
"25060","Gulfport-Biloxi, MS","361","299","62",".",".",".","77","55","38",".",".","104",".","257","."
"25180","Hagerstown-Martinsburg, MD-WV","363","276","84","3",".",".","131","61","41",".",".","137",".","226","."
"25220","Hammond, LA","123","109","14",".",".",".","79","53","28",".",".",".",".","123","."
"25260","Hanford-Corcoran, CA","365","93","200","58","14",".","189","121","68",".",".","161",".","133","71"
"25340","Harriman, TN","365","148","216","1",".",".","121","67","53",".",".",".",".","360","5"
"25420","Harrisburg-Carlisle, PA","365","168","187","10",".",".","139","76","52",".",".","87",".","278","."
"25460","Harrison, AR","365","341","24",".",".",".","74","47","34",".",".","331",".","34","."
"25500","Harrisonburg, VA","365","346","19",".",".",".","77","46","33",".","112","179",".","74","."
"25540","Hartford-West Hartford-East Hartford, CT","365","216","138","10","1",".","154","71","46",".","14","78",".","273","."
"25620","Hattiesburg, MS","361","275","84","2",".",".","107","58","39",".",".",".",".","361","."
"25740","Helena, MT","365","315","50",".",".",".","100","57","35",".",".","232",".","133","."
"25860","Hickory-Lenoir-Morganton, NC","365","303","62",".",".",".","84","55","38",".",".","107","1","257","."
"25900","Hilo, HI","365","2","58","145","159","1","221","200","142",".",".",".","353","12","."
"26020","Hobbs, NM","365","305","59","1",".",".","111","58","36",".","15","263",".","84","3"
"26100","Holland-Grand Haven, MI","365","319","46",".",".",".","100","54","29",".",".","166","122","77","."
"26140","Homosassa Springs, FL","134","127","7",".",".",".","75","47","26",".",".",".","13","121","."
"26180","Honolulu, HI","365","347","18",".",".",".","67","44","30",".",".","94",".","267","4"
"26300","Hot Springs, AR","120","92","28",".",".",".","72","59","36",".",".",".",".","120","."
"26340","Houghton, MI","122","118","4",".",".",".","58","28","9",".",".",".",".","122","."
"26380","Houma-Bayou Cane-Thibodaux, LA","365","332","32","1",".",".","146","50","34",".",".","243",".","122","."
"26420","Houston-Sugar Land-Baytown, TX","365","171","175","18","1",".","172","77","52",".","25","97","6","233","4"
"26540","Huntington, IN","183","180","3",".",".",".","61","42","33",".",".","183",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","291","71","3",".",".","110","57","38",".","27","140","7","178","13"
"26620","Huntsville, AL","336","305","31",".",".",".","74","49","37",".",".","206",".","77","53"
"26860","Indiana, PA","356","294","58","4",".",".","145","59","36",".",".","282","74",".","."
"26900","Indianapolis-Carmel, IN","365","106","247","12",".",".","124","84","59",".","1","41","71","252","."
"26980","Iowa City, IA","365","244","120","1",".",".","103","63","42",".",".",".",".","365","."
"27060","Ithaca, NY","359","348","11",".",".",".","77","44","32",".",".","359",".",".","."
"27140","Jackson, MS","365","253","112",".",".",".","86","62","42",".",".","81","1","283","."
"27180","Jackson, TN","120","91","29",".",".",".","68","55","33.5",".",".",".",".","120","."
"27220","Jackson, WY-ID","365","350","15",".",".",".","64","48","40",".",".","351",".","12","2"
"27260","Jacksonville, FL","365","300","63","2",".",".","111","56","38",".","1","139","24","201","."
"27460","Jamestown-Dunkirk-Fredonia, NY","360","337","22","1",".",".","101","47","33",".",".","327","6","27","."
"27500","Janesville, WI","192","171","21",".",".",".","90","51","38",".",".","192",".",".","."
"27540","Jasper, IN","365","276","69","18","2",".","195","73","11",".",".",".","265","100","."
"27620","Jefferson City, MO","214","209","5",".",".",".","61","47","37",".",".","214",".",".","."
"27780","Johnstown, PA","365","219","144","2",".",".","109","66","45",".","5","72","17","269","2"
"27900","Joplin, MO","362","321","41",".",".",".","94","51","32.5",".",".","193",".",".","169"
"27940","Juneau, AK","346","309","35","2",".",".","107","53","19",".",".",".",".","336","10"
"27980","Kahului-Wailuku, HI","362","328","34",".",".",".","79","50","28",".",".",".",".","362","."
"28020","Kalamazoo-Portage, MI","242","198","44",".",".",".","90","55","39",".",".","164",".","78","."
"28060","Kalispell, MT","365","288","73","4",".",".","125","59","38",".",".","170",".","157","38"
"28140","Kansas City, MO-KS","365","115","208","41","1",".","162","102","58",".","2","75","102","179","7"
"28180","Kapaa, HI","365","364","1",".",".",".","53","33","15","4","55",".","14","292","."
"28300","Keene, NH","365","290","72","3",".",".","108","61","36",".",".","214",".","151","."
"28420","Kennewick-Richland-Pasco, WA","365","304","58","2",".","1","515","57","25",".",".",".",".","320","45"
"28660","Killeen-Temple-Fort Hood, TX","364","321","43",".",".",".","100","51","36",".",".","364",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","365","203","82","68","12",".","200","123","45",".","46","105","159","55","."
"28780","Kingsville, TX","349","293","55","1",".",".","107","55","31",".",".",".",".","349","."
"28820","Kinston, NC","262","244","18",".",".",".","84","47","33",".",".","182",".","80","."
"28900","Klamath Falls, OR","364","217","121","22","4",".","164","90","38",".",".",".",".","364","."
"28940","Knoxville, TN","365","239","126",".",".",".","90","61","46",".",".","135",".","212","18"
"29060","Laconia, NH","214","209","5",".",".",".","67","42","29",".",".","177",".","37","."
"29100","La Crosse, WI-MN","361","264","97",".",".",".","85","61","40",".",".","102",".","259","."
"29140","Lafayette, IN","365","170","195",".",".",".","99","70","52",".",".","32",".","333","."
"29180","Lafayette, LA","365","230","134","1",".",".","101","62","44",".",".","111",".","252","2"
"29260","La Grande, OR","365","275","85","5",".",".","145","70","33",".",".",".",".","365","."
"29340","Lake Charles, LA","365","258","107",".",".",".","100","64","42",".","1","144","7","213","."
"29380","Lake City, FL","365","298","67",".",".",".","88","56","38",".",".","103",".","262","."
"29420","Lake Havasu City-Kingman, AZ","358","343","14","1",".",".","127","36","18",".",".",".",".","47","311"
"29460","Lakeland, FL","365","316","49",".",".",".","90","53","36",".",".","128","2","235","."
"29540","Lancaster, PA","365","213","144","8",".",".","142","72","45",".","1","131",".","233","."
"29620","Lansing-East Lansing, MI","363","325","38",".",".",".","93","51","34",".","19","304",".","40","."
"29660","Laramie, WY","365","299","65","1",".",".","104","58","43",".",".","295",".","4","66"
"29700","Laredo, TX","365","277","85","3",".",".","121","66","38","1",".","122",".","230","12"
"29740","Las Cruces, NM","365","179","151","21","7","7","458","100","51",".","5","228",".","23","109"
"29820","Las Vegas-Paradise, NV","365","157","192","15","1",".","157","87","54",".","9","217",".","128","11"
"29980","Lawrenceburg, TN","115","95","20",".",".",".","64","55","32",".",".",".",".","115","."
"30020","Lawton, OK","365","272","92","1",".",".","101","64","42",".",".","239",".","126","."
"30100","Lebanon, NH-VT","365","328","37",".",".",".","75","51","34",".",".","243",".","122","."
"30140","Lebanon, PA","365","236","120","9",".",".","141","68","43",".",".","183",".","182","."
"30300","Lewiston, ID-WA","323","252","71",".",".",".","98","62","31",".",".",".",".","323","."
"30340","Lewiston-Auburn, ME","365","316","49",".",".",".","95","53","32",".",".","149",".","216","."
"30420","Lexington, NE","60","55","5",".",".",".","72","50","19",".",".",".",".",".","60"
"30460","Lexington-Fayette, KY","365","257","108",".",".",".","81","59","42",".","22","81","4","256","2"
"30620","Lima, OH","363","330","33",".",".",".","97","49","30",".",".","193","136","34","."
"30700","Lincoln, NE","259","234","25",".",".",".","74","49","34",".",".","186",".","73","."
"30740","Lincolnton, NC","214","205","9",".",".",".","90","46","36",".",".","214",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","211","153","1",".",".","103","67","47",".","3","107",".","255","."
"30860","Logan, UT-ID","365","197","125","27","16",".","175","113","47",".","16","111",".","238","."
"30980","Longview, TX","365","327","34","4",".",".","109","51","33",".","1","341","23",".","."
"31020","Longview, WA","365","317","48",".",".",".","82","54","22",".",".",".",".","365","."
"31060","Los Alamos, NM","121","120","1",".",".",".","53","25","10",".",".",".",".","121","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","25","260","76","4",".","172","119","74",".","26","124",".","210","5"
"31140","Louisville/Jefferson County, KY-IN","365","150","214","1",".",".","109","71","53",".","2","44","13","306","."
"31180","Lubbock, TX","334","310","23",".","1",".","165","45","26",".",".",".",".","334","."
"31300","Lumberton, NC","117","101","16",".",".",".","64","53","30",".",".",".",".","117","."
"31340","Lynchburg, VA","118","105","13",".",".",".","71","51","27.5",".",".",".",".","118","."
"31420","Macon, GA","365","260","105",".",".",".","90","60","41",".",".","67",".","298","."
"31460","Madera, CA","365","76","240","41","8",".","168","106","65",".",".","147",".","208","10"
"31540","Madison, WI","365","250","115",".",".",".","87","62","42",".",".","137",".","228","."
"31660","Malone, NY","365","362","2","1",".",".","129","39","23",".","131","204","30",".","."
"31700","Manchester-Nashua, NH","365","327","38",".",".",".","84","51","36",".",".","290",".","75","."
"31740","Manhattan, KS","95","94","1",".",".",".","54","42","32",".",".","95",".",".","."
"31820","Manitowoc, WI","212","184","26","2",".",".","106","54","37",".",".","212",".",".","."
"32140","Marshall, MN","365","306","59",".",".",".","89","55","35",".",".","160",".","205","."
"32220","Marshall, TX","365","278","87",".",".",".","94","59","39",".",".","177",".","188","."
"32380","Mason City, IA","334","332","2",".",".",".","60","33","18",".",".",".",".",".","334"
"32420","Mayaguez, PR","81","80","1",".",".",".","55","36","20",".",".",".",".","81","."
"32540","McAlester, OK","363","249","112","2",".",".","108","64","43",".",".","175",".","188","."
"32580","McAllen-Edinburg-Mission, TX","365","286","78","1",".",".","106","65","36",".",".","121",".","239","5"
