"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13740","Billings, MT","365","49","59","157","100",".","200","188","125","37",".",".","328",".","."
"13820","Birmingham-Hoover, AL","365","206","136","21","2",".","179","87","47","99",".","147","33",".","86"
"13900","Bismarck, ND","135","129","6",".",".",".","58","40","24",".",".",".",".",".","135"
"14260","Boise City-Nampa, ID","356","256","97","3",".",".","108","70","40","356",".",".",".",".","."
"14460","Boston-Cambridge-Quincy, MA-NH","365","6","193","149","15","2","206","124","97","33","38","48","246",".","."
"14500","Boulder, CO","365","269","89","5","1","1","201","73","42","59",".","237",".",".","69"
"14540","Bowling Green, KY","365","292","57","16",".",".","150","80","37",".",".","365",".",".","."
"14580","Bozeman, MT","6","5","1",".",".",".","55","55","36.5",".",".",".",".",".","6"
"14860","Bridgeport-Stamford-Norwalk, CT","365","118","155","73","13","6","210","120","64","37","52","101","173",".","2"
"14940","Brigham City, UT","3","3",".",".",".",".","38","38","28",".",".","3",".",".","."
"15380","Buffalo-Niagara Falls, NY","365","33","156","150","26",".","192","144","99","1","20","37","307",".","."
"15540","Burlington-South Burlington, VT","364","322","36","6",".",".","127","57","33","74","54","133","93",".","10"
"15580","Butte-Silver Bow, MT","28","17","4","6","1",".","174","141","33",".",".",".",".",".","28"
"15940","Canton-Massillon, OH","365","180","146","39",".",".","145","101","51","2","52","123","180",".","8"
"16100","Carlsbad-Artesia, NM","223","192","21","7","3",".","200","69","0",".",".",".","223",".","."
"16180","Carson City, NV","358","191","108","57","2",".","182","109","49","11",".","335",".",".","12"
"16220","Casper, WY","2","2",".",".",".",".","23","23","21",".",".",".",".",".","2"
"16300","Cedar Rapids, IA","365","164","105","85","11",".","180","122","55","17",".","87","257",".","4"
"16420","Central City, KY","356","221","104","27","4",".","200","95","43",".",".","158","198",".","."
"16580","Champaign-Urbana, IL","365","317","41","7",".",".","140","58","34",".",".","302","63",".","."
"16620","Charleston, WV","365","135","181","48","1",".","169","104","57",".","61","58","244",".","2"
"16700","Charleston-North Charleston, SC","365","275","82","8",".",".","119","74","38","40",".","204","91",".","30"
"16740","Charlotte-Gastonia-Concord, NC-SC","365","118","209","33","5",".","195","101","57","189","29","146",".",".","1"
"16860","Chattanooga, TN-GA","365","286","61","17","1",".","151","77","36",".",".","365",".",".","."
"16900","Chester, SC","349","281","62","6",".",".","116","74","36",".",".","349",".",".","."
"16940","Cheyenne, WY","57","56","1",".",".",".","56","34","22",".",".",".",".",".","57"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365",".","65","209","89","2","202","185","120","2","11","16","335",".","1"
"17020","Chico, CA","365","261","89","15",".",".","145","74","39","73","103","189",".",".","."
"17140","Cincinnati-Middletown, OH-KY-IN","365","10","89","227","38","1","204","154","114","3","14","23","325",".","."
"17300","Clarksville, TN-KY","365","177","85","49","54",".","200","178","51",".","4","89","272",".","."
"17340","Clearlake, CA","365","362","3",".",".",".","84","40","26",".",".","365",".",".","."
"17420","Cleveland, TN","365","67","82","112","104",".","200","200","112",".","5","25","335",".","."
"17460","Cleveland-Elyria-Mentor, OH","365","14","79","227","45",".","200","156","114","3","2","21","339",".","."
"17540","Clinton, IA","238","139","24","36","39",".","200","200","25",".",".",".","221",".","17"
"17820","Colorado Springs, CO","363","276","82","5",".",".","148","69","42","133","71","159",".",".","."
"17900","Columbia, SC","365","269","74","21","1",".","156","84","41","80",".","256","19",".","10"
"17940","Columbia, TN","365","264","88","12","1",".","155","82","31",".",".",".","365",".","."
"17980","Columbus, GA-AL","276","229","41","6",".",".","109","64","39",".",".","276",".",".","."
"18140","Columbus, OH","365","140","179","43","3",".","157","106","57","41","74","80","170",".","."
"18180","Concord, NH","365","109","103","127","26",".","198","144","87",".",".","18","347",".","."
"18580","Corpus Christi, TX","365","255","78","27","5",".","200","87","38",".",".","177","74",".","114"
"18980","Cullman, AL","225","176","43","6",".",".","124","71","40",".",".","225",".",".","."
"19060","Cumberland, MD-WV","349","249","88","12",".",".","135","74","38","48",".","184","117",".","."
"19100","Dallas-Fort Worth-Arlington, TX","365","150","130","51","24","10","211","150","57","11","114","193","32",".","15"
"19340","Davenport-Moline-Rock Island, IA-IL","365","231","112","22",".",".","147","85","44","30",".","182","153",".","."
"19380","Dayton, OH","365","228","119","18",".",".","140","84","45","27","107","127","103",".","1"
"19460","Decatur, AL","353","340","13",".",".",".","79","40","14",".",".",".","353",".","."
"19500","Decatur, IL","365","190","87","64","24",".","192","135","47",".",".","139","211",".","15"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","342","342",".",".",".",".","47","7","0",".",".",".","342",".","."
"19740","Denver-Aurora, CO","365","41","230","83","3","8","428","114","77","98","190","54","19",".","4"
"19780","Des Moines-West Des Moines, IA","365","289","74","2",".",".","122","61","39","166",".","162",".",".","37"
"19820","Detroit-Warren-Livonia, MI","365","64","180","113","8",".","192","124","82","10","20","29","305",".","1"
"19860","Dickinson, ND","365","329","29","6","1",".","158","50","21",".",".",".","264",".","101"
"19980","Dodge City, KS","18","18",".",".",".",".","40","35","15",".",".",".",".",".","18"
"20100","Dover, DE","364","218","101","39","5","1","203","104","43",".",".","213","151",".","."
"20220","Dubuque, IA","353","302","39","11","1",".","152","57","26","248",".",".","105",".","."
"20260","Duluth, MN-WI","363","290","70","2",".","1","427","59","35","242",".",".","31",".","90"
"20500","Durham, NC","352","218","117","11","6",".","166","87","45","216",".","136",".",".","."
"20620","East Liverpool-Salem, OH","363","180","98","71","14",".","194","123","51",".",".",".","317",".","46"
"20780","Edwards, CO","4","4",".",".",".",".","21","21","17.5",".",".",".",".",".","4"
"20820","Effingham, IL","365","292","65","8",".",".","145","71","33",".",".","365",".",".","."
"20940","El Centro, CA","244","163","62","15","4",".","166","93","41",".",".","244",".",".","."
"20980","El Dorado, AR","354","323","27","4",".",".","114","50","14",".",".",".","354",".","."
"21300","Elmira, NY","365","323","37","5",".",".","135","54","33",".",".","268","97",".","."
"21340","El Paso, TX","365","45","75","105","140",".","200","200","125","26","17","50","259",".","13"
"21500","Erie, PA","365","173","129","60","3",".","188","111","54","18","45","89","207",".","6"
"21540","Escanaba, MI","362","346","9","7",".",".","148","43","0",".",".",".","362",".","."
"21660","Eugene-Springfield, OR","365","280","63","21","1",".","157","70","38","149",".","172",".",".","44"
"21740","Evanston, WY","34","34",".",".",".",".","48","39","29",".",".",".",".",".","34"
"21780","Evansville, IN-KY","365","2","37","162","164",".","200","200","145",".","3","8","354",".","."
"21820","Fairbanks, AK","183","68","82","21","9","3","220","136","62","181",".",".",".",".","2"
"22020","Fargo, ND-MN","62","62",".",".",".",".","50","38","24",".",".",".",".",".","62"
"22140","Farmington, NM","228","104","80","42","2",".","153","107","56","41","8",".","179",".","."
"22180","Fayetteville, NC","213","154","45","14",".",".","147","93","42",".",".","213",".",".","."
"22380","Flagstaff, AZ","362","324","38",".",".",".","90","51","37","165",".","178",".",".","19"
"22420","Flint, MI","360","329","26","5",".",".","111","50","31",".",".","185","147",".","28"
"22520","Florence-Muscle Shoals, AL","272","152","51","59","10",".","194","132","39.5",".",".",".","272",".","."
"22540","Fond du Lac, WI","171","133","28","10",".",".","140","80","40",".",".","171",".",".","."
"22660","Fort Collins-Loveland, CO","362","286","72","2","2",".","163","62","38","149",".","213",".",".","."
"22800","Fort Madison-Keokuk, IA-MO","167","127","22","9","9",".","200","106","16",".",".",".","167",".","."
"23060","Fort Wayne, IN","349","265","66","16","2",".","166","80","36",".",".","193","136",".","20"
"23420","Fresno, CA","365","64","154","107","37","3","207","154","87","28","111","224","2",".","."
"23460","Gadsden, AL","286","203","71","12",".",".","129","80","42",".",".","257",".",".","29"
"23540","Gainesville, FL","202","200","1","1",".",".","107","0","0",".",".",".","202",".","."
"23820","Gardnerville Ranchos, NV","343","316","26","1",".",".","104","48","33","86",".","257",".",".","."
"23860","Georgetown, SC","267","253","13","1",".",".","101","38","7",".",".",".","225",".","42"
"23940","Gillette, WY","5","5",".",".",".",".","19","19","14",".",".",".",".",".","5"
"24020","Glens Falls, NY","365","333","27","4","1",".","200","49","23",".",".","47","318",".","."
"24220","Grand Forks, ND-MN","35","35",".",".",".",".","47","41","24",".",".",".",".",".","35"
"24300","Grand Junction, CO","331","318","13",".",".",".","69","40","15","304",".",".","27",".","."
"24340","Grand Rapids-Wyoming, MI","365","310","39","14","2",".","187","71","31","51",".","215","72",".","27"
"24420","Grants Pass, OR","359","205","142","12",".",".","138","83","45","351",".",".",".",".","8"
"24500","Great Falls, MT","338","305","33",".",".",".","88","50","28","333",".",".",".",".","5"
"24540","Greeley, CO","365","293","68","3","1",".","154","64","40","120",".","245",".",".","."
"24580","Green Bay, WI","365","33","73","185","74",".","200","181","119",".",".","30","333",".","2"
"24660","Greensboro-High Point, NC","357","268","65","23","1",".","161","90","36",".",".","179","178",".","."
"24780","Greenville, NC","364","301","54","9",".",".","137","74","29",".",".","210","154",".","."
"24860","Greenville-Mauldin-Easley, SC","356","270","69","16","1",".","151","77","37",".",".","293","50",".","13"
"25020","Guayama, PR","359","356","3",".",".",".","55","24","6",".",".",".","359",".","."
"25060","Gulfport-Biloxi, MS","335","268","30","32","5",".","200","103","9",".",".",".","335",".","."
"25180","Hagerstown-Martinsburg, MD-WV","76","75","1",".",".",".","77","33","10",".",".","76",".",".","."
"25260","Hanford-Corcoran, CA","313","228","57","23","5",".","164","93","40",".",".","313",".",".","."
"25300","Hannibal, MO","27","26","1",".",".",".","51","44","21",".",".",".",".",".","27"
"25340","Harriman, TN","348","207","68","51","22",".","200","123","39",".",".",".","348",".","."
"25420","Harrisburg-Carlisle, PA","365","222","110","30","3",".","164","100","47","6","121","153","83",".","2"
"25460","Harrison, AR","41","41",".",".",".",".","34","24","16",".",".",".",".",".","41"
"25540","Hartford-West Hartford-East Hartford, CT","365","122","202","32","5","4","222","104","59","184","21","104","55",".","1"
"25740","Helena, MT","41","35","6",".",".",".","92","53","31",".",".",".",".",".","41"
"25860","Hickory-Lenoir-Morganton, NC","215","142","61","12",".",".","122","87","46",".",".","215",".",".","."
"26100","Holland-Grand Haven, MI","365","190","55","86","34",".","200","148","46",".",".",".","365",".","."
"26140","Homosassa Springs, FL","74","59","8","6","1",".","156","100","11",".",".",".","74",".","."
"26180","Honolulu, HI","365","281","72","12",".",".","111","71","34","202",".","31","126",".","6"
"26420","Houston-Sugar Land-Baytown, TX","365","66","140","96","36","27","244","190","87","6","63","133","155",".","8"
"26580","Huntington-Ashland, WV-KY-OH","365","33","112","170","50",".","200","161","107",".","17","50","298",".","."
"26860","Indiana, PA","184","96","58","30",".",".","148","110","46.5",".",".",".","184",".","."
"26900","Indianapolis-Carmel, IN","365","14","114","205","30","2","201","145","110","12","4","34","313",".","2"
"26980","Iowa City, IA","128","121","7",".",".",".","97","45","31",".",".","128",".",".","."
"27020","Iron Mountain, MI-WI","365","335","26","4",".",".","122","49","33",".","18","309","37",".","1"
"27140","Jackson, MS","362","335","23","4",".",".","124","48","32","144",".","218",".",".","."
"27220","Jackson, WY-ID","3","3",".",".",".",".","34","34","26",".",".",".",".",".","3"
"27260","Jacksonville, FL","365","161","138","52","13","1","202","111","56","40","26","81","218",".","."
"27420","Jamestown, ND","23","23",".",".",".",".","32","21","13",".",".",".",".",".","23"
"27460","Jamestown-Dunkirk-Fredonia, NY","359","213","71","70","5",".","160","115","40",".",".",".","359",".","."
"27500","Janesville, WI","365","163","122","78","2",".","152","114","57",".","63","69","219",".","14"
"27540","Jasper, IN","362","76","94","140","52",".","200","163","104",".",".",".","354",".","8"
"27780","Johnstown, PA","365","151","173","38","3",".","174","101","55","2","56","101","206",".","."
"28060","Kalispell, MT","38","27","11",".",".",".","62","58","40.5",".",".",".",".",".","38"
"28100","Kankakee-Bradley, IL","354","330","22","2",".",".","106","48","25",".",".","354",".",".","."
"28140","Kansas City, MO-KS","365","122","174","66","2","1","202","109","61","34","67","91","138",".","35"
"28180","Kapaa, HI","13","13",".",".",".",".","44","29","17",".",".",".",".",".","13"
"28420","Kennewick-Richland-Pasco, WA","37","30","7",".",".",".","85","70","27",".",".",".",".",".","37"
"28540","Ketchikan, AK","262","169","53","29","11",".","200","107","31",".",".",".","262",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","365","36","68","219","42",".","200","154","114",".","7","16","342",".","."
"28940","Knoxville, TN","365","72","162","111","20",".","200","126","84","30",".","105","225",".","5"
"29100","La Crosse, WI-MN","136","126","10",".",".",".","100","49","36",".",".","136",".",".","."
"29140","Lafayette, IN","112","95","17",".",".",".","64","54","34",".",".",".",".",".","112"
"29180","Lafayette, LA","358","303","43","12",".",".","147","64","33",".",".","358",".",".","."
"29260","La Grande, OR","22","17","5",".",".",".","71","55","32",".",".",".",".",".","22"
"29340","Lake Charles, LA","365","299","52","11","3",".","174","74","36",".","4","321","40",".","."
"29460","Lakeland, FL","60","46","13","1",".",".","107","78","16.5",".",".",".","60",".","."
"29540","Lancaster, PA","365","255","94","14","2",".","156","82","42",".","125","148","92",".","."
"29620","Lansing-East Lansing, MI","365","323","41","1",".",".","129","51","34",".",".","134","188",".","43"
"29660","Laramie, WY","35","32","3",".",".",".","71","49","36",".",".",".",".",".","35"
"29740","Las Cruces, NM","365","121","76","108","60",".","200","165","94","38",".","86","241",".","."
"29820","Las Vegas-Paradise, NV","365","94","188","65","17","1","202","131","69","123","86","150",".",".","6"
"30300","Lewiston, ID-WA","5","3","2",".",".",".","80","80","35",".",".",".",".",".","5"
"30340","Lewiston-Auburn, ME","347","277","60","10",".",".","128","75","23",".",".",".","347",".","."
"30460","Lexington-Fayette, KY","363","292","59","11","1",".","161","71","37","137","16","185","25",".","."
"30620","Lima, OH","365","266","74","25",".",".","150","84","38",".",".","224","141",".","."
"30700","Lincoln, NE","356","350","6",".",".",".","64","37","16","327",".","29",".",".","."
"30740","Lincolnton, NC","364","273","76","14","1",".","156","84","36",".",".","185","179",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","315","39","11",".",".","150","58","36",".","56","296","2",".","11"
"30980","Longview, TX","361","282","62","16","1",".","161","77","36",".","3","321","37",".","."
"31020","Longview, WA","351","332","16","3",".",".","107","43","14",".",".",".","351",".","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","14","83","102","38","128","293","228","137","40","120","203",".",".","2"
"31140","Louisville/Jefferson County, KY-IN","365","22","99","185","58","1","208","170","110","4","1","27","333",".","."
"31180","Lubbock, TX","59","52","7",".",".",".","60","51","32",".",".",".",".",".","59"
"31300","Lumberton, NC","215","156","50","7","2",".","169","84","43",".",".","215",".",".","."
"31500","Madison, IN","365","105","96","110","54",".","200","161","89",".","2",".","358",".","5"
"31540","Madison, WI","365","236","115","14",".",".","132","80","43","16","2","150","197",".","."
"31700","Manchester-Nashua, NH","365","81","250","34",".",".","150","100","66","251",".","52","61",".","1"
"31820","Manitowoc, WI","181","126","31","20","4",".","197","109","40",".",".","181",".",".","."
"31900","Mansfield, OH","313","270","39","4",".",".","132","56","20",".",".",".","313",".","."
"31940","Marinette, WI-MI","365","203","52","76","34",".","200","148","34",".",".",".","365",".","."
"32060","Marion-Herrin, IL","364","246","96","22",".",".","127","85","40.5",".",".","182","182",".","."
"32100","Marquette, MI","365","352","11","2",".",".","143","27","13",".",".",".","365",".","."
"32380","Mason City, IA","26","25","1",".",".",".","54","32","17.5",".",".",".",".",".","26"
"32500","Maysville, KY","15","15",".",".",".",".","44","41","19",".",".",".",".",".","15"
"32780","Medford, OR","365","50","278","24","9","4","240","104","67","328",".","10",".",".","27"
"32820","Memphis, TN-MS-AR","365","73","129","134","29",".","200","141","94","76","12","40","237",".","."
"32900","Merced, CA","14","9","5",".",".",".","72","67","43",".",".",".",".",".","14"
"33020","Mexico, MO","25","22","3",".",".",".","56","54","22",".",".",".",".",".","25"
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","365","168","183","12","2",".","187","81","52","247","14","95","1",".","8"
"33140","Michigan City-La Porte, IN","365","131","144","80","10",".","200","117","62",".",".",".","365",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","365","151","121","83","10",".","185","117","58","7","83","77","186",".","12"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","37","171","133","22","2","232","141","92","94","16","29","224",".","2"
"33540","Missoula, MT","176","137","33","5","1",".","152","71","19.5","153",".",".","12",".","11"
"33660","Mobile, AL","304","211","65","26","2",".","198","97","41.5",".",".","200","77",".","27"
"33700","Modesto, CA","365","207","87","51","18","2","203","129","47","25","138","202",".",".","."
"33740","Monroe, LA","362","322","30","10",".",".","129","54","32",".",".","337","25",".","."
"34060","Morgantown, WV","362","220","115","24","3",".","192","91","43",".",".",".","362",".","."
"34380","Mount Pleasant, MI","168","146","12","7","3",".","200","60","13",".",".",".","168",".","."
"34580","Mount Vernon-Anacortes, WA","343","192","101","45","5",".","200","103","43",".",".",".","343",".","."
"34700","Muscatine, IA","223","181","15","20","7",".","200","109","6",".",".",".","223",".","."
"34740","Muskegon-Norton Shores, MI","365","259","81","19","5","1","202","92","37","29",".","143","193",".","."
"34780","Muskogee, OK","223","187","17","19",".",".","124","85","6",".",".",".","223",".","."
"34900","Napa, CA","365","330","32","3",".",".","124","48","34","46","151","168",".",".","."
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","365","58","179","94","33","1","203","149","77","124",".","42","199",".","."
"35260","New Castle, PA","365","216","120","29",".",".","140","94","47","9","100","119","127",".","10"
"35300","New Haven-Milford, CT","365","98","170","88","7","2","207","123","70","2","114","56","187",".","6"
"35380","New Orleans-Metairie-Kenner, LA","365","172","164","24","5",".","179","97","52","82","107","155","21",".","."
"35420","New Philadelphia-Dover, OH","319","128","92","74","25",".","200","143","69",".",".",".","319",".","."
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA","365",".","134","180","34","17","215","166","106","175","24","67","98",".","1"
"35700","Nogales, AZ","19","11","8",".",".",".","78","67","49",".",".",".",".",".","19"
"35980","Norwich-New London, CT","364","247","81","23","10","3","213","100","41",".",".","172","192",".","."
"36220","Odessa, TX","122","119","3",".",".",".","54","41","24.5",".",".",".",".",".","122"
"36260","Ogden-Clearfield, UT","365","113","197","50","5",".","166","107","60","87","88","128","62",".","."
"36420","Oklahoma City, OK","365","231","107","20","7",".","195","84","47","69","96","195","2",".","3"
"36500","Olympia, WA","39","11","23","5",".",".","150","121","57",".",".",".",".",".","39"
"36540","Omaha-Council Bluffs, NE-IA","365","236","119","10",".",".","135","74","44","40",".","185",".",".","140"
"36740","Orlando-Kissimmee, FL","365","319","40","6",".",".","129","55","35","100","24","236","5",".","."
"36780","Oshkosh-Neenah, WI","365","250","82","32","1",".","159","99","39",".",".","112","253",".","."
"36980","Owensboro, KY","365","213","110","38","4",".","183","104","44","33","49","144","139",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","131","97","77","43","17","212","174","71",".","81","284",".",".","."
"37140","Paducah, KY-IL","365","122","148","89","6",".","192","120","66","3","35","89","238",".","."
"37620","Parkersburg-Marietta-Vienna, WV-OH","365","107","161","90","7",".","171","118","72",".",".","102","263",".","."
"37700","Pascagoula, MS","281","229","43","9",".",".","132","71","36",".",".","212","69",".","."
"37740","Payson, AZ","365","38","68","124","135",".","200","200","123",".",".",".","358",".","7"
"37860","Pensacola-Ferry Pass-Brent, FL","365","252","67","33","13",".","200","104","38","14",".","260","91",".","."
"37900","Peoria, IL","365","166","109","79","11",".","199","125","59","24",".","89","239",".","13"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","17","162","147","25","14","210","151","101","12","63","113","177",".","."
"38060","Phoenix-Mesa-Scottsdale, AZ","365","22","80","125","131","7","218","200","134","90","6","46","223",".","."
"38180","Pierre, SD","75","74","1",".",".",".","57","37","21",".",".",".",".",".","75"
"38300","Pittsburgh, PA","365","12","56","214","82","1","211","200","124","1","5","15","344",".","."
"38340","Pittsfield, MA","362","282","69","11",".",".","147","70","37",".",".","193","169",".","."
"38540","Pocatello, ID","365","125","54","103","83",".","200","186","103",".",".",".","365",".","."
"38620","Ponca City, OK","365","205","38","78","44",".","200","156","37",".",".",".","365",".","."
"38660","Ponce, PR","131","119","12",".",".",".","61","50","32","131",".",".",".",".","."
"38820","Port Angeles, WA","365","188","74","85","18",".","200","130","43",".",".",".","365",".","."
"38860","Portland-South Portland-Biddeford, ME","365","147","171","40","3","4","213","104","57","19",".","116","212",".","18"
"38900","Portland-Vancouver-Beaverton, OR-WA","365","196","154","13","2",".","190","79","50","205","28","84","8",".","40"
"39020","Portsmouth, OH","362","301","50","10","1",".","159","61","26",".",".",".","362",".","."
"39100","Poughkeepsie-Newburgh-Middletown, NY","365","290","58","17",".",".","148","71","23",".",".","121","244",".","."
"39300","Providence-New Bedford-Fall River, RI-MA","365","48","177","124","12","4","203","126","85","29","26","68","242",".","."
"39340","Provo-Orem, UT","365","110","214","38","3",".","181","103","62","179","75","88",".",".","23"
"39380","Pueblo, CO","304","303","1",".",".",".","62","26","13","304",".",".",".",".","."
"39500","Quincy, IL-MO","365","272","68","25",".",".","142","87","34",".",".","257","108",".","."
"39540","Racine, WI","365","298","46","17","4",".","190","71","30","86",".","144","112",".","23"
"39580","Raleigh-Cary, NC","365","145","187","30","3",".","197","97","56","225",".","140",".",".","."
"39660","Rapid City, SD","156","130","26",".",".",".","81","57","33",".",".",".",".",".","156"
"39740","Reading, PA","365","164","158","40","3",".","166","106","55","3","94","118","150",".","."
"39820","Redding, CA","302","245","40","16","1",".","174","74","32","59","31","212",".",".","."
"39900","Reno-Sparks, NV","365","157","178","25","4","1","255","100","56","121","141","54",".",".","49"
"39980","Richmond, IN","364","105","65","125","69",".","200","181","106",".",".",".","352",".","12"
"40060","Richmond, VA","365","178","132","46","9",".","192","111","52","4","108","152","99",".","2"
"40140","Riverside-San Bernardino-Ontario, CA","365","40","105","72","37","111","273","223","116","9","131","225",".",".","."
"40180","Riverton, WY","53","41","12",".",".",".","90","78","31",".",".",".",".",".","53"
"40220","Roanoke, VA","365","286","66","13",".",".","124","74","41","3","77","253","17",".","15"
"40340","Rochester, MN","365","282","78","3",".","2","214","61","40","284",".","59","22",".","."
"40380","Rochester, NY","365","88","178","95","4",".","182","116","74","2",".","82","281",".","."
"40420","Rockford, IL","365","271","83","11",".",".","150","68","40","165",".","183","17",".","."
"40500","Rockland, ME","365","352","12","1",".",".","105","31","11",".",".",".","365",".","."
"40540","Rock Springs, WY","50","48","2",".",".",".","54","48","27.5",".",".",".",".",".","50"
"40580","Rocky Mount, NC","221","136","68","17",".",".","145","97","46",".",".","221",".",".","."
"40860","Rutland, VT","260","209","49","1","1",".","165","61.5","29",".",".",".","230",".","30"
"40900","Sacramento--Arden-Arcade--Roseville, CA","365","79","182","72","20","12","218","145","77","179","38","147","1",".","."
"40940","Safford, AZ","69","58","11",".",".",".","78","55","20",".",".",".","37",".","32"
"40980","Saginaw-Saginaw Township North, MI","365","328","34","3",".",".","135","51","19","107",".",".","220",".","38"
"41060","St. Cloud, MN","98","91","7",".",".",".","68","44","20.5",".",".",".",".",".","98"
"41140","St. Joseph, MO-KS","281","156","125",".",".",".","86","67","46",".",".",".",".",".","281"
"41180","St. Louis, MO-IL","365","3","88","201","69","4","204","168","118","1","7","27","328",".","2"
"41420","Salem, OR","360","302","51","5","2",".","170","61","32","217",".","143",".",".","."
"41500","Salinas, CA","365","334","28","3",".",".","129","48","38",".","88","275",".",".","2"
"41540","Salisbury, MD","269","170","62","33","3","1","201","106","44",".",".","269",".",".","."
"41620","Salt Lake City, UT","365","68","178","111","6","2","214","121","79","14","102","56","187",".","6"
"41700","San Antonio, TX","365","285","71","7","2",".","169","65","38","91","32","184",".",".","58"
"41740","San Diego-Carlsbad-San Marcos, CA","365","66","126","110","43","20","221","174","100","8","131","224","2",".","."
"41860","San Francisco-Oakland-Fremont, CA","365","178","151","31","5",".","193","100","51","65","201","90","9",".","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","222","95","35","11","2","205","115","45","110",".","255",".",".","."
"41980","San Juan-Caguas-Guaynabo, PR","365","160","205",".",".",".","90","65","52","346",".",".","5",".","14"
"42020","San Luis Obispo-Paso Robles, CA","365","274","87","4",".",".","132","69","42","4","81","219","61",".","."
"42060","Santa Barbara-Santa Maria-Goleta, CA","365","173","168","20","3","1","213","93","54","63","122","167","13",".","."
