"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"17380","Cleveland, MS","365","215","143","7",".",".","116","74","45",".",".","82",".","283","."
"17420","Cleveland, TN","365","335","29","1",".",".","123","46","23",".","231",".","107",".","27"
"17460","Cleveland-Elyria-Mentor, OH","365","106","187","66","6",".","169","115","67",".","38","46","217","48","16"
"17540","Clinton, IA","365","198","159","8",".",".","127","77","47",".",".","92","13","260","."
"17660","Coeur d'Alene, ID","358","280","78",".",".",".","90","62","37",".","3","134",".","221","."
"17700","Coffeyville, KS","365","352","11","2",".",".","130","37","19",".",".",".","30",".","335"
"17820","Colorado Springs, CO","365","278","86","1",".",".","109","64","42",".",".","335",".","25","5"
"17900","Columbia, SC","365","130","212","22",".","1","217","87","57",".","1","110","47","187","20"
"17940","Columbia, TN","112","62","48","2",".",".","103","76","48",".",".",".",".","112","."
"17980","Columbus, GA-AL","365","137","206","18","4",".","177","92","57",".",".","51",".","314","."
"18060","Columbus, MS","115","60","53","2",".",".","112","77","50",".",".",".",".","115","."
"18140","Columbus, OH","365","220","113","32",".",".","147","97","44","18",".","178","47","80","42"
"18180","Concord, NH","365","187","121","56","1",".","161","109","49",".",".","82","224","59","."
"18260","Cookeville, TN","326","220","101","5",".",".","137","80","45",".",".","256","2","68","."
"18500","Corning, NY","365","269","91","5",".",".","108","69","38",".",".","203","3","159","."
"18580","Corpus Christi, TX","365","244","120","1",".",".","106","68","43",".",".","86","4","273","2"
"18700","Corvallis, OR","359","299","58","2",".",".","106","59","15",".",".",".",".","359","."
"18860","Crescent City, CA","115","115",".",".",".",".","49","26","12",".",".",".",".","95","20"
"19020","Culpeper, VA","58","58",".",".",".",".","46","28","16",".",".",".",".",".","58"
"19100","Dallas-Fort Worth-Arlington, TX","365","144","187","31","2","1","203","100","54",".","34","111","33","187","."
"19140","Dalton, GA","282","172","93","17",".",".","137","84","47",".",".","223",".","59","."
"19300","Daphne-Fairhope-Foley, AL","273","205","61","7",".",".","129","71","40",".",".","194",".","79","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","114","241","9","1",".","152","84","58",".",".","55",".","234","76"
"19380","Dayton, OH","365","235","114","15","1",".","153","79","42","97",".","171",".","97","."
"19460","Decatur, AL","285","152","113","20",".",".","147","90","49",".",".","197",".","88","."
"19500","Decatur, IL","365","198","160","7",".",".","110","74","48",".",".","128","20","217","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","328","34","2","1",".","181","51","36",".",".","304",".","58","3"
"19700","Deming, NM","365","318","46",".","1",".","169","54","39",".","7","303",".",".","55"
"19740","Denver-Aurora, CO","365","97","205","54","9",".","177","114","64",".","86","191","3","64","21"
"19780","Des Moines-West Des Moines, IA","365","231","133","1",".",".","101","71","43","3","21","97",".","241","3"
"19820","Detroit-Warren-Livonia, MI","365","119","214","32",".",".","126","97","59",".","22",".","80","241","22"
"19860","Dickinson, ND","363","350","13",".",".",".","80","44","32",".",".","345","4","14","."
"20020","Dothan, AL","279","205","71","2","1",".","158","68","42",".",".","184",".","95","."
"20060","Douglas, GA","49","24","22","3",".",".","124","78","51",".",".",".",".","49","."
"20100","Dover, DE","263","177","81","5",".",".","109","77","44",".",".","178",".","85","."
"20180","DuBois, PA","206","171","33","2",".",".","106","67","37",".",".","206",".",".","."
"20260","Duluth, MN-WI","365","250","114","1",".",".","107","65","40","1",".","124",".","236","4"
"20420","Durango, CO","365","268","96","1",".",".","116","64","44",".","16","348",".","1","."
"20500","Durham, NC","310","163","130","17",".",".","142","89.5","49",".",".","160",".","150","."
"20540","Dyersburg, TN","118","76","40","2",".",".","122","74","43.5",".",".",".",".","118","."
"20580","Eagle Pass, TX","315","252","63",".",".",".","82","59","35",".",".",".",".","315","."
"20620","East Liverpool-Salem, OH","365","295","56","13","1",".","161","77","18",".",".",".","324",".","41"
"20700","East Stroudsburg, PA","207","181","24","2",".",".","127","58","36",".",".","207",".",".","."
"20820","Effingham, IL","224","178","42","4",".",".","109","71","41.5",".",".","224",".",".","."
"20940","El Centro, CA","365","170","161","30","4",".","169","99","52","2","78","217",".","39","29"
"20980","El Dorado, AR","363","313","50",".",".",".","100","55","9",".",".",".","259","104","."
"21060","Elizabethtown, KY","325","211","100","14",".",".","137","84","43",".",".","184",".","141","."
"21140","Elkhart-Goshen, IN","312","150","148","12","2",".","159","83","52",".",".","95",".","217","."
"21220","Elko, NV","305","285","20",".",".",".","79","45","24",".",".",".",".","36","269"
"21260","Ellensburg, WA","347","308","39",".",".",".","87","52","27",".",".",".",".","347","."
"21300","Elmira, NY","365","334","30","1",".",".","104","49","31",".",".","344","21",".","."
"21340","El Paso, TX","365","104","230","31",".",".","130","97","59",".","22","107",".","189","47"
"21380","Emporia, KS","113","95","18",".",".",".","82","57","30",".",".",".",".","113","."
"21500","Erie, PA","365","222","129","13","1",".","156","78","43",".","27","107","45","186","."
"21580","Espanola, NM","109","109",".",".",".",".","48","20","9",".",".",".",".","109","."
"21660","Eugene-Springfield, OR","365","249","93","22","1",".","152","83","36",".",".","123",".","241","1"
"21700","Eureka-Arcata-Fortuna, CA","338","318","20",".",".",".","97","38","26",".","12","273","5","44","4"
"21740","Evanston, WY","365","312","53",".",".",".","93","54","39",".","1","356",".",".","8"
"21780","Evansville, IN-KY","365","94","186","84","1",".","172","119","65",".",".","60","145","160","."
"21820","Fairbanks, AK","332","209","111","10","2",".","160","78","31.5","13",".",".",".","319","."
"21900","Fairmont, WV","118","48","68","2",".",".","111","80","54.5",".",".",".",".","118","."
"21940","Fajardo, PR","352","329","22","1",".",".","121","44","20",".",".",".",".","87","265"
"21980","Fallon, NV","199","175","24",".",".",".","90","54","42",".",".","199",".",".","."
"22020","Fargo, ND-MN","365","340","22","1","2",".","166","47","31",".","24","232",".","85","24"
"22140","Farmington, NM","365","200","147","18",".",".","123","90","49",".","29","271","19","19","27"
"22180","Fayetteville, NC","365","168","187","10",".",".","142","81","53","1",".","93",".","271","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","345","20",".",".",".","100","47","32",".",".","365",".",".","."
"22280","Fernley, NV","115","107","8",".",".",".","74","49","42",".",".","115",".",".","."
"22300","Findlay, OH","54","54",".",".",".",".","33","31","22",".",".",".",".",".","54"
"22380","Flagstaff, AZ","361","269","91","1",".",".","131","64","45",".",".","338",".","22","1"
"22420","Flint, MI","176","126","50",".",".",".","95","62","25",".",".",".","58","118","."
"22500","Florence, SC","286","200","83","3",".",".","117","64","44",".",".","197",".","89","."
"22520","Florence-Muscle Shoals, AL","324","231","86","7",".",".","112","74","43",".",".","189","47","88","."
"22540","Fond du Lac, WI","200","175","23","2",".",".","111","58","38",".",".","200",".",".","."
"22660","Fort Collins-Loveland, CO","365","234","113","18",".",".","132","84","46",".",".","341",".","24","."
"22800","Fort Madison-Keokuk, IA-MO","118","60","58",".",".",".","96","71","49",".",".",".",".","118","."
"22840","Fort Payne, AL","108","50","57","1",".",".","116","75","52.5",".",".",".",".","108","."
"22900","Fort Smith, AR-OK","365","286","77","2",".",".","117","64","39",".","2","186",".","103","74"
"23060","Fort Wayne, IN","365","159","194","12",".",".","131","81","54","1",".","79",".","270","15"
"23180","Frankfort, KY","120","66","52","2",".",".","122","75","47",".",".",".",".","120","."
"23420","Fresno, CA","365","24","224","82","35",".","181","148","80",".",".","103",".","262","."
"23460","Gadsden, AL","323","151","160","12",".",".","145","84","52",".",".","106",".","217","."
"23500","Gaffney, SC","363","343","20",".",".",".","97","48","36",".",".","363",".",".","."
"23540","Gainesville, FL","365","305","50","9","1",".","154","60","37",".",".","290",".","70","5"
"23580","Gainesville, GA","108","54","53","1",".",".","142","75","50.5",".",".",".",".","108","."
"23820","Gardnerville Ranchos, NV","349","348","1",".",".",".","51","20","10","349",".",".",".",".","."
"23860","Georgetown, SC","365","339","26",".",".",".","97","44","25",".",".",".","26","38","301"
"23900","Gettysburg, PA","353","201","140","12",".",".","120","84","47",".",".","121",".","232","."
"23940","Gillette, WY","365","179","175","9","2",".","158","81","51",".","3","112","43","11","196"
"24140","Goldsboro, NC","239","136","101","2",".",".","112","70","48",".",".",".",".","236","3"
"24180","Granbury, TX","365","328","32","5",".",".","142","51","32",".",".","365",".",".","."
"24260","Grand Island, NE","111","89","22",".",".",".","74","58","31",".",".",".",".","111","."
"24300","Grand Junction, CO","365","287","76","2",".",".","114","58","43","2",".","129",".","56","178"
"24340","Grand Rapids-Wyoming, MI","308","249","57","2",".",".","120","64","20","129","62",".",".","116","1"
"24420","Grants Pass, OR","365","277","88",".",".",".","97","70","28",".",".",".",".","365","."
"24500","Great Falls, MT","365","354","8","3",".",".","140","28","8","242",".",".","13","110","."
"24540","Greeley, CO","365","254","108","3",".",".","139","80","42","16",".","295",".","52","2"
"24580","Green Bay, WI","365","217","127","21",".",".","140","87","44",".",".","120","66","179","."
"24660","Greensboro-High Point, NC","365","165","172","27","1",".","169","97","54","20",".","102",".","243","."
"24780","Greenville, NC","262","172","81","9",".",".","111","74","45",".",".","183",".","79","."
"24860","Greenville-Mauldin-Easley, SC","365","122","234","9",".",".","145","84","57",".","10","83","2","270","."
"24940","Greenwood, SC","112","56","56",".",".",".","92","68","50.5",".",".",".",".","112","."
"24980","Grenada, MS","99","62","37",".",".",".","85","71","43",".",".",".",".","99","."
"25020","Guayama, PR","338","328","10",".",".",".","78","35","4",".",".",".","218","59","61"
"25060","Gulfport-Biloxi, MS","365","199","155","11",".",".","140","74","48",".",".","64",".","301","."
"25180","Hagerstown-Martinsburg, MD-WV","266","145","110","11",".",".","132","87","48",".",".","169",".","97","."
"25220","Hammond, LA","119","74","45",".",".",".","89","66","43",".",".",".",".","119","."
"25260","Hanford-Corcoran, CA","365","85","195","66","19",".","196","126","69",".","1","139",".","207","18"
"25340","Harriman, TN","121","56","65",".",".",".","97","79","53",".",".",".",".","118","3"
"25420","Harrisburg-Carlisle, PA","365","158","181","26",".",".","127","92","55",".","27","90","18","230","."
"25460","Harrison, AR","365","297","65","3",".",".","122","61","38",".",".","320",".","45","."
"25500","Harrisonburg, VA","365","283","80","2",".",".","114","68","39",".","113","156","5","91","."
"25540","Hartford-West Hartford-East Hartford, CT","365","249","92","19","5",".","190","83","40","7","51","151",".","156","."
"25620","Hattiesburg, MS","114","52","62",".",".",".","92","76","52.5",".",".",".",".","114","."
"25740","Helena, MT","353","264","78","7","4",".","164","72","30",".",".",".",".","349","4"
"25760","Helena-West Helena, AR","113","61","51","1",".",".","103","72","48",".",".",".",".","113","."
"25860","Hickory-Lenoir-Morganton, NC","365","117","228","19","1",".","163","88","58",".",".","68",".","297","."
"25900","Hilo, HI","365","176","37","59","93",".","200","200","65",".",".",".","354","11","."
"25940","Hilton Head Island-Beaufort, SC","95","68","26","1",".",".","115","63","38",".",".",".",".","95","."
"26020","Hobbs, NM","365","335","30",".",".",".","83","50","38",".","24","274",".","63","4"
"26100","Holland-Grand Haven, MI","360","212","148",".",".",".","95","71","42.5",".",".",".",".","360","."
"26140","Homosassa Springs, FL","121","102","19",".",".",".","86","56","35",".",".",".",".","121","."
"26180","Honolulu, HI","365","360","5",".",".",".","77","31","19",".","35","84","29","68","149"
"26300","Hot Springs, AR","114","68","46",".",".",".","100","66","46",".",".",".",".","114","."
"26340","Houghton, MI","110","103","7",".",".",".","68","37.5","11",".",".",".",".","110","."
"26380","Houma-Bayou Cane-Thibodaux, LA","365","232","129","4",".",".","129","72","43",".",".","160",".","205","."
"26420","Houston-Sugar Land-Baytown, TX","365","57","255","48","5",".","174","106","64",".","19","65","44","214","23"
"26540","Huntington, IN","184","138","41","5",".",".","116","74","42",".",".","184",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","130","198","37",".",".","147","101","56",".","3","102","60","197","3"
"26620","Huntsville, AL","364","239","112","12","1",".","156","80","44",".",".","277",".","87","."
"26820","Idaho Falls, ID","276","246","30",".",".",".","82","52","26",".",".",".",".","276","."
"26860","Indiana, PA","364","253","91","20",".",".","140","87","38",".","31","168","165",".","."
"26900","Indianapolis-Carmel, IN","365","75","221","67","2",".","155","110","67",".","1","71","101","192","."
"26980","Iowa City, IA","332","200","127","5",".",".","149","69","42.5",".",".",".",".","332","."
"27020","Iron Mountain, MI-WI","213","198","13","2",".",".","119","47","34",".",".","213",".",".","."
"27140","Jackson, MS","365","189","176",".",".",".","100","71","49",".",".","34",".","331","."
"27180","Jackson, TN","122","67","51","4",".",".","125","78","44.5",".",".",".",".","118","4"
"27220","Jackson, WY-ID","365","341","24",".",".",".","80","48","40","4",".","351",".","10","."
"27260","Jacksonville, FL","365","197","148","14","6",".","168","79","48",".","2","117","54","192","."
"27340","Jacksonville, NC","120","87","33",".",".",".","98","60","35",".",".",".",".","112","8"
"27460","Jamestown-Dunkirk-Fredonia, NY","365","288","60","17",".",".","145","71","37",".",".","286","36","43","."
"27500","Janesville, WI","189","156","26","7",".",".","116","74","39",".",".","189",".",".","."
"27540","Jasper, IN","332","125","199","8",".",".","116","76","54",".",".",".",".","332","."
"27780","Johnstown, PA","365","249","113","3",".",".","118","74","41",".","70","133","70","84","8"
"27900","Joplin, MO","361","335","25","1",".",".","109","45","21",".",".",".",".",".","361"
"27940","Juneau, AK","135","116","16","3",".",".","127","55","17",".",".",".",".","130","5"
"27980","Kahului-Wailuku, HI","335","316","18",".","1",".","164","39","21",".",".",".",".","50","285"
"28020","Kalamazoo-Portage, MI","120","58","61","1",".",".","118","75.5","52",".",".",".",".","120","."
"28060","Kalispell, MT","365","293","68","2","2",".","157","58","35","10",".","164",".","68","123"
"28140","Kansas City, MO-KS","365","104","215","43","3",".","159","107","59",".","31","91","50","191","2"
"28300","Keene, NH","213","175","36","2",".",".","119","61","34",".",".","169",".","44","."
"28420","Kennewick-Richland-Pasco, WA","365","299","65","1",".",".","119","60","26",".",".",".",".","299","66"
"28700","Kingsport-Bristol-Bristol, TN-VA","365","103","164","89","9",".","200","116","72",".","13","98","220","34","."
"28740","Kingston, NY","365","336","27","2",".",".","116","48","32",".",".","364","1",".","."
"28780","Kingsville, TX","365","252","109","4",".",".","111","67","40",".",".","60",".","305","."
"28820","Kinston, NC","267","190","72","5",".",".","140","68","43",".",".","176",".","91","."
"28900","Klamath Falls, OR","363","229","108","22","4",".","153","93","36",".",".",".",".","360","3"
"28940","Knoxville, TN","365","45","206","105","8","1","202","127","77",".",".","120","135","105","5"
"29020","Kokomo, IN","109","53","55","1",".",".","111","74","51",".",".",".",".","109","."
"29060","Laconia, NH","213","192","18","3",".",".","132","50","34",".",".","174",".","39","."
"29100","La Crosse, WI-MN","120","70","49","1",".",".","147","67","43",".",".",".",".","120","."
"29140","Lafayette, IN","364","150","205","9",".",".","124","79","54",".",".","50",".","314","."
"29180","Lafayette, LA","365","297","64","4",".",".","104","64","36",".",".","281",".","84","."
"29260","La Grande, OR","350","311","39",".",".",".","87","52","21",".",".",".",".","339","11"
"29340","Lake Charles, LA","365","230","129","6",".",".","114","74","43",".","5","136","11","213","."
"29380","Lake City, FL","365","243","120","1","1",".","159","64","45",".",".","169",".","196","."
"29420","Lake Havasu City-Kingman, AZ","120","108","11","1",".",".","121","50","23",".",".",".",".","97","23"
"29460","Lakeland, FL","365","266","94","5",".",".","150","64","42",".",".","186",".","177","2"
"29540","Lancaster, PA","365","225","114","26",".",".","142","90","42",".","68","160","55","78","4"
"29620","Lansing-East Lansing, MI","117","68","49",".",".",".","96","72","43",".",".",".",".","117","."
"29660","Laramie, WY","186","137","46","2","1",".","190","62","31.5",".",".",".",".",".","186"
"29700","Laredo, TX","365","232","133",".",".",".","100","64","45","3",".","43",".","294","25"
"29740","Las Cruces, NM","365","169","179","14","3",".","187","84","52",".","7","150",".","76","132"
"29820","Las Vegas-Paradise, NV","365","129","211","23","2",".","163","97","56",".","26","182",".","121","36"
"29860","Laurel, MS","118","50","68",".",".",".","91","78","54",".",".",".",".","118","."
"29980","Lawrenceburg, TN","280","164","99","17",".",".","137","88","47",".",".","194",".","86","."
"30020","Lawton, OK","365","325","39","1",".",".","106","51","35",".",".","319",".","46","."
"30100","Lebanon, NH-VT","213","193","18","2",".",".","109","50","31",".",".","171",".","42","."
"30300","Lewiston, ID-WA","362","286","74","2",".",".","112","63","31",".",".",".",".","351","11"
"30340","Lewiston-Auburn, ME","243","199","38","6",".",".","142","57","33",".",".","155",".","88","."
"30420","Lexington, NE","57","50","7",".",".",".","83","53","26",".",".",".",".",".","57"
"30460","Lexington-Fayette, KY","365","166","174","23","1","1","202","92","52",".","12","85","34","234","."
"30620","Lima, OH","365","310","48","7",".",".","132","67","29",".",".","213","128",".","24"
"30700","Lincoln, NE","362","343","19",".",".",".","95","42","28","108",".","182",".","72","."
"30740","Lincolnton, NC","215","125","70","20",".",".","142","97","48",".",".","215",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","159","193","12",".","1","235","83","53",".","6","81",".","277","1"
"30860","Logan, UT-ID","365","202","151","12",".",".","143","79","49",".","26","169",".","170","."
"30980","Longview, TX","365","315","37","13",".",".","142","61","33",".","10","321","34",".","."
"31020","Longview, WA","336","296","40",".",".",".","78","54","18",".",".",".",".","336","."
"31060","Los Alamos, NM","118","117","1",".",".",".","58","21","13",".",".",".",".","118","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","48","209","86","19","3","381","133","78",".","77","129",".","153","6"
"31140","Louisville/Jefferson County, KY-IN","365","66","197","92","10",".","198","124","71",".","2","60","143","160","."
"31300","Lumberton, NC","119","63","54","2",".",".","113","72","48",".",".",".",".","119","."
"31340","Lynchburg, VA","114","57","56","1",".",".","120","72","50.5",".",".",".",".","114","."
"31420","Macon, GA","365","144","199","17","5",".","184","91","54",".",".","65","10","289","1"
"31460","Madera, CA","365","305","55","5",".",".","119","61","37",".","52","313",".",".","."
"31540","Madison, WI","365","211","140","13","1",".","154","81","47",".",".","158",".","207","."
"31660","Malone, NY","365","342","21","1","1",".","180","46","25",".",".","199","83",".","83"
"31700","Manchester-Nashua, NH","365","283","66","16",".",".","147","77","36","5","99","150","44","66","1"
"31820","Manitowoc, WI","254","188","51","15",".",".","142","76","39.5",".",".","185",".","69","."
"32140","Marshall, MN","353","279","73","1",".",".","115","59","37",".",".","112",".","241","."
"32220","Marshall, TX","365","246","118","1",".",".","132","66","43",".",".","102",".","263","."
"32380","Mason City, IA","365","313","50","2",".",".","104","55","31",".",".",".",".",".","365"
"32420","Mayaguez, PR","25","22","3",".",".",".","58","54","25",".",".",".",".","25","."
