"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"40580","Rocky Mount, NC","339","256","44","34","5",".","172","104","25",".",".","169","170",".","."
"40660","Rome, GA","244","184","44","16",".",".","135","80","24",".",".",".","244",".","."
"40860","Rutland, VT","183","124","46","13",".",".","114","87","36",".",".",".","183",".","."
"40900","Sacramento--Arden-Arcade--Roseville, CA","365","73","201","62","19","10","218","140","76","216","17","132",".",".","."
"40940","Safford, AZ","365","59","21","44","241",".","200","200","199",".",".","56","309",".","."
"40980","Saginaw-Saginaw Township North, MI","363","325","23","12","3",".","179","51","23","135",".",".","228",".","."
"41060","St. Cloud, MN","5","5",".",".",".",".","9","9","6",".",".",".","5",".","."
"41180","St. Louis, MO-IL","365","1","86","160","100","18","238","200","127","6","1","42","316",".","."
"41420","Salem, OR","365","329","33","3",".",".","111","49","29","226",".","139",".",".","."
"41500","Salinas, CA","365","346","15","4",".",".","119","43","34",".","106","259",".",".","."
"41620","Salt Lake City, UT","365","43","121","176","25",".","200","143","103","24","17","30","294",".","."
"41700","San Antonio, TX","365","250","99","14","1","1","204","83","44","56","83","223","3",".","."
"41740","San Diego-Carlsbad-San Marcos, CA","365","96","122","86","39","22","238","177","79","13","124","225","3",".","."
"41860","San Francisco-Oakland-Fremont, CA","365","202","130","23","9","1","205","100","47","67","161","117","20",".","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","245","79","27","12","2","214","104","42","99","10","256",".",".","."
"41980","San Juan-Caguas-Guaynabo, PR","361","196","165",".",".",".","85","70","48","338",".","23",".",".","."
"42020","San Luis Obispo-Paso Robles, CA","365","295","62","8",".",".","145","69","38",".","66","239","60",".","."
"42060","Santa Barbara-Santa Maria-Goleta, CA","365","225","120","13","6","1","202","84","47","88","14","258","5",".","."
"42100","Santa Cruz-Watsonville, CA","365","359","6",".",".",".","87","38","26",".",".","365",".",".","."
"42140","Santa Fe, NM","364","352","12",".",".",".","67","38","20","364",".",".",".",".","."
"42220","Santa Rosa-Petaluma, CA","365","337","27","1",".",".","132","47","28","25","188","152",".",".","."
"42340","Savannah, GA","365","330","33","2",".",".","109","50","17","91",".",".","274",".","."
"42460","Scottsboro, AL","333","178","91","51","13",".","200","110","49",".",".",".","333",".","."
"42540","Scranton--Wilkes-Barre, PA","365","217","105","37","5","1","202","104","46","11","66","161","127",".","."
"42580","Seaford, DE","344","202","80","41","14","7","214","124","43",".",".","159","185",".","."
"42660","Seattle-Tacoma-Bellevue, WA","365","8","151","171","35",".","200","148","103","74","10","4","277",".","."
"42940","Sevierville, TN","246","246",".",".",".",".","34","14","4",".",".",".","246",".","."
"43100","Sheboygan, WI","365","282","43","23","13","4","220","104","31",".",".","262","103",".","."
"43340","Shreveport-Bossier City, LA","363","322","40","1",".",".","111","51","31",".",".","292","71",".","."
"43420","Sierra Vista-Douglas, AZ","365","176","28","75","86",".","200","200","56","108",".","28","229",".","."
"43500","Silver City, NM","365","209","48","70","38",".","200","153","29",".",".",".","365",".","."
"43700","Somerset, KY","182","135","33","14",".",".","135","80","42",".",".","182",".",".","."
"43780","South Bend-Mishawaka, IN-MI","365","220","85","51","7","2","203","115","45","16",".","226","123",".","."
"44060","Spokane, WA","365","75","245","37","6","2","207","106","64","341",".","2","22",".","."
"44100","Springfield, IL","365","198","99","58","10",".","200","114","47","117",".","141","107",".","."
"44140","Springfield, MA","365","55","166","112","19","13","238","145","87","29","27","98","211",".","."
"44180","Springfield, MO","365","237","80","44","4",".","200","107","42","12",".","195","158",".","."
"44220","Springfield, OH","350","269","42","27","12",".","190","107.5","34",".",".","350",".",".","."
"44380","Statesville-Mooresville, NC","342","278","51","13",".",".","125","69","16",".",".",".","342",".","."
"44420","Staunton-Waynesboro, VA","164","164",".",".",".",".","50","21","7",".",".",".","164",".","."
"44700","Stockton, CA","365","278","69","16","2",".","200","79","38","31","162","166","6",".","."
"44940","Sumter, SC","80","76","4",".",".",".","72","39","9",".",".",".","80",".","."
"45060","Syracuse, NY","365","188","114","60","3",".","197","111","49","30",".","89","246",".","."
"45220","Tallahassee, FL","273","256","17",".",".",".","97","47","31",".",".","273",".",".","."
