"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"19740","Denver-Aurora, CO","366","31","222","85","20","8","236","135","80.5","95","156","70","45",".","."
"19780","Des Moines-West Des Moines, IA","366","209","151","6",".",".","145","78","46","230",".","131",".",".","5"
"19820","Detroit-Warren-Livonia, MI","366","62","168","121","15",".","200","132","86.5","16","36","33","281",".","."
"19860","Dickinson, ND","366","335","28","3",".",".","146","50","21",".",".",".","366",".","."
"20100","Dover, DE","363","217","99","38","8","1","201","111","43",".",".","216","147",".","."
"20220","Dubuque, IA","343","282","41","19","1",".","169","75","32","222",".",".","121",".","."
"20260","Duluth, MN-WI","359","262","92","2","3",".","178","65","40","299",".",".","46",".","14"
"20340","Duncan, OK","45","45",".",".",".",".","16","9","9",".",".",".","45",".","."
"20500","Durham, NC","366","152","169","36","9",".","190","106","56","215",".","124","27",".","."
"20620","East Liverpool-Salem, OH","348","188","108","50","2",".","200","110","50",".",".",".","348",".","."
"20820","Effingham, IL","338","262","59","15","2",".","172","87","31",".",".","338",".",".","."
"20940","El Centro, CA","24","24",".",".",".",".","26","25","21",".",".","24",".",".","."
"20980","El Dorado, AR","341","340","1",".",".",".","79","14","3",".",".",".","341",".","."
"21300","Elmira, NY","357","311","42","4",".",".","116","56","31",".",".","246","111",".","."
"21340","El Paso, TX","366","57","82","118","108","1","205","198","116","53","23","42","248",".","."
"21500","Erie, PA","366","161","136","61","8",".","200","116","55","40","37","54","235",".","."
"21540","Escanaba, MI","308","308",".",".",".",".","43","27","0",".",".",".","308",".","."
"21660","Eugene-Springfield, OR","366","302","62","2",".",".","119","62","34","215",".","151",".",".","."
"21780","Evansville, IN-KY","366","4","21","152","189",".","200","200","153",".",".","3","363",".","."
"21820","Fairbanks, AK","184","105","71","7","1",".","154","84","45","184",".",".",".",".","."
"22140","Farmington, NM","366","143","97","105","21",".","200","134","69","85","8",".","273",".","."
"22380","Flagstaff, AZ","346","309","34","3",".",".","109","51","7","176",".","170",".",".","."
"22420","Flint, MI","359","285","60","14",".",".","122","69","36",".",".","193","166",".","."
"22500","Florence, SC","165","115","30","14","6",".","169","114","42",".",".","165",".",".","."
"22520","Florence-Muscle Shoals, AL","358","208","51","74","25",".","200","139","33",".",".",".","358",".","."
"22540","Fond du Lac, WI","185","152","30","2","1",".","154","67","38",".",".","185",".",".","."
"22660","Fort Collins-Loveland, CO","366","283","74","5","1","3","227","69","39","146",".","220",".",".","."
"22800","Fort Madison-Keokuk, IA-MO","224","144","24","30","26",".","200","160","15",".",".",".","224",".","."
"23060","Fort Wayne, IN","364","294","45","24","1",".","164","84","31",".",".","337","27",".","."
"23420","Fresno, CA","366","98","140","67","55","6","204","164","77","52","81","231","2",".","."
"23460","Gadsden, AL","262","177","55","29","1",".","185","104","43",".",".","262",".",".","."
"23540","Gainesville, FL","106","91","13","1","1",".","198","54","27",".",".",".","106",".","."
"23820","Gardnerville Ranchos, NV","214","195","19",".",".",".","80","50","37","65",".","149",".",".","."
"23860","Georgetown, SC","193","163","23","7",".",".","133","60","13",".",".",".","146",".","47"
"24020","Glens Falls, NY","366","309","47","10",".",".","141","60","31",".",".","232","134",".","."
"24300","Grand Junction, CO","340","318","22",".",".",".","71","42","16","291",".",".","49",".","."
"24340","Grand Rapids-Wyoming, MI","366","305","43","14","4",".","159","74","31","29",".","255","82",".","."
"24420","Grants Pass, OR","364","192","161","9","2",".","158","87","48.5","364",".",".",".",".","."
"24500","Great Falls, MT","334","306","26",".","2",".","186","48","26","334",".",".",".",".","."
"24540","Greeley, CO","366","285","66","12","1","2","210","75","38","125",".","241",".",".","."
"24580","Green Bay, WI","366","47","83","159","77",".","200","168","110",".",".","19","347",".","."
"24660","Greensboro-High Point, NC","366","290","48","27","1",".","156","87","34",".",".","201","165",".","."
"24780","Greenville, NC","364","313","44","7",".",".","132","58","28",".",".","217","147",".","."
"24860","Greenville-Mauldin-Easley, SC","361","279","68","14",".",".","135","77","36","63",".","266","32",".","."
"25020","Guayama, PR","327","322","5",".",".",".","70","31","9",".",".",".","327",".","."
"25060","Gulfport-Biloxi, MS","325","279","26","18","2",".","200","69","7",".",".",".","325",".","."
"25180","Hagerstown-Martinsburg, MD-WV","323","260","42","18","2","1","201","77","29",".",".","323",".",".","."
"25260","Hanford-Corcoran, CA","352","247","55","46","4",".","166","106","39",".",".","352",".",".","."
"25340","Harriman, TN","366","149","109","82","26",".","200","132","64",".",".","93","273",".","."
"25420","Harrisburg-Carlisle, PA","366","244","85","35","2",".","174","101","43","19","117","146","84",".","."
"25540","Hartford-West Hartford-East Hartford, CT","366","109","198","37","16","6","209","123","63","175","16","98","77",".","."
"25860","Hickory-Lenoir-Morganton, NC","334","268","50","16",".",".","132","74","37",".",".","226","108",".","."
"26100","Holland-Grand Haven, MI","128","33","35","39","21",".","200","173","92",".",".",".","128",".","."
"26140","Homosassa Springs, FL","342","281","44","17",".",".","134","74","14",".",".",".","342",".","."
"26180","Honolulu, HI","366","211","127","27","1",".","165","92","44","154",".","6","206",".","."
"26380","Houma-Bayou Cane-Thibodaux, LA","104","93","8","3",".",".","111","58","23.5",".",".","104",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","366","23","152","135","34","22","228","169","103","6","31","119","210",".","."
"26580","Huntington-Ashland, WV-KY-OH","366","27","104","170","65",".","200","173","110","5","22","31","308",".","."
"26860","Indiana, PA","267","146","75","42","4",".","181","110","46",".",".",".","267",".","."
"26900","Indianapolis-Carmel, IN","366","9","111","214","32",".","200","147","109","8","5","29","324",".","."
"26980","Iowa City, IA","351","294","32","23","2",".","190","71","31",".",".","351",".",".","."
"27020","Iron Mountain, MI-WI","61","59","2",".",".",".","90","43","21",".","39",".","22",".","."
"27140","Jackson, MS","366","323","37","6",".",".","140","54","32","115",".","251",".",".","."
"27260","Jacksonville, FL","366","128","175","55","8",".","200","111","61","56","13","72","225",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","366","167","89","99","11",".","200","130","57",".",".",".","366",".","."
"27500","Janesville, WI","366","144","103","91","28",".","200","141","66",".","51","76","239",".","."
"27540","Jasper, IN","356","97","101","94","64",".","200","169","84.5",".",".",".","345",".","11"
"27780","Johnstown, PA","366","175","141","45","5",".","169","105","51.5","5","51","77","233",".","."
"28100","Kankakee-Bradley, IL","318","295","23",".",".",".","90","48","29",".",".","318",".",".","."
"28140","Kansas City, MO-KS","366","102","161","91","11","1","251","129","66","51","39","84","192",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","366","28","70","224","44",".","200","154","114.5","1","2","11","352",".","."
"28940","Knoxville, TN","366","53","192","108","13",".","200","124","83.5","41",".","93","232",".","."
"29100","La Crosse, WI-MN","168","148","18","2",".",".","111","54","37",".",".","168",".",".","."
"29180","Lafayette, LA","360","331","22","7",".",".","135","48","26",".",".","360",".",".","."
"29260","La Grande, OR","10","5","5",".",".",".","61","59","49.5",".",".",".",".",".","10"
"29340","Lake Charles, LA","366","328","30","6","1","1","203","51","30",".",".","324","42",".","."
"29540","Lancaster, PA","366","234","112","17","3",".","169","86","44","3","150","112","101",".","."
"29620","Lansing-East Lansing, MI","366","249","111","6",".",".","127","71","41",".",".","108","258",".","."
"29740","Las Cruces, NM","366","101","68","134","63",".","200","165","103","22",".","83","261",".","."
"29820","Las Vegas-Paradise, NV","366","85","209","65","4","3","209","109","69.5","93","194","79",".",".","."
"30020","Lawton, OK","182","178","4",".",".",".","69","7","1",".",".",".","182",".","."
"30340","Lewiston-Auburn, ME","361","291","58","12",".",".","143","64","24",".",".",".","361",".","."
"30460","Lexington-Fayette, KY","365","256","81","27","1",".","174","90","42","142","19","177","27",".","."
"30620","Lima, OH","361","279","54","23","5",".","200","87","36",".",".","226","135",".","."
"30700","Lincoln, NE","366","352","14",".",".",".","74","41","23","184",".","182",".",".","."
"30740","Lincolnton, NC","366","278","72","16",".",".","119","80","36",".",".","174","192",".","."
"30780","Little Rock-North Little Rock-Conway, AR","366","278","70","18",".",".","140","80","37",".","61","301","4",".","."
"30980","Longview, TX","362","282","65","14","1",".","174","77","38",".","11","299","52",".","."
"31020","Longview, WA","364","359","4","1",".",".","103","14","0",".",".",".","364",".","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","366","6","77","109","50","124","268","223","144","72","97","197",".",".","."
"31140","Louisville/Jefferson County, KY-IN","366","24","95","176","66","5","209","174","114","20","2","39","305",".","."
"31300","Lumberton, NC","360","299","49","12",".",".","135","64","28",".",".","219","141",".","."
"31500","Madison, IN","366","132","95","86","53",".","200","160","73",".","6",".","353",".","7"
"31540","Madison, WI","366","191","140","34","1",".","154","97","49","21","1","96","248",".","."
"31700","Manchester-Nashua, NH","366","133","176","47","9","1","203","114","57.5","174",".","66","126",".","."
"31820","Manitowoc, WI","183","136","27","12","5","3","203","101","38",".",".","183",".",".","."
"31900","Mansfield, OH","323","258","54","11",".",".","143","72","26",".",".",".","323",".","."
"31940","Marinette, WI-MI","366","141","49","86","90",".","200","200","90",".",".",".","366",".","."
"32060","Marion-Herrin, IL","365","244","94","27",".",".","137","90","41",".",".","199","166",".","."
"32100","Marquette, MI","350","341","9",".",".",".","92","27","0",".",".",".","350",".","."
"32780","Medford, OR","365","62","281","22",".",".","148","92","66","335","2","18",".",".","10"
"32820","Memphis, TN-MS-AR","366","69","152","117","27","1","202","144","83.5","99","16","37","214",".","."
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","366","152","198","15","1",".","195","86","54","215","74","76","1",".","."
"33140","Michigan City-La Porte, IN","366","158","129","72","7",".","200","113","57",".",".",".","366",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","366","113","129","108","14","2","206","130","72.5","18","70","65","213",".","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","366","22","181","136","27",".","200","141","94","118","10","16","222",".","."
"33540","Missoula, MT","351","306","43",".","2",".","165","55","9","329",".",".",".",".","22"
"33660","Mobile, AL","325","190","79","54","2",".","176","114","45",".",".","190","135",".","."
"33700","Modesto, CA","362","220","77","40","21","4","209","137","47","47","125","189","1",".","."
"33740","Monroe, LA","366","342","24",".",".",".","100","47","25",".",".","334","32",".","."
"33780","Monroe, MI","366","182","135","45","4",".","182","108","52",".",".",".","366",".","."
"34020","Morgan City, LA","106","100","4","2",".",".","119","42","20",".",".","106",".",".","."
"34060","Morgantown, WV","365","203","121","37","4",".","200","102","47",".",".",".","365",".","."
"34580","Mount Vernon-Anacortes, WA","342","207","69","59","7",".","200","112","43",".",".",".","342",".","."
"34700","Muscatine, IA","332","273","23","21","15",".","200","103","6",".",".",".","332",".","."
"34740","Muskegon-Norton Shores, MI","366","199","128","37","2",".","156","103","43","40",".","68","258",".","."
"34780","Muskogee, OK","226","222","1","3",".",".","117","14","0",".",".",".","226",".","."
"34900","Napa, CA","366","317","45","4",".",".","137","57","32","63","139","164",".",".","."
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","366","28","179","112","47",".","200","164","93.5","143",".","39","184",".","."
"35260","New Castle, PA","366","221","110","35",".",".","144","100","45","4","146","60","156",".","."
"35300","New Haven-Milford, CT","366","107","158","82","13","6","219","132","68.5","1","103","69","193",".","."
"35380","New Orleans-Metairie-Kenner, LA","366","146","184","32","4",".","159","100","55","97","132","102","35",".","."
"35420","New Philadelphia-Dover, OH","315","119","92","56","48",".","200","167","75",".",".",".","315",".","."
"35460","Newport, TN","151","130","19","2",".",".","105","51","20",".",".",".","151",".","."
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA","366","1","124","196","35","10","230","156","109","137","24","58","147",".","."
"35980","Norwich-New London, CT","366","258","66","20","12","10","224","108","38",".",".","156","210",".","."
"36220","Odessa, TX","362","306","48","8",".",".","150","57","36","12","24","298","28",".","."
"36260","Ogden-Clearfield, UT","366","128","192","42","3","1","202","103","58","123","61","118","64",".","."
"36420","Oklahoma City, OK","366","194","122","46","2","2","212","106","50","105","91","169","1",".","."
"36540","Omaha-Council Bluffs, NE-IA","366","296","63","6","1",".","156","63","36","168",".","190","8",".","."
"36740","Orlando-Kissimmee, FL","366","280","79","7",".",".","122","67","38","92","19","251","4",".","."
"36780","Oshkosh-Neenah, WI","357","248","82","27",".",".","147","92","36",".",".","109","248",".","."
"36980","Owensboro, KY","366","199","118","48","1",".","160","104","47","41","20","156","149",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","366","115","109","74","46","22","217","179","72.5","3","111","251","1",".","."
"37140","Paducah, KY-IL","366","114","148","92","12",".","187","121","65.5","12","31","70","253",".","."
"37620","Parkersburg-Marietta-Vienna, WV-OH","366","75","133","129","29",".","200","143","93.5",".",".","50","316",".","."
"37700","Pascagoula, MS","366","298","53","14","1",".","161","72","34",".",".","238","128",".","."
"37740","Payson, AZ","366","44","74","121","127",".","200","200","119",".",".",".","366",".","."
"37820","Pendleton-Hermiston, OR","46","37","9",".",".",".","69","56","35",".",".",".",".",".","46"
"37860","Pensacola-Ferry Pass-Brent, FL","366","239","68","46","13",".","200","110","43","20","8","266","72",".","."
"37900","Peoria, IL","366","155","125","80","6",".","180","118","57","39",".","82","243",".","2"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","366","14","170","150","22","10","218","148","100","21","75","75","195",".","."
"38060","Phoenix-Mesa-Scottsdale, AZ","366","24","110","118","108","6","211","200","119.5","125","19","66","156",".","."
"38300","Pittsburgh, PA","366",".","29","154","182","1","204","200","150.5",".",".","4","362",".","."
"38340","Pittsfield, MA","353","256","80","15","2",".","177","77","37",".",".","181","172",".","."
"38420","Platteville, WI","171","142","26","3",".",".","137","71","38",".",".","171",".",".","."
"38540","Pocatello, ID","366","123","42","90","111",".","200","200","107",".",".",".","366",".","."
"38620","Ponca City, OK","339","183","44","91","21",".","200","144","33",".",".",".","339",".","."
"38660","Ponce, PR","34","28","6",".",".",".","61","57","42.5","34",".",".",".",".","."
"38820","Port Angeles, WA","366","188","66","80","32",".","200","143","43",".",".",".","366",".","."
"38860","Portland-South Portland-Biddeford, ME","366","173","133","47","8","5","205","114","51","26",".","128","198",".","14"
"38900","Portland-Vancouver-Beaverton, OR-WA","366","167","189","8","2",".","174","74","52","306","1","38","7",".","14"
"39020","Portsmouth, OH","337","264","61","11","1",".","157","72","29",".",".",".","337",".","."
"39100","Poughkeepsie-Newburgh-Middletown, NY","363","270","52","40","1",".","166","102","29",".",".","148","215",".","."
"39140","Prescott, AZ","344","335","9",".",".",".","100","44","14","162",".","182",".",".","."
"39300","Providence-New Bedford-Fall River, RI-MA","366","57","180","101","16","12","226","138","81","60","10","84","212",".","."
"39340","Provo-Orem, UT","366","145","182","30","5","4","225","103","61","204","80","82",".",".","."
"39380","Pueblo, CO","358","350","8",".",".",".","71","26","10","358",".",".",".",".","."
"39500","Quincy, IL-MO","366","241","75","48","2",".","188","106","38",".",".","191","175",".","."
"39540","Racine, WI","366","278","52","28","4","4","214","95","34","101",".","141","124",".","."
"39580","Raleigh-Cary, NC","366","124","191","40","7","4","222","114","60","248",".","111","7",".","."
"39740","Reading, PA","366","166","147","50","3",".","179","106","54","2","105","81","178",".","."
"39820","Redding, CA","270","239","25","6",".",".","140","51","32","58",".","212",".",".","."
"39900","Reno-Sparks, NV","366","130","179","53","2","2","240","108","59.5","102","111","153",".",".","."
"39980","Richmond, IN","365","96","61","128","80",".","200","188","110",".",".",".","358",".","7"
"40060","Richmond, VA","366","153","163","45","5",".","172","106","54","8","109","134","115",".","."
"40140","Riverside-San Bernardino-Ontario, CA","366","17","128","59","36","126","268","228","125.5","8","132","226",".",".","."
"40220","Roanoke, VA","366","301","48","17",".",".","132","74","39","6","82","264","14",".","."
"40340","Rochester, MN","366","229","120","15","2",".","191","73","44","297",".","28","41",".","."
"40380","Rochester, NY","366","79","157","121","9",".","200","119","81","12",".","49","305",".","."
"40420","Rockford, IL","366","232","130","4",".",".","129","75","43","181",".","162","23",".","."
"40500","Rockland, ME","366","330","30","5","1",".","164","50","14",".",".",".","366",".","."
"40580","Rocky Mount, NC","359","316","33","10",".",".","129","54","29",".",".","191","168",".","."
"40860","Rutland, VT","204","149","49","6",".",".","134","75","34",".",".",".","167",".","37"
"40900","Sacramento--Arden-Arcade--Roseville, CA","366","69","188","68","35","6","209","154","77","203","25","138",".",".","."
"40940","Safford, AZ","335","32","17","75","211",".","200","200","173",".",".",".","335",".","."
"40980","Saginaw-Saginaw Township North, MI","366","350","16",".",".",".","79","43","18.5","143",".",".","223",".","."
"41180","St. Louis, MO-IL","366","4","74","189","93","6","218","187","124","2","4","35","323",".","2"
"41420","Salem, OR","364","333","28","3",".",".","132","48","28.5","203",".","161",".",".","."
"41500","Salinas, CA","366","344","22",".",".",".","100","47","34","1","103","262",".",".","."
"41540","Salisbury, MD","85","84","1",".",".",".","67","37","25",".",".","85",".",".","."
"41620","Salt Lake City, UT","366","26","180","149","11",".","197","130","94","17","32","36","281",".","."
"41700","San Antonio, TX","366","268","84","12","2",".","179","84","41","46","81","239",".",".","."
"41740","San Diego-Carlsbad-San Marcos, CA","366","58","144","102","47","15","238","179","100","9","126","225","6",".","."
"41860","San Francisco-Oakland-Fremont, CA","366","189","136","30","10","1","202","105","49","79","173","94","20",".","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","366","219","99","33","12","3","204","116","45","123","6","237",".",".","."
"41980","San Juan-Caguas-Guaynabo, PR","366","257","109",".",".",".","91","60","42","344",".","20","2",".","."
"42020","San Luis Obispo-Paso Robles, CA","366","279","75","11","1",".","161","69","39","1","86","192","87",".","."
"42060","Santa Barbara-Santa Maria-Goleta, CA","366","164","181","13","6","2","202","85","54.5","61","133","156","16",".","."
"42100","Santa Cruz-Watsonville, CA","357","350","7",".",".",".","90","38","28",".",".","357",".",".","."
"42140","Santa Fe, NM","359","343","16",".",".",".","84","38","20","359",".",".",".",".","."
"42220","Santa Rosa-Petaluma, CA","366","325","36","5",".",".","129","57","34","17","196","153",".",".","."
"42460","Scottsboro, AL","366","252","66","37","11",".","200","106","30",".",".",".","366",".","."
"42540","Scranton--Wilkes-Barre, PA","366","205","121","34","6",".","169","103","49","8","78","145","135",".","."
"42580","Seaford, DE","366","235","86","44","1",".","161","103","43",".",".","152","214",".","."
"42660","Seattle-Tacoma-Bellevue, WA","366","13","178","160","15",".","200","130","94","65","12","3","286",".","."
"43100","Sheboygan, WI","365","290","40","23","11","1","202","97","31",".",".","298","67",".","."
"43340","Shreveport-Bossier City, LA","366","325","33","8",".",".","140","54","31",".",".","340","26",".","."
"43420","Sierra Vista-Douglas, AZ","360","113","38","59","150",".","200","200","120","13",".","46","301",".","."
"43500","Silver City, NM","366","229","68","53","16",".","200","121","14",".",".",".","366",".","."
"43780","South Bend-Mishawaka, IN-MI","366","259","87","20",".",".","145","87","40","15",".","223","128",".","."
"44060","Spokane, WA","366","114","210","34","5","3","214","103","60","312",".","32","22",".","."
"44100","Springfield, IL","366","228","89","44","5",".","196","106","43","107",".","169","90",".","."
"44140","Springfield, MA","366","81","193","79","12","1","209","119","70.5","25","46","74","221",".","."
"44180","Springfield, MO","366","259","79","25","3",".","185","94","39","40",".","222","104",".","."
"44220","Springfield, OH","342","300","32","10",".",".","122","58","31",".",".","342",".",".","."
"44380","Statesville-Mooresville, NC","342","320","16","5","1",".","161","40","3",".",".",".","342",".","."
"44420","Staunton-Waynesboro, VA","318","314","4",".",".",".","81","29","7",".",".",".","318",".","."
"44700","Stockton, CA","359","212","95","36","16",".","197","119","47","46","136","174","3",".","."
"44940","Sumter, SC","235","223","11","1",".",".","106","33","9",".",".",".","235",".","."
"45060","Syracuse, NY","366","130","144","66","26",".","200","128","63.5","146",".",".","220",".","."
"45220","Tallahassee, FL","365","332","27","6",".",".","111","49","31",".",".","365",".",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","366","37","166","123","40",".","200","155","91.5","35","11","51","269",".","."
"45460","Terre Haute, IN","366","28","98","186","54",".","200","162","109",".","1","17","347",".","1"
"45780","Toledo, OH","366","180","133","48","5",".","192","105","51","40",".","81","245",".","."
"45820","Topeka, KS","330","316","14",".",".",".","100","42","26",".",".","330",".",".","."
"45940","Trenton-Ewing, NJ","366","218","104","32","10","2","213","104","45","71","102","148","45",".","."
"46060","Tucson, AZ","366","51","215","78","22",".","200","135","79","146","27","59","134",".","."
"46140","Tulsa, OK","366","96","170","89","10","1","204","122","74.5","4","53","98","211",".","."
"46380","Ukiah, CA","286","284","2",".",".",".","58","34","22.5",".",".","286",".",".","."
"46420","Union, SC","325","265","50","10",".",".","135","74","37",".",".","325",".",".","."
"46540","Utica-Rome, NY","366","343","20","3",".",".","106","45","28",".",".","366",".",".","."
"46700","Vallejo-Fairfield, CA","366","283","72","11",".",".","150","75","38","69","105","188","4",".","."
"47180","Vincennes, IN","366","176","92","81","17",".","200","126","54",".",".","65","301",".","."
