"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11780","Ashtabula, OH","365","293","38","23","11",".","182","97","34",".",".","200","165",".","."
"11900","Athens, OH","112","66","45","1",".",".","104","71","45.5",".",".",".",".","110","2"
"11940","Athens, TN","365","245","91","28","1",".","169","92","36",".","106",".","168","79","12"
"12020","Athens-Clarke County, GA","227","115","98","13",".","1","204","90","50",".",".","131",".","96","."
"12060","Atlanta-Sandy Springs-Marietta, GA","365","74","227","41","21","2","205","124","64",".","25","88","27","225","."
"12100","Atlantic City, NJ","365","278","65","19","3",".","177","84","36",".",".","291","6","68","."
"12140","Auburn, IN","270","248","22",".",".",".","78","44.5","20",".",".",".",".",".","270"
"12260","Augusta-Richmond County, GA-SC","365","221","118","24","2",".","164","87","43",".","5","259",".","101","."
"12300","Augusta-Waterville, ME","274","242","23","9",".",".","147","57","30",".",".","235",".","38","1"
"12420","Austin-Round Rock, TX","365","208","149","6","2",".","161","74","46",".","2","128",".","235","."
"12540","Bakersfield, CA","365","47","121","120","71","6","203","164","107",".","25","196",".","139","5"
"12580","Baltimore-Towson, MD","365","83","216","39","21","6","206","127","64",".","17","96","42","210","."
"12620","Bangor, ME","245","185","53","6","1",".","154","68","38",".",".","149",".","96","."
"12660","Baraboo, WI","262","229","31","2",".",".","111","54","33.5",".",".","262",".",".","."
"12700","Barnstable Town, MA","301","250","34","14","3",".","192","77","36",".","1","253",".","47","."
"12740","Barre, VT","119","80","38","1",".",".","102","75","36",".",".",".",".","117","2"
"12940","Baton Rouge, LA","365","103","208","53","1",".","177","109","60",".","19","56","104","185","1"
"13020","Bay City, MI","105","67","38",".",".",".","98","70","42",".",".",".",".","105","."
"13140","Beaumont-Port Arthur, TX","365","153","166","43","1","2","203","103","55",".","4","118","149","94","."
"13180","Beaver Dam, WI","363","257","98","8",".",".","142","71","37",".",".","257",".","106","."
"13220","Beckley, WV","119","68","49","2",".",".","130","74","47",".",".",".",".","119","."
"13380","Bellingham, WA","285","232","53",".",".",".","83","57","31",".",".","128",".","155","2"
"13460","Bend, OR","355","294","61",".",".",".","91","57","25","35",".",".",".","309","11"
"13540","Bennington, VT","303","235","56","11","1",".","158","67","36",".",".","234",".","69","."
"13620","Berlin, NH-VT","309","242","55","10","2",".","185","71","33",".",".","126","93","88","2"
"13740","Billings, MT","365","122","202","40","1",".","200","102","60","1",".",".","351","13","."
"13780","Binghamton, NY","110","73","32","5",".",".","130","73.5","40",".",".",".",".","110","."
"13820","Birmingham-Hoover, AL","365","45","270","47","3",".","192","110","68","13",".","56","5","249","42"
"13860","Bishop, CA","365","185","117","23","9","31","7811","156","50",".",".","260",".","8","97"
"13900","Bismarck, ND","365","238","109","18",".",".","127","81","36",".",".",".","308","52","5"
"13940","Blackfoot, ID","52","47","5",".",".",".","91","48","28.5",".",".",".",".",".","52"
"14020","Bloomington, IN","184","106","51","26","1",".","154","109","47",".",".","184",".",".","."
"14060","Bloomington-Normal, IL","365","299","58","8",".",".","132","67","32",".",".","319",".","46","."
"14140","Bluefield, WV-VA","117","68","48","1",".",".","123","71","45",".",".",".",".","117","."
"14180","Blytheville, AR","111","68","42","1",".",".","102","68","43",".",".",".",".","111","."
"14260","Boise City-Nampa, ID","365","230","123","10","2",".","165","79","45","24",".","149",".","98","94"
"14380","Boone, NC","118","72","46",".",".",".","99","71","41",".",".",".",".","118","."
"14460","Boston-Cambridge-Quincy, MA-NH","365","110","199","43","10","3","208","119","59",".","68","76","64","157","."
"14500","Boulder, CO","365","287","73","5",".",".","127","64","36","27",".","277",".","60","1"
"14540","Bowling Green, KY","365","245","99","20","1",".","161","84","42",".","26","240","5","93","1"
"14580","Bozeman, MT","365","350","15",".",".",".","92","35","5","243",".",".",".","78","44"
"14600","Bradenton-Sarasota-Venice, FL","365","292","68","5",".",".","114","64","39","11","5","272","29","47","1"
"14700","Branson, MO","122","89","33",".",".",".","97","62","35",".",".",".",".","122","."
"14740","Bremerton-Silverdale, WA","54","45","9",".",".",".","80","62","30",".",".",".",".","54","."
"14860","Bridgeport-Stamford-Norwalk, CT","365","216","105","30","10","4","206","111","45","2","141","135","24","61","2"
"14940","Brigham City, UT","204","137","50","15","2",".","164","97","46",".",".","119",".","85","."
"15100","Brookings, SD","132","107","25",".",".",".","86","57","30",".",".",".",".","98","34"
"15140","Brownsville, TN","304","256","32","15","1",".","151","74","36","39","22","243",".",".","."
"15180","Brownsville-Harlingen, TX","365","292","70","3",".",".","135","56","38","1",".","140",".","61","163"
"15260","Brunswick, GA","344","290","50","4",".",".","119","58","33",".",".","198","60","83","3"
"15380","Buffalo-Niagara Falls, NY","365","161","108","73","23",".","200","131","57",".","66","103","142","54","."
"15420","Burley, ID","28","28",".",".",".",".","47","45","16.5",".",".",".",".",".","28"
"15500","Burlington, NC","116","57","59",".",".",".","98","74","51",".",".",".",".","116","."
"15540","Burlington-South Burlington, VT","365","314","40","9","2",".","155","60","35",".","25","282",".","58","."
"15580","Butte-Silver Bow, MT","365","350","15",".",".",".","90","33","18","200",".",".",".","76","89"
"15620","Cadillac, MI","344","292","47","5",".",".","122","60","31","75",".","165","33","71","."
"15860","Canon City, CO","57","57",".",".",".",".","39","28","16",".",".",".",".",".","57"
"15940","Canton-Massillon, OH","365","215","110","33","7",".","169","106","45","26",".","149","83","95","12"
"15980","Cape Coral-Fort Myers, FL","365","344","21",".",".",".","80","47","34",".",".","301",".","53","11"
"16060","Carbondale, IL","59","58","1",".",".",".","52","31","16",".",".",".",".",".","59"
"16100","Carlsbad-Artesia, NM","365","290","69","6",".",".","126","63","39",".","26","277","4","58","."
"16180","Carson City, NV","365","340","25",".",".",".","93","48","33","123",".","242",".",".","."
"16220","Casper, WY","54","54",".",".",".",".","41","28","13",".",".",".",".",".","54"
"16300","Cedar Rapids, IA","365","172","171","22",".",".","145","89","52","3",".","76","111","175","."
"16420","Central City, KY","120","111","8","1",".",".","116","49","35",".","3","100","17",".","."
"16500","Centralia, WA","160","142","18",".",".",".","97","54.5","25",".",".","67",".","93","."
"16540","Chambersburg, PA","213","108","61","34","10",".","182","129","50",".",".","213",".",".","."
"16580","Champaign-Urbana, IL","365","280","75","10",".",".","137","66","33",".",".","273",".","92","."
"16620","Charleston, WV","365","204","127","34",".",".","147","100","47",".",".","117","139","97","12"
"16700","Charleston-North Charleston, SC","365","202","159","4",".",".","135","73","48",".","7","100","8","249","1"
"16740","Charlotte-Gastonia-Concord, NC-SC","364","119","193","35","14","3","202","119","58",".","15","108","10","231","."
"16820","Charlottesville, VA","55","55",".",".",".",".","46","28","18",".",".",".",".",".","55"
"16860","Chattanooga, TN-GA","288","147","103","34","4",".","192","114","50",".",".","188",".","98","2"
"16900","Chester, SC","232","150","48","31","3",".","166","114","44",".",".","232",".",".","."
"16940","Cheyenne, WY","115","109","6",".",".",".","58","40","17",".",".",".",".","97","18"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","14","277","57","12","5","205","124","76",".","62","52","100","147","4"
"17020","Chico, CA","365","221","97","45","2",".","168","106","44","2","15","301",".","26","21"
"17140","Cincinnati-Middletown, OH-KY-IN","365","40","208","94","22","1","201","135","77",".","4","60","164","137","."
"17200","Claremont, NH","262","231","25","5","1",".","157","54","32",".",".","172","49","41","."
"17220","Clarksburg, WV","115","61","51","2","1",".","154","73","49",".",".",".",".","115","."
"17300","Clarksville, TN-KY","365","248","90","26","1",".","154","80","42",".",".","177","101","86","1"
"17340","Clearlake, CA","361","333","25","2","1",".","161","48","34",".",".","352",".","9","."
"17380","Cleveland, MS","284","225","55","4",".",".","124","67","38.5",".",".","187",".","97","."
"17420","Cleveland, TN","365","254","63","42","6",".","200","106","34",".","160",".","186",".","19"
"17460","Cleveland-Elyria-Mentor, OH","365","48","217","79","19","2","203","126","77",".","6","61","150","147","1"
"17540","Clinton, IA","365","283","73","9",".",".","147","66","32",".",".","158","8","90","109"
"17660","Coeur d'Alene, ID","360","269","88","3",".",".","112","64","32",".",".",".",".","315","45"
"17700","Coffeyville, KS","365","331","29","5",".",".","136","50","22",".",".",".","141",".","224"
"17820","Colorado Springs, CO","365","288","77",".",".",".","97","67","42","28",".","244",".","49","44"
"17860","Columbia, MO","87","48","39",".",".",".","89","71","48",".",".",".",".","87","."
"17900","Columbia, SC","365","125","203","36","1",".","172","101","57",".","8","109","50","169","29"
"17940","Columbia, TN","115","69","45","1",".",".","105","68","42",".",".",".",".","115","."
"17980","Columbus, GA-AL","345","236","103","5","1",".","156","71","39",".",".","168","66","111","."
"18060","Columbus, MS","108","58","48","2",".",".","122","76","47.5",".",".",".",".","108","."
"18140","Columbus, OH","365","107","210","35","12","1","202","114","59",".",".","104","2","255","4"
"18180","Concord, NH","365","234","100","29","2",".","154","93","39",".",".","119","201","44","1"
"18260","Cookeville, TN","277","172","75","29","1",".","159","101","47",".",".","200",".","77","."
"18340","Corbin, KY","14","14",".",".",".",".","33","27","15",".",".",".",".",".","14"
"18420","Corinth, MS","102","99","3",".",".",".","80","45","32.5",".","1","100","1",".","."
"18500","Corning, NY","343","246","89","8",".",".","147","69","35",".",".",".",".","343","."
"18580","Corpus Christi, TX","365","285","64","14","2",".","161","64","38",".",".","243","50","71","1"
"18700","Corvallis, OR","116","93","23",".",".",".","89","56","23",".",".",".",".","116","."
"18860","Crescent City, CA","120","119","1",".",".",".","51","31","15",".",".",".",".","90","30"
"19020","Culpeper, VA","58","58",".",".",".",".","39","25","13.5",".",".",".",".",".","58"
"19100","Dallas-Fort Worth-Arlington, TX","365","124","181","48","10","2","205","124","57",".","32","129","28","175","1"
"19140","Dalton, GA","278","197","60","20","1",".","151","93","42",".",".","210",".","68","."
"19300","Daphne-Fairhope-Foley, AL","283","226","57",".",".",".","90","60","36",".",".","195",".","88","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","167","189","8","1",".","166","82","52",".",".","90","1","185","89"
"19380","Dayton, OH","365","133","190","34","8",".","185","106","57","4",".","93","5","263","."
"19460","Decatur, AL","285","181","87","17",".",".","150","90","44",".",".","190",".","94","1"
"19500","Decatur, IL","365","267","84","14",".",".","147","73","38",".",".","225","55","85","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","324","40","1",".",".","106","52","34",".",".","298",".","62","5"
"19700","Deming, NM","59","58","1",".",".",".","57","31","15",".",".",".",".",".","59"
"19740","Denver-Aurora, CO","365","96","230","39",".",".","147","102","60",".","123","105","61","53","23"
"19760","De Ridder, LA","363","345","16","2",".",".","104","45","31",".",".","363",".",".","."
"19780","Des Moines-West Des Moines, IA","365","238","127",".",".",".","96","69","42","2","35","75",".","234","19"
"19820","Detroit-Warren-Livonia, MI","365","83","184","84","14",".","200","126","72",".","29","55","103","154","24"
"19860","Dickinson, ND","365","360","5",".",".",".","74","44","32",".",".","361",".","4","."
"19980","Dodge City, KS","58","57","1",".",".",".","51","37","14.5",".",".",".",".",".","58"
"20020","Dothan, AL","111","59","52",".",".",".","83","70","49",".",".",".",".","104","7"
"20060","Douglas, GA","41","24","17",".",".",".","85","72","45",".",".",".",".","41","."
"20100","Dover, DE","281","163","91","24","3",".","181","100","47",".",".","180",".","101","."
"20180","DuBois, PA","202","144","33","23","2",".","161","111","41",".",".","202",".",".","."
"20260","Duluth, MN-WI","365","332","33",".",".",".","98","49","32","5",".","277",".","75","8"
"20420","Durango, CO","365","312","53",".",".",".","80","54","37",".","37","177",".","21","130"
"20500","Durham, NC","353","153","154","35","11",".","197","109","54",".",".","139",".","214","."
"20540","Dyersburg, TN","116","79","36","1",".",".","101","70","40",".",".",".",".","116","."
"20620","East Liverpool-Salem, OH","365","265","65","34","1",".","200","99","26",".",".",".","359",".","6"
"20740","Eau Claire, WI","49","49",".",".",".",".","33","28","13",".",".",".",".",".","49"
"20820","Effingham, IL","215","175","28","12",".",".","150","87","41",".",".","215",".",".","."
"20940","El Centro, CA","365","119","195","47","3","1","227","109","61","27","61","216",".","36","25"
"20980","El Dorado, AR","302","260","41","1",".",".","125","55","13.5",".",".",".","191","111","."
"21020","Elizabeth City, NC","119","78","40","1",".",".","119","64","42",".",".",".",".","116","3"
"21060","Elizabethtown, KY","281","183","82","15","1",".","159","83","43",".",".","188",".","92","1"
"21140","Elkhart-Goshen, IN","242","128","86","24","4",".","190","104","48.5",".",".","160",".","82","."
"21220","Elko, NV","322","315","6","1",".",".","130","31","18",".",".",".",".","27","295"
"21260","Ellensburg, WA","124","121","3",".",".",".","60","31","16",".",".",".",".","68","56"
"21300","Elmira, NY","365","312","39","13","1",".","151","64","32",".",".","336","29",".","."
"21340","El Paso, TX","365","114","214","23","10","4","485","101","59","4","80","106","1","83","91"
"21380","Emporia, KS","27","23","4",".",".",".","59","58","17",".",".",".",".","27","."
"21420","Enid, OK","120","88","31","1",".",".","114","61.5","34",".",".",".",".","120","."
"21500","Erie, PA","365","175","155","31","4",".","169","99","52","1","19","74","107","164","."
"21540","Escanaba, MI","365","363","1","1",".",".","112","14","0",".",".",".","365",".","."
"21580","Espanola, NM","96","96",".",".",".",".","32","23","10.5",".",".",".",".","96","."
"21660","Eugene-Springfield, OR","365","195","145","17","8",".","164","92","47","5",".","106",".","253","1"
"21700","Eureka-Arcata-Fortuna, CA","62","54","8",".",".",".","75","53","28",".",".",".",".","57","5"
"21780","Evansville, IN-KY","365","80","126","122","37",".","200","151","89",".","8","64","224","69","."
"21820","Fairbanks, AK","238","182","51","4","1",".","165","67","30","128",".",".",".","110","."
"21900","Fairmont, WV","114","50","56","7","1",".","152","80","53.5",".",".",".",".","114","."
"21940","Fajardo, PR","360","345","15",".",".",".","59","40","21",".",".",".",".","151","209"
"22020","Fargo, ND-MN","361","339","22",".",".",".","98","47","31",".","50","247",".","60","4"
"22140","Farmington, NM","365","238","116","11",".",".","111","80","45",".","32","270","50","13","."
"22180","Fayetteville, NC","365","234","89","38","4",".","182","104","41","86",".","182","16","81","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","112","67","45",".",".",".","89","60","44.5",".",".",".",".","112","."
"22300","Findlay, OH","45","45",".",".",".",".","38","32","23",".",".",".",".",".","45"
"22380","Flagstaff, AZ","362","253","97","12",".",".","114","77","45",".",".","355",".","5","2"
"22420","Flint, MI","350","264","68","17","1",".","154","74.5","34",".",".","159","113","78","."
"22500","Florence, SC","356","255","79","21","1",".","159","87","39",".",".","285",".","71","."
"22520","Florence-Muscle Shoals, AL","365","283","67","15",".",".","142","71","34",".","19","172","102","72","."
"22540","Fond du Lac, WI","185","144","33","8",".",".","145","77","39",".",".","185",".",".","."
"22660","Fort Collins-Loveland, CO","365","238","101","26",".",".","145","93","47",".",".","342",".","22","1"
"22800","Fort Madison-Keokuk, IA-MO","95","95",".",".",".",".","45","31","19",".",".",".",".",".","95"
"22840","Fort Payne, AL","108","46","61","1",".",".","109","75","52",".",".",".",".","106","2"
"22900","Fort Smith, AR-OK","112","61","51",".",".",".","85","65","46.5",".",".",".",".","112","."
"23060","Fort Wayne, IN","365","195","148","16","6",".","161","89","48","1",".","85",".","276","3"
"23180","Frankfort, KY","111","59","50","2",".",".","130","76","48",".",".",".",".","111","."
"23420","Fresno, CA","365","42","112","133","71","7","207","165","111",".","10","232",".","122","1"
"23460","Gadsden, AL","243","146","89","8",".",".","122","80","45",".",".","144",".","96","3"
"23500","Gaffney, SC","364","275","57","29","3",".","179","93","36",".",".","364",".",".","."
"23540","Gainesville, FL","365","315","49","1",".",".","101","58","34",".",".","282",".","81","2"
"23580","Gainesville, GA","108","44","64",".",".",".","91","79","53.5",".",".",".",".","108","."
"23820","Gardnerville Ranchos, NV","365","290","74","1",".",".","116","67","42","33",".","332",".",".","."
"23860","Georgetown, SC","363","293","66","4",".",".","114","59","25",".",".",".","95","95","173"
"23900","Gettysburg, PA","351","193","133","22","3",".","177","90","47",".","3","91",".","257","."
"23940","Gillette, WY","365","194","159","10","2",".","168","78","49",".",".","146","41","4","174"
"24140","Goldsboro, NC","122","61","60","1",".",".","126","69","50.5",".",".",".",".","120","2"
"24180","Granbury, TX","365","324","29","12",".",".","129","54","33",".",".","365",".",".","."
"24260","Grand Island, NE","114","97","17",".",".",".","84","55","25",".",".",".",".","114","."
"24300","Grand Junction, CO","365","328","37",".",".",".","77","51","27","108",".",".",".","84","173"
"24340","Grand Rapids-Wyoming, MI","365","194","144","26","1",".","159","90","49",".","40","88","1","236","."
"24420","Grants Pass, OR","243","195","47","1",".",".","110","63","28","122",".",".",".","116","5"
"24500","Great Falls, MT","365","301","52","11","1",".","164","70","21","94",".",".","203","68","."
"24540","Greeley, CO","358","254","97","7",".",".","116","74","38.5","17",".","266",".","75","."
"24580","Green Bay, WI","354","263","76","12","3",".","177","74","34.5",".",".","148","127","79","."
"24660","Greensboro-High Point, NC","365","165","155","37","8",".","200","106","53","5",".","131",".","229","."
"24780","Greenville, NC","264","164","77","22","1",".","151","94","45",".",".","181",".","83","."
"24860","Greenville-Mauldin-Easley, SC","365","137","197","30","1",".","161","97","55",".","39","79","3","244","."
"24940","Greenwood, SC","112","58","53","1",".",".","109","70","49.5",".",".",".",".","112","."
"24980","Grenada, MS","50","24","25","1",".",".","118","70.5","51.5",".",".",".",".","50","."
"25020","Guayama, PR","362","352","9","1",".",".","105","32","3",".",".",".","244","68","50"
"25060","Gulfport-Biloxi, MS","362","210","140","12",".",".","137","73","46",".","2","94","24","242","."
"25180","Hagerstown-Martinsburg, MD-WV","266","142","92","29","3",".","171","106","48",".",".","166",".","98","2"
"25220","Hammond, LA","121","86","35",".",".",".","82","59","40",".",".",".",".","121","."
"25260","Hanford-Corcoran, CA","365","167","115","68","15",".","174","129","56",".","72","229",".","47","17"
"25340","Harriman, TN","365","280","80","5",".",".","132","67","9",".",".",".","250","105","10"
"25420","Harrisburg-Carlisle, PA","365","152","170","36","5","2","203","106","55",".","29","80","11","245","."
"25460","Harrison, AR","363","298","52","13",".",".","135","64","37",".",".","311",".","52","."
"25500","Harrisonburg, VA","365","365",".",".",".",".","44","19","7",".",".",".","307",".","58"
"25540","Hartford-West Hartford-East Hartford, CT","365","218","110","26","9","2","205","101","45","35","54","146",".","130","."
"25620","Hattiesburg, MS","118","53","65",".",".",".","100","69","52",".",".",".",".","118","."
"25740","Helena, MT","348","322","23","3",".",".","125","44","19",".",".",".",".","98","250"
"25760","Helena-West Helena, AR","118","80","38",".",".",".","98","69","42",".",".",".",".","118","."
"25860","Hickory-Lenoir-Morganton, NC","264","132","98","30","4",".","169","114","50.5",".",".","174",".","90","."
"25900","Hilo, HI","365","240","11","42","71","1","213","199","25",".",".","188","161","16","."
"25940","Hilton Head Island-Beaufort, SC","118","84","34",".",".",".","80","59","40",".",".",".",".","118","."
"26020","Hobbs, NM","118","107","11",".",".",".","71","49","25",".",".",".",".","110","8"
"26100","Holland-Grand Haven, MI","240","147","74","17","2",".","156","93","42",".",".","150",".","90","."
"26140","Homosassa Springs, FL","122","102","20",".",".",".","72","56","33.5",".",".",".",".","122","."
"26180","Honolulu, HI","365","360","3","1","1",".","152","34","24","8","5","211","18","106","17"
"26300","Hot Springs, AR","108","79","29",".",".",".","92","65","36",".",".",".",".","108","."
"26340","Houghton, MI","114","107","7",".",".",".","60","42","13",".",".",".",".","114","."
"26380","Houma-Bayou Cane-Thibodaux, LA","362","296","65","1",".",".","110","56","38",".",".","175",".","187","."
"26420","Houston-Sugar Land-Baytown, TX","365","94","201","51","14","5","212","127","60",".","31","104","61","162","7"
"26460","Hudson, NY","29","27","2",".",".",".","58","48","12",".",".",".",".",".","29"
"26540","Huntington, IN","184","126","38","20",".",".","137","104","43",".",".","184",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","107","189","60","9",".","182","114","64",".","3","120","188","51","3"
"26620","Huntsville, AL","365","269","87","9",".",".","142","71","37",".",".","250",".","96","19"
"26820","Idaho Falls, ID","132","103","29",".",".",".","79","58","28",".",".",".",".","120","12"
"26900","Indianapolis-Carmel, IN","365","60","245","47","11","2","207","110","66",".","7","80","52","226","."
"26980","Iowa City, IA","121","71","50",".",".",".","86","67","41",".",".",".",".","121","."
"27020","Iron Mountain, MI-WI","185","166","18","1",".",".","104","51","35",".",".","185",".",".","."
"27060","Ithaca, NY","119","97","21","1",".",".","108","59","27",".",".",".",".","119","."
"27140","Jackson, MS","365","195","165","5",".",".","137","71","48","29",".","51","12","273","."
"27180","Jackson, TN","131","88","43",".",".",".","97","70","42",".",".",".",".","121","10"
"27220","Jackson, WY-ID","365","315","50",".",".",".","84","54","42","5",".","344",".","15","1"
"27260","Jacksonville, FL","365","166","141","54","4",".","200","109","52","1","9","83","135","115","22"
"27340","Jacksonville, NC","120","81","39",".",".",".","87","63","41",".",".",".",".","117","3"
"27460","Jamestown-Dunkirk-Fredonia, NY","365","186","95","61","23",".","200","132","50",".",".","179","153","33","."
"27500","Janesville, WI","246","153","83","10",".",".","150","80","42",".",".","161",".","85","."
"27540","Jasper, IN","363","220","111","31","1",".","166","94","38",".",".",".","275","88","."
"27780","Johnstown, PA","365","232","105","27","1",".","154","91","42","1","44","117","99","85","19"
"27860","Jonesboro, AR","97","66","31",".",".",".","95","66","40",".",".",".",".","97","."
"27900","Joplin, MO","344","217","106","19","2",".","170","81","38.5",".",".",".",".","96","248"
"27940","Juneau, AK","122","108","14",".",".",".","93","54","19",".",".",".",".","116","6"
"27980","Kahului-Wailuku, HI","353","347","6",".",".",".","69","31","19",".",".",".",".","73","280"
"28020","Kalamazoo-Portage, MI","243","137","83","20","3",".","164","99","45",".",".","150",".","93","."
"28060","Kalispell, MT","365","321","44",".",".",".","90","52","33","20",".","208",".","68","69"
"28140","Kansas City, MO-KS","365","132","193","39","1",".","166","101","55","1","38","124","24","175","3"
"28180","Kapaa, HI","42","42",".",".",".",".","25","16","12",".",".",".",".",".","42"
"28300","Keene, NH","362","316","37","7","2",".","159","54","31",".",".","171","153","38","."
"28420","Kennewick-Richland-Pasco, WA","358","326","30","2",".",".","116","48","23",".",".",".",".","204","154"
"28700","Kingsport-Bristol-Bristol, TN-VA","365","90","131","137","7",".","190","128","85","1","16","75","232","41","."
"28740","Kingston, NY","365","315","34","16",".",".","135","61","35",".",".","363","1",".","1"
"28820","Kinston, NC","261","177","71","13",".",".","150","81","44",".",".","174",".","87","."
"28900","Klamath Falls, OR","360","232","86","24","16","2","205","113.5","32","17",".",".",".","335","8"
"28940","Knoxville, TN","365","43","191","109","22",".","196","141","79",".",".","100","143","115","7"
"29020","Kokomo, IN","119","47","70","2",".",".","111","79","54",".",".",".",".","119","."
"29060","Laconia, NH","213","177","30","6",".",".","137","64","36",".",".","176",".","37","."
"29140","Lafayette, IN","241","131","90","15","5",".","172","97","49",".",".","168",".","73","."
"29180","Lafayette, LA","360","301","56","3",".",".","119","54","35",".",".","275",".","85","."
"29260","La Grande, OR","343","291","50","2",".",".","118","55","23",".",".",".",".","322","21"
"29340","Lake Charles, LA","365","244","115","6",".",".","129","67","42",".","2","122","61","180","."
"29380","Lake City, FL","365","339","25","1",".",".","111","47","34",".",".","365",".",".","."
"29420","Lake Havasu City-Kingman, AZ","60","50","10",".",".",".","99","56.5","22.5",".",".",".",".","29","31"
"29460","Lakeland, FL","365","293","67","5",".",".","105","60","37",".",".","209","85","66","5"
"29540","Lancaster, PA","365","233","101","24","6","1","202","95","42",".","79","149","42","86","9"
"29620","Lansing-East Lansing, MI","242","147","79","16",".",".","150","91","42.5",".",".","155",".","87","."
"29660","Laramie, WY","107","95","11","1",".",".","140","51","19",".",".",".",".","46","61"
"29700","Laredo, TX","365","326","38",".","1",".","159","51","33","75",".","215",".","71","4"
"29740","Las Cruces, NM","365","153","179","29","4",".","178","95","54",".","21","154",".","186","4"
"29820","Las Vegas-Paradise, NV","365","90","232","39","2","2","431","104","64","3","35","156",".","76","95"
"29860","Laurel, MS","116","46","67","3",".",".","116","70","53",".",".",".",".","116","."
"29980","Lawrenceburg, TN","286","212","64","10",".",".","135","72","40",".",".","196",".","90","."
"30020","Lawton, OK","365","293","67","5",".",".","116","64","36","6",".","304",".","55","."
"30100","Lebanon, NH-VT","199","175","22","1","1",".","151","51","33",".",".","177",".","22","."
"30300","Lewiston, ID-WA","202","178","24",".",".",".","96","54","17","89",".",".",".","101","12"
"30340","Lewiston-Auburn, ME","350","314","35","1",".",".","116","51","14",".",".",".","240","105","5"
"30420","Lexington, NE","59","42","17",".",".",".","96","74","37",".",".",".",".",".","59"
"30460","Lexington-Fayette, KY","365","238","108","18","1",".","151","84","42",".","57","157","32","103","16"
"30620","Lima, OH","365","301","37","22","5",".","174","84","31",".",".","206","137",".","22"
"30700","Lincoln, NE","365","334","31",".",".",".","83","46","28","112",".","169",".","84","."
"30740","Lincolnton, NC","215","137","41","34","3",".","154","122","46",".",".","215",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","155","188","21","1",".","151","85","53","6","41","70",".","248","."
"30860","Logan, UT-ID","346","238","96","5","7",".","193","71","43","60","16","141",".","122","7"
"30940","London, KY","60","28","31","1",".",".","118","76","51",".",".",".",".","59","1"
"30980","Longview, TX","365","279","66","20",".",".","140","74","38",".","11","257","21","76","."
"31020","Longview, WA","23","17","6",".",".",".","75","64","33",".",".",".",".","23","."
