"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14740","Bremerton-Silverdale, WA","60","54","5","1",".",".","128","52.5","28.5",".",".",".",".","60","."
"14860","Bridgeport-Stamford-Norwalk, CT","365","208","120","26","9","2","208","101","47","2","126","120","48","69","."
"14940","Brigham City, UT","221","130","80","11",".",".","135","90","48",".",".","151",".","70","."
"15100","Brookings, SD","133","105","28",".",".",".","81","60","33",".",".",".",".","99","34"
"15140","Brownsville, TN","246","180","59","7",".",".","137","74","42",".",".","246",".",".","."
"15180","Brownsville-Harlingen, TX","365","309","56",".",".",".","93","53","35","1",".","187",".","80","97"
"15260","Brunswick, GA","277","217","57","3",".",".","140","66","38",".",".","195",".","74","8"
"15380","Buffalo-Niagara Falls, NY","365","142","132","77","14",".","200","125","57",".","60","84","167","53","1"
"15420","Burley, ID","60","55","5",".",".",".","66","47.5","22.5",".",".",".",".",".","60"
"15500","Burlington, NC","122","56","63","3",".",".","123","73","52",".",".",".",".","122","."
"15540","Burlington-South Burlington, VT","306","252","49","5",".",".","116","61","35",".","20","203",".","83","."
"15580","Butte-Silver Bow, MT","365","343","21","1",".",".","105","42","21","175",".",".",".","66","124"
"15620","Cadillac, MI","184","148","23","13",".",".","145","77","39",".",".","184",".",".","."
"15860","Canon City, CO","59","59",".",".",".",".","37","25","13",".",".",".",".",".","59"
"15940","Canton-Massillon, OH","365","215","130","16","4",".","161","90","44","8",".","157","91","93","16"
"15980","Cape Coral-Fort Myers, FL","365","325","40",".",".",".","100","52","33",".",".","290",".","62","13"
"16060","Carbondale, IL","60","60",".",".",".",".","44","29.5","16.5",".",".",".",".",".","60"
"16100","Carlsbad-Artesia, NM","365","313","51","1",".",".","102","53","41",".",".","303","15","47","."
"16180","Carson City, NV","363","313","50",".",".",".","100","54","39","19",".","344",".",".","."
"16220","Casper, WY","56","56",".",".",".",".","48","29","16",".",".",".",".",".","56"
"16300","Cedar Rapids, IA","365","195","156","14",".",".","134","81","49","1",".","100","69","194","1"
"16420","Central City, KY","246","153","72","19","2",".","159","90","44",".","17","214","15",".","."
"16500","Centralia, WA","119","114","5",".",".",".","81","27","7",".",".",".",".","119","."
"16540","Chambersburg, PA","215","114","59","40","2",".","156","116","50",".",".","215",".",".","."
"16580","Champaign-Urbana, IL","364","288","74","2",".",".","109","62","34",".",".","283",".","81","."
"16620","Charleston, WV","365","196","142","27",".",".","142","92","48",".",".","104","167","94","."
"16700","Charleston-North Charleston, SC","365","178","187",".",".",".","99","75","51",".","13","79","5","267","1"
"16740","Charlotte-Gastonia-Concord, NC-SC","365","94","226","38","7",".","177","104","61",".","11","97","17","239","1"
"16820","Charlottesville, VA","57","57",".",".",".",".","39","30","14",".",".",".",".",".","57"
"16860","Chattanooga, TN-GA","293","153","119","20","1",".","159","94","48",".",".","191",".","99","3"
"16900","Chester, SC","237","159","56","22",".",".","140","100","44",".",".","237",".",".","."
"16940","Cheyenne, WY","113","110","3",".",".",".","54","33","20",".",".",".",".","105","8"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","15","240","92","18",".","197","132","83",".","29","49","113","163","11"
"17020","Chico, CA","365","245","93","25","2",".","156","90","42","4","14","319",".","20","8"
"17140","Cincinnati-Middletown, OH-KY-IN","365","48","205","104","8",".","200","127","77",".","10","47","163","145","."
"17200","Claremont, NH","365","335","27","3",".",".","119","47","26",".",".","169","155","41","."
"17220","Clarksburg, WV","120","51","66","3",".",".","120","77.5","52",".",".",".",".","120","."
"17300","Clarksville, TN-KY","365","194","148","23",".",".","135","93","48",".","3","182","113","67","."
"17340","Clearlake, CA","365","359","6",".",".",".","67","43","34",".",".","361",".","4","."
"17380","Cleveland, MS","281","192","84","5",".",".","119","75","42",".",".","194",".","87","."
"17420","Cleveland, TN","365","269","59","35","2",".","194","102","32",".","164",".","175",".","26"
"17460","Cleveland-Elyria-Mentor, OH","365","44","227","82","12",".","169","119","77",".","8","50","107","198","2"
"17540","Clinton, IA","365","286","72","7",".",".","135","65","36",".",".","167","20","75","103"
"17660","Coeur d'Alene, ID","354","323","29","2",".",".","105","48","19",".",".",".",".","112","242"
"17700","Coffeyville, KS","365","335","22","8",".",".","134","44","19",".",".",".","139",".","226"
"17820","Colorado Springs, CO","365","277","88",".",".",".","92","60","43","23","61","205","19","36","21"
"17900","Columbia, SC","365","156","167","41","1",".","154","101","54",".","16","141","58","68","82"
"17940","Columbia, TN","111","54","57",".",".",".","96","72","52",".",".",".",".","111","."
"17980","Columbus, GA-AL","287","164","110","11","2",".","155","87","46",".",".","174",".","112","1"
"18020","Columbus, IN","222","211","11",".",".",".","61","43","19",".",".",".",".",".","222"
"18060","Columbus, MS","116","55","60","1",".",".","119","72","52.5",".",".",".",".","116","."
"18140","Columbus, OH","365","94","233","32","6",".","166","101","61",".",".","96","2","266","1"
"18180","Concord, NH","365","237","87","37","4",".","175","104","36",".",".","102","197","63","3"
"18260","Cookeville, TN","271","155","108","8",".",".","126","84","46",".",".","197",".","74","."
"18340","Corbin, KY","59","59",".",".",".",".","41","32","19",".",".",".",".",".","59"
"18420","Corinth, MS","265","182","70","13",".",".","127","87","44",".","3","260","2",".","."
"18500","Corning, NY","334","222","105","7",".",".","150","70","36",".",".",".",".","334","."
"18580","Corpus Christi, TX","365","270","85","10",".",".","145","69","39",".",".","203","59","100","3"
"18700","Corvallis, OR","116","100","16",".",".",".","95","56","23",".",".",".",".","116","."
"18860","Crescent City, CA","125","125",".",".",".",".","50","33","14",".",".",".",".","93","32"
"19020","Culpeper, VA","60","60",".",".",".",".","39","29.5","12",".",".",".",".",".","60"
"19100","Dallas-Fort Worth-Arlington, TX","365","92","189","70","13","1","204","124","67",".","23","121","78","142","1"
"19140","Dalton, GA","263","183","67","13",".",".","150","84","43",".",".","233",".","30","."
"19300","Daphne-Fairhope-Foley, AL","284","205","73","6",".",".","135","71","41",".",".","206",".","78","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","157","193","15",".",".","142","84","53",".",".","91",".","217","57"
"19380","Dayton, OH","365","116","224","23","2",".","153","97","60","3",".","93","3","265","1"
"19460","Decatur, AL","286","187","90","9",".",".","145","79","45",".",".","198",".","86","2"
"19500","Decatur, IL","365","249","113","3",".",".","119","69","41",".",".","176","105","84","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","311","52","2",".",".","114","54","35",".",".","274",".","71","20"
"19700","Deming, NM","59","57","2",".",".",".","76","29","16",".",".",".",".",".","59"
"19740","Denver-Aurora, CO","365","68","264","31","2",".","158","100","64",".","157","68","56","73","11"
"19760","De Ridder, LA","365","335","27","3",".",".","122","49","33",".",".","365",".",".","."
"19780","Des Moines-West Des Moines, IA","365","229","135","1",".",".","102","68","44","4","14","61",".","228","58"
"19820","Detroit-Warren-Livonia, MI","365","63","196","98","8",".","174","126","75",".","29","36","122","169","9"
"19860","Dickinson, ND","365","361","4",".",".",".","61","43","33",".",".","349","1","15","."
"19980","Dodge City, KS","60","59","1",".",".",".","51","30","16",".",".",".",".",".","60"
"20020","Dothan, AL","114","55","59",".",".",".","91","76","51.5",".",".",".",".","108","6"
"20100","Dover, DE","279","169","91","16","3",".","185","91","46",".",".","181",".","98","."
"20180","DuBois, PA","214","153","43","17","1",".","156","80","41.5",".",".","214",".",".","."
"20260","Duluth, MN-WI","365","323","41","1",".",".","109","52","31","10",".","256","2","83","14"
"20420","Durango, CO","365","313","52",".",".",".","67","52","36",".","41","173",".","9","142"
"20500","Durham, NC","365","142","197","24","2",".","159","93","56",".",".","117","24","224","."
"20540","Dyersburg, TN","283","188","91","4",".",".","111","71","43",".",".","197",".","86","."
"20620","East Liverpool-Salem, OH","349","210","97","41","1",".","199","106","34",".",".",".","341",".","8"
"20780","Edwards, CO","22","22",".",".",".",".","33","19","12",".",".",".",".",".","22"
"20820","Effingham, IL","214","176","34","4",".",".","109","71","40",".",".","214",".",".","."
"20940","El Centro, CA","365","129","184","42","9","1","543","109","59","46","47","203",".","33","36"
"20980","El Dorado, AR","365","312","49","4",".",".","129","59","13",".",".",".","276","89","."
"21020","Elizabeth City, NC","276","187","80","9",".",".","116","77","43",".",".","182",".","92","2"
"21060","Elizabethtown, KY","284","167","108","9",".",".","137","84","46",".",".","194",".","87","3"
"21140","Elkhart-Goshen, IN","231","154","73","4",".",".","131","72","36",".",".","124",".","107","."
"21220","Elko, NV","290","279","11",".",".",".","74","37.5","19",".",".",".",".","42","248"
"21260","Ellensburg, WA","126","123","3",".",".",".","56","32","17.5",".",".",".",".","50","76"
"21300","Elmira, NY","365","315","41","9",".",".","127","64","33",".",".","320","45",".","."
"21340","El Paso, TX","365","148","190","24","1","2","379","96","54","16","64","153",".","105","27"
"21420","Enid, OK","179","142","37",".",".",".","87","61","27",".","59",".",".","120","."
"21500","Erie, PA","365","172","169","21","3",".","159","93","52","4","13","100","104","141","3"
"21540","Escanaba, MI","364","359","5",".",".",".","94","14","0",".",".",".","364",".","."
"21580","Espanola, NM","103","102","1",".",".",".","52","20","10",".",".",".",".","103","."
"21660","Eugene-Springfield, OR","365","220","111","24","10",".","172","97","44","6",".","116",".","243","."
"21700","Eureka-Arcata-Fortuna, CA","323","303","20",".",".",".","94","45","6",".",".",".",".","49","274"
"21780","Evansville, IN-KY","365","79","145","119","22",".","196","136","84","2","18","47","258","40","."
"21820","Fairbanks, AK","243","175","62","6",".",".","133","77","31","120",".",".",".","123","."
"21900","Fairmont, WV","110","43","63","4",".",".","141","81","54",".",".",".",".","110","."
"21940","Fajardo, PR","349","335","14",".",".",".","70","40","21",".",".",".",".","160","189"
"22020","Fargo, ND-MN","365","331","33","1",".",".","104","50","34",".","41","263",".","61","."
"22140","Farmington, NM","365","212","146","7",".",".","107","80","47",".","15","275","64","11","."
"22180","Fayetteville, NC","365","227","106","32",".",".","140","97","42","103",".","180",".","82","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","99","60","39",".",".",".","83","64","47",".",".",".",".","99","."
"22300","Findlay, OH","55","55",".",".",".",".","38","32","23",".",".",".",".",".","55"
"22380","Flagstaff, AZ","365","308","57",".",".",".","90","54","42",".",".","346",".","19","."
"22420","Flint, MI","349","269","56","22","2",".","169","76","35",".",".","152","111","86","."
"22500","Florence, SC","365","242","107","16",".",".","124","84","41",".",".","306",".","59","."
"22520","Florence-Muscle Shoals, AL","364","292","66","6",".",".","116","66","10",".",".",".","278","86","."
"22540","Fond du Lac, WI","185","152","25","8",".",".","137","67","38",".",".","185",".",".","."
"22660","Fort Collins-Loveland, CO","365","306","58","1",".",".","111","58","41",".",".","329",".","36","."
"22800","Fort Madison-Keokuk, IA-MO","24","24",".",".",".",".","40","29","20",".",".",".",".",".","24"
"22840","Fort Payne, AL","117","52","64","1",".",".","102","84","53",".",".",".",".","111","6"
"22900","Fort Smith, AR-OK","106","50","56",".",".",".","89","73","52",".",".",".",".","106","."
"23060","Fort Wayne, IN","365","257","101","7",".",".","145","84","38","122",".","151",".","92","."
"23180","Frankfort, KY","107","53","51","3",".",".","144","76","51",".",".",".",".","107","."
"23380","Fremont, OH","20","20",".",".",".",".","36","32.5","21",".",".",".",".",".","20"
"23420","Fresno, CA","365","34","134","122","71","4","238","167","109","2","11","232",".","120","."
"23460","Gadsden, AL","110","48","62",".",".",".","99","83.5","52.5",".",".",".",".","94","16"
"23500","Gaffney, SC","286","225","51","9","1",".","151","74","41",".",".","286",".",".","."
"23540","Gainesville, FL","360","285","69","6",".",".","129","67","38",".",".","290",".","70","."
"23580","Gainesville, GA","113","50","61","2",".",".","104","87","56",".",".",".",".","113","."
"23820","Gardnerville Ranchos, NV","365","307","55","3",".",".","115","58","42","12",".","347",".","6","."
"23860","Georgetown, SC","365","293","71","1",".",".","107","59","31",".",".",".","53","100","212"
"23900","Gettysburg, PA","362","181","172","8","1",".","154","82","50","2","4",".",".","356","."
"23940","Gillette, WY","365","239","120","3","3",".","167","72","45",".",".","144",".","14","207"
"24140","Goldsboro, NC","123","56","67",".",".",".","94","78","53",".",".",".",".","122","1"
"24180","Granbury, TX","364","317","37","9","1",".","156","64","35",".",".","364",".",".","."
"24220","Grand Forks, ND-MN","120","99","21",".",".",".","99","56.5","29",".",".",".",".","120","."
"24260","Grand Island, NE","106","85","20","1",".",".","102","55","33",".",".",".",".","106","."
"24300","Grand Junction, CO","365","345","20",".",".",".","76","39","25","157",".",".",".","84","124"
"24340","Grand Rapids-Wyoming, MI","365","171","170","24",".",".","145","88","52","2",".","80","1","282","."
"24420","Grants Pass, OR","244","208","31","5",".",".","149","57","28","116",".",".",".","121","7"
"24500","Great Falls, MT","365","290","60","14","1",".","185","70","24","116",".",".","197","52","."
"24540","Greeley, CO","365","291","67","7",".",".","139","64","37","44",".","250",".","69","2"
"24580","Green Bay, WI","362","270","77","13","2",".","161","79","36",".",".","142","148","72","."
"24620","Greeneville, TN","12","12",".",".",".",".","39","26","21",".",".",".",".",".","12"
"24660","Greensboro-High Point, NC","365","136","199","26","4",".","159","97","56","6",".","115",".","244","."
"24780","Greenville, NC","261","167","88","6",".",".","106","79","44",".",".","178",".","83","."
"24860","Greenville-Mauldin-Easley, SC","365","124","216","23","2",".","155","91","58",".","20","87","3","255","."
"24940","Greenwood, SC","114","55","59",".",".",".","92","73","52",".",".",".",".","114","."
"25020","Guayama, PR","149","135","14",".",".",".","79","47","22",".",".",".","29","80","40"
"25060","Gulfport-Biloxi, MS","365","177","172","16",".",".","137","77","52",".","6","81","10","268","."
"25180","Hagerstown-Martinsburg, MD-WV","265","143","103","18","1",".","151","91","48",".",".","172",".","93","."
"25220","Hammond, LA","110","69","41",".",".",".","95","64.5","43.5",".",".",".",".","110","."
"25260","Hanford-Corcoran, CA","363","182","125","47","9",".","186","114","50",".","52","240",".","42","29"
"25340","Harriman, TN","364","259","93","10","2",".","166","77","13",".",".",".","252","109","3"
"25420","Harrisburg-Carlisle, PA","365","132","188","42","3",".","172","106","59",".","20","112","4","229","."
"25460","Harrison, AR","358","297","56","5",".",".","114","63","39",".",".","321",".","37","."
"25500","Harrisonburg, VA","365","364","1",".",".",".","53","20","9",".",".",".","311",".","54"
"25540","Hartford-West Hartford-East Hartford, CT","365","203","133","19","8","2","203","93","47","9","67","145","1","143","."
"25620","Hattiesburg, MS","122","61","61",".",".",".","93","74","50.5",".",".",".",".","122","."
"25740","Helena, MT","360","288","50","20","2",".","200","69","24.5",".",".",".","65","69","226"
"25760","Helena-West Helena, AR","115","58","56","1",".",".","107","71","50",".",".",".",".","115","."
"25860","Hickory-Lenoir-Morganton, NC","266","133","113","20",".",".","145","97","50.5",".",".","173",".","92","1"
"25900","Hilo, HI","365","275","13","23","54",".","200","186","23",".",".","257","100","8","."
"25940","Hilton Head Island-Beaufort, SC","112","70","42",".",".",".","88","67","44",".",".",".",".","112","."
"26020","Hobbs, NM","115","109","6",".",".",".","70","41","25",".",".",".",".","104","11"
"26100","Holland-Grand Haven, MI","242","146","79","17",".",".","147","90","44",".",".","153",".","89","."
"26140","Homosassa Springs, FL","122","94","28",".",".",".","83","60","38",".",".",".",".","122","."
"26180","Honolulu, HI","365","346","17",".","2",".","197","40","24","6","11","160","27","111","50"
"26300","Hot Springs, AR","119","53","66",".",".",".","91","71","54",".",".",".",".","119","."
"26340","Houghton, MI","114","107","7",".",".",".","68","45","15",".",".",".",".","114","."
"26380","Houma-Bayou Cane-Thibodaux, LA","365","243","110","10","2",".","153","80","43",".",".","192",".","173","."
"26420","Houston-Sugar Land-Baytown, TX","365","97","184","58","22","4","209","132","64",".","36","120","70","131","8"
"26460","Hudson, NY","46","46",".",".",".",".","35","27","10",".",".",".",".",".","46"
"26540","Huntington, IN","184","139","37","8",".",".","124","80","42",".",".","184",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","79","202","81","3",".","168","112","70",".","6","81","212","57","9"
"26620","Huntsville, AL","365","251","105","9",".",".","114","75","40",".",".","258",".","91","16"
"26820","Idaho Falls, ID","120","100","20",".",".",".","80","63","26",".",".",".",".","93","27"
"26900","Indianapolis-Carmel, IN","365","80","227","53","5",".","169","110","68",".","4","80","54","227","."
"26980","Iowa City, IA","121","79","40","2",".",".","136","70","39",".",".",".",".","121","."
"27020","Iron Mountain, MI-WI","183","168","12","3",".",".","147","50","36",".",".","183",".",".","."
"27060","Ithaca, NY","85","64","20","1",".",".","143","68","27",".",".",".",".","85","."
"27140","Jackson, MS","365","250","108","7",".",".","114","74","41","19",".","181","16","97","52"
"27180","Jackson, TN","122","60","61","1",".",".","135","71","51",".",".",".",".","118","4"
"27220","Jackson, WY-ID","365","330","35",".",".",".","88","50","42",".",".","346",".","19","."
"27260","Jacksonville, FL","365","141","182","41","1",".","183","104","56",".","2","59","148","129","27"
"27340","Jacksonville, NC","118","76","41","1",".",".","108","67","40",".",".",".",".","112","6"
"27460","Jamestown-Dunkirk-Fredonia, NY","365","152","123","75","15",".","200","122","57",".",".","154","182","29","."
"27500","Janesville, WI","244","161","74","9",".",".","141","83","43",".",".","160",".","84","."
"27540","Jasper, IN","365","209","115","39","2",".","166","103","41",".",".",".","312","53","."
"27780","Johnstown, PA","365","209","127","28","1",".","151","93","47",".","55","127","102","66","15"
"27860","Jonesboro, AR","80","40","40",".",".",".","99","71","51",".",".",".",".","80","."
"27900","Joplin, MO","153","75","69","5","2","2","506","88","51",".",".",".",".","99","54"
"27940","Juneau, AK","130","117","13",".",".",".","96","50","17",".",".",".",".","125","5"
"27980","Kahului-Wailuku, HI","359","347","12",".",".",".","69","37","20",".",".",".",".","43","316"
"28020","Kalamazoo-Portage, MI","244","145","82","17",".",".","145","92","45",".",".","150",".","94","."
"28060","Kalispell, MT","365","324","39","2",".",".","139","52","32","26",".","205",".","61","73"
"28140","Kansas City, MO-KS","365","121","218","25","1",".","152","96","57",".","31","140","8","185","1"
"28300","Keene, NH","363","303","57","2","1",".","154","58","34",".",".","163","159","41","."
"28420","Kennewick-Richland-Pasco, WA","344","312","28","1","3",".","197","49","22.5",".",".",".",".","204","140"
"28540","Ketchikan, AK","30","28","2",".",".",".","74","40.5","15.5",".",".",".",".","30","."
"28580","Key West, FL","45","45",".",".",".",".","50","28","16",".",".",".",".",".","45"
"28700","Kingsport-Bristol-Bristol, TN-VA","365","75","135","138","17",".","193","130","87","1","6","58","264","36","."
"28740","Kingston, NY","365","317","37","11",".",".","140","61","36",".",".","356","9",".","."
"28820","Kinston, NC","265","173","88","4",".",".","132","75","43",".",".","180",".","85","."
"28900","Klamath Falls, OR","349","279","64","6",".",".","111","64","25","18",".",".",".","319","12"
"28940","Knoxville, TN","365","49","213","87","16",".","191","126","80",".",".","80","137","142","6"
"29020","Kokomo, IN","108","46","59","3",".",".","113","81","54.5",".",".",".",".","108","."
"29060","Laconia, NH","187","144","37","5","1",".","164","77","39",".",".","166",".","21","."
"29140","Lafayette, IN","236","131","93","12",".",".","130","84","48",".",".","138",".","98","."
"29180","Lafayette, LA","365","288","72","5",".",".","124","64","35",".",".","275",".","90","."
"29260","La Grande, OR","345","297","48",".",".",".","96","56","23",".",".",".",".","322","23"
"29340","Lake Charles, LA","365","215","138","11","1",".","160","76","45",".",".","138","30","197","."
"29380","Lake City, FL","364","324","38","2",".",".","111","51","33",".",".","364",".",".","."
"29420","Lake Havasu City-Kingman, AZ","73","71","2",".",".",".","73","44","24",".",".",".",".","9","64"
"29460","Lakeland, FL","365","269","84","10","2",".","156","70","39",".",".","202","86","56","21"
"29540","Lancaster, PA","365","229","101","29","6",".","174","100","43",".","76","162","38","78","11"
"29620","Lansing-East Lansing, MI","337","239","86","10","2",".","159","77","38",".","110","140",".","87","."
"29660","Laramie, WY","118","109","9",".",".",".","68","47","18.5",".",".",".",".","57","61"
"29700","Laredo, TX","365","323","42",".",".",".","93","52","34","81",".","196",".","82","6"
"29740","Las Cruces, NM","365","162","181","17","4","1","215","88","53",".","25","199",".","137","4"
"29820","Las Vegas-Paradise, NV","365","97","231","35","2",".","157","101","64","2","47","167",".","65","84"
"29860","Laurel, MS","120","51","69",".",".",".","87","74.5","54",".",".",".",".","120","."
"29980","Lawrenceburg, TN","281","190","87","2","2",".","157","74","43",".",".","199",".","82","."
"30020","Lawton, OK","365","276","81","8",".",".","124","77","40","6",".","307",".","52","."
"30100","Lebanon, NH-VT","184","158","24","2",".",".","116","61","37",".",".","184",".",".","."
"30300","Lewiston, ID-WA","363","336","27",".",".",".","95","45","17","234",".",".",".","102","27"
"30340","Lewiston-Auburn, ME","365","321","43","1",".",".","117","52","16",".",".",".","252","106","7"
"30420","Lexington, NE","61","46","15",".",".",".","63","58","34",".",".",".",".",".","61"
"30460","Lexington-Fayette, KY","365","223","132","10",".",".","140","77","46",".","72","145","38","102","8"
"30620","Lima, OH","365","317","40","8",".",".","135","58","31",".",".","208","135",".","22"
"30700","Lincoln, NE","365","333","32",".",".",".","92","48","29","122",".","166",".","77","."
"30740","Lincolnton, NC","215","122","67","26",".",".","150","109","49",".",".","215",".",".","."
