"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13540","Bennington, VT","234","217","17",".",".",".","91","46","21",".",".",".","234",".","."
"13620","Berlin, NH-VT","365","75","137","129","24",".","184","139","91",".",".","14","351",".","."
"13740","Billings, MT","328","103","98","83","44",".","200","164","75.5","26",".",".","302",".","."
"13780","Binghamton, NY","365","225","108","31","1",".","161","92","44","9",".","145","211",".","."
"13820","Birmingham-Hoover, AL","365","153","135","59","15","3","211","132","58","79",".","258","28",".","."
"13860","Bishop, CA","200","187","13",".",".",".","93","47","35",".",".","200",".",".","."
"14260","Boise City-Nampa, ID","353","173","163","17",".",".","147","90","51","294",".",".","59",".","."
"14460","Boston-Cambridge-Quincy, MA-NH","365","7","247","105","6",".","182","117","85","100","39","34","192",".","."
"14500","Boulder, CO","363","301","54","8",".",".","125","61","36","92",".","271",".",".","."
"14600","Bradenton-Sarasota-Venice, FL","349","345","4",".",".",".","71","37","22",".",".","349",".",".","."
"14860","Bridgeport-Stamford-Norwalk, CT","365","75","147","87","36","20","235","168","84","156","32","92","85",".","."
"15380","Buffalo-Niagara Falls, NY","365","22","118","176","49",".","200","157","108","6","7","35","317",".","."
"15540","Burlington-South Burlington, VT","365","323","36","6",".",".","138","51","27","65",".","159","141",".","."
"15580","Butte-Silver Bow, MT","105","63","35","7",".",".","110","86","43",".","85","20",".",".","."
"15940","Canton-Massillon, OH","365","160","158","40","7",".","200","105","56","2","24","83","256",".","."
"15980","Cape Coral-Fort Myers, FL","343","307","29","7",".",".","136","51","29",".",".","235","108",".","."
"16180","Carson City, NV","245","234","11",".",".",".","66","45","32","108",".","137",".",".","."
"16300","Cedar Rapids, IA","365","153","128","81","3",".","169","115","62","27",".","87","251",".","."
"16380","Celina, OH","48","38","8","2",".",".","122","80","34",".",".","48",".",".","."
"16420","Central City, KY","365","103","89","97","76",".","200","200","94",".","16","61","288",".","."
"16580","Champaign-Urbana, IL","351","318","29","4",".",".","111","50","27",".",".","351",".",".","."
"16620","Charleston, WV","365","198","124","43",".",".","146","104","49","3","90","85","187",".","."
"16700","Charleston-North Charleston, SC","365","257","93","15",".",".","137","77","40","8",".","218","139",".","."
"16740","Charlotte-Gastonia-Concord, NC-SC","365","61","182","105","17",".","189","132","77","134",".","102","129",".","."
"16860","Chattanooga, TN-GA","363","271","60","24","7","1","203","97","36",".",".","363",".",".","."
"16900","Chester, SC","362","274","62","25","1",".","190","84","37",".",".","362",".",".","."
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","5","128","181","46","5","210","163","107","18","21","33","293",".","."
"17020","Chico, CA","365","304","60","1",".",".","106","58","32","61","161","143",".",".","."
"17140","Cincinnati-Middletown, OH-KY-IN","365","25","94","172","74",".","200","174","114","1","13","32","319",".","."
"17300","Clarksville, TN-KY","365","109","127","115","14",".","200","132","69",".",".","17","348",".","."
"17340","Clearlake, CA","357","356","1",".",".",".","51","40","25","7","12","338",".",".","."
"17420","Cleveland, TN","361","93","83","115","70",".","200","179","103",".",".",".","361",".","."
"17460","Cleveland-Elyria-Mentor, OH","365","27","152","169","17",".","200","142","101","16","8","20","321",".","."
"17740","Coldwater, MI","324","240","42","37","5",".","156","111","13",".",".",".","324",".","."
"17820","Colorado Springs, CO","365","241","110","14",".",".","133","77","47","118","163","84",".",".","."
"17900","Columbia, SC","365","221","103","40","1",".","161","101","44","45","1","288","31",".","."
"17940","Columbia, TN","365","119","156","81","9",".","200","112","66",".",".","39","326",".","."
"17980","Columbus, GA-AL","328","263","53","11","1",".","151","74","36",".",".","328",".",".","."
"18140","Columbus, OH","365","116","191","52","6",".","186","107","62","110","65","63","127",".","."
"18180","Concord, NH","283","160","58","48","17",".","200","128","40",".",".",".","283",".","."
"18580","Corpus Christi, TX","311","231","55","17","8",".","200","90","34",".",".","257","54",".","."
"18740","Coshocton, OH","30","30",".",".",".",".","37","23","7",".",".",".","30",".","."
"19060","Cumberland, MD-WV","360","185","138","36","1",".","168","101","49","3",".","53","304",".","."
"19100","Dallas-Fort Worth-Arlington, TX","365","134","150","54","23","4","208","137","59","39","109","181","36",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","269","85","11",".",".","124","72","40","125",".","144","96",".","."
"19380","Dayton, OH","365","195","122","36","12",".","195","104","48","21","127","141","76",".","."
"19460","Decatur, AL","317","255","58","4",".",".","106","66","36",".","95","171","51",".","."
"19500","Decatur, IL","310","254","38","13","5",".","200","80","31",".",".","161","149",".","."
"19740","Denver-Aurora, CO","364","13","209","100","24","18","331","163","88","165","93","43","63",".","."
"19780","Des Moines-West Des Moines, IA","365","187","168","10",".",".","125","85","50","309",".","43","13",".","."
"19820","Detroit-Warren-Livonia, MI","365","32","113","180","36","4","203","154","105","7","35","34","289",".","."
"19860","Dickinson, ND","365","290","53","21","1",".","172","76","16",".",".",".","365",".","."
"20100","Dover, DE","338","302","33","2","1",".","174","56","10",".",".","50","288",".","."
"20220","Dubuque, IA","312","250","51","9","2",".","200","69","26","169",".",".","143",".","."
"20260","Duluth, MN-WI","365","215","144","6",".",".","150","78","45","304",".","43","18",".","."
"20340","Duncan, OK","90","90",".",".",".",".","34","17","10",".",".",".","90",".","."
"20500","Durham, NC","349","195","139","12","3",".","158","84","47","349",".",".",".",".","."
"20620","East Liverpool-Salem, OH","349","98","105","121","25",".","200","141","87",".",".",".","349",".","."
"20820","Effingham, IL","60","59","1",".",".",".","54","35.5","23",".",".","60",".",".","."
"20940","El Centro, CA","327","233","72","21","1",".","187","87","42",".",".","327",".",".","."
"20980","El Dorado, AR","160","156","4",".",".",".","84","30","0",".",".",".","160",".","."
"21060","Elizabethtown, KY","204","176","27","1",".",".","104","54","40",".",".","204",".",".","."
"21300","Elmira, NY","365","307","51","7",".",".","137","65","33","25",".","215","125",".","."
"21340","El Paso, TX","362","52","96","126","87","1","203","200","107","14","66","28","254",".","."
"21500","Erie, PA","364","181","120","54","9",".","200","110","51",".","64","66","234",".","."
"21660","Eugene-Springfield, OR","354","231","114","5","3","1","202","72","43","238",".","116",".",".","."
"21780","Evansville, IN-KY","365","3","36","163","163",".","200","200","142","1",".","4","360",".","."
"21820","Fairbanks, AK","334","228","82","17","6","1","202","92","27.5","334",".",".",".",".","."
"22140","Farmington, NM","365","162","116","78","9",".","200","116","56","92",".",".","273",".","."
"22180","Fayetteville, NC","211","150","48","12","1",".","156","90","43",".",".","211",".",".","."
"22380","Flagstaff, AZ","347","314","33",".",".",".","100","50","34","173",".","174",".",".","."
"22420","Flint, MI","365","246","104","15",".",".","140","79","40",".",".","162","203",".","."
"22500","Florence, SC","188","121","50","16","1",".","151","100","45",".",".","188",".",".","."
"22520","Florence-Muscle Shoals, AL","363","131","67","110","55",".","200","161","86",".",".",".","363",".","."
"22660","Fort Collins-Loveland, CO","364","281","71","9","3",".","186","74","39","190",".","174",".",".","."
"23060","Fort Wayne, IN","364","298","41","22","3",".","192","84","29",".",".","364",".",".","."
"23420","Fresno, CA","365","108","129","80","35","13","205","161","77","64","101","199","1",".","."
"23460","Gadsden, AL","195","135","29","24","6","1","206","116","40",".",".","195",".",".","."
"23540","Gainesville, FL","69","69",".",".",".",".","36","29","14",".",".",".","69",".","."
"23820","Gardnerville Ranchos, NV","266","233","33",".",".",".","84","52","38","170",".","96",".",".","."
"23860","Georgetown, SC","288","208","44","29","7",".","200","108","16",".",".",".","288",".","."
"23980","Glasgow, KY","163","150","12","1",".",".","104","50","36",".",".","163",".",".","."
"24020","Glens Falls, NY","365","255","86","21","3",".","200","87","34",".",".","91","274",".","."
"24300","Grand Junction, CO","303","257","46",".",".",".","90","58","20","248",".",".","55",".","."
"24340","Grand Rapids-Wyoming, MI","365","299","50","15","1",".","179","67","34","40",".","246","79",".","."
"24420","Grants Pass, OR","363","176","170","17",".",".","136","90","51","363",".",".",".",".","."
"24500","Great Falls, MT","356","335","19",".","1","1","230","48","37","94","2","259","1",".","."
"24540","Greeley, CO","299","224","56","17","2",".","173","87","41","96",".","203",".",".","."
"24580","Green Bay, WI","365","31","64","135","135",".","200","200","130",".",".","13","352",".","."
"24660","Greensboro-High Point, NC","279","220","42","17",".",".","132","84","38",".",".","214","65",".","."
"24860","Greenville-Mauldin-Easley, SC","357","215","114","25","3",".","154","94","47","101",".","240","16",".","."
"25020","Guayama, PR","155","152","3",".",".",".","61","26","7",".",".",".","155",".","."
"25060","Gulfport-Biloxi, MS","332","309","17","6",".",".","128","40","6",".",".",".","332",".","."
"25180","Hagerstown-Martinsburg, MD-WV","112","110","1","1",".",".","129","36","19",".",".","112",".",".","."
"25260","Hanford-Corcoran, CA","319","286","32","1",".",".","119","51","31",".",".","319",".",".","."
"25340","Harriman, TN","365","154","118","82","11",".","200","116","56",".",".","96","269",".","."
"25420","Harrisburg-Carlisle, PA","365","235","104","23","1","2","209","87","44",".","127","146","92",".","."
"25540","Hartford-West Hartford-East Hartford, CT","365","121","198","26","13","7","214","109","59","165","22","118","60",".","."
"25740","Helena, MT","151","93","27","18","11","2","292","142","39",".",".",".","151",".","."
"25860","Hickory-Lenoir-Morganton, NC","124","98","25","1",".",".","142","71","39.5",".",".","124",".",".","."
"25940","Hilton Head Island-Beaufort, SC","164","143","17","4",".",".","127","61","27.5",".",".","164",".",".","."
"26100","Holland-Grand Haven, MI","365","193","104","66","2",".","173","111","43",".",".",".","365",".","."
"26140","Homosassa Springs, FL","365","283","48","31","3",".","178","97","14",".",".",".","365",".","."
"26180","Honolulu, HI","362","325","37",".",".",".","80","51","30","303","2","57",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","365","81","152","74","30","28","248","190","81","3","92","175","95",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","204","109","47","5",".","200","109","47","55","26","131","153",".","."
"26620","Huntsville, AL","363","290","64","9",".",".","124","74","35",".",".","363",".",".","."
"26900","Indianapolis-Carmel, IN","365","21","126","165","52","1","226","163","107","18","19","53","275",".","."
"26980","Iowa City, IA","162","142","15","5",".",".","145","64","5",".",".","162",".",".","."
"27140","Jackson, MS","363","268","79","16",".",".","135","76","42","56","45","262",".",".","."
"27260","Jacksonville, FL","365","123","170","63","9",".","200","115","63","62","28","62","213",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","324","145","79","74","26",".","200","141","59.5",".",".",".","324",".","."
"27500","Janesville, WI","365","119","123","104","19",".","200","129","74",".","12","98","255",".","."
"27540","Jasper, IN","306","113","83","72","38",".","200","158","69",".",".",".","306",".","."
"27780","Johnstown, PA","363","108","185","64","6",".","185","112","65","1","59","74","229",".","."
"28100","Kankakee-Bradley, IL","173","170","2","1",".",".","109","42","25",".",".","173",".",".","."
"28140","Kansas City, MO-KS","365","22","105","149","87","2","248","178","112","30","1","47","287",".","."
"28300","Keene, NH","329","235","68","25","1",".","159","89","34","53",".","41","235",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","365","30","61","190","84",".","200","179","123","2","5","3","355",".","."
"28940","Knoxville, TN","365","18","194","130","23",".","195","140","91","151",".","45","169",".","."
"29020","Kokomo, IN","322","290","29","3",".",".","107","50","17",".",".",".","322",".","."
"29100","La Crosse, WI-MN","257","230","22","4","1",".","164","52","31",".","43","177","37",".","."
"29340","Lake Charles, LA","339","265","52","19","3",".","164","84","36",".",".","313","26",".","."
"29540","Lancaster, PA","364","240","101","17","5","1","208","90","44",".","118","133","113",".","."
"29620","Lansing-East Lansing, MI","365","91","167","100","7",".","165","123","71",".","17","41","307",".","."
"29740","Las Cruces, NM","365","90","90","112","73",".","200","178","103","37",".","79","249",".","."
"29820","Las Vegas-Paradise, NV","365","64","166","122","6","7","238","126","89","112","173","80",".",".","."
"30020","Lawton, OK","36","36",".",".",".",".","4","4","0",".",".",".","36",".","."
"30100","Lebanon, NH-VT","176","167","8","1",".",".","109","45","30",".",".","176",".",".","."
"30340","Lewiston-Auburn, ME","325","227","76","21","1",".","177","85","36",".",".",".","325",".","."
"30460","Lexington-Fayette, KY","365","248","103","13","1",".","159","79","45","63","84","135","83",".","."
"30620","Lima, OH","325","272","45","8",".",".","139","60","25",".",".","118","207",".","."
"30700","Lincoln, NE","365","314","36","7","3","5","267","60","31","205",".","160",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","259","79","27",".",".","150","90","41",".","78","269","18",".","."
"30980","Longview, TX","338","267","48","20","3",".","164","79","34",".","44","257","37",".","."
"31020","Longview, WA","331","325","6",".",".",".","81","14","14",".",".",".","331",".","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","4","64","106","42","149","274","230","161","68","103","193","1",".","."
"31140","Louisville/Jefferson County, KY-IN","365","8","70","203","81","3","205","179","125","19","20","18","308",".","."
"31460","Madera, CA","138","44","43","45","5","1","201","140","85.5",".",".","138",".",".","."
"31500","Madison, IN","365","142","71","93","59",".","200","177","80",".","23",".","342",".","."
"31540","Madison, WI","365","106","174","78","7",".","200","116","70",".","3","69","293",".","."
"31580","Madisonville, KY","160","119","27","14",".",".","145","93","40",".",".","160",".",".","."
"31700","Manchester-Nashua, NH","365","64","234","56","7","4","220","116","69","250",".","28","87",".","."
"31860","Mankato-North Mankato, MN","226","223","3",".",".",".","61","38","21",".",".","226",".",".","."
"31900","Mansfield, OH","281","235","44","2",".",".","105","64","20",".",".",".","281",".","."
"32060","Marion-Herrin, IL","358","285","61","11","1",".","157","69","34.5",".",".","184","174",".","."
"32100","Marquette, MI","356","339","14","3",".",".","122","43","30",".",".","281","75",".","."
"32270","Marshfield-Wisconsin Rapids, WI","173","129","18","22","4",".","189","115","16",".",".",".","173",".","."
"32780","Medford, OR","365","43","287","32","3",".","193","100","72","350","2","13",".",".","."
"32820","Memphis, TN-MS-AR","365","32","116","164","52","1","202","169","107","36","10","35","284",".","."
"32940","Meridian, MS","129","129",".",".",".",".","24","13","6",".",".",".","129",".","."
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","365","80","214","60","10","1","224","123","70","278","15","71","1",".","."
"33140","Michigan City-La Porte, IN","365","150","144","65","6",".","186","112","59",".",".",".","365",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","361","83","139","117","17","5","208","140","86","16","47","55","243",".","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","51","187","75","50","2","208","169","80","141","36","27","161",".","."
"33540","Missoula, MT","359","205","142","8","4",".","171","77","47","359",".",".",".",".","."
"33660","Mobile, AL","365","143","107","102","13",".","182","132","69",".",".","192","173",".","."
"33700","Modesto, CA","365","186","126","37","14","2","205","111","49","20","192","151","2",".","."
"33740","Monroe, LA","244","183","40","21",".",".","145","97","36",".",".","217","27",".","."
"33780","Monroe, MI","365","143","149","65","8",".","200","116","56",".",".",".","365",".","."
"33860","Montgomery, AL","363","314","35","13","1",".","169","58","30",".",".","250","113",".","."
"34620","Muncie, IN","312","254","50","8",".",".","120","66","23",".",".",".","312",".","."
"34660","Murray, KY","225","165","49","9","2",".","154","84","42",".",".","225",".",".","."
"34700","Muscatine, IA","320","275","30","15",".",".","149","69.5","0.5",".",".",".","320",".","."
"34740","Muskegon-Norton Shores, MI","315","188","105","19","2","1","204","92","43","36",".","75","204",".","."
"34780","Muskogee, OK","38","38",".",".",".",".","39","20","5.5",".",".",".","38",".","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC","195","150","36","9",".",".","147","84","42",".",".","195",".",".","."
"34900","Napa, CA","364","334","30",".",".",".","79","47","32","53","137","174",".",".","."
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","365","39","186","114","26",".","200","141","87","144",".","12","209",".","."
"35100","New Bern, NC","319","296","21","2",".",".","114","49","32",".",".","319",".",".","."
"35260","New Castle, PA","363","140","170","49","4",".","197","105","58",".","180","51","132",".","."
"35300","New Haven-Milford, CT","365","143","151","53","13","5","208","120","57","8","47","111","199",".","."
"35380","New Orleans-Metairie-Kenner, LA","365","170","135","55","5",".","183","110","54","69","96","142","58",".","."
"35420","New Philadelphia-Dover, OH","166","98","40","24","4",".","157","112","41",".",".",".","166",".","."
"35460","Newport, TN","365","212","104","48","1",".","186","105","43",".",".",".","365",".","."
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA","365",".","126","184","46","9","226","166","111","115","9","58","183",".","."
"35980","Norwich-New London, CT","144","74","30","22","11","7","219","156","49.5",".",".","144",".",".","."
"36140","Ocean City, NJ","358","263","57","24","9","5","208","104","36",".",".","317","41",".","."
"36220","Odessa, TX","353","314","37","2",".",".","104","54","38","10","99","227","17",".","."
"36260","Ogden-Clearfield, UT","365","131","177","53","4",".","200","107","61","59","114","123","69",".","."
"36420","Oklahoma City, OK","365","210","135","20",".",".","150","84","48","16","156","193",".",".","."
"36540","Omaha-Council Bluffs, NE-IA","365","288","74","3",".",".","131","69","36","152",".","202","11",".","."
"36740","Orlando-Kissimmee, FL","365","194","157","14",".",".","147","86","48","52","106","191","16",".","."
"36780","Oshkosh-Neenah, WI","190","170","14","5","1",".","156","51","33",".",".","190",".",".","."
"36860","Ottawa-Streator, IL","364","307","50","7",".",".","145","61","31",".",".","237","127",".","."
"36980","Owensboro, KY","365","179","130","53","3",".","182","107","51","1","11","153","200",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","362","130","90","74","48","20","222","169","72.5",".","65","297",".",".","."
"37140","Paducah, KY-IL","365","48","113","152","52",".","200","163","105","13","2","59","291",".","."
"37340","Palm Bay-Melbourne-Titusville, FL","313","313",".",".",".",".","50","11","4",".",".",".","313",".","."
"37460","Panama City-Lynn Haven, FL","154","76","32","39","7",".","200","134","51.5",".",".",".","154",".","."
"37620","Parkersburg-Marietta-Vienna, WV-OH","127","71","38","18",".",".","134","103","49",".",".",".","127",".","."
"37700","Pascagoula, MS","355","346","7","2",".",".","106","26","9",".",".",".","355",".","."
"37740","Payson, AZ","365","6","5","51","302","1","237","200","200",".",".",".","365",".","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","164","79","89","33",".","200","148","60","9",".","191","165",".","."
"37900","Peoria, IL","365","207","127","28","3",".","200","93","47","87",".","100","178",".","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","3","139","182","27","14","221","154","105","17","61","61","226",".","."
"38020","Phoenix Lake-Cedar Ridge, CA","299","23","232","39","4","1","204","115","71","299",".",".",".",".","."
"38060","Phoenix-Mesa-Scottsdale, AZ","365","33","67","101","150","14","234","200","141","83","6","48","228",".","."
"38300","Pittsburgh, PA","365","4","44","185","126","6","206","200","131","6","7","29","323",".","."
"38340","Pittsfield, MA","347","298","39","8","2",".","159","62","29",".",".","87","260",".","."
"38420","Platteville, WI","227","172","42","13",".",".","145","84","37",".",".","197","30",".","."
"38540","Pocatello, ID","329","99","56","92","82",".","200","190","103",".",".",".","329",".","."
"38820","Port Angeles, WA","358","151","116","82","9",".","200","121","56",".",".",".","358",".","."
"38860","Portland-South Portland-Biddeford, ME","365","199","139","22","4","1","201","89","49",".",".","111","254",".","."
"38900","Portland-Vancouver-Beaverton, OR-WA","365","56","219","83","5","2","218","116","75","193","12","19","141",".","."
"39020","Portsmouth, OH","287","246","37","4",".",".","121","60","24",".",".",".","287",".","."
"39100","Poughkeepsie-Newburgh-Middletown, NY","365","244","80","39","2",".","187","103","36","36",".","119","210",".","."
"39140","Prescott, AZ","289","278","11",".",".",".","90","46","33","155",".","134",".",".","."
"39260","Prineville, OR","338","338",".",".",".",".","49","38","30",".",".","338",".",".","."
"39300","Providence-New Bedford-Fall River, RI-MA","365","61","193","92","14","5","213","127","80","59","17","74","215",".","."
"39340","Provo-Orem, UT","365","163","155","24","18","5","246","115","57","113","187","65",".",".","."
"39380","Pueblo, CO","336","336",".",".",".",".","49","26","14","336",".",".",".",".","."
"39500","Quincy, IL-MO","292","196","56","33","7",".","173","111","40",".",".","159","133",".","."
"39540","Racine, WI","361","279","54","19","5","4","213","89","31","31","11","207","112",".","."
"39580","Raleigh-Cary, NC","363","179","157","25","2",".","165","95","51","249",".","114",".",".","."
"39740","Reading, PA","365","157","158","35","12","3","211","111","54",".","91","100","174",".","."
"39820","Redding, CA","356","291","31","28","6",".","161","100","32",".",".","356",".",".","."
"39900","Reno-Sparks, NV","363","102","190","65","6",".","193","106","72","101","180","82",".",".","."
"39980","Richmond, IN","359","156","54","106","43",".","200","154","66",".",".",".","359",".","."
"40060","Richmond, VA","365","132","159","66","8",".","195","115","62","36","31","130","168",".","."
"40140","Riverside-San Bernardino-Ontario, CA","365","15","90","85","29","146","283","238","137","6","129","227","3",".","."
"40220","Roanoke, VA","357","271","74","11","1",".","172","74","38","22","75","212","48",".","."
"40340","Rochester, MN","365","137","186","40","2",".","165","107","56","242",".","42","81",".","."
"40380","Rochester, NY","365","36","126","179","23","1","201","139","106","11",".","31","323",".","."
"40420","Rockford, IL","365","244","117","4",".",".","122","72","42","215",".","131","19",".","."
"40500","Rockland, ME","365","311","46","8",".",".","150","61","21",".",".",".","365",".","."
"40860","Rutland, VT","228","168","50","10",".",".","110","74","30",".",".",".","228",".","."
"40900","Sacramento--Arden-Arcade--Roseville, CA","365","54","199","71","32","9","211","153","79","185","46","134",".",".","."
"40940","Safford, AZ","365","35","12","26","292",".","200","200","200",".",".","23","342",".","."
"40980","Saginaw-Saginaw Township North, MI","365","319","44","2",".",".","101","57","29","224",".","49","92",".","."
"41060","St. Cloud, MN","352","351","1",".",".",".","81","11","4",".",".",".","352",".","."
"41180","St. Louis, MO-IL","365","5","93","196","67","4","211","171","117","9","21","28","307",".","."
"41420","Salem, OR","358","289","65","1","3",".","174","61","34","207",".","151",".",".","."
"41500","Salinas, CA","365","345","20",".",".",".","84","47","34","1","149","214","1",".","."
"41620","Salt Lake City, UT","365","2","30","194","139",".","200","200","135","4","2","5","354",".","."
"41700","San Antonio, TX","364","284","66","10","4",".","195","68","38","51","73","236","4",".","."
"41740","San Diego-Carlsbad-San Marcos, CA","365","48","121","104","70","22","243","182","104","10","104","247","4",".","."
"41860","San Francisco-Oakland-Fremont, CA","365","183","147","32","3",".","187","100","50","38","209","93","25",".","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","229","98","28","9","1","204","104","42","90","11","264",".",".","."
"41980","San Juan-Caguas-Guaynabo, PR","211","92","92","25","2",".","158","109","54","119",".","6","86",".","."
"42020","San Luis Obispo-Paso Robles, CA","365","218","114","31","2",".","186","94","45","3","102","119","141",".","."
"42060","Santa Barbara-Santa Maria-Goleta, CA","365","178","162","21","2","2","218","90","51","54","76","220","15",".","."
"42100","Santa Cruz-Watsonville, CA","365","346","17","2",".",".","111","47","32",".","20","345",".",".","."
"42140","Santa Fe, NM","365","357","8",".",".",".","75","41","20","365",".",".",".",".","."
"42220","Santa Rosa-Petaluma, CA","365","338","27",".",".",".","89","47","35","24","156","185",".",".","."
"42460","Scottsboro, AL","365","47","71","152","95",".","200","200","116",".",".",".","365",".","."
"42540","Scranton--Wilkes-Barre, PA","365","134","189","40","2",".","156","103","56",".","178","74","113",".","."
"42580","Seaford, DE","269","244","18","7",".",".","130","43","0",".",".",".","269",".","."
"42660","Seattle-Tacoma-Bellevue, WA","365","3","125","176","56","5","223","165","112","76","10","5","274",".","."
"43100","Sheboygan, WI","364","219","72","58","15",".","200","120","37.5",".","28","163","173",".","."
"43340","Shreveport-Bossier City, LA","365","252","77","35","1",".","177","97","40",".",".","363","2",".","."
"43420","Sierra Vista-Douglas, AZ","365","106","19","70","170",".","200","200","143","24",".","42","299",".","."
"43500","Silver City, NM","365","198","71","75","21",".","200","130","43",".",".",".","365",".","."
"43580","Sioux City, IA-NE-SD","121","67","31","23",".",".","138","112","43","6","24",".","91",".","."
"43700","Somerset, KY","201","151","46","4",".",".","137","74","42",".",".","201",".",".","."
"43780","South Bend-Mishawaka, IN-MI","364","251","78","31","4",".","172","100","40.5",".",".","246","118",".","."
"44060","Spokane, WA","365","39","233","73","19","1","203","131","80","326",".","3","36",".","."
"44100","Springfield, IL","363","190","92","62","19",".","200","128","49","142",".","74","147",".","."
"44140","Springfield, MA","365","116","156","85","5","3","204","114","68","6","84","95","180",".","."
"44180","Springfield, MO","362","201","74","73","14",".","200","124","43",".",".","131","231",".","."
"44220","Springfield, OH","344","294","29","15","5","1","203","71","29",".",".","344",".",".","."
"44380","Statesville-Mooresville, NC","323","227","59","30","7",".","200","105","21",".",".",".","323",".","."
"44620","Stevens Point, WI","100","99","1",".",".",".","92","39.5","23",".",".",".","100",".","."
"44700","Stockton, CA","365","258","84","18","4","1","201","87","38","6","201","158",".",".","."
"45060","Syracuse, NY","365","164","134","63","4",".","200","114","55","13",".","134","218",".","."
"45220","Tallahassee, FL","361","256","72","29","4",".","186","97","40",".",".","307","54",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","34","139","165","27",".","200","141","103","43","15","35","272",".","."
"45460","Terre Haute, IN","365","55","110","151","49",".","200","159","104",".",".",".","365",".","."
"45780","Toledo, OH","365","113","123","100","29",".","200","144","74","17",".","80","268",".","."
"45940","Trenton-Ewing, NJ","364","251","75","30","6","2","208","102","36","33",".","185","146",".","."
