"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14020","Bloomington, IN","184","153","30","1",".",".","101","67","42",".",".","184",".",".","."
"14060","Bloomington-Normal, IL","362","321","41",".",".",".","96","51","33",".",".","327",".","35","."
"14140","Bluefield, WV-VA","111","64","47",".",".",".","98","70","44",".",".",".",".","111","."
"14180","Blytheville, AR","108","73","35",".",".",".","84","66","43",".",".",".",".","108","."
"14260","Boise City-Nampa, ID","366","249","109","8",".",".","134","70","44","20",".","165",".","134","47"
"14380","Boone, NC","118","69","49",".",".",".","93","72","42.5",".",".",".",".","118","."
"14460","Boston-Cambridge-Quincy, MA-NH","366","105","250","9","2",".","161","87","58",".","35","36","38","256","1"
"14500","Boulder, CO","366","318","48",".",".",".","84","52","37","18",".","289",".","56","3"
"14540","Bowling Green, KY","366","273","93",".",".",".","99","66","40",".","21","235","5","103","2"
"14580","Bozeman, MT","366","344","21",".","1",".","155","41","22","4",".",".",".","346","16"
"14600","Bradenton-Sarasota-Venice, FL","366","271","77","17","1",".","156","77","43","1",".","316","9","39","1"
"14660","Brainerd, MN","210","198","12",".",".",".","80","46","34",".",".","178",".","32","."
"14700","Branson, MO","121","93","27","1",".",".","107","58","34",".",".",".",".","121","."
"14860","Bridgeport-Stamford-Norwalk, CT","366","273","78","13","2",".","187","76","39","2","88","134","67","75","."
"14940","Brigham City, UT","283","220","56","5","2",".","157","64","42",".",".","226",".","57","."
"15100","Brookings, SD","131","104","27",".",".",".","89","57","34",".",".",".",".","107","24"
"15180","Brownsville-Harlingen, TX","366","328","37","1",".",".","127","51","34",".",".","169",".","71","126"
"15260","Brunswick, GA","285","235","46","4",".",".","128","61","37",".",".","191",".","86","8"
"15380","Buffalo-Niagara Falls, NY","366","191","105","69","1",".","157","112","49",".","68","86","163","48","1"
"15500","Burlington, NC","116","52","63","1",".",".","110","73","53",".",".",".",".","116","."
"15540","Burlington-South Burlington, VT","366","318","44","4",".",".","114","54","33",".","50","248",".","67","1"
"15580","Butte-Silver Bow, MT","366","346","18","2",".",".","120","41","19","113",".",".",".","88","165"
"15620","Cadillac, MI","242","200","40","2",".",".","122","61","35",".",".","168",".","74","."
"15860","Canon City, CO","60","60",".",".",".",".","30","20","12.5",".",".",".",".",".","60"
"15940","Canton-Massillon, OH","366","253","105","8",".",".","127","74","40","52",".","149","30","105","30"
"15980","Cape Coral-Fort Myers, FL","361","315","43","3",".",".","114","53","36",".",".","290",".","61","10"
"16060","Carbondale, IL","61","61",".",".",".",".","41","30","18",".",".",".",".",".","61"
"16100","Carlsbad-Artesia, NM","366","329","37",".",".",".","81","51","38",".","15","314","6","31","."
"16180","Carson City, NV","364","341","23",".",".",".","90","49","30","170",".","194",".",".","."
"16220","Casper, WY","94","93","1",".",".",".","53","27","14",".",".",".",".",".","94"
"16300","Cedar Rapids, IA","366","196","148","21","1",".","157","82","48.5",".",".","76","109","179","2"
"16500","Centralia, WA","212","206","6",".",".",".","71","47","32",".",".","144",".","68","."
"16540","Chambersburg, PA","212","175","36","1",".",".","101","64","40",".",".","212",".",".","."
"16580","Champaign-Urbana, IL","366","310","54","2",".",".","120","57","33",".",".","269",".","97","."
"16620","Charleston, WV","366","211","145","10",".",".","122","79","44",".",".","93","159","97","17"
"16700","Charleston-North Charleston, SC","366","187","173","6",".",".","127","75","50",".","7","79","8","272","."
"16740","Charlotte-Gastonia-Concord, NC-SC","366","109","234","21","2",".","179","90","60",".","15","75","17","259","."
"16820","Charlottesville, VA","56","56",".",".",".",".","43","28","16",".",".",".",".",".","56"
"16860","Chattanooga, TN-GA","287","162","119","5","1",".","174","80","47",".",".","182",".","105","."
"16900","Chester, SC","234","195","38","1",".",".","114","64","39",".",".","234",".",".","."
"16940","Cheyenne, WY","118","114","4",".",".",".","82","33","18",".",".",".",".","96","22"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","366","31","261","69","5",".","174","114","75",".","53","21","123","158","11"
"17020","Chico, CA","366","239","107","19","1",".","158","90","42","4","12","325",".","24","1"
"17140","Cincinnati-Middletown, OH-KY-IN","366","63","196","93","14",".","200","123","76",".","7","38","210","111","."
"17200","Claremont, NH","214","188","22","4",".",".","150","55","34",".",".","171",".","43","."
"17220","Clarksburg, WV","119","60","57","2",".",".","109","70","50",".",".",".",".","119","."
"17300","Clarksville, TN-KY","366","255","106","5",".",".","114","70","41",".",".","173","88","105","."
"17340","Clearlake, CA","363","356","7",".",".",".","71","43","32",".",".","358",".","5","."
"17380","Cleveland, MS","355","219","135","1",".",".","101","68","45",".",".","67",".","288","."
"17420","Cleveland, TN","366","321","34","10","1",".","171","57","25",".","167",".","166",".","33"
"17460","Cleveland-Elyria-Mentor, OH","366","65","230","70","1",".","152","112","71","4","12","23","137","189","1"
"17540","Clinton, IA","363","302","58","3",".",".","118","58","32",".",".","171","16","75","101"
"17660","Coeur d'Alene, ID","365","249","112","4",".",".","143","63","39",".",".",".",".","357","8"
"17700","Coffeyville, KS","366","345","14","7",".",".","126","32","13",".",".",".","75",".","291"
"17820","Colorado Springs, CO","366","321","45",".",".",".","90","53","40","8",".","290",".","47","21"
"17860","Columbia, MO","112","80","32",".",".",".","87","60","38.5",".",".",".",".","112","."
"17900","Columbia, SC","366","122","215","28","1",".","156","96","57",".","8","79","45","202","32"
"17940","Columbia, TN","115","70","45",".",".",".","91","66","45",".",".",".",".","115","."
"17980","Columbus, GA-AL","328","149","169","10",".",".","134","76","52",".",".","52",".","276","."
"18060","Columbus, MS","112","67","44","1",".",".","103","65","46",".",".",".",".","112","."
"18140","Columbus, OH","366","121","227","18",".",".","127","88","57.5",".",".","74","10","276","6"
"18180","Concord, NH","357","216","92","49",".",".","149","108","43",".",".","84","213","60","."
"18260","Cookeville, TN","111","58","53",".",".",".","87","69","49",".",".",".",".","111","."
"18500","Corning, NY","335","248","83","4",".",".","123","63","29",".",".",".",".","335","."
"18580","Corpus Christi, TX","366","310","47","9",".",".","145","58","35.5",".",".","252","49","64","1"
"18700","Corvallis, OR","355","309","46",".",".",".","97","53","18",".",".",".",".","355","."
"18860","Crescent City, CA","159","159",".",".",".",".","42","30","12",".",".",".",".","109","50"
"19020","Culpeper, VA","56","56",".",".",".",".","42","28","14",".",".",".",".",".","56"
"19100","Dallas-Fort Worth-Arlington, TX","366","154","162","40","10",".","182","114","54",".","26","128","19","193","."
"19140","Dalton, GA","291","215","73","3",".",".","111","67","41",".",".","207",".","84","."
"19300","Daphne-Fairhope-Foley, AL","276","208","62","6",".",".","119","74","40",".",".","190",".","86","."
"19340","Davenport-Moline-Rock Island, IA-IL","366","197","164","5",".",".","129","72","48",".",".","85",".","191","90"
"19380","Dayton, OH","366","247","115","4",".",".","122","75","41","90",".","165","2","108","1"
"19460","Decatur, AL","286","189","94","3",".",".","130","67","45",".",".","186",".","100","."
"19500","Decatur, IL","366","314","52",".",".",".","86","56","35",".",".","240","80","46","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","356","316","39","1",".",".","106","52","35",".",".","276",".","69","11"
"19700","Deming, NM","60","58","2",".",".",".","67","27.5","14",".",".",".",".",".","60"
"19740","Denver-Aurora, CO","366","159","193","14",".",".","134","77","53","1","99","145","16","80","25"
"19760","De Ridder, LA","366","335","29","2",".",".","111","49","32",".",".","366",".",".","."
"19780","Des Moines-West Des Moines, IA","366","262","101","3",".",".","104","63","38",".","34","89",".","226","17"
"19820","Detroit-Warren-Livonia, MI","366","98","194","73","1",".","151","115","68",".","17","31","129","164","25"
"19860","Dickinson, ND","264","261","3",".",".",".","72","42","27",".",".","201","1","62","."
"19980","Dodge City, KS","54","54",".",".",".",".","32","27","17",".",".",".",".",".","54"
"20020","Dothan, AL","73","36","36","1",".",".","126","68","51",".",".",".",".","70","3"
"20060","Douglas, GA","56","35","21",".",".",".","89","63","44",".",".",".",".","56","."
"20100","Dover, DE","264","180","80","4",".",".","122","74","42",".",".","158",".","106","."
"20180","DuBois, PA","215","184","30","1",".",".","109","61","38",".",".","215",".",".","."
"20260","Duluth, MN-WI","366","288","76","2",".",".","118","61","38",".",".","201",".","151","14"
"20420","Durango, CO","366","316","50",".",".",".","93","58","40",".","21","338",".",".","7"
"20500","Durham, NC","366","141","213","12",".",".","120","79","55",".",".","58","36","272","."
"20540","Dyersburg, TN","111","79","32",".",".",".","91","62","40",".",".",".",".","111","."
"20620","East Liverpool-Salem, OH","366","254","81","29","2",".","156","94","26",".",".",".","320",".","46"
"20740","Eau Claire, WI","56","56",".",".",".",".","30","22","11",".",".",".",".",".","56"
"20820","Effingham, IL","210","193","17",".",".",".","97","49.5","36",".",".","210",".",".","."
"20940","El Centro, CA","366","167","175","23","1",".","161","95","53","13","67","218",".","45","23"
"20980","El Dorado, AR","358","319","39",".",".",".","85","52","7",".",".",".","254","104","."
"21020","Elizabeth City, NC","213","179","33","1",".",".","106","58","38",".",".","213",".",".","."
"21060","Elizabethtown, KY","287","211","75","1",".",".","119","63","41",".",".","185",".","99","3"
"21140","Elkhart-Goshen, IN","241","170","65","6",".",".","117","72","41",".",".","147",".","94","."
"21220","Elko, NV","359","353","6",".",".",".","62","33","17",".",".",".",".","21","338"
"21260","Ellensburg, WA","141","141",".",".",".",".","48","35","13",".",".",".",".","141","."
"21300","Elmira, NY","363","353","10",".",".",".","87","43","31",".",".","332","31",".","."
"21340","El Paso, TX","366","159","183","18","4","2","261","92","52.5","7","76","111",".","40","132"
"21380","Emporia, KS","118","102","16",".",".",".","93","54","25",".",".",".",".","118","."
"21420","Enid, OK","122","90","32",".",".",".","92","61","35",".",".",".",".","122","."
"21500","Erie, PA","366","194","162","10",".",".","119","77","48",".","21","69","59","217","."
"21540","Escanaba, MI","91","91",".",".",".",".","43","14","0",".",".",".","91",".","."
"21580","Espanola, NM","110","110",".",".",".",".","25","16.5","9",".",".",".",".","110","."
"21640","Eufaula, AL-GA","49","28","20","1",".",".","106","71","45",".",".",".",".","49","."
"21660","Eugene-Springfield, OR","366","214","130","20","2",".","159","89","45",".",".","110",".","256","."
"21700","Eureka-Arcata-Fortuna, CA","64","53","11",".",".",".","79","57","26.5",".",".",".",".","54","10"
"21780","Evansville, IN-KY","366","91","167","92","16",".","191","131","71",".","4","31","233","98","."
"21820","Fairbanks, AK","193","173","17","3",".",".","147","54","23","155",".",".",".","38","."
"21900","Fairmont, WV","118","48","68","2",".",".","137","74","54",".",".",".",".","118","."
"21940","Fajardo, PR","344","331","13",".",".",".","64","38","19",".",".",".",".","98","246"
"22020","Fargo, ND-MN","366","345","21",".",".",".","86","46","32",".","25","265",".","50","26"
"22140","Farmington, NM","366","290","73","3",".",".","119","61","42",".","28","285","33","20","."
"22180","Fayetteville, NC","366","267","94","5",".",".","122","71","36","101",".","161",".","104","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","92","66","26",".",".",".","74","58","38.5",".",".",".",".","92","."
"22300","Findlay, OH","54","54",".",".",".",".","39","29","23",".",".",".",".",".","54"
"22380","Flagstaff, AZ","366","294","70","2",".",".","104","61","43",".",".","353",".","13","."
"22420","Flint, MI","366","304","57","5",".",".","127","62","31","25",".","162","99","78","2"
"22500","Florence, SC","366","275","87","4",".",".","127","65","37",".",".","286",".","80","."
"22520","Florence-Muscle Shoals, AL","366","314","51","1",".",".","102","56","35",".",".","176","99","91","."
"22540","Fond du Lac, WI","191","176","15",".",".",".","97","48","34",".",".","191",".",".","."
"22660","Fort Collins-Loveland, CO","366","273","92","1",".",".","101","67","45",".",".","337",".","25","4"
"22800","Fort Madison-Keokuk, IA-MO","118","116","2",".",".",".","61","34","19",".",".",".",".",".","118"
"22840","Fort Payne, AL","111","53","56","2",".",".","109","75","51",".",".",".",".","111","."
"22900","Fort Smith, AR-OK","123","68","55",".",".",".","91","66","48",".",".",".",".","123","."
"23060","Fort Wayne, IN","366","252","110","4",".",".","122","74","40","60",".","122",".","178","6"
"23180","Frankfort, KY","115","64","51",".",".",".","86","67","46",".",".",".",".","115","."
"23420","Fresno, CA","366","86","182","90","8",".","169","123","78",".","24","207",".","134","1"
"23460","Gadsden, AL","285","199","84","2",".",".","105","67","43",".",".","177",".","106","2"
"23500","Gaffney, SC","365","344","21",".",".",".","100","47","31",".",".","365",".",".","."
"23540","Gainesville, FL","365","301","60","4",".",".","122","61","37",".",".","289",".","70","6"
"23580","Gainesville, GA","116","44","72",".",".",".","99","73","54",".",".",".",".","116","."
"23820","Gardnerville Ranchos, NV","354","352","2",".",".",".","61","41","22","260",".","94",".",".","."
"23860","Georgetown, SC","366","263","100","3",".",".","112","65","37.5",".",".",".","39","92","235"
"23900","Gettysburg, PA","364","180","176","8",".",".","121","81","51",".",".","50",".","314","."
"23940","Gillette, WY","366","231","130","3",".","2","521","67","46",".","20","140","46","10","150"
"24140","Goldsboro, NC","122","63","58","1",".",".","111","69","48",".",".",".",".","120","2"
"24180","Granbury, TX","366","325","33","8",".",".","124","54","32",".",".","366",".",".","."
"24260","Grand Island, NE","106","86","20",".",".",".","80","59","30.5",".",".",".",".","106","."
"24300","Grand Junction, CO","355","309","45","1",".",".","117","54","24","130",".",".",".","115","110"
"24340","Grand Rapids-Wyoming, MI","366","221","140","5",".",".","128","75","43",".","54","76","1","234","1"
"24420","Grants Pass, OR","366","273","92","1",".",".","107","63","28","6",".",".",".","360","."
"24500","Great Falls, MT","366","332","33","1",".",".","101","47","16.5","129",".",".","171","66","."
"24540","Greeley, CO","366","280","86",".",".",".","91","63","41","25",".","281",".","57","3"
"24580","Green Bay, WI","366","286","76","4",".",".","119","66","33",".",".","140","151","75","."
"24660","Greensboro-High Point, NC","366","151","207","8",".",".","124","80","53","13",".","64",".","289","."
"24780","Greenville, NC","263","188","72","3",".",".","109","66","40",".",".","160",".","103","."
"24860","Greenville-Mauldin-Easley, SC","366","131","229","6",".",".","111","83","56",".","25","54","1","283","3"
"24940","Greenwood, SC","115","55","59","1",".",".","101","71","51",".",".",".",".","115","."
"24980","Grenada, MS","47","32","15",".",".",".","79","66","43",".",".",".",".","47","."
"25020","Guayama, PR","354","341","12","1",".",".","103","31","7",".",".",".","240","57","57"
"25060","Gulfport-Biloxi, MS","361","186","164","11",".",".","140","77","50",".","4","93","21","243","."
"25180","Hagerstown-Martinsburg, MD-WV","265","164","94","7",".",".","137","80","44",".",".","156",".","108","1"
"25220","Hammond, LA","119","80","38","1",".",".","106","64","39",".",".",".",".","119","."
"25260","Hanford-Corcoran, CA","366","199","131","35","1",".","154","100","48.5",".","93","206",".","49","18"
"25340","Harriman, TN","115","56","59",".",".",".","91","75","51",".",".",".",".","107","8"
"25420","Harrisburg-Carlisle, PA","366","149","199","17","1",".","151","89","57",".","26","43","16","279","2"
"25460","Harrison, AR","360","309","50","1",".",".","111","54","36",".",".","318",".","42","."
"25500","Harrisonburg, VA","366","366",".",".",".",".","47","35","24",".","250",".","91",".","25"
"25540","Hartford-West Hartford-East Hartford, CT","366","241","113","11","1",".","166","74","41.5","13","32","140","1","180","."
"25620","Hattiesburg, MS","120","63","56","1",".",".","101","75","48",".",".",".",".","120","."
"25740","Helena, MT","311","292","17","2",".",".","132","39","17",".",".",".",".","95","216"
"25760","Helena-West Helena, AR","114","80","34",".",".",".","88","60","42",".",".",".",".","114","."
"25860","Hickory-Lenoir-Morganton, NC","265","161","100","4",".",".","114","74","43",".",".","147",".","116","2"
"25900","Hilo, HI","366","221","15","54","76",".","200","200","13",".",".",".","292","74","."
"25940","Hilton Head Island-Beaufort, SC","99","59","39","1",".",".","101","68","42",".",".",".",".","99","."
"26020","Hobbs, NM","204","194","10",".",".",".","68","46","32",".","26","90",".","83","5"
"26100","Holland-Grand Haven, MI","240","167","72","1",".",".","126","68","37",".",".","157",".","83","."
"26140","Homosassa Springs, FL","119","98","20",".","1",".","152","54","34",".",".",".",".","119","."
"26180","Honolulu, HI","366","364",".",".","2",".","175","34","22","16","4","159","21","117","49"
"26300","Hot Springs, AR","98","66","32",".",".",".","88","63","42.5",".",".",".",".","98","."
"26340","Houghton, MI","121","116","5",".",".",".","71","33","10",".",".",".",".","121","."
"26380","Houma-Bayou Cane-Thibodaux, LA","366","247","111","8",".",".","125","71","42",".",".","143",".","223","."
"26420","Houston-Sugar Land-Baytown, TX","366","74","208","60","20","4","204","135","67",".","36","112","89","119","10"
"26540","Huntington, IN","179","162","17",".",".",".","100","50","37",".",".","179",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","366","178","177","11",".",".","115","79","51",".","47","83","161","75","."
"26620","Huntsville, AL","365","260","101","4",".",".","124","66","40",".","3","252","2","97","11"
"26820","Idaho Falls, ID","55","42","11","1","1",".","153","68","25",".",".",".",".","55","."
"26860","Indiana, PA","61","42","12","7",".",".","123","101","33",".","10",".","51",".","."
"26900","Indianapolis-Carmel, IN","366","84","238","43","1",".","164","103","66",".","16","51","111","187","1"
"26980","Iowa City, IA","122","85","34","3",".",".","108","67","38",".",".",".",".","122","."
"27020","Iron Mountain, MI-WI","185","177","8",".",".",".","97","45","34",".",".","185",".",".","."
"27060","Ithaca, NY","122","95","27",".",".",".","98","59","24.5",".",".",".",".","122","."
"27140","Jackson, MS","366","179","185","2",".",".","116","70","51",".",".","48","3","315","."
"27180","Jackson, TN","63","61","2",".",".",".","62","34","17",".",".",".",".","13","50"
"27220","Jackson, WY-ID","365","350","15",".",".",".","94","47","39","4",".","335",".","22","4"
"27260","Jacksonville, FL","366","120","224","20","1","1","277","90","56",".","5","45","52","241","23"
"27340","Jacksonville, NC","117","71","46",".",".",".","82","67","44",".",".",".",".","110","7"
"27460","Jamestown-Dunkirk-Fredonia, NY","366","242","96","27","1",".","153","93","41",".",".","217","113","36","."
"27500","Janesville, WI","198","176","20","2",".",".","114","54","36",".",".","198",".",".","."
"27540","Jasper, IN","120","47","72","1",".",".","109","78","53",".",".",".",".","116","4"
"27780","Johnstown, PA","366","239","116","10","1",".","177","77","42","1","57","115","92","83","18"
"27900","Joplin, MO","365","311","54",".",".",".","99","58","21",".",".",".",".","16","349"
"27940","Juneau, AK","122","108","14",".",".",".","88","52","22",".",".",".",".","112","10"
"27980","Kahului-Wailuku, HI","324","321","3",".",".",".","56","29","17",".",".",".",".","84","240"
"28020","Kalamazoo-Portage, MI","241","176","64","1",".",".","105","71","39",".",".","145",".","96","."
"28060","Kalispell, MT","366","311","54",".","1",".","152","55","35","28",".","182",".","71","85"
"28140","Kansas City, MO-KS","366","129","198","37","2",".","200","102","55",".","24","67","87","188","."
"28180","Kapaa, HI","52","52",".",".",".",".","26","19","14",".",".",".",".",".","52"
"28300","Keene, NH","264","240","22","2",".",".","114","49","31",".",".","171","50","43","."
"28420","Kennewick-Richland-Pasco, WA","366","304","59","1","1","1","435","56","32",".",".",".",".","331","35"
"28700","Kingsport-Bristol-Bristol, TN-VA","366","97","150","113","6",".","200","121","76","3","14","33","276","40","."
"28740","Kingston, NY","366","340","22","4",".",".","119","47","34",".",".","360","5",".","1"
"28780","Kingsville, TX","60","54","6",".",".",".","67","50.5","33",".",".",".",".","60","."
"28820","Kinston, NC","257","190","65","2",".",".","106","67","38",".",".","150",".","107","."
"28900","Klamath Falls, OR","366","276","69","18","3",".","159","87","28","2",".",".",".","361","3"
"28940","Knoxville, TN","366","24","242","90","10",".","190","125","79",".",".","53","175","127","11"
"29020","Kokomo, IN","114","56","58",".",".",".","99","70","51",".",".",".",".","114","."
"29060","Laconia, NH","214","199","12","3",".",".","119","48","35",".",".","174",".","40","."
"29140","Lafayette, IN","239","163","76",".",".",".","100","72","42",".",".","147",".","92","."
"29180","Lafayette, LA","366","299","56","11",".",".","140","64","36",".",".","294",".","72","."
"29260","La Grande, OR","365","302","62","1",".",".","104","56","25",".",".",".",".","351","14"
"29340","Lake Charles, LA","366","233","122","11",".",".","129","75","43",".","1","153","17","195","."
"29380","Lake City, FL","363","339","23","1",".",".","104","48","32",".",".","363",".",".","."
"29420","Lake Havasu City-Kingman, AZ","122","119","3",".",".",".","84","34","18",".",".",".",".","93","29"
"29460","Lakeland, FL","366","290","71","5",".",".","110","64","38",".",".","236","48","71","11"
"29540","Lancaster, PA","366","242","112","11","1",".","156","82","41",".","87","131","43","95","10"
"29620","Lansing-East Lansing, MI","240","181","58","1",".",".","109","68","36.5",".",".","160",".","80","."
"29660","Laramie, WY","61","49","12",".",".",".","91","65","30",".",".",".",".",".","61"
"29700","Laredo, TX","366","350","16",".",".",".","75","44","30","31",".","233",".",".","102"
"29740","Las Cruces, NM","366","151","184","24","4","3","1006","95","54","1","14","150",".","41","160"
"29820","Las Vegas-Paradise, NV","366","124","219","21","2",".","165","93","58","2","20","171",".","136","37"
"29860","Laurel, MS","118","56","62",".",".",".","97","74","51.5",".",".",".",".","118","."
"29940","Lawrence, KS","363","354","9",".",".",".","80","45","32",".",".","363",".",".","."
"29980","Lawrenceburg, TN","283","215","68",".",".",".","90","62","40",".",".","194",".","89","."
"30020","Lawton, OK","365","305","57","3",".",".","127","61","36",".",".","320",".","45","."
"30100","Lebanon, NH-VT","214","199","14","1",".",".","122","47","32",".",".","174",".","40","."
"30300","Lewiston, ID-WA","307","283","24",".",".",".","74","48","25",".",".",".",".","283","24"
"30340","Lewiston-Auburn, ME","220","184","33","3",".",".","119","63.5","33.5",".",".","121",".","97","2"
"30420","Lexington, NE","61","50","11",".",".",".","95","54","33",".",".",".",".",".","61"
"30460","Lexington-Fayette, KY","366","270","96",".",".",".","100","66","40",".","70","142","42","112","."
"30620","Lima, OH","366","333","29","4",".",".","109","49","28",".",".","210","132",".","24"
"30700","Lincoln, NE","366","345","20","1",".",".","103","44","28","107",".","184",".","75","."
"30740","Lincolnton, NC","213","173","39","1",".",".","101","67","40",".",".","213",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","366","153","209","4",".",".","127","74","53",".","8","68",".","290","."
"30860","Logan, UT-ID","366","264","63","20","19",".","191","104","42",".","74","138",".","149","5"
"30940","London, KY","65","26","39",".",".",".","97","73","53",".",".",".",".","65","."
"30980","Longview, TX","366","277","82","6","1",".","172","71","37",".","5","260","23","78","."
"31020","Longview, WA","345","282","63",".",".",".","95","59","21",".",".",".",".","329","16"
"31060","Los Alamos, NM","117","117",".",".",".",".","32","19","10",".",".",".",".","117","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","366","29","186","112","38","1","208","151","87",".","44","154",".","167","1"
"31140","Louisville/Jefferson County, KY-IN","366","131","165","67","3",".","167","109","61","4","25","76","191","65","5"
"31180","Lubbock, TX","56","51","5",".",".",".","74","49","26.5",".",".",".",".","56","."
"31300","Lumberton, NC","120","63","56","1",".",".","111","69","49",".",".",".",".","120","."
"31340","Lynchburg, VA","118","65","53",".",".",".","97","70","47.5",".",".",".",".","118","."
"31420","Macon, GA","366","182","172","12",".",".","145","81","51",".",".","86",".","280","."
