"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","365","198","120","44","3",".","164","104","47",".","2","267","4","91","1"
"12300","Augusta-Waterville, ME","213","183","23","7",".",".","129","58","35",".",".","169",".","32","12"
"12420","Austin-Round Rock, TX","365","245","87","25","8",".","169","97","42",".","8","295",".","62","."
"12540","Bakersfield, CA","365","76","111","100","78",".","192","166","99","1","48","215",".","95","6"
"12580","Baltimore-Towson, MD","365","151","150","41","17","6","204","127","56","4","101","145","73","38","4"
"12620","Bangor, ME","245","212","27","6",".",".","116","56","35",".",".","162",".","79","4"
"12660","Baraboo, WI","288","249","28","10","1",".","159","64","37",".","4","284",".",".","."
"12700","Barnstable Town, MA","273","229","25","14","4","1","201","67","37",".","3","270",".",".","."
"12740","Barre, VT","118","77","40","1",".",".","108","66","36",".",".",".",".","112","6"
"12940","Baton Rouge, LA","365","70","222","66","6","1","201","124","66",".","20","114","68","161","2"
"12980","Battle Creek, MI","51","50","1",".",".",".","58","41","19",".",".",".",".",".","51"
"13140","Beaumont-Port Arthur, TX","365","169","134","57","5",".","200","109","52",".","39","94","232",".","."
"13180","Beaver Dam, WI","224","156","58","10",".",".","147","80","42",".",".","162",".","62","."
"13220","Beckley, WV","118","62","53","3",".",".","127","82","48.5",".",".",".",".","116","2"
"13340","Bellefontaine, OH","210","171","30","9",".",".","127","74","31",".",".","210",".",".","."
"13380","Bellingham, WA","296","272","24",".",".",".","79","44","27",".",".","113","117","63","3"
"13420","Bemidji, MN","42","42",".",".",".",".","37","28","13",".",".",".",".",".","42"
"13460","Bend, OR","227","181","46",".",".",".","82","60","32","62",".",".",".","105","60"
"13540","Bennington, VT","277","207","59","11",".",".","147","68","40",".",".","185",".","89","3"
"13620","Berlin, NH-VT","365","198","124","42","1",".","154","105","46",".",".","77","228","57","3"
"13740","Billings, MT","365","156","170","38","1",".","167","101","55","14",".",".","331","18","2"
"13820","Birmingham-Hoover, AL","365","19","240","72","29","5","273","145","82","37",".","57","16","233","22"
"13860","Bishop, CA","365","198","129","20","7","11","2797","103","49",".",".","298",".","7","60"
"13900","Bismarck, ND","365","208","125","32",".",".","144","97","40",".",".",".","333","32","."
"14140","Bluefield, WV-VA","29","29",".",".",".",".","33","27","13",".",".",".",".",".","29"
"14260","Boise City-Nampa, ID","365","281","82","1","1",".","151","59","41","134","142",".",".","47","42"
"14460","Boston-Cambridge-Quincy, MA-NH","365","103","201","56","5",".","192","107","65",".","56","49","162","97","1"
"14500","Boulder, CO","365","319","42","4",".",".","142","54","35","87",".","217",".","55","6"
"14540","Bowling Green, KY","364","183","133","42","6",".","174","109","50",".",".","261",".","103","."
"14580","Bozeman, MT","320","309","11",".",".",".","95","31.5","8","203",".",".",".",".","117"
"14600","Bradenton-Sarasota-Venice, FL","365","233","106","23","3",".","177","93","42","5","1","242","59","56","2"
"14740","Bremerton-Silverdale, WA","82","72","10",".",".",".","87","52","19",".",".",".",".","46","36"
"14860","Bridgeport-Stamford-Norwalk, CT","365","220","112","22","9","2","208","95","46","13","112","118","58","62","2"
"15100","Brookings, SD","126","105","20","1",".",".","123","58","29.5",".",".",".",".","64","62"
"15140","Brownsville, TN","246","131","76","37","2",".","166","114","48",".",".","246",".",".","."
"15180","Brownsville-Harlingen, TX","365","352","13",".",".",".","77","43","24","24",".","322","1",".","18"
"15260","Brunswick, GA","365","285","74","6",".",".","124","71","31",".",".","168","119","64","14"
"15380","Buffalo-Niagara Falls, NY","365","135","133","83","14",".","186","123","63",".","86","75","190","14","."
"15420","Burley, ID","57","55","2",".",".",".","73","36","20",".",".",".",".",".","57"
"15500","Burlington, NC","99","37","58","4",".",".","120","89","59",".",".",".",".","99","."
"15540","Burlington-South Burlington, VT","362","308","48","6",".",".","132","57","36",".","159","167",".","36","."
"15580","Butte-Silver Bow, MT","365","349","15","1",".",".","107","42","25","177",".",".",".","59","129"
"15620","Cadillac, MI","184","139","29","14","2",".","156","97","42",".",".","184",".",".","."
"15860","Canon City, CO","59","57","2",".",".",".","85","28","11",".",".",".",".",".","59"
"15940","Canton-Massillon, OH","365","196","133","33","3",".","192","100","48","2",".","156","110","82","15"
"15980","Cape Coral-Fort Myers, FL","365","298","60","7",".",".","132","58","37",".",".","307",".","58","."
"16060","Carbondale, IL","54","54",".",".",".",".","50","33","20",".",".",".",".",".","54"
"16100","Carlsbad-Artesia, NM","365","310","53","2",".",".","104","58","41",".","15","334","16",".","."
"16180","Carson City, NV","362","312","50",".",".",".","80","54","40","57",".","305",".",".","."
"16220","Casper, WY","51","50","1",".",".",".","76","27","15",".",".",".",".",".","51"
"16300","Cedar Rapids, IA","365","239","86","38","2",".","175","104","42","20",".","141","131","70","3"
"16500","Centralia, WA","110","109","1",".",".",".","61","37.5","25",".",".","110",".",".","."
"16540","Chambersburg, PA","215","112","62","36","5",".","182","116","50",".",".","215",".",".","."
"16580","Champaign-Urbana, IL","365","293","48","23","1",".","156","77","36",".",".","312","18","33","2"
"16620","Charleston, WV","356","153","154","43","5","1","202","108","56.5","1",".","136","140","79","."
"16700","Charleston-North Charleston, SC","365","170","178","16","1",".","154","74","52",".","12","92","4","257","."
"16740","Charlotte-Gastonia-Concord, NC-SC","365","82","214","54","15",".","200","122","64",".","11","116","10","228","."
"16820","Charlottesville, VA","54","54",".",".",".",".","47","30","17",".",".",".",".",".","54"
"16860","Chattanooga, TN-GA","288","127","126","30","5",".","182","107","57",".",".","188",".","97","3"
"16900","Chester, SC","236","129","76","29","1","1","202","106","48",".",".","236",".",".","."
"16940","Cheyenne, WY","109","106","3",".",".",".","65","37","22",".",".",".",".","102","7"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","12","215","124","14",".","200","124","87",".","19","45","193","101","7"
"17020","Chico, CA","365","255","91","16","3",".","161","84","41","6","89","209",".","32","29"
"17140","Cincinnati-Middletown, OH-KY-IN","365","29","230","97","7","2","204","125","79",".","9","85","114","157","."
"17200","Claremont, NH","348","316","26","6",".",".","130","50","30",".",".","186","123","36","3"
"17220","Clarksburg, WV","116","48","66","2",".",".","134","77","53",".",".",".",".","111","5"
"17260","Clarksdale, MS","15","15",".",".",".",".","17","13","8",".",".",".",".",".","15"
"17300","Clarksville, TN-KY","365","188","130","41","6",".","185","107","49",".",".","188","95","82","."
"17340","Clearlake, CA","365","339","26",".",".",".","90","47","30",".",".","359",".","6","."
"17380","Cleveland, MS","183","76","83","23","1",".","161","106","58",".",".","135",".","48","."
"17420","Cleveland, TN","365","215","113","35","2",".","200","101","44",".","75",".","279",".","11"
"17460","Cleveland-Elyria-Mentor, OH","365","36","177","133","18","1","202","137","91",".","6","43","170","134","12"
"17540","Clinton, IA","365","247","107","11",".",".","142","80","40",".",".","132","53","67","113"
"17660","Coeur d'Alene, ID","364","345","16","1","2",".","167","39","19",".",".",".",".","45","319"
"17700","Coffeyville, KS","362","290","59","12","1",".","189","64","30",".",".",".","199",".","163"
"17820","Colorado Springs, CO","365","286","77","2",".",".","125","62","42","10","131","130","34","9","51"
"17900","Columbia, SC","365","122","195","44","4",".","166","109","60","1","19","133","46","62","104"
"17940","Columbia, TN","98","37","57","4",".",".","122","80","54",".",".",".",".","98","."
"17980","Columbus, GA-AL","362","191","136","26","9",".","164","100","49",".",".","147","105","110","."
"18060","Columbus, MS","97","34","60","3",".",".","123","83","59",".",".",".",".","97","."
"18140","Columbus, OH","365","80","228","46","8","3","208","114","65","2",".","118","3","233","9"
"18180","Concord, NH","352","248","74","30",".",".","142","94","34",".",".","103","181","65","3"
"18260","Cookeville, TN","256","110","103","42","1",".","177","109","54.5",".",".","233",".","23","."
"18340","Corbin, KY","57","56","1",".",".",".","63","38","23",".",".",".",".",".","57"
"18500","Corning, NY","108","87","21",".",".",".","79","62","27.5",".",".",".",".","108","."
"18580","Corpus Christi, TX","365","294","53","17","1",".","189","72","35",".",".","315","30",".","20"
"18700","Corvallis, OR","111","96","14","1",".",".","114","57","19",".",".",".",".","111","."
"18860","Crescent City, CA","141","134","6",".","1",".","163","33","14",".",".",".",".","94","47"
"19020","Culpeper, VA","58","58",".",".",".",".","37","29","16",".",".",".",".",".","58"
"19100","Dallas-Fort Worth-Arlington, TX","365","94","174","75","18","4","208","135","67",".","65","130","93","75","2"
"19340","Davenport-Moline-Rock Island, IA-IL","365","185","167","13",".",".","140","82","50",".",".","115","34","70","146"
"19380","Dayton, OH","365","108","219","32","6",".","192","101","61","2",".","113","20","229","1"
"19460","Decatur, AL","365","197","134","30","4",".","156","100","47",".",".","168","77","117","3"
"19500","Decatur, IL","365","261","87","17",".",".","140","75","38",".",".","203","123","39","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","364","283","78","3",".",".","142","62","39",".",".","289",".","66","9"
"19700","Deming, NM","59","55","4",".",".",".","90","33","16",".",".",".",".",".","59"
"19740","Denver-Aurora, CO","365","128","216","20","1",".","195","87","56","7","142","110","45","30","31"
"19760","De Ridder, LA","365","304","50","11",".",".","127","67","36",".","13","352",".",".","."
"19780","Des Moines-West Des Moines, IA","365","291","70","4",".",".","103","65","36","86",".","173",".","60","46"
"19820","Detroit-Warren-Livonia, MI","365","86","135","132","12",".","177","126","81",".","25","39","223","62","16"
"19860","Dickinson, ND","365","363","2",".",".",".","61","43","33",".",".","360","5",".","."
"19980","Dodge City, KS","58","46","12",".",".",".","70","64","19",".",".",".",".",".","58"
"20020","Dothan, AL","74","18","53","3",".",".","144","92","64",".",".",".",".","70","4"
"20100","Dover, DE","268","154","81","23","10",".","187","106","46",".",".","199",".","69","."
"20180","DuBois, PA","215","166","34","15",".",".","132","90","42",".",".","215",".",".","."
"20260","Duluth, MN-WI","365","329","34","2",".",".","104","50","33","5",".","289",".","61","10"
"20380","Dunn, NC","56","55","1",".",".",".","60","38","21.5",".",".",".",".",".","56"
"20420","Durango, CO","364","269","93","2",".",".","128","61","44",".","7","224",".",".","133"
"20500","Durham, NC","364","142","186","31","5",".","166","100","55","19",".","113",".","231","1"
"20540","Dyersburg, TN","28","11","17",".",".",".","94","75","52",".",".",".",".","28","."
"20620","East Liverpool-Salem, OH","360","234","83","39","4",".","200","105","29",".",".",".","336",".","24"
"20700","East Stroudsburg, PA","153","85","37","24","6","1","203","129","48",".",".","152","1",".","."
"20780","Edwards, CO","49","49",".",".",".",".","36","24","10",".",".",".",".",".","49"
"20820","Effingham, IL","237","172","51","14",".",".","150","87","42",".",".","237",".",".","."
"20940","El Centro, CA","365","95","185","75","9","1","217","122","70","26","45","234",".","36","24"
"20980","El Dorado, AR","362","309","48","5",".",".","115","60","16",".",".",".","338","24","."
"21020","Elizabeth City, NC","249","171","62","14","2",".","172","93","44",".",".","197",".","32","20"
"21060","Elizabethtown, KY","212","104","76","31","1",".","166","109","51",".",".","162",".","46","4"
"21140","Elkhart-Goshen, IN","212","154","51","7",".",".","116","74","39",".",".","155",".","57","."
"21220","Elko, NV","353","342","11",".",".",".","89","41","21",".",".",".",".","23","330"
"21260","Ellensburg, WA","114","114",".",".",".",".","44","29","15",".",".",".",".","40","74"
"21300","Elmira, NY","365","313","44","8",".",".","127","61","34",".",".","325","40",".","."
"21340","El Paso, TX","365","149","199","17",".",".","145","84","53","29","88","142","15","30","61"
"21420","Enid, OK","356","347","9",".",".",".","67","34","17",".","321",".",".","35","."
"21500","Erie, PA","365","197","103","60","5",".","187","114","48","8","69","122","153","13","."
"21540","Escanaba, MI","365","359","6",".",".",".","69","29","0",".",".",".","365",".","."
"21660","Eugene-Springfield, OR","365","212","135","11","7",".","160","77","44","10",".","104",".","249","2"
"21700","Eureka-Arcata-Fortuna, CA","68","54","13","1",".",".","104","58","26.5",".",".",".",".","55","13"
"21780","Evansville, IN-KY","365","73","122","123","47",".","200","158","95",".","11","70","260","24","."
"21820","Fairbanks, AK","238","188","46","4",".",".","130","67","30","175",".",".",".","53","10"
"21940","Fajardo, PR","217","186","31",".",".",".","67","54","19",".",".",".",".","83","134"
"22020","Fargo, ND-MN","363","328","35",".",".",".","90","50","33",".","35","273",".","54","1"
"22140","Farmington, NM","365","136","146","76","7",".","190","114","61",".","13","85","264","2","1"
"22180","Fayetteville, NC","364","231","100","26","7",".","172","95","42","103",".","178","6","74","3"
"22220","Fayetteville-Springdale-Rogers, AR-MO","44","21","23",".",".",".","89","67","51.5",".",".",".",".","44","."
"22260","Fergus Falls, MN","15","13","2",".",".",".","83","59","24",".",".",".",".","7","8"
"22300","Findlay, OH","48","48",".",".",".",".","33","28","19",".",".",".",".",".","48"
"22380","Flagstaff, AZ","365","278","81","6",".",".","114","67","45",".",".","351",".","13","1"
"22420","Flint, MI","364","292","50","19","3",".","200","79","31",".",".","167","133","62","2"
"22500","Florence, SC","363","239","97","27",".",".","147","90","41",".",".","306",".","57","."
"22520","Florence-Muscle Shoals, AL","361","278","71","11","1",".","166","73","11",".",".",".","286","75","."
"22540","Fond du Lac, WI","185","146","28","10","1",".","154","84","40",".",".","185",".",".","."
"22660","Fort Collins-Loveland, CO","365","296","67","2",".",".","124","61","42","12",".","341",".","9","3"
"22800","Fort Madison-Keokuk, IA-MO","340","335","4","1",".",".","107","11","0",".",".",".","340",".","."
"22840","Fort Payne, AL","114","35","74","5",".",".","134","88","59",".",".",".",".","105","9"
"22900","Fort Smith, AR-OK","55","21","34",".",".",".","84","70","54",".",".",".",".","55","."
"23060","Fort Wayne, IN","357","259","74","24",".",".","147","93","36","127",".","166",".","62","2"
"23180","Frankfort, KY","106","52","54",".",".",".","100","79","52",".",".",".",".","106","."
"23380","Fremont, OH","65","56","9",".",".",".","70","56","27",".",".",".",".",".","65"
"23420","Fresno, CA","365","75","116","100","73","1","204","166","100","6","49","217",".","93","."
"23460","Gadsden, AL","59","56","3",".",".",".","56","46","27",".",".",".",".",".","59"
"23500","Gaffney, SC","289","195","67","25","2",".","169","100","42",".",".","289",".",".","."
"23540","Gainesville, FL","364","272","82","10",".",".","122","71","37.5",".",".","280",".","84","."
"23580","Gainesville, GA","100","23","75","2",".",".","120","89.5","62.5",".",".",".",".","100","."
"23820","Gardnerville Ranchos, NV","352","297","54","1",".",".","111","58","42","19",".","333",".",".","."
"23860","Georgetown, SC","351","268","78","5",".",".","132","64","33",".",".",".","37","104","210"
"23900","Gettysburg, PA","320","201","116","3",".",".","124","74","37","8","44",".",".","268","."
"23940","Gillette, WY","88","59","29",".",".",".","97","73","42",".",".",".",".","27","61"
"24140","Goldsboro, NC","110","54","51","5",".",".","117","82.5","51.5",".",".",".",".","94","16"
"24220","Grand Forks, ND-MN","93","67","26",".",".",".","89","59","34",".",".",".",".","93","."
"24260","Grand Island, NE","73","59","14",".",".",".","97","63","33",".",".",".",".","73","."
"24300","Grand Junction, CO","365","354","11",".",".",".","95","42","26","238",".",".",".","61","66"
"24340","Grand Rapids-Wyoming, MI","365","187","149","27","2",".","172","92","49","8",".","118","1","235","3"
"24420","Grants Pass, OR","217","197","20",".",".",".","88","50","30","155",".",".",".","33","29"
"24500","Great Falls, MT","365","350","14","1",".",".","114","39","20","156",".",".","209",".","."
"24540","Greeley, CO","365","314","51",".",".",".","93","54","36","56",".","272",".","35","2"
"24580","Green Bay, WI","365","279","62","22","2",".","166","77","35",".",".","143","142","80","."
"24620","Greeneville, TN","55","55",".",".",".",".","48","43","25",".",".",".",".",".","55"
"24660","Greensboro-High Point, NC","364","145","182","33","4",".","161","101","56","33",".","123",".","207","1"
"24740","Greenville, MS","11","11",".",".",".",".","17","12","9",".",".",".",".",".","11"
"24780","Greenville, NC","245","155","70","19","1",".","151","97","43",".",".","189",".","44","12"
"24860","Greenville-Mauldin-Easley, SC","365","174","151","37","3",".","172","104","51","6","110","104","5","136","4"
"24940","Greenwood, SC","102","31","70","1",".",".","102","82","55",".",".",".",".","102","."
"25020","Guayama, PR","113","92","21",".",".",".","91","54","25",".",".",".",".","80","33"
"25060","Gulfport-Biloxi, MS","365","191","131","38","5",".","172","101","48",".","37","173","33","122","."
"25180","Hagerstown-Martinsburg, MD-WV","245","130","85","30",".",".","150","104","49",".",".","179",".","65","1"
"25220","Hammond, LA","58","24","32","2",".",".","128","79","54.5",".",".",".",".","58","."
"25260","Hanford-Corcoran, CA","362","169","114","67","12",".","190","122","53.5",".","55","253",".","34","20"
"25340","Harriman, TN","365","218","99","46","2",".","166","109","40",".","22","115","164","50","14"
"25420","Harrisburg-Carlisle, PA","365","192","138","28","7",".","200","100","49",".","97","118","26","124","."
"25460","Harrison, AR","354","263","83","8",".",".","129","77","41",".",".","306",".","48","."
"25500","Harrisonburg, VA","365","364","1",".",".",".","70","24","10",".",".",".","312",".","53"
"25540","Hartford-West Hartford-East Hartford, CT","365","227","110","19","7","2","206","87","46","21","66","161","1","104","12"
"25620","Hattiesburg, MS","98","26","70","2",".",".","124","82","59",".",".",".",".","98","."
"25740","Helena, MT","365","173","116","64","12",".","200","113","52",".",".",".","301","16","48"
"25760","Helena-West Helena, AR","22","9","13",".",".",".","92","74","54.5",".",".",".",".","22","."
"25860","Hickory-Lenoir-Morganton, NC","356","200","110","42","4",".","169","106","47",".",".","185","95","76","."
"25900","Hilo, HI","365","300","10","21","34",".","200","140","6",".",".",".","323","42","."
"25940","Hilton Head Island-Beaufort, SC","75","43","29","3",".",".","112","72","47",".",".",".",".","75","."
"26020","Hobbs, NM","121","111","10",".",".",".","62","47","26",".",".",".",".","106","15"
"26100","Holland-Grand Haven, MI","242","152","72","16","2",".","154","96","42",".",".","159",".","77","6"
"26140","Homosassa Springs, FL","167","99","68",".",".",".","81","66","46",".",".",".",".","167","."
"26180","Honolulu, HI","365","354","9",".","2",".","177","39","25","15","9","189","15","109","28"
"26300","Hot Springs, AR","21","11","10",".",".",".","75","71","48",".",".",".",".","21","."
"26340","Houghton, MI","9","8","1",".",".",".","65","65","14",".",".",".",".","9","."
"26380","Houma-Bayou Cane-Thibodaux, LA","266","207","41","17","1",".","159","90","38.5",".",".","266",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","365","90","174","59","28","14","224","160","68","1","62","151","112","30","9"
"26580","Huntington-Ashland, WV-KY-OH","365","54","209","89","13",".","200","121","74",".","5","86","235","36","3"
"26620","Huntsville, AL","364","221","112","30","1",".","156","90","45","8",".","268",".","74","14"
"26780","Hutchinson, MN","9","6","3",".",".",".","77","77","23",".",".",".",".","6","3"
"26820","Idaho Falls, ID","57","51","5","1",".",".","115","52","22",".",".",".",".","42","15"
"26900","Indianapolis-Carmel, IN","365","58","192","104","11",".","169","122","78",".","95","92","56","121","1"
"26980","Iowa City, IA","116","67","47","2",".",".","104","71","46",".",".",".",".","116","."
"27020","Iron Mountain, MI-WI","184","160","18","6",".",".","137","58","35",".",".","184",".",".","."
"27140","Jackson, MS","365","221","124","19","1",".","151","84","44","33",".","181","12","80","59"
"27180","Jackson, TN","105","52","51","2",".",".","106","79","51",".",".",".",".","85","20"
"27220","Jackson, WY-ID","365","316","48","1",".",".","106","54","42",".",".","362",".","1","2"
"27260","Jacksonville, FL","365","161","164","38","2",".","200","101","55","3","25","110","149","75","3"
"27340","Jacksonville, NC","117","66","48","3",".",".","115","72","46",".",".",".",".","111","6"
"27460","Jamestown-Dunkirk-Fredonia, NY","365","144","142","69","10",".","200","122","61",".",".","150","206","9","."
"27500","Janesville, WI","244","146","82","15","1",".","154","92","46",".",".","155",".","89","."
"27540","Jasper, IN","289","200","61","26","2",".","161","100","33",".",".",".","259",".","30"
"27780","Johnstown, PA","365","210","127","27","1",".","182","93","47","2","79","142","99","43","."
"27860","Jonesboro, AR","27","6","19","2",".",".","112","84","59",".",".",".",".","27","."
"27900","Joplin, MO","121","59","61","1",".",".","106","72","52",".",".",".",".","86","35"
"27940","Juneau, AK","120","118","2",".",".",".","83","29","9",".",".",".",".","62","58"
"27980","Kahului-Wailuku, HI","352","332","20",".",".",".","89","41","19",".",".",".",".","56","296"
"28020","Kalamazoo-Portage, MI","238","140","74","23","1",".","154","101","47",".",".","159",".","79","."
"28060","Kalispell, MT","365","295","68","2",".",".","145","59","36","56",".","164",".","82","63"
"28140","Kansas City, MO-KS","365","116","227","21","1",".","174","92","59","4","53","129","14","155","10"
"28180","Kapaa, HI","54","54",".",".",".",".","32","23","16",".",".",".",".",".","54"
"28300","Keene, NH","344","288","49","7",".",".","135","58","32",".",".","168","135","38","3"
"28420","Kennewick-Richland-Pasco, WA","322","297","23","1","1",".","176","44","17.5",".",".",".",".","49","273"
"28540","Ketchikan, AK","12","12",".",".",".",".","30","21","11",".",".",".",".","12","."
"28580","Key West, FL","57","57",".",".",".",".","49","22","13",".",".",".",".",".","57"
"28700","Kingsport-Bristol-Bristol, TN-VA","365","58","129","159","19",".","200","136","99","1","5","55","268","36","."
"28740","Kingston, NY","365","323","32","9","1",".","151","51","35",".",".","301","56",".","8"
"28820","Kinston, NC","250","158","74","17","1",".","166","90","44",".",".","183",".","67","."
"28900","Klamath Falls, OR","266","208","53","5",".",".","141","70","28","59",".",".",".","172","35"
"28940","Knoxville, TN","365","47","175","115","27","1","203","142","87",".","1","174","93","73","24"
"29020","Kokomo, IN","57","28","27","2",".",".","116","85","51",".",".",".",".","57","."
"29060","Laconia, NH","221","195","21","5",".",".","145","55","31",".",".","184",".","37","."
"29140","Lafayette, IN","73","31","41","1",".",".","112","85","54",".",".",".",".","73","."
"29180","Lafayette, LA","365","256","92","17",".",".","137","74","39",".",".","283",".","82","."
"29260","La Grande, OR","197","178","19",".",".",".","71","49","25",".",".",".",".","121","76"
"29340","Lake Charles, LA","365","238","110","17",".",".","150","84","43",".","1","236","57","71","."
"29420","Lake Havasu City-Kingman, AZ","60","57","3",".",".",".","93","43","28",".",".",".",".",".","60"
"29460","Lakeland, FL","365","236","112","17",".",".","143","77","43",".",".","190","138","34","3"
"29540","Lancaster, PA","365","252","81","26","5","1","201","96","41",".","119","154","37","55","."
"29620","Lansing-East Lansing, MI","260","172","73","14","1",".","154","89","42",".",".","158",".","102","."
"29660","Laramie, WY","150","146","4",".",".",".","71","35","15",".",".",".",".","84","66"
"29700","Laredo, TX","365","315","50",".",".",".","96","53","33","66",".","269",".","6","24"
"29740","Las Cruces, NM","365","120","222","20","3",".","164","90","58","1","11","161","2","184","6"
"29820","Las Vegas-Paradise, NV","365","40","280","42","1","2","322","105","70","17","58","153",".","54","83"
"29860","Laurel, MS","107","27","78","2",".",".","137","87","62",".",".",".",".","97","10"
"29980","Lawrenceburg, TN","276","115","106","50","5",".","197","122","59",".",".","216",".","60","."
"30020","Lawton, OK","365","298","50","17",".",".","122","71","36",".",".","354",".","11","."
"30100","Lebanon, NH-VT","201","183","16","2",".",".","106","50","33",".",".","201",".",".","."
"30300","Lewiston, ID-WA","365","348","15","2",".",".","111","38","16","297",".",".",".","12","56"
"30340","Lewiston-Auburn, ME","341","307","32","2",".",".","116","49","16",".",".",".","258","76","7"
"30420","Lexington, NE","58","44","14",".",".",".","94","57","35",".",".",".",".",".","58"
"30460","Lexington-Fayette, KY","365","208","115","38","4",".","164","104","46",".","57","160","58","79","11"
"30620","Lima, OH","362","295","42","23","2",".","166","84","31",".",".","209","135",".","18"
"30700","Lincoln, NE","364","320","43",".","1",".","168","54","29","115",".","156",".","93","."
"30740","Lincolnton, NC","215","165","38","12",".",".","147","77","42",".",".","215",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","208","139","17","1",".","156","87","45","15","45","178",".","123","4"
"30860","Logan, UT-ID","304","278","26",".",".",".","84","50","36","94",".","153",".",".","57"
"30980","Longview, TX","362","247","73","37","5",".","197","106","41",".","5","339","18",".","."
"31020","Longview, WA","188","187","1",".",".",".","51","39","25",".",".","152",".",".","36"
"31060","Los Alamos, NM","102","102",".",".",".",".","33","24","14",".",".",".",".","102","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","19","188","140","18",".","182","129","95","13","177","68","3","100","4"
"31140","Louisville/Jefferson County, KY-IN","365","65","162","120","18",".","185","129","79","11","15","107","203","29","."
"31180","Lubbock, TX","71","71",".",".",".",".","46","38","19",".",".",".",".","23","48"
"31300","Lumberton, NC","91","36","54","1",".",".","114","80","57",".",".",".",".","91","."
"31340","Lynchburg, VA","56","24","31","1",".",".","111","85","54",".",".",".",".","56","."
"31420","Macon, GA","250","96","111","32","9","2","202","119","59.5",".",".","155",".","92","3"
"31460","Madera, CA","365","257","79","29",".",".","150","90","41",".","77","288",".",".","."
"31500","Madison, IN","360","322","32","6",".",".","124","51","19.5",".",".",".","360",".","."
"31540","Madison, WI","362","261","88","13",".",".","150","76","36","49",".","149","65","98","1"
"31700","Manchester-Nashua, NH","358","268","75","14","1",".","153","75","39","17","54","138","88","60","1"
"31820","Manitowoc, WI","238","171","45","17","5",".","164","92","40",".",".","170",".","68","."
