"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","366","292","60","13","1",".","164","74","36.5",".","12","333","14",".","7"
"12300","Augusta-Waterville, ME","244","228","11","5",".",".","129","47","31",".",".","215",".",".","29"
"12420","Austin-Round Rock, TX","366","321","40","5",".",".","122","54","36","1","160","203",".",".","2"
"12540","Bakersfield, CA","366","146","89","59","61","11","209","179","65","1","112","226",".",".","27"
"12580","Baltimore-Towson, MD","366","191","115","54","6",".","187","112","50","8","96","140","118",".","4"
"12620","Bangor, ME","354","332","21","1",".",".","106","46","29",".",".","265","39",".","50"
"12660","Baraboo, WI","366","335","28","3",".",".","111","48","33",".","15","351",".",".","."
"12700","Barnstable Town, MA","215","176","24","11","4",".","187","84","39",".",".","215",".",".","."
"12740","Barre, VT","56","56",".",".",".",".","36","31","17.5",".",".",".",".",".","56"
"12940","Baton Rouge, LA","366","187","116","57","4","2","203","111","49.5","3","93","147","118",".","5"
"12980","Battle Creek, MI","61","59","2",".",".",".","63","31","18",".",".",".",".",".","61"
"13140","Beaumont-Port Arthur, TX","366","190","134","40","2",".","200","104","49",".","35","146","183",".","2"
"13180","Beaver Dam, WI","182","160","16","5","1",".","151","54","37",".",".","182",".",".","."
"13340","Bellefontaine, OH","214","158","42","14",".",".","137","93","41",".",".","214",".",".","."
"13380","Bellingham, WA","364","355","9",".",".",".","84","37","25",".",".","183","148","17","16"
"13460","Bend, OR","219","194","24","1",".",".","101","52","27","75",".",".",".",".","144"
"13540","Bennington, VT","259","219","34","6",".",".","145","61","34",".",".","184",".","51","24"
"13620","Berlin, NH-VT","366","218","101","46","1",".","173","104","43",".",".","71","273","4","18"
"13660","Big Rapids, MI","134","100","27","5","2",".","190","84","42",".",".","134",".",".","."
"13740","Billings, MT","366","73","147","119","27",".","200","139","86.5","10",".",".","352",".","4"
"13780","Binghamton, NY","53","53",".",".",".",".","44","26","16",".",".",".",".",".","53"
"13820","Birmingham-Hoover, AL","366","241","96","22","6","1","203","93","44","52","3","174","50",".","87"
"13860","Bishop, CA","366","249","87","17","6","7","2279","93","42",".",".","292",".","3","71"
"13900","Bismarck, ND","366","254","68","44",".",".","140","104","19.5",".",".",".","340",".","26"
"14140","Bluefield, WV-VA","60","58","2",".",".",".","56","29","16",".",".",".",".",".","60"
"14260","Boise City-Nampa, ID","366","329","37",".",".",".","89","51","30.5","167","120",".",".",".","79"
"14380","Boone, NC","53","53",".",".",".",".","46","31","16",".",".",".",".",".","53"
"14460","Boston-Cambridge-Quincy, MA-NH","366","97","226","41","2",".","190","101","64","4","120","65","172",".","5"
"14500","Boulder, CO","366","320","43","3",".",".","116","58","37","71",".","278",".",".","17"
"14540","Bowling Green, KY","366","265","90","11",".",".","147","77","39",".",".","297",".","68","1"
"14580","Bozeman, MT","123","115","8",".",".",".","60","47","29",".",".",".",".",".","123"
"14600","Bradenton-Sarasota-Venice, FL","366","286","73","7",".",".","142","61","42.5","135",".","182","22",".","27"
"14700","Branson, MO","110","110",".",".",".",".","15","13","11","110",".",".",".",".","."
"14740","Bremerton-Silverdale, WA","227","227",".",".",".",".","42","31","17","192",".",".",".",".","35"
"14860","Bridgeport-Stamford-Norwalk, CT","366","251","90","19","6",".","190","72","42.5","29","150","117","61",".","9"
"15100","Brookings, SD","61","58","3",".",".",".","62","33","18",".",".",".",".",".","61"
"15140","Brownsville, TN","215","133","60","22",".",".","150","101","47",".",".","215",".",".","."
"15180","Brownsville-Harlingen, TX","365","357","8",".",".",".","87","37","22","13",".","325",".",".","27"
"15260","Brunswick, GA","308","286","21","1",".",".","101","49","31",".",".","223","76",".","9"
"15380","Buffalo-Niagara Falls, NY","366","128","172","64","2",".","177","109","61",".","85","47","233",".","1"
"15420","Burley, ID","58","55","3",".",".",".","54","42","16",".",".",".",".",".","58"
"15500","Burlington, NC","59","59",".",".",".",".","46","33","19",".",".",".",".",".","59"
"15540","Burlington-South Burlington, VT","365","341","23","1",".",".","137","47","33",".","176","179","6",".","4"
"15580","Butte-Silver Bow, MT","352","340","12",".",".",".","69","39","19",".",".",".",".",".","352"
"15780","Camden, AR","59","58","1",".",".",".","51","31","19",".",".",".",".",".","59"
"15860","Canon City, CO","46","46",".",".",".",".","43","27","14.5",".",".",".",".",".","46"
"15940","Canton-Massillon, OH","366","270","70","26",".",".","145","90","38","6",".","188","141",".","31"
"15980","Cape Coral-Fort Myers, FL","366","347","18","1",".",".","114","47","33",".",".","362",".",".","4"
"16060","Carbondale, IL","61","61",".",".",".",".","45","29","17",".",".",".",".",".","61"
"16100","Carlsbad-Artesia, NM","366","359","6","1",".",".","122","27","14",".","278",".","88",".","."
"16180","Carson City, NV","63","62","1",".",".",".","57","32","16",".",".",".",".",".","63"
"16220","Casper, WY","56","56",".",".",".",".","47","31","17",".",".",".",".",".","56"
"16260","Cedar City, UT","57","57",".",".",".",".","41","27","15",".",".",".",".",".","57"
"16300","Cedar Rapids, IA","366","250","73","26","17",".","200","107","36","6",".","124","198",".","38"
"16500","Centralia, WA","162","162",".",".",".",".","49","41","28",".",".","162",".",".","."
"16540","Chambersburg, PA","125","80","37","7","1",".","151","87","44",".",".","125",".",".","."
"16580","Champaign-Urbana, IL","366","326","34","6",".",".","142","54","31",".",".","295","65",".","6"
"16620","Charleston, WV","366","267","87","11","1",".","161","74","41",".","98","100","167",".","1"
"16660","Charleston-Mattoon, IL","59","59",".",".",".",".","44","28","14",".",".",".",".",".","59"
"16700","Charleston-North Charleston, SC","366","288","71","6","1",".","151","66","39","2","32","205","65","54","8"
"16740","Charlotte-Gastonia-Concord, NC-SC","366","234","89","37","5","1","204","101","43","46","80","192","41",".","7"
"16820","Charlottesville, VA","61","61",".",".",".",".","36","32","19",".",".",".",".",".","61"
"16860","Chattanooga, TN-GA","366","270","71","22","3",".","169","90","38",".",".","346",".",".","20"
"16900","Chester, SC","233","167","58","8",".",".","137","80","42",".",".","233",".",".","."
"16940","Cheyenne, WY","57","57",".",".",".",".","31","23","14",".",".",".",".",".","57"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","366","51","241","67","3","4","504","113","71","1","72","46","225",".","22"
"17020","Chico, CA","366","292","71","3",".",".","122","67","36","24","113","222",".",".","7"
"17140","Cincinnati-Middletown, OH-KY-IN","366","80","168","103","15",".","197","128","75.5",".","60","55","240",".","11"
"17200","Claremont, NH","361","350","8","3",".",".","127","43","26",".",".","210","141",".","10"
"17260","Clarksdale, MS","52","52",".",".",".",".","36","26","13.5",".",".",".",".",".","52"
"17300","Clarksville, TN-KY","366","247","101","18",".",".","137","85","43",".",".","202","155",".","9"
"17340","Clearlake, CA","366","362","4",".",".",".","84","38","25",".",".","363",".",".","3"
"17420","Cleveland, TN","366","181","122","58","5",".","200","106","51",".","36",".","325",".","5"
"17460","Cleveland-Elyria-Mentor, OH","366","64","178","111","13",".","197","127","80","2","24","49","271",".","20"
"17540","Clinton, IA","366","282","74","10",".",".","135","71","28.5",".",".",".","154",".","212"
"17660","Coeur d'Alene, ID","118","103","13","2",".",".","135","52","24.5",".",".",".",".",".","118"
"17700","Coffeyville, KS","352","346","2","4",".",".","146","7","0",".",".",".","352",".","."
"17820","Colorado Springs, CO","366","225","115","26",".",".","141","75","46","7","198","59","31",".","71"
"17900","Columbia, SC","366","189","149","26","2",".","162","92","49","3","24","130","92",".","117"
"17940","Columbia, TN","63","62","1",".",".",".","54","39","21",".",".",".",".",".","63"
"17980","Columbus, GA-AL","358","296","50","12",".",".","132","71","35",".",".","237","101",".","20"
"18140","Columbus, OH","366","272","55","36","2","1","201","101","38","46",".","194","75",".","51"
"18180","Concord, NH","365","260","67","35","3",".","170","101","33",".",".","118","236",".","11"
"18260","Cookeville, TN","66","65","1",".",".",".","51","38","29",".","5","49","3",".","9"
"18340","Corbin, KY","58","58",".",".",".",".","42","29","17.5",".",".",".",".",".","58"
"18500","Corning, NY","27","27",".",".",".",".","27","22","14",".",".",".",".",".","27"
"18580","Corpus Christi, TX","366","322","37","7",".",".","145","54","31",".",".","317","34",".","15"
"18860","Crescent City, CA","127","124","3",".",".",".","56","33","16",".",".",".",".","85","42"
"19020","Culpeper, VA","60","60",".",".",".",".","40","31","16",".",".",".",".",".","60"
"19060","Cumberland, MD-WV","366","365","1",".",".",".","52","29","10",".",".",".","310",".","56"
"19100","Dallas-Fort Worth-Arlington, TX","366","156","136","64","7","3","201","119","55","3","102","169","74",".","18"
"19340","Davenport-Moline-Rock Island, IA-IL","366","201","156","9",".",".","135","77","47",".",".","105","47",".","214"
"19380","Dayton, OH","366","277","54","28","7",".","192","97","36.5","65",".","207","76",".","18"
"19460","Decatur, AL","291","191","85","13","2",".","174","84","44",".",".","214",".","65","12"
"19500","Decatur, IL","366","283","69","13","1",".","156","72","37",".",".","240","117",".","9"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","366","336","30",".",".",".","90","48","33",".",".","358",".",".","8"
"19700","Deming, NM","59","58","1",".",".",".","52","30","18",".",".",".",".",".","59"
"19740","Denver-Aurora, CO","366","101","224","41",".",".","136","101","64","13","154","105","87",".","7"
"19760","De Ridder, LA","366","349","17",".",".",".","87","47","31",".","14","352",".",".","."
"19780","Des Moines-West Des Moines, IA","366","332","33","1",".",".","101","50","29","71",".","185",".",".","110"
"19820","Detroit-Warren-Livonia, MI","366","102","147","107","10",".","200","127","71.5","3","63","41","224",".","35"
"19860","Dickinson, ND","366","365","1",".",".",".","57","14","4.5",".",".",".","334",".","32"
"19980","Dodge City, KS","43","42","1",".",".",".","56","33","19",".",".",".",".",".","43"
"20020","Dothan, AL","260","238","22",".",".",".","74","48","35",".",".","238",".",".","22"
"20100","Dover, DE","205","137","47","19","2",".","154","101","42",".",".","205",".",".","."
"20180","DuBois, PA","160","140","20",".",".",".","93","59.5","37",".",".","160",".",".","."
"20220","Dubuque, IA","350","325","18","7",".",".","140","40","7",".",".",".","350",".","."
"20260","Duluth, MN-WI","366","357","9",".",".",".","77","39","26","182",".","162",".",".","22"
"20380","Dunn, NC","54","54",".",".",".",".","42","34","22",".",".",".",".",".","54"
"20420","Durango, CO","366","330","35","1",".",".","106","50","41",".","1","340",".",".","25"
"20500","Durham, NC","366","269","81","15","1",".","151","80","41","157",".","206",".",".","3"
"20620","East Liverpool-Salem, OH","366","221","90","55",".",".","145","107","43.5",".","92",".","241",".","33"
"20780","Edwards, CO","99","98","1",".",".",".","62","27","15",".",".",".",".",".","99"
"20820","Effingham, IL","227","187","28","11","1",".","166","71","38",".",".","227",".",".","."
"20940","El Centro, CA","366","116","157","75","15","3","245","127","64","45","71","216",".",".","34"
"20980","El Dorado, AR","366","295","58","13",".",".","137","69","17",".",".",".","338",".","28"
"21020","Elizabeth City, NC","55","55",".",".",".",".","35","23","14",".",".",".",".",".","55"
"21060","Elizabethtown, KY","237","186","41","10",".",".","142","74","40",".",".","214",".",".","23"
"21140","Elkhart-Goshen, IN","181","128","39","12","2",".","172","93","42",".",".","181",".",".","."
"21220","Elko, NV","123","113","10",".",".",".","83","44","17",".",".",".",".","69","54"
"21260","Ellensburg, WA","140","132","8",".",".",".","78","37.5","18",".",".",".",".","72","68"
"21300","Elmira, NY","356","336","18","2",".",".","142","48","30.5",".",".","305","51",".","."
"21340","El Paso, TX","366","81","183","90","11","1","432","120","71","24","114","58","159",".","11"
"21420","Enid, OK","217","217",".",".",".",".","49","32","18",".","217",".",".",".","."
"21500","Erie, PA","361","262","76","21","2",".","158","81","39",".","54","167","138",".","2"
"21540","Escanaba, MI","366","363","2","1",".",".","103","14","0",".",".",".","366",".","."
"21660","Eugene-Springfield, OR","366","321","34","10","1",".","154","53","33","172",".","132",".","2","60"
"21700","Eureka-Arcata-Fortuna, CA","68","66","2",".",".",".","67","31","15",".",".",".",".",".","68"
"21780","Evansville, IN-KY","366","63","107","159","37",".","200","152","102",".","12","67","287",".","."
"21820","Fairbanks, AK","268","214","53","1",".",".","106","67","30","157",".",".",".",".","111"
"21940","Fajardo, PR","54","53","1",".",".",".","93","35","19.5",".",".",".",".",".","54"
"21980","Fallon, NV","54","52","2",".",".",".","74","37","21",".",".",".",".",".","54"
"22020","Fargo, ND-MN","366","352","14",".",".",".","93","46","33",".","69","290","3",".","4"
"22140","Farmington, NM","366","158","97","94","17",".","200","123","61","20","6",".","337",".","3"
"22180","Fayetteville, NC","366","280","59","26","1",".","159","90","36","107",".","212","32",".","15"
"22220","Fayetteville-Springdale-Rogers, AR-MO","59","58","1",".",".",".","52","33","20",".",".",".",".",".","59"
"22300","Findlay, OH","58","58",".",".",".",".","44","35","23.5",".",".",".",".",".","58"
"22380","Flagstaff, AZ","365","308","54","3",".",".","109","61","43",".",".","361",".","3","1"
"22420","Flint, MI","366","333","23","7","3",".","185","49","25",".",".","180","162",".","24"
"22500","Florence, SC","365","316","45","4",".",".","124","58","34",".",".","365",".",".","."
"22520","Florence-Muscle Shoals, AL","366","325","29","12",".",".","123","54","10",".",".",".","329",".","37"
"22540","Fond du Lac, WI","183","149","22","11","1",".","169","71","37",".",".","183",".",".","."
"22660","Fort Collins-Loveland, CO","366","296","69","1",".",".","109","61","42","27",".","337",".",".","2"
"22800","Fort Madison-Keokuk, IA-MO","363","287","50","26",".",".","127","86","11",".",".",".","363",".","."
"22840","Fort Payne, AL","44","44",".",".",".",".","46","30","19",".",".",".",".",".","44"
"22900","Fort Smith, AR-OK","60","59","1",".",".",".","57","33.5","23",".",".",".",".",".","60"
"23060","Fort Wayne, IN","366","295","47","22","2",".","154","80","26.5","156",".","182",".",".","28"
"23380","Fremont, OH","62","48","14",".",".",".","67","58","35.5",".",".",".",".",".","62"
"23420","Fresno, CA","366","163","88","76","36","3","204","151","56","23","115","216",".",".","12"
"23460","Gadsden, AL","59","58","1",".",".",".","52","37","22",".",".",".",".",".","59"
"23500","Gaffney, SC","239","171","59","9",".",".","142","77","44",".",".","239",".",".","."
"23540","Gainesville, FL","61","61",".",".",".",".","44","23","17",".",".",".",".",".","61"
"23700","Gallup, NM","8","8",".",".",".",".","31","31","17.5",".",".",".",".",".","8"
"23820","Gardnerville Ranchos, NV","362","319","41","2",".",".","102","51","40",".","35","319",".",".","8"
"23860","Georgetown, SC","363","323","37","3",".",".","119","51","32",".",".",".","32",".","331"
"23940","Gillette, WY","61","51","10",".",".",".","75","56","24",".",".",".",".",".","61"
"24020","Glens Falls, NY","238","237","1",".",".",".","70","26","6",".",".",".","208",".","30"
"24140","Goldsboro, NC","61","61",".",".",".",".","49","31","19",".",".",".",".",".","61"
"24220","Grand Forks, ND-MN","59","58","1",".",".",".","71","33","14",".",".",".",".",".","59"
"24300","Grand Junction, CO","366","345","21",".",".",".","81","45","31","315",".",".",".",".","51"
"24340","Grand Rapids-Wyoming, MI","366","326","26","11","2","1","201","58","27","48",".","176","24",".","118"
"24380","Grants, NM","10","10",".",".",".",".","21","19","12.5",".",".",".",".",".","10"
"24420","Grants Pass, OR","232","211","21",".",".",".","70","50","33.5","192",".",".",".",".","40"
"24500","Great Falls, MT","366","306","52","8",".",".","122","60","26","155",".",".","188",".","23"
"24540","Greeley, CO","366","317","49",".",".",".","97","54","35","62",".","287",".",".","17"
"24580","Green Bay, WI","366","317","32","15","2",".","179","65","26",".",".","168","198",".","."
"24660","Greensboro-High Point, NC","366","273","72","18","3",".","179","84","36","134",".","212",".",".","20"
"24740","Greenville, MS","53","53",".",".",".",".","43","25","16",".",".",".",".",".","53"
"24780","Greenville, NC","240","160","56","24",".",".","137","100.5","44",".",".","215",".",".","25"
"24860","Greenville-Mauldin-Easley, SC","366","276","73","15","2",".","156","71","42","8","88","175","5",".","90"
"25020","Guayama, PR","110","106","4",".",".",".","61","41","19",".",".",".",".",".","110"
"25060","Gulfport-Biloxi, MS","366","268","73","23","2",".","161","84","37",".",".","217","149",".","."
"25260","Hanford-Corcoran, CA","366","175","66","80","41","4","203","154","54",".","65","283",".",".","18"
"25300","Hannibal, MO","57","57",".",".",".",".","41","24","15",".",".",".",".",".","57"
"25340","Harriman, TN","339","310","13","15","1",".","160","49","11",".",".",".","281",".","58"
"25420","Harrisburg-Carlisle, PA","366","277","71","18",".",".","150","76","41","1","165","152","45",".","3"
"25460","Harrison, AR","366","303","60","3",".",".","111","61","37",".",".","315",".","51","."
"25540","Hartford-West Hartford-East Hartford, CT","366","307","45","12","2",".","161","63","36","44","69","172","74",".","7"
"25580","Hastings, NE","37","35","2",".",".",".","61","39","21",".",".",".",".",".","37"
"25740","Helena, MT","366","140","125","95","6",".","200","118","60.5",".",".",".","338",".","28"
"25760","Helena-West Helena, AR","58","56","2",".",".",".","61","40","20",".",".",".",".",".","58"
"25860","Hickory-Lenoir-Morganton, NC","365","306","53","6",".",".","119","61","33",".",".","207","133",".","25"
"25900","Hilo, HI","365","228","12","38","87",".","200","200","7",".",".",".","328","37","."
"26020","Hobbs, NM","59","59",".",".",".",".","38","23","16",".",".",".",".",".","59"
"26100","Holland-Grand Haven, MI","184","159","20","3","2",".","179","54","37",".",".","184",".",".","."
"26140","Homosassa Springs, FL","103","87","16",".",".",".","80","53","36",".",".",".",".","103","."
"26180","Honolulu, HI","366","365","1",".",".",".","51","30","20","114","1","137","28",".","86"
"26300","Hot Springs, AR","59","59",".",".",".",".","42","32","19",".",".",".",".",".","59"
"26380","Houma-Bayou Cane-Thibodaux, LA","366","320","43","3",".",".","116","54","31",".",".","366",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","366","71","149","120","15","11","219","135","85","2","50","79","232",".","3"
"26580","Huntington-Ashland, WV-KY-OH","366","90","215","59","2",".","190","108","69","1","5","75","280",".","5"
"26620","Huntsville, AL","366","262","83","21",".",".","145","80","40.5","10",".","331",".",".","25"
"26820","Idaho Falls, ID","61","55","6",".",".",".","73","47","20",".",".",".",".",".","61"
"26900","Indianapolis-Carmel, IN","366","176","127","54","8","1","204","110","51","3","68","112","173",".","10"
"27020","Iron Mountain, MI-WI","179","171","6","2",".",".","127","47","35",".",".","179",".",".","."
"27140","Jackson, MS","366","300","58","8",".",".","122","67","35.5","24",".","258","21",".","63"
"27180","Jackson, TN","62","62",".",".",".",".","48","32","19",".",".",".",".",".","62"
"27220","Jackson, WY-ID","361","332","29",".",".",".","84","48","36",".",".","337",".","3","21"
"27260","Jacksonville, FL","366","212","121","33",".",".","129","97","47","6","35","170","151",".","4"
"27340","Jacksonville, NC","60","60",".",".",".",".","41","30.5","19",".",".",".",".",".","60"
"27460","Jamestown-Dunkirk-Fredonia, NY","366","215","109","42",".",".","137","103","46",".",".","183","181",".","2"
"27500","Janesville, WI","185","152","23","8","2",".","154","74","37",".",".","185",".",".","."
"27540","Jasper, IN","366","279","68","19",".",".","143","76","27",".",".",".","343",".","23"
"27740","Johnson City, TN","55","55",".",".",".",".","48","34","22",".",".",".",".",".","55"
"27780","Johnstown, PA","360","244","103","13",".",".","135","79","42","1","75","107","160",".","17"
"27860","Jonesboro, AR","59","58","1",".",".",".","51","39","23",".",".",".",".",".","59"
"27940","Juneau, AK","361","331","30",".",".",".","66","47","12",".",".",".",".",".","361"
"27980","Kahului-Wailuku, HI","243","241","2",".",".",".","53","24","14",".",".",".",".","67","176"
"28020","Kalamazoo-Portage, MI","275","217","45","13",".",".","145","77","41","1","24","239","11",".","."
"28060","Kalispell, MT","366","313","49","4",".",".","133","55","38","114",".","127",".","13","112"
"28140","Kansas City, MO-KS","366","168","132","63","3",".","164","108","52",".","122","157","43",".","44"
"28180","Kapaa, HI","57","57",".",".",".",".","38","27","17",".",".",".",".",".","57"
"28260","Kearney, NE","51","47","4",".",".",".","62","49","23",".",".",".",".",".","51"
"28300","Keene, NH","358","326","27","5",".",".","137","49","31",".",".","198","152",".","8"
"28420","Kennewick-Richland-Pasco, WA","325","319","6",".",".",".","65","35","16",".",".",".",".",".","325"
"28660","Killeen-Temple-Fort Hood, TX","56","56",".",".",".",".","41","24","14",".",".",".",".",".","56"
"28700","Kingsport-Bristol-Bristol, TN-VA","366","99","114","137","16",".","200","133","87","2","19","69","273",".","3"
"28740","Kingston, NY","366","331","31","4",".",".","140","50","34",".",".","355","7",".","4"
"28900","Klamath Falls, OR","255","234","21",".",".",".","77","49","23","105",".",".",".","41","109"
"28940","Knoxville, TN","366","95","165","97","9",".","190","126","71","4","24","136","178","16","8"
"29060","Laconia, NH","204","198","4","2",".",".","106","43","31",".",".","204",".",".","."
"29140","Lafayette, IN","98","76","21","1",".",".","102","66","32","1","54",".","42",".","1"
"29180","Lafayette, LA","358","310","37","11",".",".","129","61","33",".",".","356",".",".","2"
"29260","La Grande, OR","173","153","20",".",".",".","96","51","22",".",".",".",".",".","173"
"29340","Lake Charles, LA","366","305","49","12",".",".","122","61","36",".","7","291","68",".","."
"29420","Lake Havasu City-Kingman, AZ","61","60","1",".",".",".","64","36","21",".",".",".",".",".","61"
"29460","Lakeland, FL","366","271","83","11","1",".","200","72","40",".",".","194","171",".","1"
"29540","Lancaster, PA","366","289","56","21",".",".","150","84","37.5",".","134","159","43",".","30"
"29620","Lansing-East Lansing, MI","184","151","22","11",".",".","137","80","38",".",".","184",".",".","."
"29660","Laramie, WY","138","136","2",".",".",".","57","31","15",".",".",".",".","81","57"
"29700","Laredo, TX","138","126","12",".",".",".","98","49","30","21",".","76",".",".","41"
"29740","Las Cruces, NM","366","74","217","60","8","7","1410","118","65",".","2","84","90",".","190"
"29820","Las Vegas-Paradise, NV","366","89","225","50","1","1","245","105","64","22","129","120",".",".","95"
"29860","Laurel, MS","61","61",".",".",".",".","44","31","22",".",".",".",".",".","61"
"30020","Lawton, OK","177","164","12","1",".",".","111","48","34",".","22","117",".",".","38"
"30100","Lebanon, NH-VT","120","118","2",".",".",".","71","38","24.5",".",".","120",".",".","."
"30300","Lewiston, ID-WA","360","350","10",".",".",".","71","39","18","313",".",".",".",".","47"
"30340","Lewiston-Auburn, ME","366","355","10","1",".",".","101","31","11",".",".",".","322",".","44"
"30420","Lexington, NE","61","51","10",".",".",".","73","58","34",".",".",".",".",".","61"
"30460","Lexington-Fayette, KY","366","298","56","12",".",".","140","64","36.5","2","115","162","73",".","14"
"30620","Lima, OH","366","300","47","17","2",".","174","77","31",".",".","204","143",".","19"
"30700","Lincoln, NE","366","362","4",".",".",".","63","39","27","151",".","185",".",".","30"
"30740","Lincolnton, NC","239","159","64","16",".",".","140","90","44",".",".","203","11",".","25"
"30780","Little Rock-North Little Rock-Conway, AR","366","316","41","9",".",".","129","54","37","40","60","256","2",".","8"
"30860","Logan, UT-ID","327","266","61",".",".",".","90","61","35","120",".","147",".",".","60"
"30980","Longview, TX","354","298","47","9",".",".","132","61","36",".",".","354",".",".","."
"31020","Longview, WA","101","99","2",".",".",".","53","30","21",".",".","45",".",".","56"
"31060","Los Alamos, NM","95","94","1",".",".",".","79","27","13",".",".",".",".","95","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","366","43","159","109","31","24","214","173","93","37","192","130",".",".","7"
"31140","Louisville/Jefferson County, KY-IN","366","115","162","77","12",".","200","119","67","15","28","85","235",".","3"
"31180","Lubbock, TX","177","170","7",".",".",".","75","31","18",".",".",".",".",".","177"
"31300","Lumberton, NC","58","57","1",".",".",".","51","35","19",".",".",".",".",".","58"
"31340","Lynchburg, VA","59","59",".",".",".",".","43","33","19",".",".",".",".",".","59"
"31420","Macon, GA","17","17",".",".",".",".","37","31","20",".",".",".",".",".","17"
"31460","Madera, CA","274","155","65","46","8",".","190","124","47",".",".","263",".",".","11"
"31500","Madison, IN","366","356","9","1",".",".","144","34","13",".",".",".","366",".","."
"31540","Madison, WI","366","323","35","8",".",".","150","54","30","150",".","166","34",".","16"
"31700","Manchester-Nashua, NH","366","275","79","11","1",".","168","68","41.5","16","99","158","92",".","1"
"31820","Manitowoc, WI","185","141","26","15","2","1","208","97","42",".",".","185",".",".","."
"31900","Mansfield, OH","173","167","6",".",".",".","59","37","20",".",".",".",".",".","173"
"32100","Marquette, MI","61","54","7",".",".",".","86","52","15",".",".",".",".",".","61"
"32300","Martinsville, VA","234","186","37","11",".",".","135","74","41",".",".","208",".",".","26"
"32380","Mason City, IA","352","300","51",".","1",".","166","55","29",".",".",".",".",".","352"
"32460","Mayfield, KY","212","181","27","4",".",".","127","58","39",".",".","212",".",".","."
"32580","McAllen-Edinburg-Mission, TX","106","102","4",".",".",".","83","39","28",".",".","62",".",".","44"
"32780","Medford, OR","366","289","74","3",".",".","127","59","39","230",".","104",".",".","32"
"32820","Memphis, TN-MS-AR","366","213","112","34","6","1","202","104","46","56","80","177","39",".","14"
"32900","Merced, CA","366","217","71","68","9","1","201","129","43",".","74","287",".",".","5"
"32940","Meridian, MS","245","219","23","3",".",".","127","51","35",".",".","245",".",".","."
"33020","Mexico, MO","70","70",".",".",".",".","50","27.5","18",".",".",".",".",".","70"
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","366","266","90","9","1",".","156","69","42","12","82","171","46","44","11"
"33140","Michigan City-La Porte, IN","366","281","68","13","3","1","201","71","34",".",".","169","197",".","."
