"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"16500","Centralia, WA","120","119","1",".",".",".","89","20.5","5",".",".",".",".","120","."
"16540","Chambersburg, PA","211","209","2",".",".",".","67","42","34",".",".","211",".",".","."
"16580","Champaign-Urbana, IL","363","310","53",".",".",".","77","57","34",".",".","279",".","84","."
"16620","Charleston, WV","365","179","186",".",".",".","95","69","51",".",".","37","34","289","5"
"16700","Charleston-North Charleston, SC","365","250","115",".",".",".","85","58","43",".","5","74","1","284","1"
"16740","Charlotte-Gastonia-Concord, NC-SC","365","196","165","4",".",".","117","70","48",".","8","88","3","266","."
"16820","Charlottesville, VA","265","237","28",".",".",".","84","51","36",".",".","177",".","88","."
"16860","Chattanooga, TN-GA","365","194","168","2","1",".","154","70","49",".",".","75",".","290","."
"16940","Cheyenne, WY","121","120","1",".",".",".","64","27","15",".",".",".",".","94","27"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","66","265","33","1",".","179","100","62",".","33","19","55","256","2"
"17020","Chico, CA","365","261","89","15",".",".","132","84","40",".","9","326",".","28","2"
"17140","Cincinnati-Middletown, OH-KY-IN","365","146","208","11",".",".","146","79","54",".","4","75","26","259","1"
"17220","Clarksburg, WV","118","70","48",".",".",".","71","60","43",".",".",".",".","118","."
"17300","Clarksville, TN-KY","365","306","57","2",".",".","122","57","36",".",".","191","85","89","."
"17340","Clearlake, CA","364","357","7",".",".",".","74","41","31",".",".","361",".","3","."
"17380","Cleveland, MS","340","247","93",".",".",".","77","58","41",".",".","81",".","259","."
"17420","Cleveland, TN","330","307","11","12",".",".","144","42","18",".","82",".","211",".","37"
"17460","Cleveland-Elyria-Mentor, OH","365","205","152","8",".",".","132","79","48","7","10","100","90","129","29"
"17540","Clinton, IA","365","196","166","3",".",".","134","75","48",".",".","61","2","302","."
"17660","Coeur d'Alene, ID","264","251","13",".",".",".","65","47","36",".",".","153",".","111","."
"17700","Coffeyville, KS","352","351","1",".",".",".","55","30","17",".",".",".","52",".","300"
"17820","Colorado Springs, CO","365","346","19",".",".",".","87","48","39",".",".","354",".","10","1"
"17860","Columbia, MO","215","211","4",".",".",".","84","46","34",".",".","215",".",".","."
"17900","Columbia, SC","365","206","156","3",".",".","112","67","47",".","3","89","37","227","9"
"17980","Columbus, GA-AL","365","212","152","1",".",".","106","67","46",".",".","57",".","307","1"
"18060","Columbus, MS","113","85","28",".",".",".","71","57","36",".",".",".",".","113","."
"18140","Columbus, OH","365","283","81","1",".",".","109","64","37","61",".","172","40","90","2"
"18180","Concord, NH","365","204","83","72","6",".","193","119","45",".",".","83","238","44","."
"18500","Corning, NY","365","317","48",".",".",".","87","53","34",".","1","207","1","156","."
"18580","Corpus Christi, TX","365","257","108",".",".",".","93","61","42",".",".","142",".","222","1"
"18620","Corsicana, TX","198","136","62",".",".",".","91","63","40.5",".","2","76","3","117","."
"18700","Corvallis, OR","365","321","44",".",".",".","94","53","19",".",".",".",".","365","."
"18860","Crescent City, CA","125","123","2",".",".",".","84","30","12",".",".",".",".","89","36"
"19020","Culpeper, VA","59","59",".",".",".",".","25","20","15",".",".",".",".",".","59"
"19100","Dallas-Fort Worth-Arlington, TX","365","171","160","31","3",".","161","97","52",".","33","155",".","175","2"
"19140","Dalton, GA","286","262","22","2",".",".","111","49","36",".",".","227",".","59","."
"19300","Daphne-Fairhope-Foley, AL","256","229","26","1",".",".","114","51","34",".",".","191",".","65","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","175","188","2",".",".","112","74","51",".",".","58",".","222","85"
"19380","Dayton, OH","365","249","114","2",".",".","109","67","43","42",".","168",".","155","."
"19460","Decatur, AL","323","184","139",".",".",".","91","64","45",".",".","62",".","261","."
"19500","Decatur, IL","365","228","137",".",".",".","84","64","43",".",".","112","11","242","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","319","46",".",".",".","80","52","37",".",".","161",".","203","1"
"19700","Deming, NM","365","350","14","1",".",".","141","41","32",".","20","293",".",".","52"
"19740","Denver-Aurora, CO","365","221","136","8",".",".","127","74","48",".","61","224","6","55","19"
"19780","Des Moines-West Des Moines, IA","365","265","99","1",".",".","116","62","40",".","15","96",".","254","."
"19820","Detroit-Warren-Livonia, MI","365","194","159","12",".",".","150","80","48",".","20","94","42","204","5"
"19860","Dickinson, ND","365","363","2",".",".",".","55","42","32",".",".","357","1","7","."
"19980","Dodge City, KS","358","348","10",".",".",".","66","27","14.5",".",".",".",".",".","358"
"20020","Dothan, AL","319","271","48",".",".",".","86","53","35",".",".","168",".","151","."
"20060","Douglas, GA","57","44","12","1",".",".","132","58","38",".",".",".",".","57","."
"20100","Dover, DE","264","213","51",".",".",".","83","59","39",".",".","174",".","90","."
"20180","DuBois, PA","207","189","18",".",".",".","90","49","35",".",".","207",".",".","."
"20260","Duluth, MN-WI","365","281","84",".",".",".","90","61","38",".",".","137",".","223","5"
"20420","Durango, CO","365","320","42","3",".",".","125","53","42",".","17","345",".",".","3"
"20500","Durham, NC","349","256","93",".",".",".","87","60","42",".",".","90",".","259","."
"20580","Eagle Pass, TX","345","277","68",".",".",".","80","58","32",".",".",".",".","345","."
"20620","East Liverpool-Salem, OH","365","299","51","15",".",".","143","72","16",".",".",".","317",".","48"
"20700","East Stroudsburg, PA","171","170","1",".",".",".","67","42","31",".",".","171",".",".","."
"20740","Eau Claire, WI","39","33","6",".",".",".","73","60","28",".",".",".",".","39","."
"20820","Effingham, IL","241","223","18",".",".",".","87","47","36",".",".","241",".",".","."
"20940","El Centro, CA","365","191","141","32","1",".","161","97","50","6","77","222",".","40","20"
"20980","El Dorado, AR","362","327","34","1",".",".","128","49","6",".",".",".","264","98","."
"21060","Elizabethtown, KY","360","280","80",".",".",".","87","58","39",".",".","133",".","227","."
"21140","Elkhart-Goshen, IN","241","189","51","1",".",".","103","64","36",".",".","149",".","92","."
"21220","Elko, NV","319","308","10","1",".",".","106","40","19",".",".",".",".","39","280"
"21260","Ellensburg, WA","363","303","60",".",".",".","84","55","25",".",".",".",".","363","."
"21300","Elmira, NY","365","356","9",".",".",".","80","43","31",".",".","362","3",".","."
"21340","El Paso, TX","365","174","187","4",".",".","133","77","52",".","26","133",".","199","7"
"21380","Emporia, KS","121","110","11",".",".",".","65","48","25",".",".",".",".","121","."
"21500","Erie, PA","365","269","94","2",".",".","116","60","39",".","28","94","34","207","2"
"21580","Espanola, NM","111","111",".",".",".",".","29","16","9",".",".",".",".","111","."
"21660","Eugene-Springfield, OR","365","227","112","23","3",".","158","84","42",".",".","81",".","284","."
"21700","Eureka-Arcata-Fortuna, CA","363","344","19",".",".",".","89","38","25",".","21","291","3","46","2"
"21740","Evanston, WY","365","356","9",".",".",".","61","44","36",".","7","339",".",".","19"
"21780","Evansville, IN-KY","365","175","186","4",".",".","128","74","51",".","2","64","67","232","."
"21820","Fairbanks, AK","361","226","94","23","16","2","330","110","34","11",".",".",".","350","."
"21900","Fairmont, WV","121","69","52",".",".",".","81","63","48",".",".",".",".","121","."
"21940","Fajardo, PR","183","177","6",".",".",".","78","31","17",".",".",".",".","72","111"
"21980","Fallon, NV","199","195","4",".",".",".","87","47","39",".",".","199",".",".","."
"22020","Fargo, ND-MN","365","340","23","2",".",".","102","46","31",".","37","265",".","63","."
"22140","Farmington, NM","365","345","20",".",".",".","84","48","39",".","36","293","2","12","22"
"22180","Fayetteville, NC","365","251","112","2",".",".","107","62","44",".",".","72","3","290","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","325","39","1",".",".","104","52","35",".",".","287",".","78","."
"22280","Fernley, NV","162","159","3",".",".",".","77","47","35.5",".",".","162",".",".","."
"22300","Findlay, OH","54","54",".",".",".",".","39","29","19",".",".",".",".",".","54"
"22380","Flagstaff, AZ","364","312","52",".",".",".","84","54","42",".",".","336",".","21","7"
"22420","Flint, MI","242","197","45",".",".",".","93","58","38",".",".","170",".","72","."
"22500","Florence, SC","318","275","43",".",".",".","72","54","36",".",".","228",".","90","."
"22520","Florence-Muscle Shoals, AL","324","231","93",".",".",".","76","59","41.5",".",".","113",".","211","."
"22540","Fond du Lac, WI","204","189","15",".",".",".","80","48","34",".",".","204",".",".","."
"22660","Fort Collins-Loveland, CO","365","296","68","1",".",".","116","64","44",".",".","353",".","11","1"
"22800","Fort Madison-Keokuk, IA-MO","120","84","36",".",".",".","91","62","39.5",".",".",".",".","120","."
"22820","Fort Morgan, CO","139","133","6",".",".",".","64","48","42",".",".","139",".",".","."
"22840","Fort Payne, AL","105","79","26",".",".",".","79","60","35",".",".",".",".","105","."
"22900","Fort Smith, AR-OK","350","294","56",".",".",".","82","57.5","36.5",".","1","213",".","89","47"
"23020","Fort Walton Beach-Crestview-Destin, FL","365","354","10","1",".",".","109","46","33",".",".","365",".",".","."
"23060","Fort Wayne, IN","365","135","228","2",".",".","121","80","58","19",".","28",".","315","3"
"23180","Frankfort, KY","122","84","38",".",".",".","73","60","41",".",".",".",".","122","."
"23420","Fresno, CA","365","124","145","79","17",".","174","132","71",".","11","205",".","147","2"
"23460","Gadsden, AL","359","234","125",".",".",".","83","62","44",".",".","63",".","296","."
"23500","Gaffney, SC","364","363","1",".",".",".","51","42","30.5",".",".","364",".",".","."
"23540","Gainesville, FL","365","345","20",".",".",".","98","47","35",".",".","213",".","152","."
"23580","Gainesville, GA","326","183","143",".",".",".","92","65","47.5",".",".",".",".","326","."
"23700","Gallup, NM","273","265","8",".",".",".","92","30","15",".",".",".",".",".","273"
"23820","Gardnerville Ranchos, NV","337","337",".",".",".",".","39","16","9","337",".",".",".",".","."
"23860","Georgetown, SC","365","351","14",".",".",".","63","41","23",".",".",".",".",".","365"
"23900","Gettysburg, PA","358","226","132",".",".",".","100","66","44",".",".","65",".","293","."
"23940","Gillette, WY","365","246","119",".",".",".","89","64","44",".","2","173","54","9","127"
"24140","Goldsboro, NC","359","262","97",".",".",".","81","60","38",".",".",".",".","359","."
"24180","Granbury, TX","365","323","36","6",".",".","135","54","33",".",".","365",".",".","."
"24260","Grand Island, NE","118","104","14",".",".",".","71","53","25",".",".",".",".","118","."
"24300","Grand Junction, CO","365","300","59","5","1",".","153","58","44",".",".","263",".","33","69"
"24340","Grand Rapids-Wyoming, MI","365","291","73","1",".",".","116","61","36","4",".","221","1","139","."
"24420","Grants Pass, OR","365","269","92","4",".",".","148","63","28",".",".",".",".","365","."
"24500","Great Falls, MT","365","310","55",".",".",".","68","54","32","35",".",".",".","330","."
"24540","Greeley, CO","365","308","56","1",".",".","108","58","39","12",".","305",".","47","1"
"24580","Green Bay, WI","365","225","128","12",".",".","131","78","42",".",".","116","61","188","."
"24660","Greensboro-High Point, NC","364","252","112",".",".",".","100","62","43",".",".","93",".","271","."
"24780","Greenville, NC","269","241","28",".",".",".","74","51","36",".",".","187",".","82","."
"24860","Greenville-Mauldin-Easley, SC","365","200","165",".",".",".","97","68","48",".","6","100",".","259","."
"24980","Grenada, MS","107","89","18",".",".",".","72","55","37",".",".",".",".","107","."
"25020","Guayama, PR","363","360","3",".",".",".","77","21","9",".",".",".","261","77","25"
"25060","Gulfport-Biloxi, MS","321","204","113","4",".",".","124","62","44",".",".","83",".","238","."
"25180","Hagerstown-Martinsburg, MD-WV","271","201","70",".",".",".","97","64","40",".",".","163",".","108","."
"25220","Hammond, LA","117","101","16",".",".",".","73","54","34",".",".",".",".","117","."
"25260","Hanford-Corcoran, CA","365","105","181","71","7","1","289","119","67",".",".","174",".","171","20"
"25340","Harriman, TN","354","299","54",".","1",".","152","56","19",".",".",".",".","119","235"
"25420","Harrisburg-Carlisle, PA","365","162","197","6",".",".","118","77","53",".","7","43",".","314","1"
"25460","Harrison, AR","355","339","16",".",".",".","80","47","35",".",".","322",".","33","."
"25500","Harrisonburg, VA","365","324","40","1",".",".","109","52","34",".","113","164","3","85","."
"25540","Hartford-West Hartford-East Hartford, CT","365","294","68","3",".",".","116","64","34","12","40","127",".","186","."
"25620","Hattiesburg, MS","118","80","38",".",".",".","89","61","44.5",".",".",".",".","118","."
"25740","Helena, MT","358","306","49","3",".",".","143","55","26",".",".",".",".","358","."
"25760","Helena-West Helena, AR","116","89","27",".",".",".","77","57","38",".",".",".",".","116","."
"25860","Hickory-Lenoir-Morganton, NC","365","234","131",".",".",".","87","63","44",".",".","74",".","291","."
"25900","Hilo, HI","365",".","14","80","249","22","451","200","200",".",".",".","365",".","."
"26020","Hobbs, NM","365","340","22","2","1",".","151","47","35",".","36","247",".","67","15"
"26100","Holland-Grand Haven, MI","295","236","57","2",".",".","116","60","36",".",".","161",".","134","."
"26140","Homosassa Springs, FL","124","117","7",".",".",".","71","45","29.5",".",".",".",".","124","."
"26180","Honolulu, HI","365","346","18",".","1",".","161","45","32",".","1","89","8","248","19"
"26300","Hot Springs, AR","121","83","38",".",".",".","74","59","39",".",".",".",".","121","."
"26340","Houghton, MI","104","101","3",".",".",".","59","34","10",".",".",".",".","104","."
"26380","Houma-Bayou Cane-Thibodaux, LA","365","300","65",".",".",".","97","55","38",".",".","181",".","184","."
"26420","Houston-Sugar Land-Baytown, TX","365","109","225","25","6",".","187","89","56",".","16","75","32","233","9"
"26540","Huntington, IN","184","176","8",".",".",".","64","47","36",".",".","184",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","215","145","5",".",".","114","67","46",".","10","91","40","224","."
"26620","Huntsville, AL","349","298","50","1",".",".","104","55","36",".",".","235",".","84","30"
"26860","Indiana, PA","364","318","41","5",".",".","106","54","33",".",".","171","193",".","."
"26900","Indianapolis-Carmel, IN","365","109","236","20",".",".","134","87","57",".",".","54","53","257","1"
"26980","Iowa City, IA","356","225","129","2",".",".","109","69","43",".",".",".",".","352","4"
"27020","Iron Mountain, MI-WI","177","175","2",".",".",".","64","43","33",".",".","177",".",".","."
"27140","Jackson, MS","345","228","116","1",".",".","101","60","43",".",".","45",".","300","."
"27180","Jackson, TN","52","52",".",".",".",".","32","20","11",".",".",".",".",".","52"
"27220","Jackson, WY-ID","365","349","14","2",".",".","145","47","38",".",".","358",".","6","1"
"27260","Jacksonville, FL","365","242","119","4",".",".","132","61","44",".","2","112","31","213","7"
"27460","Jamestown-Dunkirk-Fredonia, NY","365","323","40","2",".",".","111","54","36",".",".","302","27","36","."
"27500","Janesville, WI","193","182","11",".",".",".","77","47","34",".",".","193",".",".","."
"27540","Jasper, IN","364","231","88","41","4",".","178","105","30",".",".",".","284","80","."
"27620","Jefferson City, MO","215","210","5",".",".",".","61","46","35",".",".","215",".",".","."
"27780","Johnstown, PA","365","187","175","3",".",".","109","71","50",".","10","40","31","279","5"
"27900","Joplin, MO","365","327","36","2",".",".","101","51","33",".",".","194",".",".","171"
"27940","Juneau, AK","303","247","54","2",".",".","106","58","22",".",".",".",".","302","1"
"27980","Kahului-Wailuku, HI","358","347","11",".",".",".","79","29","13",".",".",".",".","358","."
"28020","Kalamazoo-Portage, MI","244","184","58","2",".",".","106","63","41",".",".","165",".","79","."
"28060","Kalispell, MT","365","232","133",".",".",".","99","61","46",".",".","78",".","284","3"
"28140","Kansas City, MO-KS","365","145","174","44","2",".","183","106","55",".","5","79","113","166","2"
"28300","Keene, NH","360","252","107","1",".",".","102","71","36",".",".","125",".","235","."
"28420","Kennewick-Richland-Pasco, WA","365","323","41",".","1",".","168","52","26",".",".",".",".","315","50"
"28660","Killeen-Temple-Fort Hood, TX","204","191","13",".",".",".","97","47","33",".",".","204",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","365","212","109","44",".",".","144","104","46","1","37","111","171","45","."
"28740","Kingston, NY","365","357","8",".",".",".","93","44","33",".",".","364","1",".","."
"28780","Kingsville, TX","322","219","103",".",".",".","90","62","40",".",".",".",".","322","."
"28820","Kinston, NC","281","254","27",".",".",".","82","50","35",".",".","197",".","84","."
"28900","Klamath Falls, OR","364","215","139","6","4",".","188","79","40",".",".",".",".","363","1"
"28940","Knoxville, TN","365","272","73","20",".",".","147","76","42",".",".","268","49","30","18"
"29020","Kokomo, IN","110","70","40",".",".",".","96","65.5","41.5",".",".",".",".","110","."
"29060","Laconia, NH","211","202","9",".",".",".","83","44","30",".",".","173",".","38","."
"29100","La Crosse, WI-MN","319","280","37","2",".",".","121","55","33",".",".","250",".","69","."
"29140","Lafayette, IN","326","207","119",".",".",".","96","67","43",".",".","100",".","226","."
"29180","Lafayette, LA","365","309","54","2",".",".","122","54","36",".",".","259",".","106","."
"29260","La Grande, OR","365","291","74",".",".",".","89","62","27",".",".",".",".","365","."
"29340","Lake Charles, LA","365","261","95","8","1",".","151","64","42",".","4","135","10","216","."
"29380","Lake City, FL","365","276","89",".",".",".","93","57","41",".",".","104",".","261","."
"29420","Lake Havasu City-Kingman, AZ","111","99","12",".",".",".","72","51","20",".",".",".",".","65","46"
"29460","Lakeland, FL","365","305","60",".",".",".","90","54","39",".",".","174",".","185","6"
"29540","Lancaster, PA","365","210","153","2",".",".","128","71","46",".","25","72",".","265","3"
"29620","Lansing-East Lansing, MI","244","199","45",".",".",".","90","58","38.5",".",".","168",".","76","."
"29660","Laramie, WY","364","324","39",".","1",".","152","51","23",".",".",".",".","29","335"
"29700","Laredo, TX","365","258","107",".",".",".","89","63","40","2",".","117",".","221","25"
"29740","Las Cruces, NM","365","159","196","9","1",".","157","78","52",".","3","144",".","88","130"
"29820","Las Vegas-Paradise, NV","365","177","180","8",".",".","135","77","51",".","21","212",".","108","24"
"29860","Laurel, MS","123","80","43",".",".",".","92","62","46",".",".",".",".","123","."
"29980","Lawrenceburg, TN","61","44","17",".",".",".","64","56","42",".",".",".",".","61","."
"30020","Lawton, OK","361","198","162","1",".",".","101","67","49",".",".","129",".","232","."
"30100","Lebanon, NH-VT","356","312","44",".",".",".","94","52","29",".",".","157",".","199","."
"30300","Lewiston, ID-WA","365","304","61",".",".",".","96","56","31",".",".",".",".","365","."
"30340","Lewiston-Auburn, ME","245","223","22",".",".",".","98","47","30",".",".","170",".","74","1"
"30420","Lexington, NE","61","59","2",".",".",".","64","38","18",".",".",".",".",".","61"
"30460","Lexington-Fayette, KY","365","240","123","2",".",".","105","64","44",".","22","102","31","210","."
"30620","Lima, OH","364","337","27",".",".",".","94","47","26",".",".","204","132",".","28"
"30700","Lincoln, NE","365","342","21",".","1","1","228","42","25","102",".","175",".","88","."
"30740","Lincolnton, NC","215","198","17",".",".",".","74","49","36",".",".","215",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","203","160","2",".",".","124","67","47",".","3","92","2","268","."
"30860","Logan, UT-ID","365","207","130","24","4",".","164","86","47",".","7","110",".","248","."
"30980","Longview, TX","365","319","44","2",".",".","106","56","33",".","6","329","30",".","."
"31020","Longview, WA","348","323","25",".",".",".","70","44","20",".",".",".",".","348","."
"31060","Los Alamos, NM","109","108","1",".",".",".","64","20","11",".",".",".",".","109","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","34","219","92","18","2","203","135","76",".","37","129",".","193","6"
"31140","Louisville/Jefferson County, KY-IN","365","106","224","33","2",".","200","100","59",".","5","36","101","223","."
"31180","Lubbock, TX","340","313","26","1",".",".","114","47","28",".",".",".",".","340","."
"31300","Lumberton, NC","117","88","29",".",".",".","68","57","36",".",".",".",".","117","."
"31340","Lynchburg, VA","122","102","20",".",".",".","71","54","33",".",".",".",".","122","."
"31420","Macon, GA","365","207","154","3","1",".","187","70","47",".",".","49","6","310","."
"31460","Madera, CA","365","295","57","12","1",".","151","74","36",".","58","307",".",".","."
"31540","Madison, WI","365","239","121","5",".",".","111","70","42",".",".","143",".","218","4"
"31660","Malone, NY","365","359","4","2",".",".","122","39","21",".","94","210","51",".","10"
"31700","Manchester-Nashua, NH","365","327","37","1",".",".","120","51","33","1","77","213","21","53","."
"31820","Manitowoc, WI","247","203","40","4",".",".","132","61","35",".",".","183",".","64","."
"32140","Marshall, MN","356","266","89","1",".",".","122","61","40",".",".","116",".","240","."
"32220","Marshall, TX","365","288","77",".",".",".","97","56","38",".",".","150",".","215","."
"32380","Mason City, IA","365","341","24",".",".",".","72","46","23",".",".",".",".",".","365"
"32540","McAlester, OK","365","220","144","1",".",".","104","66","45",".",".","123",".","242","."
