"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12300","Augusta-Waterville, ME","214","187","26","1",".",".","104","56","32",".",".","167",".","43","4"
"12420","Austin-Round Rock, TX","366","186","160","17","3",".","161","90","50",".","5","127",".","234","."
"12540","Bakersfield, CA","366","65","124","109","66","2","201","164","99.5","1","21","213",".","125","6"
"12580","Baltimore-Towson, MD","366","94","221","43","7","1","202","106","62.5",".","29","87","51","197","2"
"12620","Bangor, ME","217","180","37",".",".",".","90","57","32",".",".","102",".","110","5"
"12660","Baraboo, WI","181","159","19","3",".",".","122","54","38",".",".","181",".",".","."
"12700","Barnstable Town, MA","276","237","29","9",".","1","205","67","34",".","6","270",".",".","."
"12740","Barre, VT","117","82","34","1",".",".","121","65","34",".",".",".",".","111","6"
"12940","Baton Rouge, LA","366","90","186","70","18","2","203","127","66.5",".","10","117","76","162","1"
"12980","Battle Creek, MI","40","38","2",".",".",".","51","43","23",".",".",".",".",".","40"
"13020","Bay City, MI","39","27","12",".",".",".","84","75","35",".",".",".",".","39","."
"13140","Beaumont-Port Arthur, TX","366","117","172","65","12",".","200","119","64",".","4","122","183","57","."
"13180","Beaver Dam, WI","346","278","65","3",".",".","129","64","36",".",".","277",".","69","."
"13220","Beckley, WV","120","60","59","1",".",".","102","75","51",".",".",".",".","116","4"
"13380","Bellingham, WA","235","212","23",".",".",".","79","49","28",".",".","131",".","101","3"
"13460","Bend, OR","356","302","52","2",".",".","111","57","26","39",".",".",".","278","39"
"13540","Bennington, VT","282","236","45","1",".",".","140","58","32",".",".","166",".","113","3"
"13620","Berlin, NH-VT","366","262","87","17",".",".","126","77","35",".",".","85","229","37","15"
"13740","Billings, MT","366","154","174","37","1",".","153","101","57","17",".",".","328","20","1"
"13780","Binghamton, NY","101","62","39",".",".",".","91","71","40",".",".",".",".","101","."
"13820","Birmingham-Hoover, AL","366","21","228","98","15","4","207","135","80.5","26",".","58","40","228","14"
"13860","Bishop, CA","366","220","100","19","4","23","10736","109","47",".",".","284",".","3","79"
"13900","Bismarck, ND","366","224","96","46",".",".","139","105","39",".",".",".","315","51","."
"13940","Blackfoot, ID","40","30","10",".",".",".","91","61","33",".",".",".",".",".","40"
"14020","Bloomington, IN","180","132","39","9",".",".","150","77","43",".",".","180",".",".","."
"14060","Bloomington-Normal, IL","55","25","29","1",".",".","112","83","52",".",".",".",".","55","."
"14140","Bluefield, WV-VA","112","57","54",".","1",".","170","74","49",".",".",".",".","110","2"
"14180","Blytheville, AR","20","8","12",".",".",".","86","83.5","55.5",".",".",".",".","20","."
"14260","Boise City-Nampa, ID","366","293","67","6",".",".","117","61","37","134","64",".",".","69","99"
"14460","Boston-Cambridge-Quincy, MA-NH","366","93","255","16","2",".","173","87","60",".","39","28","79","219","1"
"14500","Boulder, CO","366","303","61","2",".",".","106","61","39","39",".","252",".","63","12"
"14540","Bowling Green, KY","366","216","131","18","1",".","156","80","47",".","34","210",".","119","3"
"14580","Bozeman, MT","348","319","25","2","2",".","167","43","10.5","209",".",".",".","93","46"
"14600","Bradenton-Sarasota-Venice, FL","366","241","102","22","1",".","151","92","43","39","3","238","25","53","8"
"14660","Brainerd, MN","12","10","1","1",".",".","103","95","9",".",".",".",".","6","6"
"14740","Bremerton-Silverdale, WA","63","48","15",".",".",".","68","59","35",".",".",".",".","63","."
"14860","Bridgeport-Stamford-Norwalk, CT","366","240","103","21","1","1","204","85","43","4","109","136","40","77","."
"14940","Brigham City, UT","43","35","7","1",".",".","101","70","25",".",".",".",".","43","."
"15100","Brookings, SD","133","111","22",".",".",".","91","58","28",".",".",".",".","89","44"
"15140","Brownsville, TN","240","147","68","22","3",".","161","101","46",".",".","240",".",".","."
"15180","Brownsville-Harlingen, TX","366","337","29",".",".",".","87","48","28","6",".","283",".","70","7"
"15260","Brunswick, GA","283","193","87","3",".",".","122","71","44",".",".","184",".","92","7"
"15380","Buffalo-Niagara Falls, NY","366","154","110","92","10",".","200","133","58",".","75","54","188","49","."
"15420","Burley, ID","57","54","3",".",".",".","53","40","20",".",".",".",".",".","57"
"15500","Burlington, NC","104","37","66","1",".",".","104","76","56",".",".",".",".","104","."
"15540","Burlington-South Burlington, VT","317","279","37","1",".",".","111","53","33","1","81","174","1","59","1"
"15580","Butte-Silver Bow, MT","366","324","36","3","3",".","191","55","22","181",".",".",".","65","120"
"15620","Cadillac, MI","362","347","13","1","1",".","156","42","19.5",".","181","181",".",".","."
"15860","Canon City, CO","60","59","1",".",".",".","90","20","14.5",".",".",".",".",".","60"
"15940","Canton-Massillon, OH","366","211","131","21","3",".","164","87","46","10",".","130","107","103","16"
"15980","Cape Coral-Fort Myers, FL","366","305","57","4",".",".","147","61","36",".",".","308",".","57","1"
"16060","Carbondale, IL","60","58","2",".",".",".","51","39","19",".",".",".",".",".","60"
"16100","Carlsbad-Artesia, NM","366","300","64","2",".",".","103","57","41",".","8","286","13","59","."
"16180","Carson City, NV","366","324","42",".",".",".","80","51","40","38",".","328",".",".","."
"16220","Casper, WY","57","57",".",".",".",".","42","28","13",".",".",".",".",".","57"
"16300","Cedar Rapids, IA","366","210","137","19",".",".","137","84","47","2","1","103","71","183","6"
"16500","Centralia, WA","196","183","13",".",".",".","98","45","26",".",".","121",".","75","."
"16540","Chambersburg, PA","215","153","47","14","1",".","154","90","43",".",".","215",".",".","."
"16580","Champaign-Urbana, IL","366","313","52","1",".",".","114","58","32",".",".","275","40","51","."
"16620","Charleston, WV","366","184","161","21",".",".","135","93","50",".",".","102","173","91","."
"16700","Charleston-North Charleston, SC","366","155","199","12",".",".","150","80","54",".","7","91","8","260","."
"16740","Charlotte-Gastonia-Concord, NC-SC","366","85","232","40","8","1","205","108","63","1","13","94","23","235","."
"16820","Charlottesville, VA","60","57","3",".",".",".","61","36.5","19",".",".",".",".",".","60"
"16860","Chattanooga, TN-GA","290","137","119","28","6",".","187","104","54",".",".","187",".","102","1"
"16900","Chester, SC","218","150","59","9",".",".","124","90","45",".",".","218",".",".","."
"16940","Cheyenne, WY","116","111","5",".",".",".","57","37","21",".",".",".",".","108","8"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","366","13","232","116","5",".","164","117","86.5",".","24","19","157","162","4"
"17020","Chico, CA","361","248","81","29","3",".","173","93","42","10","55","244",".","28","24"
"17140","Cincinnati-Middletown, OH-KY-IN","366","37","226","94","9",".","200","122","80",".","7","41","159","159","."
"17200","Claremont, NH","366","346","19","1",".",".","135","43","25",".",".","196","130","32","8"
"17220","Clarksburg, WV","115","45","69","1",".",".","103","76","54",".",".",".",".","112","3"
"17300","Clarksville, TN-KY","366","208","132","26",".",".","150","97","47",".","5","173","89","99","."
"17340","Clearlake, CA","366","361","5",".",".",".","93","41","31",".",".","362",".","4","."
"17380","Cleveland, MS","286","158","108","20",".",".","132","93","48",".",".","193",".","93","."
"17420","Cleveland, TN","366","227","106","30","3",".","173","99","41.5",".","43",".","310",".","13"
"17460","Cleveland-Elyria-Mentor, OH","366","48","237","75","6",".","169","115","77","4","8","35","128","185","6"
"17540","Clinton, IA","366","263","94","9",".",".","124","70","38",".",".","144","79","73","70"
"17660","Coeur d'Alene, ID","364","331","33",".",".",".","99","46","21",".",".",".",".","105","259"
"17700","Coffeyville, KS","366","302","47","16","1",".","151","66","27",".",".",".","164",".","202"
"17820","Colorado Springs, CO","366","195","149","22",".",".","140","90","49","8","151","132","25","19","31"
"17900","Columbia, SC","366","135","191","35","5",".","166","101","59",".","17","158","44","75","72"
"17940","Columbia, TN","110","41","66","3",".",".","110","76.5","56",".",".",".",".","110","."
"17980","Columbus, GA-AL","286","123","130","29","4",".","195","104","56",".",".","184",".","102","."
"18020","Columbus, IN","131","124","7",".",".",".","58","41","19",".",".",".",".",".","131"
"18060","Columbus, MS","117","43","73","1",".",".","116","79","55",".",".",".",".","117","."
"18140","Columbus, OH","366","98","239","26","3",".","182","94","62",".",".","88","13","259","6"
"18180","Concord, NH","365","257","63","43","2",".","177","105","30",".",".","105","202","51","7"
"18260","Cookeville, TN","273","126","117","28","2",".","156","101","52",".",".","203",".","70","."
"18340","Corbin, KY","59","56","3",".",".",".","89","49","20",".",".",".",".",".","59"
"18500","Corning, NY","305","228","77",".",".",".","99","63","32",".",".",".",".","305","."
"18580","Corpus Christi, TX","366","293","61","12",".",".","137","67","35.5",".",".","234","55","68","9"
"18700","Corvallis, OR","120","98","21","1",".",".","107","63","23",".",".",".",".","120","."
"18860","Crescent City, CA","134","133","1",".",".",".","53","29","14",".",".",".",".","87","47"
"19020","Culpeper, VA","60","60",".",".",".",".","37","29","15",".",".",".",".",".","60"
"19100","Dallas-Fort Worth-Arlington, TX","366","75","172","101","18",".","190","129","73.5",".","22","99","114","129","2"
"19140","Dalton, GA","233","108","88","36","1",".","159","106","52",".",".","209",".","24","."
"19300","Daphne-Fairhope-Foley, AL","262","144","84","29","5",".","187","106","47",".",".","206",".","56","."
"19340","Davenport-Moline-Rock Island, IA-IL","366","145","211","10",".",".","127","80","54",".",".","70","9","207","80"
"19380","Dayton, OH","366","95","246","23","2",".","177","93","62","3",".","66","8","288","1"
"19460","Decatur, AL","325","174","120","29","2",".","161","100","48",".",".","190","42","90","3"
"19500","Decatur, IL","366","263","98","5",".",".","122","69","39.5",".",".","183","84","99","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","366","296","64","6",".",".","140","61","38",".",".","288",".","65","13"
"19700","Deming, NM","51","51",".",".",".",".","36","28","15",".",".",".",".",".","51"
"19740","Denver-Aurora, CO","366","106","230","30",".",".","135","97","59","2","73","131","34","80","46"
"19760","De Ridder, LA","365","314","40","11",".",".","145","64","34",".",".","365",".",".","."
"19780","Des Moines-West Des Moines, IA","366","211","151","4",".",".","127","77","47","10",".","102",".","201","53"
"19820","Detroit-Warren-Livonia, MI","366","70","190","103","3",".","163","120","76",".","32","12","183","127","12"
"19860","Dickinson, ND","366","362","4",".",".",".","63","44","33",".",".","344",".","22","."
"19980","Dodge City, KS","59","59",".",".",".",".","44","36","17",".",".",".",".",".","59"
"20020","Dothan, AL","102","45","56","1",".",".","120","79","54",".",".",".",".","94","8"
"20100","Dover, DE","269","169","86","11","3",".","187","79","44",".",".","170",".","99","."
"20180","DuBois, PA","215","179","26","8","2",".","172","71","40",".",".","215",".",".","."
"20260","Duluth, MN-WI","366","313","51","2",".",".","103","55","34","10",".","258","8","76","14"
"20380","Dunn, NC","60","60",".",".",".",".","48","39","23",".",".",".",".",".","60"
"20420","Durango, CO","366","307","59",".",".",".","90","56","39",".","31","227",".","6","102"
"20500","Durham, NC","365","121","213","29","2",".","156","96","59","7",".","93",".","265","."
"20540","Dyersburg, TN","106","45","61",".",".",".","93","73","53",".",".",".",".","106","."
"20620","East Liverpool-Salem, OH","150","104","32","12","2",".","200","98","29.5",".",".",".","113",".","37"
"20780","Edwards, CO","45","45",".",".",".",".","32","20","11",".",".",".",".",".","45"
"20820","Effingham, IL","231","200","28","3",".",".","122","54","38",".",".","231",".",".","."
"20940","El Centro, CA","366","156","166","33","10","1","201","104","54.5","31","86","164",".","44","41"
"20980","El Dorado, AR","362","249","89","24",".",".","145","83","26",".",".",".","282","80","."
"21020","Elizabeth City, NC","257","190","65","2",".",".","122","67","41",".",".","169",".","85","3"
"21060","Elizabethtown, KY","264","171","83","8","2",".","161","79","45",".",".","180",".","81","3"
"21140","Elkhart-Goshen, IN","236","172","59","5",".",".","111","72","40",".",".","144",".","92","."
"21220","Elko, NV","243","233","10",".",".",".","66","43","17",".",".",".",".","37","206"
"21260","Ellensburg, WA","124","119","5",".",".",".","81","36","17",".",".",".",".","70","54"
"21300","Elmira, NY","366","343","21","2",".",".","137","47","31",".",".","322","44",".","."
"21340","El Paso, TX","366","138","196","31","1",".","154","99","56","34","75","145","1","65","46"
"21420","Enid, OK","356","312","41","3",".",".","115","53","19",".","260",".",".","96","."
"21500","Erie, PA","366","230","114","21","1",".","151","85","43","11","53","119","143","40","."
"21540","Escanaba, MI","365","363","2",".",".",".","69","14","0",".",".",".","365",".","."
"21580","Espanola, NM","45","45",".",".",".",".","39","18","8",".",".",".",".","45","."
"21660","Eugene-Springfield, OR","366","227","110","23","6",".","161","91","43","10",".","103",".","250","3"
"21700","Eureka-Arcata-Fortuna, CA","77","63","14",".",".",".","76","60","28",".",".",".",".","57","20"
"21780","Evansville, IN-KY","366","68","151","118","29",".","200","144","84",".","10","51","264","41","."
"21820","Fairbanks, AK","243","169","63","8","3",".","169","81","32","128",".",".",".","114","1"
"21900","Fairmont, WV","110","42","65","3",".",".","110","83","55.5",".",".",".",".","103","7"
"21940","Fajardo, PR","330","318","12",".",".",".","76","38.5","19",".",".",".",".","175","155"
"22020","Fargo, ND-MN","366","343","23",".",".",".","96","46","31",".","42","272",".","52","."
"22140","Farmington, NM","366","178","104","81","3",".","165","114","51",".","9","175","174","8","."
"22180","Fayetteville, NC","366","208","135","21","2",".","157","87","44","106",".","175",".","84","1"
"22220","Fayetteville-Springdale-Rogers, AR-MO","96","50","46",".",".",".","97","69","50",".",".",".",".","96","."
"22260","Fergus Falls, MN","43","35","8",".",".",".","74","63","31",".",".",".",".","32","11"
"22300","Findlay, OH","50","50",".",".",".",".","44","34.5","24.5",".",".",".",".",".","50"
"22380","Flagstaff, AZ","366","283","81","2",".",".","106","64","43",".",".","346",".","20","."
"22420","Flint, MI","364","294","65","5",".",".","142","64","31",".",".","152","126","84","2"
"22500","Florence, SC","355","222","118","14","1",".","161","80","42",".",".","280",".","75","."
"22520","Florence-Muscle Shoals, AL","361","276","78","7",".",".","124","67","14",".",".",".","263","98","."
"22540","Fond du Lac, WI","182","166","14","2",".",".","124","50","36",".",".","182",".",".","."
"22660","Fort Collins-Loveland, CO","366","265","89","12",".",".","135","74","44","5",".","331",".","29","1"
"22800","Fort Madison-Keokuk, IA-MO","366","360","6",".",".",".","90","14","0",".",".",".","366",".","."
"22840","Fort Payne, AL","105","39","61","5",".",".","139","85","58",".",".",".",".","94","11"
"22900","Fort Smith, AR-OK","115","50","65",".",".",".","91","69","52",".",".",".",".","115","."
"23060","Fort Wayne, IN","364","262","94","6","2",".","156","77","39","125",".","153",".","85","1"
"23180","Frankfort, KY","115","45","67","3",".",".","122","77","56",".",".",".",".","115","."
"23380","Fremont, OH","61","60","1",".",".",".","51","37","22",".",".",".",".",".","61"
"23420","Fresno, CA","366","60","130","103","68","5","210","166","97","1","28","221",".","115","1"
"23460","Gadsden, AL","101","34","60","7",".",".","141","87","59",".",".",".",".","83","18"
"23500","Gaffney, SC","264","174","68","21","1",".","169","100","42",".",".","264",".",".","."
"23540","Gainesville, FL","364","279","79","6",".",".","137","67","35",".",".","267",".","97","."
"23580","Gainesville, GA","102","28","69","5",".",".","149","83","60",".",".",".",".","102","."
"23820","Gardnerville Ranchos, NV","366","306","59","1",".",".","116","61","42","26",".","337",".","3","."
"23860","Georgetown, SC","366","266","98","2",".",".","104","67","34",".",".",".","28","109","229"
"23900","Gettysburg, PA","350","213","128","9",".",".","147","75","42","29","12",".",".","309","."
"23940","Gillette, WY","163","110","50","2","1",".","165","71","30",".",".",".",".","62","101"
"24140","Goldsboro, NC","117","40","75","2",".",".","111","78","58",".",".",".",".","114","3"
"24180","Granbury, TX","231","187","37","7",".",".","150","80","32",".",".","231",".",".","."
"24220","Grand Forks, ND-MN","113","91","22",".",".",".","84","59","26",".",".",".",".","113","."
"24260","Grand Island, NE","110","80","29","1",".",".","112","61.5","30.5",".",".",".",".","110","."
"24300","Grand Junction, CO","366","345","21",".",".",".","83","43","24","241",".",".",".","72","53"
"24340","Grand Rapids-Wyoming, MI","366","186","171","7","2",".","166","81","50","4",".","85","1","274","2"
"24420","Grants Pass, OR","272","242","30",".",".",".","99","53","26.5","126",".",".",".","140","6"
"24500","Great Falls, MT","366","324","36","6",".",".","119","54","19","170",".",".","126","70","."
"24540","Greeley, CO","366","316","48","2",".",".","110","54","36","37",".","259",".","68","2"
"24580","Green Bay, WI","357","270","75","12",".",".","132","75","34",".",".","147","134","76","."
"24620","Greeneville, TN","55","49","6",".",".",".","61","52","27",".",".",".",".",".","55"
"24660","Greensboro-High Point, NC","366","120","221","23","2",".","159","96","59","14",".","92",".","260","."
"24780","Greenville, NC","366","240","109","15","2",".","185","80","38",".",".","173","104","89","."
"24860","Greenville-Mauldin-Easley, SC","366","119","214","32","1",".","172","100","59",".","27","106","4","227","2"
"24940","Greenwood, SC","117","45","72",".",".",".","98","81","55",".",".",".",".","117","."
"25020","Guayama, PR","117","107","10",".",".",".","78","47","25",".",".",".",".","69","48"
"25060","Gulfport-Biloxi, MS","366","144","180","41","1",".","172","104","55",".","3","122","34","207","."
"25180","Hagerstown-Martinsburg, MD-WV","260","157","92","11",".",".","147","79.5","44",".",".","152",".","108","."
"25220","Hammond, LA","118","61","55","2",".",".","114","77","50",".",".",".",".","118","."
"25260","Hanford-Corcoran, CA","365","158","103","88","16",".","187","137","61",".","66","246",".","37","16"
"25340","Harriman, TN","362","200","125","36","1",".","182","101","47.5",".","13","176","95","73","5"
"25420","Harrisburg-Carlisle, PA","366","156","188","18","4",".","164","90","55",".","36","64","15","250","1"
"25460","Harrison, AR","366","287","75","4",".",".","109","69","39",".",".","322",".","44","."
"25500","Harrisonburg, VA","366","363","3",".",".",".","57","21","9",".",".",".","310",".","56"
"25540","Hartford-West Hartford-East Hartford, CT","366","233","116","16","1",".","169","74","43","16","52","137","5","155","1"
"25620","Hattiesburg, MS","119","50","68","1",".",".","115","76","54",".",".",".",".","119","."
"25740","Helena, MT","366","152","102","94","18",".","200","132","62.5",".",".",".","300","27","39"
"25760","Helena-West Helena, AR","112","46","66",".",".",".","99","76","54",".",".",".",".","112","."
"25860","Hickory-Lenoir-Morganton, NC","264","108","119","35","2",".","156","104","57",".",".","175",".","86","3"
"25900","Hilo, HI","366","297","14","16","39",".","200","162","21",".",".","283","83",".","."
"25940","Hilton Head Island-Beaufort, SC","113","60","53",".",".",".","94","69","48",".",".",".",".","113","."
"26020","Hobbs, NM","131","122","9",".",".",".","59","46","26",".",".",".",".","116","15"
"26100","Holland-Grand Haven, MI","244","172","67","3","2",".","164","75","39",".",".","158",".","82","4"
"26140","Homosassa Springs, FL","157","107","50",".",".",".","99","60","42",".",".",".",".","157","."
"26180","Honolulu, HI","366","348","16",".","2",".","190","41","23","12","10","122","36","129","57"
"26300","Hot Springs, AR","106","51","55",".",".",".","99","70","51",".",".",".",".","106","."
"26340","Houghton, MI","105","101","4",".",".",".","59","32","14",".",".",".",".","105","."
"26380","Houma-Bayou Cane-Thibodaux, LA","358","204","122","31","1",".","161","98","45.5",".",".","167",".","191","."
"26420","Houston-Sugar Land-Baytown, TX","366","54","221","60","19","12","212","145","66",".","31","111","91","123","10"
"26460","Hudson, NY","51","51",".",".",".",".","34","23","10",".",".",".",".",".","51"
"26540","Huntington, IN","170","135","29","6",".",".","145","77","44",".",".","170",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","366","66","215","82","3",".","180","113","74",".","2","65","244","50","5"
"26620","Huntsville, AL","366","232","111","22","1",".","161","87","45","5",".","253",".","94","14"
"26780","Hutchinson, MN","44","33","11",".",".",".","91","76","24",".",".",".",".","32","12"
"26820","Idaho Falls, ID","66","56","10",".",".",".","88","61","27",".",".",".",".","48","18"
"26900","Indianapolis-Carmel, IN","366","46","205","97","17","1","204","119","79",".","101","30","73","161","1"
"26980","Iowa City, IA","122","81","41",".",".",".","96","70","37.5",".",".",".",".","122","."
"27020","Iron Mountain, MI-WI","176","164","11","1",".",".","104","49","34",".",".","176",".",".","."
"27140","Jackson, MS","366","224","122","20",".",".","150","93","45","11",".","185","14","90","66"
"27180","Jackson, TN","116","49","67",".",".",".","96","75","53",".",".",".",".","109","7"
"27220","Jackson, WY-ID","366","337","29",".",".",".","84","50","40",".",".","351",".","3","12"
"27260","Jacksonville, FL","366","130","168","67","1",".","200","110","61",".","5","95","150","116","."
"27340","Jacksonville, NC","120","61","59",".",".",".","98","66","49.5",".",".",".",".","117","3"
"27460","Jamestown-Dunkirk-Fredonia, NY","366","154","133","63","16",".","200","121","60",".",".","128","211","27","."
"27500","Janesville, WI","245","155","82","8",".",".","147","80","45",".",".","159",".","86","."
"27540","Jasper, IN","360","240","99","20","1",".","156","83","27",".",".",".","268","91","1"
"27780","Johnstown, PA","366","235","115","14","2",".","156","85","42",".","67","118","108","68","5"
"27860","Jonesboro, AR","57","19","38",".",".",".","90","79","55",".",".",".",".","57","."
"27900","Joplin, MO","122","55","66","1",".",".","145","74","52",".",".",".",".","112","10"
"27940","Juneau, AK","126","108","17","1",".",".","107","60","18",".",".",".",".","124","2"
"27980","Kahului-Wailuku, HI","358","347","11",".",".",".","64","39","21",".",".",".",".","56","302"
"28020","Kalamazoo-Portage, MI","242","168","69","5",".",".","119","76","41",".",".","149",".","93","."
"28060","Kalispell, MT","366","302","63","1",".",".","132","59","35","43",".","166",".","80","77"
"28140","Kansas City, MO-KS","366","114","210","36","6",".","169","105","60.5","2","26","128","21","186","3"
"28180","Kapaa, HI","24","24",".",".",".",".","36","25","15",".",".",".",".",".","24"
"28300","Keene, NH","350","306","43","1",".",".","142","54","31",".",".","180","133","30","7"
"28420","Kennewick-Richland-Pasco, WA","336","291","41","4",".",".","138","58","19",".",".",".",".","79","257"
"28540","Ketchikan, AK","60","49","11",".",".",".","93","59","13",".",".",".",".","60","."
"28580","Key West, FL","61","60","1",".",".",".","53","25","16",".",".",".",".",".","61"
"28700","Kingsport-Bristol-Bristol, TN-VA","366","71","144","119","32",".","200","144","89.5",".","16","51","265","34","."
"28740","Kingston, NY","366","337","24","5",".",".","140","48","32",".",".","363","3",".","."
"28820","Kinston, NC","264","151","104","8","1",".","156","77","47",".",".","179",".","85","."
"28900","Klamath Falls, OR","355","271","75","8","1",".","155","71","25","13",".",".",".","334","8"
"28940","Knoxville, TN","366","35","221","96","13","1","203","126","77",".",".","100","94","167","5"
"29020","Kokomo, IN","112","44","67","1",".",".","101","80","57",".",".",".",".","112","."
"29060","Laconia, NH","15","11","4",".",".",".","76","72","37",".",".",".",".","15","."
"29140","Lafayette, IN","114","45","68","1",".",".","111","84","56",".",".",".",".","114","."
"29180","Lafayette, LA","366","259","86","19","2",".","195","80","37.5",".",".","278",".","88","."
"29260","La Grande, OR","346","304","41","1",".",".","111","53","21",".",".",".",".","318","28"
"29340","Lake Charles, LA","366","184","146","36",".",".","150","100","50",".","1","136","31","198","."
"29380","Lake City, FL","62","61","1",".",".",".","51","37","28",".",".","62",".",".","."
"29420","Lake Havasu City-Kingman, AZ","62","54","8",".",".",".","65","51","30",".",".",".",".","2","60"
"29460","Lakeland, FL","366","225","121","18","2",".","178","87","44",".",".","209","97","51","9"
"29540","Lancaster, PA","366","247","104","12","3",".","177","81","40",".","94","136","46","86","4"
"29620","Lansing-East Lansing, MI","251","179","65","7",".",".","127","70","41",".","9","152",".","90","."
"29660","Laramie, WY","134","129","5",".",".",".","64","37","16",".",".",".",".","63","71"
"29700","Laredo, TX","366","300","64","2",".",".","109","59","35","125",".","157",".","78","6"
"29740","Las Cruces, NM","366","134","208","19","5",".","187","94","58.5",".","26","207",".","129","4"
"29820","Las Vegas-Paradise, NV","366","98","236","31",".","1","404","100","63","4","44","167",".","72","79"
"29860","Laurel, MS","118","36","80","2",".",".","123","84","60",".",".",".",".","118","."
"29980","Lawrenceburg, TN","282","151","116","15",".",".","132","90","48",".",".","195",".","87","."
"30020","Lawton, OK","366","266","84","16",".",".","145","80","40","1",".","320",".","45","."
"30100","Lebanon, NH-VT","213","204","8","1",".",".","104","43","32",".",".","213",".",".","."
"30300","Lewiston, ID-WA","366","344","22",".",".",".","94","38","17","263",".",".",".","56","47"
"30340","Lewiston-Auburn, ME","344","315","27","2",".",".","112","47","13",".",".",".","236","104","4"
"30420","Lexington, NE","61","42","19",".",".",".","88","64","34",".",".",".",".",".","61"
"30460","Lexington-Fayette, KY","366","231","126","8","1",".","157","76","45",".","85","144","23","106","8"
"30620","Lima, OH","366","328","33","4","1",".","151","51","31",".",".","209","137",".","20"
"30700","Lincoln, NE","366","327","39",".",".",".","93","52","30","108",".","181",".","77","."
"30740","Lincolnton, NC","361","262","62","35","2",".","172","101","37",".",".","198","163",".","."
