"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"16300","Cedar Rapids, IA","365","114","108","124","19",".","200","136","80","6",".","47","303",".","9"
"16420","Central City, KY","362","247","86","27","2",".","173","96","30",".",".",".","362",".","."
"16580","Champaign-Urbana, IL","365","330","28","7",".",".","133","50","31",".",".","291","59",".","15"
"16620","Charleston, WV","365","137","164","63","1",".","159","108","61",".","57","45","260",".","3"
"16660","Charleston-Mattoon, IL","53","50","3",".",".",".","62","44","18",".",".",".",".",".","53"
"16700","Charleston-North Charleston, SC","365","282","76","7",".",".","129","67","40","21","37","258","33",".","16"
"16740","Charlotte-Gastonia-Concord, NC-SC","365","182","120","54","9",".","197","119","51","130","23","211",".",".","1"
"16820","Charlottesville, VA","60","59","1",".",".",".","60","41.5","23.5",".",".",".",".",".","60"
"16860","Chattanooga, TN-GA","291","180","74","34","3",".","169","104","45",".",".","262",".",".","29"
"16900","Chester, SC","333","250","67","14","2",".","164","80","39",".",".","333",".",".","."
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","8","163","163","30","1","203","147","102","3","24","72","249",".","17"
"17020","Chico, CA","365","267","92","6",".",".","150","69","39","63","109","177",".",".","16"
"17140","Cincinnati-Middletown, OH-KY-IN","365","35","109","179","40","2","202","155","109","2","16","35","310",".","2"
"17200","Claremont, NH","363","338","23","2",".",".","119","45","28",".",".","206","143",".","14"
"17300","Clarksville, TN-KY","365","234","64","52","15",".","200","117","34",".",".",".","365",".","."
"17340","Clearlake, CA","365","362","3",".",".",".","61","36","25","27",".","335",".",".","3"
"17420","Cleveland, TN","365","101","110","118","36",".","200","149","82",".","21",".","342",".","2"
"17460","Cleveland-Elyria-Mentor, OH","365","15","139","197","13","1","204","135","105","2","8","21","321",".","13"
"17540","Clinton, IA","365","180","57","81","47",".","200","161","53",".",".",".","298",".","67"
"17660","Coeur d'Alene, ID","177","156","20","1",".",".","107","52","26",".",".","65",".",".","112"
"17700","Coffeyville, KS","353","314","30","9",".",".","124","54","17","125",".","134","94",".","."
"17820","Colorado Springs, CO","365","195","159","11",".",".","113","74","49","5","216","61","72",".","11"
"17860","Columbia, MO","94","75","4","15",".",".","150","124","19",".",".",".","51",".","43"
"17900","Columbia, SC","365","183","128","49","5",".","200","109","50","41","11","245","66",".","2"
"17940","Columbia, TN","365","276","67","21","1",".","154","87","39",".","27","310",".",".","28"
"17980","Columbus, GA-AL","355","294","57","4",".",".","147","61","36",".",".","263","78",".","14"
"18020","Columbus, IN","213","155","38","19","1",".","169","97","42",".",".","213",".",".","."
"18140","Columbus, OH","365","224","109","29","3",".","166","97","46","43","6","130","167",".","19"
"18180","Concord, NH","365","164","99","84","18",".","193","130","59",".",".","105","249",".","11"
"18500","Corning, NY","25","25",".",".",".",".","43","37","18",".",".",".",".",".","25"
"18580","Corpus Christi, TX","365","286","66","13",".",".","134","71","34",".",".","238","62",".","65"
"18820","Crawfordsville, IN","51","45","6",".",".",".","67","51","25",".",".",".",".",".","51"
"18860","Crescent City, CA","359","353","6",".",".",".","55","36","27",".",".","339",".","20","."
"19060","Cumberland, MD-WV","363","295","67","1",".",".","106","61","34","27",".","139","186",".","11"
"19100","Dallas-Fort Worth-Arlington, TX","365","218","97","40","6","4","203","111","47","19","90","208","24",".","24"
"19340","Davenport-Moline-Rock Island, IA-IL","365","281","70","12","2",".","165","72","40","37",".","170","146",".","12"
"19380","Dayton, OH","365","304","45","13","3",".","182","67","33","66",".","181","100",".","18"
"19460","Decatur, AL","57","54","3",".",".",".","54","39","21",".",".",".",".",".","57"
"19500","Decatur, IL","364","240","102","22",".",".","124","90","42",".",".","158","126",".","80"
"19700","Deming, NM","53","53",".",".",".",".","40","33","22",".",".",".",".",".","53"
"19740","Denver-Aurora, CO","365","171","155","38","1",".","151","102","52","82",".","165","101",".","17"
"19760","De Ridder, LA","365","326","35","4",".",".","137","51","33",".",".","365",".",".","."
"19780","Des Moines-West Des Moines, IA","365","308","57",".",".",".","97","56","31","160",".","86",".",".","119"
"19820","Detroit-Warren-Livonia, MI","365","68","178","110","9",".","182","122","82","1","18","26","309",".","11"
"19860","Dickinson, ND","365","360","5",".",".",".","74","21","4",".",".",".","314",".","51"
"19980","Dodge City, KS","35","33","2",".",".",".","64","39","24",".",".",".",".",".","35"
"20020","Dothan, AL","55","48","7",".",".",".","64","55","24",".",".",".",".",".","55"
"20100","Dover, DE","304","252","45","7",".",".","147","69","33",".",".","169","135",".","."
"20220","Dubuque, IA","365","309","36","17","3",".","183","64","13",".",".",".","365",".","."
"20260","Duluth, MN-WI","365","301","53","11",".",".","123","64","30","111","10","51","104","25","64"
"20380","Dunn, NC","17","16","1",".",".",".","53","44","26",".",".",".",".",".","17"
"20420","Durango, CO","361","357","4",".",".",".","64","43","31",".","42","308",".",".","11"
"20500","Durham, NC","365","312","50","3",".",".","120","54","33","340",".",".",".",".","25"
"20620","East Liverpool-Salem, OH","355","133","151","61","10",".","200","124","62",".",".",".","331",".","24"
"20740","Eau Claire, WI","185","185",".",".",".",".","44","35","25",".",".","185",".",".","."
"20780","Edwards, CO","143","142","1",".",".",".","51","33","18",".",".",".",".",".","143"
"20820","Effingham, IL","218","177","34","7",".",".","122","84","39",".",".","218",".",".","."
"20940","El Centro, CA","365","314","47","3","1",".","152","54","35",".",".","315",".",".","50"
"20980","El Dorado, AR","362","279","65","16","2",".","160","77","24.5",".",".",".","336",".","26"
"21020","Elizabeth City, NC","308","249","48","11",".",".","127","74","36.5",".",".","210","86",".","12"
"21220","Elko, NV","73","71","2",".",".",".","63","34","12",".",".",".",".","73","."
"21300","Elmira, NY","365","324","34","7",".",".","124","51","31",".",".","286","75",".","4"
"21340","El Paso, TX","365","73","101","125","66",".","200","173","103","43","22","71","200",".","29"
"21500","Erie, PA","364","149","142","69","4",".","193","117","59","9","35","74","246",".","."
"21540","Escanaba, MI","361","274","26","41","20",".","200","121","14",".",".",".","361",".","."
"21660","Eugene-Springfield, OR","359","289","68","2",".",".","101","62","32","93",".","125",".",".","141"
"21700","Eureka-Arcata-Fortuna, CA","184","179","5",".",".",".","65","33","14","127",".",".",".",".","57"
"21780","Evansville, IN-KY","365","7","38","199","121",".","200","186","132",".",".","15","350",".","."
"21820","Fairbanks, AK","273","198","72","3",".",".","140","70","36","162",".",".",".",".","111"
"21940","Fajardo, PR","20","20",".",".",".",".","46","37.5","18",".",".",".",".",".","20"
"22020","Fargo, ND-MN","71","68","2","1",".",".","125","31","15","11",".",".",".",".","60"
"22140","Farmington, NM","365","134","144","83","4",".","161","117","64","31","10",".","321",".","3"
"22180","Fayetteville, NC","365","242","96","27",".",".","147","90","43","128",".","208","19",".","10"
"22220","Fayetteville-Springdale-Rogers, AR-MO","59","57","2",".",".",".","53","35","19",".",".",".",".",".","59"
"22380","Flagstaff, AZ","365","307","58",".",".",".","93","57","42",".",".","345",".","8","12"
"22420","Flint, MI","365","316","38","10","1",".","156","58","31",".",".","205","138",".","22"
"22500","Florence, SC","206","131","61","14",".",".","137","93","45",".",".","206",".",".","."
"22520","Florence-Muscle Shoals, AL","362","232","70","56","4",".","192","112","31",".",".",".","337",".","25"
"22540","Fond du Lac, WI","184","166","16","2",".",".","111","50","36",".",".","184",".",".","."
"22660","Fort Collins-Loveland, CO","365","311","53","1",".",".","129","58","37","82",".","268",".","9","6"
"22800","Fort Madison-Keokuk, IA-MO","365","300","51","14",".",".","116","69","11",".",".",".","365",".","."
"22840","Fort Payne, AL","58","57","1",".",".",".","57","42","25",".",".",".",".",".","58"
"22900","Fort Smith, AR-OK","57","55","2",".",".",".","56","35","21",".",".",".",".",".","57"
"23060","Fort Wayne, IN","365","303","50","11","1",".","166","64","38","122","29","161","43",".","10"
"23380","Fremont, OH","117","107","10",".",".",".","70","49","24",".",".",".",".",".","117"
"23420","Fresno, CA","365","92","166","81","25","1","201","140","77","34","90","217",".",".","24"
"23460","Gadsden, AL","57","52","5",".",".",".","59","49","29",".",".",".",".",".","57"
"23500","Gaffney, SC","360","321","37","2",".",".","109","51","32.5",".",".","360",".",".","."
"23700","Gallup, NM","47","46","1",".",".",".","51","38","22",".",".",".",".",".","47"
"23820","Gardnerville Ranchos, NV","265","229","34","2",".",".","106","56","36","34","55","163",".",".","13"
"23860","Georgetown, SC","331","318","10","3",".",".","111","37","9",".",".",".","278",".","53"
"24020","Glens Falls, NY","365","330","30","4","1",".","176","47","13",".",".",".","341",".","24"
"24140","Goldsboro, NC","17","17",".",".",".",".","45","44","22",".",".",".",".",".","17"
"24220","Grand Forks, ND-MN","262","201","29","20","11","1","232","110","19","3","77",".","130",".","52"
"24300","Grand Junction, CO","365","361","4",".",".",".","67","44","34",".",".","349",".",".","16"
"24340","Grand Rapids-Wyoming, MI","365","303","43","15","4",".","185","77","31","72",".","199","64",".","30"
"24420","Grants Pass, OR","238","138","99","1",".",".","108","71","47","193",".",".",".",".","45"
"24500","Great Falls, MT","350","340","10",".",".",".","79","40","25","326",".",".",".",".","24"
"24540","Greeley, CO","365","316","45","4",".",".","132","57","37","81",".","262",".",".","22"
"24580","Green Bay, WI","365","187","133","41","4",".","179","104","49",".",".","102","255",".","8"
"24660","Greensboro-High Point, NC","365","256","82","23","4",".","177","90","41","156",".","204",".",".","5"
"24860","Greenville-Mauldin-Easley, SC","365","258","75","31","1",".","161","97","40",".","27","318","15",".","5"
"25020","Guayama, PR","48","41","7",".",".",".","57","54","23",".",".",".",".",".","48"
"25060","Gulfport-Biloxi, MS","365","260","70","32","3",".","172","99","40",".",".","221","144",".","."
"25260","Hanford-Corcoran, CA","362","248","94","18","1","1","319","86","42",".",".","325",".",".","37"
"25300","Hannibal, MO","45","45",".",".",".",".","44","38","18",".",".",".",".",".","45"
"25340","Harriman, TN","345","294","29","20","2",".","200","75","11",".",".",".","345",".","."
"25420","Harrisburg-Carlisle, PA","365","264","80","19","1","1","201","80","42","26","134","153","50",".","2"
"25540","Hartford-West Hartford-East Hartford, CT","365","237","104","15","7","2","204","90","44","67","49","183","64",".","2"
"25580","Hastings, NE","59","55","4",".",".",".","60","47","20",".",".",".",".",".","59"
"25620","Hattiesburg, MS","276","225","45","6",".",".","140","74","38",".",".","276",".",".","."
"25740","Helena, MT","365","56","105","135","69",".","200","178","103",".",".",".","357",".","8"
"25760","Helena-West Helena, AR","57","56","1",".",".",".","53","37","21",".",".",".",".",".","57"
"25860","Hickory-Lenoir-Morganton, NC","363","286","65","12",".",".","124","74","36",".",".","214","149",".","."
"25900","Hilo, HI","265","211","7","9","38",".","200","200","23",".",".","181","56","28","."
"25940","Hilton Head Island-Beaufort, SC","173","91","57","25",".",".","150","106","50",".",".","173",".",".","."
"26020","Hobbs, NM","59","59",".",".",".",".","31","26","15",".",".",".",".",".","59"
"26100","Holland-Grand Haven, MI","227","177","31","14","5",".","179","90","37",".",".","207",".",".","20"
"26180","Honolulu, HI","365","363","2",".",".",".","54","31","15","172",".","146","1",".","46"
"26300","Hot Springs, AR","61","61",".",".",".",".","49","40","18",".",".",".",".",".","61"
"26340","Houghton, MI","76","72","4",".",".",".","68","42","25",".",".","39",".","37","."
"26380","Houma-Bayou Cane-Thibodaux, LA","359","299","45","14","1",".","174","71","34",".",".","359",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","365","35","185","97","27","21","222","164","93","3","32","95","226",".","9"
"26540","Huntington, IN","154","101","36","15","2",".","179","101","44.5",".",".","154",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","24","160","153","28",".","200","142","100",".","5","45","309",".","6"
"26620","Huntsville, AL","362","297","59","6",".",".","114","64","34.5","51",".","207",".",".","104"
"26820","Idaho Falls, ID","56","55","1",".",".",".","57","37","21.5",".",".",".",".",".","56"
"26900","Indianapolis-Carmel, IN","365","76","169","114","6",".","192","119","84","5","18","45","291",".","6"
"26980","Iowa City, IA","326","299","24","3",".",".","129","49","30",".",".","326",".",".","."
"27020","Iron Mountain, MI-WI","365","349","15","1",".",".","114","44","32",".","31","313","18",".","3"
"27140","Jackson, MS","365","288","61","16",".",".","127","80","38","93",".","263",".",".","9"
"27180","Jackson, TN","58","54","4",".",".",".","68","46","25.5",".",".",".",".",".","58"
"27220","Jackson, WY-ID","346","340","6",".",".",".","76","39","31",".",".","315",".","14","17"
"27260","Jacksonville, FL","365","186","103","61","15",".","200","131","50","17","24","151","163",".","10"
"27340","Jacksonville, NC","20","19","1",".",".",".","51","43.5","22.5",".",".",".",".",".","20"
"27460","Jamestown-Dunkirk-Fredonia, NY","364","210","95","56","3",".","185","108","43",".",".","20","336",".","8"
"27500","Janesville, WI","185","151","31","3",".",".","132","77","42",".",".","185",".",".","."
"27540","Jasper, IN","362","209","81","48","24",".","200","125","40",".",".",".","345",".","17"
"27780","Johnstown, PA","363","188","140","32","3",".","156","100","49","2","43","104","213",".","1"
"27860","Jonesboro, AR","59","57","2",".",".",".","59","44","22",".",".",".",".",".","59"
"27940","Juneau, AK","361","302","48","10","1",".","152","63","21",".",".",".",".",".","361"
"27980","Kahului-Wailuku, HI","42","42",".",".",".",".","39","27","17.5",".",".",".",".",".","42"
"28060","Kalispell, MT","365","307","58",".",".",".","79","56","35",".",".","223",".","21","121"
"28140","Kansas City, MO-KS","365","230","104","26","5",".","182","97","46","47","54","137","90",".","37"
"28180","Kapaa, HI","35","35",".",".",".",".","29","24","15",".",".",".",".",".","35"
"28260","Kearney, NE","60","43","17",".",".",".","76","60.5","29",".",".",".",".",".","60"
"28300","Keene, NH","364","297","62","5",".",".","116","64","35",".",".","185","172",".","7"
"28420","Kennewick-Richland-Pasco, WA","155","137","11","3","2","2","332","58","24",".",".",".",".",".","155"
"28540","Ketchikan, AK","21","21",".",".",".",".","24","19","8",".",".",".",".",".","21"
"28660","Killeen-Temple-Fort Hood, TX","16","16",".",".",".",".","35","19","15",".",".",".",".",".","16"
"28700","Kingsport-Bristol-Bristol, TN-VA","365","75","80","155","55",".","200","161","109",".","7","47","307",".","4"
"28740","Kingston, NY","58","58",".",".",".",".","44","35","17",".",".",".",".",".","58"
"28900","Klamath Falls, OR","239","144","76","18","1",".","152","95","43","67",".",".",".","29","143"
"28940","Knoxville, TN","365","101","157","96","11",".","200","127","69","28",".","108","197","22","10"
"29140","Lafayette, IN","304","236","56","11","1",".","184","84","38",".",".","203","91",".","10"
"29180","Lafayette, LA","355","302","43","9","1",".","151","64","33",".",".","355",".",".","."
"29260","La Grande, OR","362","314","47","1",".",".","113","53","31",".",".",".",".",".","362"
"29340","Lake Charles, LA","365","288","52","24",".","1","204","87","38",".",".","328","32",".","5"
"29460","Lakeland, FL","365","330","22","13",".",".","147","50","16",".",".",".","365",".","."
"29540","Lancaster, PA","364","278","72","14",".",".","140","72","39",".","135","146","74",".","9"
"29620","Lansing-East Lansing, MI","215","175","31","9",".",".","150","74","38",".",".","215",".",".","."
"29660","Laramie, WY","36","35","1",".",".",".","56","36","22.5",".",".",".",".",".","36"
"29700","Laredo, TX","33","30","3",".",".",".","57","48","29",".",".",".",".",".","33"
"29740","Las Cruces, NM","365","124","82","82","77",".","200","186","74","20",".","78","203",".","64"
"29820","Las Vegas-Paradise, NV","365","103","191","63","6","2","220","104","70","76","201","73",".",".","15"
"30020","Lawton, OK","340","334","6",".",".",".","81","24","11",".",".",".","290",".","50"
"30300","Lewiston, ID-WA","62","54","8",".",".",".","93","51","28.5",".",".",".",".",".","62"
"30340","Lewiston-Auburn, ME","365","309","52","4",".",".","106","62","23",".",".",".","337",".","28"
"30460","Lexington-Fayette, KY","365","265","84","13","3",".","164","74","40","14","166","136","48",".","1"
"30620","Lima, OH","360","304","44","12",".",".","137","61","32",".",".","200","160",".","."
"30660","Lincoln, IL","212","183","26","3",".",".","114","61","37",".",".","212",".",".","."
"30700","Lincoln, NE","365","328","35","2",".",".","116","51","33","194",".","160",".",".","11"
"30780","Little Rock-North Little Rock-Conway, AR","365","288","55","21","1",".","190","87","38",".","47","303","6",".","9"
"30980","Longview, TX","333","266","49","17","1",".","151","77","36",".",".","333",".",".","."
"31020","Longview, WA","64","60","4",".",".",".","62","42","20",".",".",".",".",".","64"
"31060","Los Alamos, NM","365","322","43",".",".",".","97","51","40",".",".","354","7","4","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","16","119","106","50","74","243","208","114","55","131","174","2",".","3"
"31140","Louisville/Jefferson County, KY-IN","365","87","163","104","11",".","190","128","79","21","24","48","272",".","."
"31180","Lubbock, TX","172","170","2",".",".",".","70","33","20",".",".",".",".",".","172"
"31340","Lynchburg, VA","237","186","40","11",".",".","127","74","42",".",".","209",".",".","28"
"31460","Madera, CA","316","221","71","22","2",".","156","93","39",".",".","283",".",".","33"
"31500","Madison, IN","365","117","79","117","52",".","200","172","94",".",".",".","365",".","."
"31540","Madison, WI","365","322","39","4",".",".","116","54","32","26",".","261","56",".","22"
"31660","Malone, NY","57","57",".",".",".",".","44","31","12",".",".",".",".",".","57"
"31700","Manchester-Nashua, NH","365","234","102","28","1",".","151","91","43","36","28","158","142",".","1"
"31820","Manitowoc, WI","185","143","21","17","3","1","201","104","38",".",".","185",".",".","."
"31900","Mansfield, OH","73","71","2",".",".",".","57","39","20",".",".",".",".",".","73"
"32100","Marquette, MI","61","58","3",".",".",".","62","35","13",".",".",".",".",".","61"
"32270","Marshfield-Wisconsin Rapids, WI","37","34","3",".",".",".","84","41","14",".",".",".","37",".","."
"32300","Martinsville, VA","61","61",".",".",".",".","45","35","20",".",".",".",".",".","61"
"32380","Mason City, IA","173","146","25","1","1",".","161","54","30",".",".",".",".",".","173"
"32780","Medford, OR","365","196","166","3",".",".","116","77","49","168",".","103",".",".","94"
"32820","Memphis, TN-MS-AR","365","111","151","95","8",".","192","122","70","40","45","117","160",".","3"
"32900","Merced, CA","62","38","23","1",".",".","129","71","38.5",".",".",".",".",".","62"
"32940","Meridian, MS","276","232","39","5",".",".","116","71","36",".",".","276",".",".","."
"33020","Mexico, MO","56","56",".",".",".",".","39","31","18",".",".",".",".",".","56"
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","365","290","68","7",".",".","140","61","41","88","68","169","7","26","7"
"33140","Michigan City-La Porte, IN","365","275","75","15",".",".","142","75","34",".",".","106","259",".","."
"33180","Middlesborough, KY","58","52","6",".",".",".","58","51","26.5",".",".",".",".",".","58"
"33220","Midland, MI","355","347","8",".",".",".","81","30","19",".","307",".",".",".","48"
"33340","Milwaukee-Waukesha-West Allis, WI","365","163","139","60","3",".","190","111","55","7","87","89","144",".","38"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","73","177","101","14",".","200","123","70","82","21","29","196",".","37"
"33540","Missoula, MT","365","262","102","1",".",".","104","67","35","129","37",".",".",".","199"
"33660","Mobile, AL","338","195","61","69","13",".","200","127","44",".",".","162","160",".","16"
"33700","Modesto, CA","365","182","134","41","8",".","187","106","51","33","120","188",".",".","24"
"33740","Monroe, LA","59","55","4",".",".",".","67","48","25",".",".",".",".",".","59"
"33780","Monroe, MI","40","34","6",".",".",".","61","52","27.5",".",".",".",".",".","40"
"33860","Montgomery, AL","293","210","70","13",".",".","127","84","42",".",".","274",".",".","19"
"34020","Morgan City, LA","361","327","29","5",".",".","127","50","28",".",".","361",".",".","."
"34060","Morgantown, WV","365","214","104","44","3",".","163","104","44",".",".",".","365",".","."
"34540","Mount Vernon, OH","215","176","29","10",".",".","142","71","36",".",".","215",".",".","."
"34580","Mount Vernon-Anacortes, WA","359","258","68","29","4",".","200","99","21",".",".",".","359",".","."
"34620","Muncie, IN","27","26","1",".",".",".","55","33","18",".",".",".",".",".","27"
"34700","Muscatine, IA","365","207","45","68","45",".","200","156","26",".",".",".","365",".","."
"34740","Muskegon-Norton Shores, MI","211","161","25","19","6",".","197","106","39",".",".","211",".",".","."
"34780","Muskogee, OK","321","269","41","10","1",".","166","57","30",".","45",".","256",".","20"
"34900","Napa, CA","358","318","40",".",".",".","90","57","31","39","130","175",".",".","14"
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","365","66","101","146","52",".","200","167","105","18","8","69","260",".","10"
"35020","Natchez, MS-LA","275","238","37",".",".",".","90","61","36",".",".","275",".",".","."
"35260","New Castle, PA","363","227","100","35","1",".","172","100","42","6","75","116","158",".","8"
"35300","New Haven-Milford, CT","365","149","153","54","5","4","214","109","57","15","68","88","144",".","50"
"35380","New Orleans-Metairie-Kenner, LA","365","230","116","18","1",".","151","80","44","26","120","164","47",".","8"
"35420","New Philadelphia-Dover, OH","363","175","102","83","3",".","162","120","52",".",".",".","363",".","."
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA","365","4","240","88","24","9","213","145","84","111","60","76","117",".","1"
"35700","Nogales, AZ","52","32","19","1",".",".","111","71","38",".",".",".",".",".","52"
"35940","Norwalk, OH","215","178","28","9",".",".","127","74","36",".",".","215",".",".","."
"35980","Norwich-New London, CT","365","266","73","18","5","3","205","87","36",".",".","174","182",".","9"
"36220","Odessa, TX","54","53","1",".",".",".","58","28","17",".",".",".",".",".","54"
"36260","Ogden-Clearfield, UT","365","172","157","34","2",".","183","100","52","79","49","146","90",".","1"
