"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14180","Blytheville, AR","183","76","70","35","2",".","166","116","58","1",".","179","3",".","."
"14260","Boise City-Nampa, ID","356","258","96","2",".",".","110","66","40","309",".",".",".",".","47"
"14460","Boston-Cambridge-Quincy, MA-NH","365","50","239","65","7","4","208","114","74","1","89","47","227",".","1"
"14500","Boulder, CO","365","291","66","8",".",".","140","67","41","118",".","220",".",".","27"
"14540","Bowling Green, KY","358","313","39","6",".",".","139","54","34",".",".","329",".","25","4"
"14580","Bozeman, MT","105","89","16",".",".",".","87","59","28",".",".",".",".",".","105"
"14600","Bradenton-Sarasota-Venice, FL","365","277","79","8","1",".","158","64","42","163",".","168","24",".","10"
"14860","Bridgeport-Stamford-Norwalk, CT","365","176","136","38","9","6","207","108","54","34","54","111","163",".","3"
"15100","Brookings, SD","58","54","4",".",".",".","63","49","27",".",".",".",".",".","58"
"15180","Brownsville-Harlingen, TX","60","55","5",".",".",".","64","41.5","24",".",".",".",".",".","60"
"15380","Buffalo-Niagara Falls, NY","365","65","112","170","18",".","200","139","101","1","25","40","299",".","."
"15540","Burlington-South Burlington, VT","365","321","36","8",".",".","124","54","33","18","158","153","30",".","6"
"15580","Butte-Silver Bow, MT","348","301","46","1",".",".","103","56","21",".",".",".",".",".","348"
"15780","Camden, AR","56","55","1",".",".",".","56","33","16.5",".",".",".",".",".","56"
"15860","Canon City, CO","336","318","18",".",".",".","74","41","18",".",".",".",".",".","336"
"15940","Canton-Massillon, OH","365","204","113","43","4","1","228","109","47","7","10","162","153",".","33"
"15980","Cape Coral-Fort Myers, FL","365","354","10","1",".",".","101","44","31",".",".","365",".",".","."
"16060","Carbondale, IL","50","49","1",".",".",".","53","39.5","23",".",".",".",".",".","50"
"16100","Carlsbad-Artesia, NM","273","192","61","17","3",".","200","89","30",".","79",".","194",".","."
"16180","Carson City, NV","37","37",".",".",".",".","38","32","19",".",".",".",".",".","37"
"16220","Casper, WY","9","9",".",".",".",".","34","34","12",".",".",".",".",".","9"
"16260","Cedar City, UT","59","55","4",".",".",".","63","44","18",".",".",".",".",".","59"
"16300","Cedar Rapids, IA","365","120","136","99","10",".","198","123","67","8",".","51","293",".","13"
"16420","Central City, KY","360","258","71","25","6",".","170","96","26",".",".",".","360",".","."
"16580","Champaign-Urbana, IL","364","310","41","12","1",".","159","57","32",".",".","219","123",".","22"
"16620","Charleston, WV","365","211","124","27","3",".","174","97","47",".","59","94","204",".","8"
"16660","Charleston-Mattoon, IL","55","54","1",".",".",".","51","37","19",".",".",".",".",".","55"
"16700","Charleston-North Charleston, SC","365","275","79","11",".",".","129","74","40","7","52","214","88",".","4"
"16740","Charlotte-Gastonia-Concord, NC-SC","365","211","116","35","3",".","182","101","46","117","38","208",".",".","2"
"16820","Charlottesville, VA","60","57","3",".",".",".","52","45","24.5",".",".",".",".",".","60"
"16860","Chattanooga, TN-GA","340","272","56","12",".",".","129","67","39",".",".","317",".",".","23"
"16900","Chester, SC","324","290","32","2",".",".","111","51","34.5",".",".","324",".",".","."
"16940","Cheyenne, WY","77","76","1",".",".",".","52","28","18",".",".",".",".",".","77"
"16980","Chicago-Naperville-Joliet, IL-IN-WI","365","7","153","157","45","3","206","161","104","2","8","63","283",".","9"
"17020","Chico, CA","365","258","105","2",".",".","124","68","41","84","94","169",".",".","18"
"17140","Cincinnati-Middletown, OH-KY-IN","365","11","47","173","131","3","204","200","131","1","1","15","348",".","."
"17200","Claremont, NH","365","340","23","2",".",".","132","44","26",".",".","216","136",".","13"
"17260","Clarksdale, MS","42","42",".",".",".",".","41","35","18",".",".",".",".",".","42"
"17300","Clarksville, TN-KY","365","235","73","50","7",".","200","112","34",".",".",".","365",".","."
"17340","Clearlake, CA","364","360","4",".",".",".","71","43","32","16",".","347",".",".","1"
"17420","Cleveland, TN","365","227","96","37","5",".","200","103","41",".","59",".","297",".","9"
"17460","Cleveland-Elyria-Mentor, OH","365","35","122","178","30",".","200","142","104","3","15","39","299",".","9"
"17540","Clinton, IA","365","203","62","87","13",".","200","125","37",".",".",".","291",".","74"
"17660","Coeur d'Alene, ID","110","76","33",".",".","1","345","60.5","33",".",".",".",".",".","110"
"17700","Coffeyville, KS","344","286","48","9","1",".","182","71","34",".",".","324","20",".","."
"17820","Colorado Springs, CO","365","185","165","15",".",".","126","81","50","6","213","82","47",".","17"
"17900","Columbia, SC","365","212","116","35","2",".","176","101","46","17","17","193","99",".","39"
"17940","Columbia, TN","363","304","51","8",".",".","132","68","35",".","38","300",".",".","25"
"17980","Columbus, GA-AL","289","257","29","3",".",".","129","54","35",".",".","270",".",".","19"
"18020","Columbus, IN","93","57","31","5",".",".","116","84","44",".",".","93",".",".","."
"18140","Columbus, OH","365","182","119","49","15",".","200","116","51","47","9","160","121",".","28"
"18180","Concord, NH","359","237","63","48","11",".","196","114","20",".",".",".","334",".","25"
"18340","Corbin, KY","37","37",".",".",".",".","47","42","28",".",".",".",".",".","37"
"18500","Corning, NY","55","52","3",".",".",".","55","43","21",".",".",".",".",".","55"
"18580","Corpus Christi, TX","365","303","53","7","2",".","200","69","32",".",".","261","82",".","22"
"18820","Crawfordsville, IN","60","56","4",".",".",".","62","48","24.5",".",".",".",".",".","60"
"18860","Crescent City, CA","365","362","3",".",".",".","67","36","25",".",".","333",".","32","."
"19060","Cumberland, MD-WV","323","253","68","2",".",".","127","62","36","38",".","118","164",".","3"
"19100","Dallas-Fort Worth-Arlington, TX","365","225","99","27","11","3","212","104","47","7","129","219","2",".","8"
"19340","Davenport-Moline-Rock Island, IA-IL","365","251","98","16",".",".","132","80","42",".",".","215","132",".","18"
"19380","Dayton, OH","365","268","60","33","4",".","197","101","38","77",".","192","74",".","22"
"19460","Decatur, AL","60","54","6",".",".",".","57","50.5","23",".",".",".",".",".","60"
"19500","Decatur, IL","364","274","77","13",".",".","142","74","38",".",".","165","137",".","62"
"19700","Deming, NM","61","61",".",".",".",".","38","25","16",".",".",".",".",".","61"
"19740","Denver-Aurora, CO","365","97","234","32","2",".","158","99","62","36","124","104","88",".","13"
"19760","De Ridder, LA","365","354","8","3",".",".","145","42","27",".",".","365",".",".","."
"19780","Des Moines-West Des Moines, IA","365","329","36",".",".",".","90","50","31","155",".","103",".",".","107"
"19820","Detroit-Warren-Livonia, MI","365","100","155","92","18",".","200","129","72","7","12","69","260",".","17"
"19860","Dickinson, ND","365","364","1",".",".",".","72","16","3",".",".",".","318",".","47"
"19980","Dodge City, KS","140","138","2",".",".",".","74","41.5","18","34",".","67","2",".","37"
"20020","Dothan, AL","57","53","4",".",".",".","57","41","23",".",".",".",".",".","57"
"20100","Dover, DE","288","226","56","6",".",".","135","66","36",".",".","116","172",".","."
"20220","Dubuque, IA","362","312","32","18",".",".","140","64","10",".",".",".","362",".","."
"20260","Duluth, MN-WI","365","315","38","12",".",".","150","61","25","210",".",".","76","37","42"
"20380","Dunn, NC","60","57","3",".",".",".","52","43","23",".",".",".",".",".","60"
"20420","Durango, CO","361","359","2",".",".",".","54","42","30",".","94","247",".",".","20"
"20500","Durham, NC","365","324","40","1",".",".","103","52","31","344",".",".","4",".","17"
"20620","East Liverpool-Salem, OH","365","71","185","91","18",".","200","139","69",".","4",".","346",".","15"
"20780","Edwards, CO","143","141","2",".",".",".","76","33","17",".",".",".",".",".","143"
"20820","Effingham, IL","215","166","35","14",".",".","150","84","42",".",".","215",".",".","."
"20940","El Centro, CA","342","255","75","10","1","1","208","73","39",".",".","284",".",".","58"
"20980","El Dorado, AR","354","272","58","22","2",".","200","84","20",".",".",".","318",".","36"
"21020","Elizabeth City, NC","101","99","2",".",".",".","54","31","14",".",".",".","44",".","57"
"21220","Elko, NV","86","86",".",".",".",".","30","22","11",".",".",".",".","86","."
"21300","Elmira, NY","365","298","51","14","2",".","156","71","36",".",".","287","76",".","2"
"21340","El Paso, TX","365","94","110","115","46",".","200","161","89","31","75","35","209",".","15"
"21500","Erie, PA","365","224","97","43","1",".","172","106","43","10","51","141","161",".","2"
"21540","Escanaba, MI","365","242","46","46","30","1","201","139","14",".",".","55","310",".","."
"21660","Eugene-Springfield, OR","365","278","78","9",".",".","117","70","36","99",".","121",".",".","145"
"21700","Eureka-Arcata-Fortuna, CA","358","358",".",".",".",".","36","25","14",".",".","358",".",".","."
"21780","Evansville, IN-KY","365","3","59","194","109",".","200","183","132",".","1","37","327",".","."
"21820","Fairbanks, AK","271","203","62","6",".",".","118","68","33","166",".",".",".",".","105"
"21940","Fajardo, PR","32","31","1",".",".",".","80","44","21.5",".",".",".",".",".","32"
"22020","Fargo, ND-MN","187","186","1",".",".",".","53","24","13","137",".",".",".",".","50"
"22140","Farmington, NM","365","161","128","73","3",".","178","114","55","49","13",".","296",".","7"
"22180","Fayetteville, NC","365","283","67","15",".",".","147","74","39","152",".","206",".",".","7"
"22220","Fayetteville-Springdale-Rogers, AR-MO","58","58",".",".",".",".","44","35","19",".",".",".",".",".","58"
"22300","Findlay, OH","22","22",".",".",".",".","44","39","28.5",".",".",".",".",".","22"
"22380","Flagstaff, AZ","365","311","53","1",".",".","104","58","42",".",".","351",".","5","9"
"22420","Flint, MI","365","308","34","22","1",".","166","71","31",".",".","205","144",".","16"
"22520","Florence-Muscle Shoals, AL","362","264","60","36","2",".","160","101","24",".",".",".","336",".","26"
"22540","Fond du Lac, WI","185","157","24","4",".",".","122","58","36",".",".","185",".",".","."
"22660","Fort Collins-Loveland, CO","365","289","67","9",".",".","111","68","42","46",".","316",".",".","3"
"22800","Fort Madison-Keokuk, IA-MO","364","287","65","12",".",".","125","76","14",".",".",".","364",".","."
"22840","Fort Payne, AL","53","49","4",".",".",".","63","45","20",".",".",".",".",".","53"
"22900","Fort Smith, AR-OK","135","134","1",".",".",".","54","33","23",".","83",".",".",".","52"
"23060","Fort Wayne, IN","365","290","57","17","1",".","161","77","37","102","60","163","29",".","11"
"23380","Fremont, OH","173","156","17",".",".",".","65","50","28",".",".",".",".",".","173"
"23420","Fresno, CA","365","106","150","64","38","7","206","156","76","19","105","224",".",".","17"
"23460","Gadsden, AL","58","50","8",".",".",".","71","54","30.5",".",".",".",".",".","58"
"23500","Gaffney, SC","363","309","48","6",".",".","124","61","34",".",".","363",".",".","."
"23700","Gallup, NM","57","53","4",".",".",".","64","49","19",".",".",".",".",".","57"
"23820","Gardnerville Ranchos, NV","360","277","76","7",".",".","119","69","43","3","32","319",".",".","6"
"23860","Georgetown, SC","272","240","32",".",".",".","100","52","23",".",".",".","118",".","154"
"23940","Gillette, WY","60","51","9",".",".",".","67","52.5","23",".",".",".",".",".","60"
"24020","Glens Falls, NY","365","347","18",".",".",".","69","38","13",".",".",".","322",".","43"
"24140","Goldsboro, NC","59","58","1",".",".",".","51","43","23",".",".",".",".",".","59"
"24220","Grand Forks, ND-MN","240","221","10","9",".",".","139","43.5","19",".","107",".","73",".","60"
"24300","Grand Junction, CO","357","298","59",".",".",".","84","58","42","102",".","242",".",".","13"
"24340","Grand Rapids-Wyoming, MI","365","300","37","24","3","1","203","87","30","63",".","206","74",".","22"
"24420","Grants Pass, OR","238","141","97",".",".",".","98","72","45","196",".",".",".",".","42"
"24500","Great Falls, MT","356","335","19","2",".",".","116","42","23","333",".",".",".",".","23"
"24540","Greeley, CO","365","306","55","4",".",".","122","61","36","98",".","222",".",".","45"
"24580","Green Bay, WI","365","208","111","44","1","1","203","104","43",".",".","106","246",".","13"
"24660","Greensboro-High Point, NC","364","293","62","9",".",".","147","67","37.5","173",".","182",".",".","9"
"24740","Greenville, MS","43","43",".",".",".",".","42","31","18",".",".",".",".",".","43"
"24780","Greenville, NC","365","306","52","7",".",".","124","67","28",".",".","213","152",".","."
"24860","Greenville-Mauldin-Easley, SC","365","321","38","6",".",".","122","54","36",".","24","311","18",".","12"
"25020","Guayama, PR","48","45","3",".",".",".","73","43","19.5",".",".",".",".",".","48"
"25060","Gulfport-Biloxi, MS","365","298","49","16","2",".","173","67","35",".",".","233","132",".","."
"25260","Hanford-Corcoran, CA","365","234","105","25","1",".","163","91","44",".",".","331",".",".","34"
"25300","Hannibal, MO","52","52",".",".",".",".","42","29","18",".",".",".",".",".","52"
"25340","Harriman, TN","318","281","30","5","2",".","162","59","10",".",".",".","318",".","."
"25420","Harrisburg-Carlisle, PA","365","240","86","33","6",".","169","101","44","20","105","174","64",".","2"
"25460","Harrison, AR","4","3","1",".",".",".","58","58","20.5",".",".",".",".","4","."
"25540","Hartford-West Hartford-East Hartford, CT","365","226","105","21","8","5","211","100","45","105","38","140","82",".","."
"25580","Hastings, NE","55","55",".",".",".",".","45","39","22",".",".",".",".",".","55"
"25620","Hattiesburg, MS","276","262","14",".",".",".","84","47","32.5",".",".","276",".",".","."
"25740","Helena, MT","365","97","129","113","26",".","200","143","81",".",".",".","346",".","19"
"25760","Helena-West Helena, AR","58","58",".",".",".",".","48","36","17.5",".",".",".",".",".","58"
"25860","Hickory-Lenoir-Morganton, NC","230","182","45","3",".",".","140","67","42",".",".","230",".",".","."
"25900","Hilo, HI","342","259","7","16","60",".","200","200","20",".",".","225","99","18","."
"26020","Hobbs, NM","58","57","1",".",".",".","63","29","14",".",".",".",".",".","58"
"26100","Holland-Grand Haven, MI","215","144","34","24","10","3","211","135","40",".",".","215",".",".","."
"26180","Honolulu, HI","365","357","6","2",".",".","108","31","20","127",".","168","48",".","22"
"26300","Hot Springs, AR","60","60",".",".",".",".","40","31.5","16.5",".",".",".",".",".","60"
"26340","Houghton, MI","137","126","11",".",".",".","100","49","31",".",".","123",".","14","."
"26380","Houma-Bayou Cane-Thibodaux, LA","355","312","39","4",".",".","129","58","30",".",".","355",".",".","."
"26420","Houston-Sugar Land-Baytown, TX","365","64","174","95","23","9","218","140","81","8","41","99","204",".","13"
"26540","Huntington, IN","195","132","47","16",".",".","145","93","43",".",".","195",".",".","."
"26580","Huntington-Ashland, WV-KY-OH","365","30","180","128","24","3","207","141","93","2","10","33","320",".","."
"26620","Huntsville, AL","365","275","71","19",".",".","129","74","41","4","123","209",".",".","29"
"26820","Idaho Falls, ID","41","41",".",".",".",".","49","46","28",".",".",".",".",".","41"
"26900","Indianapolis-Carmel, IN","365","101","178","80","6",".","179","116","71","11","4","71","270",".","9"
"26980","Iowa City, IA","127","125","2",".",".",".","74","38","27",".",".","127",".",".","."
"27020","Iron Mountain, MI-WI","361","332","26","3",".",".","109","47","31",".","32","300","27",".","2"
"27140","Jackson, MS","365","328","33","4",".",".","116","51","32","75",".","259","22",".","9"
"27180","Jackson, TN","58","57","1",".",".",".","58","38","24.5",".",".",".",".",".","58"
"27220","Jackson, WY-ID","334","327","7",".",".",".","67","43","36",".",".","306",".","6","22"
"27260","Jacksonville, FL","365","219","92","47","7",".","200","109","45","18","20","125","191",".","11"
"27340","Jacksonville, NC","60","60",".",".",".",".","42","36","21",".",".",".",".",".","60"
"27460","Jamestown-Dunkirk-Fredonia, NY","365","164","135","66",".",".","149","112","55",".",".","109","255",".","1"
"27500","Janesville, WI","185","128","40","16","1",".","164","100","42",".",".","185",".",".","."
"27540","Jasper, IN","363","240","58","49","16",".","200","122","31",".",".",".","341",".","22"
"27780","Johnstown, PA","365","148","155","56","6",".","161","113","56","2","49","105","208",".","1"
"27860","Jonesboro, AR","59","57","2",".",".",".","56","44","20",".",".",".",".",".","59"
"27940","Juneau, AK","360","289","54","13","2","2","844","70","19",".",".",".",".",".","360"
"27980","Kahului-Wailuku, HI","241","241",".",".",".",".","40","25","16",".",".","160",".","50","31"
"28020","Kalamazoo-Portage, MI","154","134","12","8",".",".","129","62","31","7","32","98","15",".","2"
"28060","Kalispell, MT","365","291","71","3",".",".","121","60","36",".",".","185",".","15","165"
"28140","Kansas City, MO-KS","365","184","138","41","2",".","190","103","50","17","40","168","88",".","52"
"28180","Kapaa, HI","48","48",".",".",".",".","38","22","14.5",".",".",".",".",".","48"
"28260","Kearney, NE","57","46","11",".",".",".","78","60","27",".",".",".",".",".","57"
"28300","Keene, NH","365","298","61","5","1",".","151","70","34",".",".","192","171",".","2"
"28420","Kennewick-Richland-Pasco, WA","281","254","20","3","2","2","1585","50","22",".",".",".",".",".","281"
"28660","Killeen-Temple-Fort Hood, TX","57","56","1",".",".",".","79","29","19",".",".",".",".",".","57"
"28700","Kingsport-Bristol-Bristol, TN-VA","365","57","85","170","53",".","200","157","113","3","9","19","329",".","5"
"28740","Kingston, NY","342","277","43","21","1",".","156","80","37",".",".","324","8",".","10"
"28900","Klamath Falls, OR","251","172","71","8",".",".","147","73","33","88",".",".",".","41","122"
"28940","Knoxville, TN","365","134","155","70","6",".","200","114","59","12",".","156","166","20","11"
"29140","Lafayette, IN","272","168","59","44","1",".","164","113","42",".",".","127","145",".","."
"29180","Lafayette, LA","355","340","14","1",".",".","104","45","26",".",".","355",".",".","."
"29260","La Grande, OR","348","296","51","1",".",".","110","57","30",".",".",".",".",".","348"
"29340","Lake Charles, LA","364","294","48","19","2","1","201","74","35.5",".",".","335","22",".","7"
"29420","Lake Havasu City-Kingman, AZ","31","31",".",".",".",".","27","22","15",".",".",".",".","31","."
"29460","Lakeland, FL","365","237","115","13",".",".","141","95","31",".",".",".","365",".","."
"29540","Lancaster, PA","364","259","65","36","4",".","179","106","41","1","121","171","67",".","4"
"29620","Lansing-East Lansing, MI","215","157","37","20","1",".","159","100","38",".",".","215",".",".","."
"29660","Laramie, WY","57","56","1",".",".",".","59","37","24",".",".",".",".",".","57"
"29700","Laredo, TX","51","42","9",".",".",".","61","54","32",".",".",".",".",".","51"
"29740","Las Cruces, NM","365","127","92","79","67",".","200","178","72","19",".","104","202",".","40"
"29820","Las Vegas-Paradise, NV","365","88","253","22","2",".","196","97","66","56","213","79",".",".","17"
"29860","Laurel, MS","45","45",".",".",".",".","50","36","20",".",".",".",".",".","45"
"30020","Lawton, OK","351","350","1",".",".",".","59","19","3",".",".",".","295",".","56"
"30300","Lewiston, ID-WA","62","50","11",".","1",".","191","64","30",".",".",".",".",".","62"
"30340","Lewiston-Auburn, ME","365","263","93","9",".",".","115","72","34",".",".",".","349",".","16"
"30420","Lexington, NE","18","15","3",".",".",".","78","59","26",".",".",".",".",".","18"
"30460","Lexington-Fayette, KY","365","268","85","11","1",".","161","74","40","15","122","132","92",".","4"
"30620","Lima, OH","360","270","68","21","1",".","156","80","35",".",".","188","172",".","."
"30660","Lincoln, IL","212","171","33","7","1",".","154","71","40",".",".","212",".",".","."
"30700","Lincoln, NE","365","335","30",".",".",".","100","47","31","164",".","180",".",".","21"
"30740","Lincolnton, NC","365","299","60","6",".",".","109","61","35",".",".","189","176",".","."
"30780","Little Rock-North Little Rock-Conway, AR","365","309","42","14",".",".","140","71","36",".","52","296","5",".","12"
"30980","Longview, TX","278","218","47","13",".",".","145","71","36",".",".","278",".",".","."
"31020","Longview, WA","60","58","2",".",".",".","79","37.5","22",".",".",".",".",".","60"
"31060","Los Alamos, NM","365","307","57","1",".",".","104","61","42",".","2","362",".","1","."
"31100","Los Angeles-Long Beach-Santa Ana, CA","365","17","117","122","40","69","676","209","114","42","158","162","1",".","2"
"31140","Louisville/Jefferson County, KY-IN","365","78","179","93","13","2","208","124","76","19",".","74","272",".","."
"31180","Lubbock, TX","171","167","4",".",".",".","95","36","21",".",".",".",".",".","171"
"31340","Lynchburg, VA","236","189","42","5",".",".","127","74","42",".",".","209",".",".","27"
"31420","Macon, GA","349","335","12","2",".",".","108","36","9",".",".",".","349",".","."
"31460","Madera, CA","358","219","89","47","3",".","164","111","44",".",".","334",".",".","24"
"31500","Madison, IN","328","119","76","79","54",".","200","176","75",".",".",".","328",".","."
"31540","Madison, WI","365","306","44","15",".",".","147","61","31","59",".","269","26",".","11"
"31660","Malone, NY","56","55","1",".",".",".","55","36","17",".",".",".",".",".","56"
"31700","Manchester-Nashua, NH","365","246","94","22","3",".","190","89","41","33","49","148","133",".","2"
"31820","Manitowoc, WI","182","135","25","14","6","2","208","111","37.5",".",".","182",".",".","."
"31900","Mansfield, OH","94","92","2",".",".",".","59","37","23",".",".",".",".",".","94"
"32100","Marquette, MI","60","58","2",".",".",".","90","28","12",".",".",".",".",".","60"
"32300","Martinsville, VA","52","52",".",".",".",".","47","38","19.5",".",".",".",".",".","52"
"32380","Mason City, IA","170","141","29",".",".",".","75","58.5","29",".",".",".",".",".","170"
"32460","Mayfield, KY","215","176","36","3",".",".","137","64","38",".",".","215",".",".","."
"32780","Medford, OR","365","227","134","4",".",".","142","74","42","192",".","72",".",".","101"
"32820","Memphis, TN-MS-AR","365","140","137","82","6",".","195","117","59","45","51","107","159",".","3"
"32900","Merced, CA","130","83","34","9","4",".","190","104.5","42","8","23","43",".",".","56"
"32940","Meridian, MS","276","268","8",".",".",".","84","46","31",".",".","276",".",".","."
"33020","Mexico, MO","57","57",".",".",".",".","37","28","18",".",".",".",".",".","57"
"33100","Miami-Fort Lauderdale-Pompano Beach, FL","365","308","53","4",".",".","124","57","37","36","95","186","17","20","11"
"33140","Michigan City-La Porte, IN","365","253","73","34","4","1","201","101","36",".",".","157","208",".","."
"33180","Middlesborough, KY","173","168","5",".",".",".","66","38","25","123",".",".",".",".","50"
"33220","Midland, MI","365","359","6",".",".",".","83","32","19",".","333",".",".",".","32"
"33340","Milwaukee-Waukesha-West Allis, WI","365","203","89","60","10","3","211","116","47","9","124","132","87",".","13"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","96","168","85","16",".","198","123","70","56","41","41","209",".","18"
"33540","Missoula, MT","365","253","106","6",".",".","125","75","40","164","51",".",".",".","150"
"33660","Mobile, AL","365","193","68","87","17",".","187","128","46",".",".","110","231",".","24"
"33700","Modesto, CA","365","206","116","42","1",".","166","102","47","30","108","206","2",".","19"
"33740","Monroe, LA","59","56","3",".",".",".","59","48","19",".",".",".",".",".","59"
"33780","Monroe, MI","54","53","1",".",".",".","52","44","22",".",".",".",".",".","54"
"33860","Montgomery, AL","290","261","28","1",".",".","116","50.5","36",".",".","268",".",".","22"
"34020","Morgan City, LA","363","354","8","1",".",".","109","42","23",".",".","363",".",".","."
"34060","Morgantown, WV","365","188","131","38","8",".","200","110","50",".",".",".","365",".","."
"34540","Mount Vernon, OH","215","173","29","13",".",".","150","84","38",".",".","215",".",".","."
"34580","Mount Vernon-Anacortes, WA","365","257","79","28","1",".","158","92","27",".",".",".","365",".","."
"34700","Muscatine, IA","365","210","39","68","48",".","200","161","29",".",".",".","365",".","."
"34740","Muskegon-Norton Shores, MI","215","152","25","27","8","3","206","129","39",".",".","215",".",".","."
"34780","Muskogee, OK","365","312","46","7",".",".","135","64","23",".","66",".","269",".","30"
"34900","Napa, CA","365","314","51",".",".",".","100","57","33","25","124","200",".",".","16"
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","365","90","115","123","37",".","200","151","92","19","9","72","246",".","19"
"35020","Natchez, MS-LA","273","253","20",".",".",".","93","49","33",".",".","273",".",".","."
