"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"34020","Morgan City, LA","356","305","35","14","2",".","200","74","32",".",".","356",".",".","."
"34060","Morgantown, WV","365","259","61","38","7",".","198","104","33",".",".",".","354",".","11"
"34100","Morristown, TN","272","138","78","43","13",".","187","130","50",".","4","236","32",".","."
"34500","Mount Vernon, IL","229","181","45","3",".",".","124","67","42",".",".","229",".",".","."
"34540","Mount Vernon, OH","215","155","39","19","2",".","164","93","43",".",".","215",".",".","."
"34580","Mount Vernon-Anacortes, WA","365","253","81","31",".",".","149","96","31",".",".","98","267",".","."
"34700","Muscatine, IA","365","197","84","71","13",".","200","122","44",".",".",".","339",".","26"
"34740","Muskegon-Norton Shores, MI","181","127","32","20","2",".","161","109","42",".",".","181",".",".","."
"34780","Muskogee, OK","365","293","65","7",".",".","127","67","35",".","104","202","55",".","4"
"34900","Napa, CA","365","349","14","1","1",".","159","40","30","11","121","232",".",".","1"
"34940","Naples-Marco Island, FL","58","56","2",".",".",".","57","36","15",".",".",".",".",".","58"
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN","365","163","115","72","15",".","190","127","58","41","32","171","109",".","12"
"35020","Natchez, MS-LA","197","135","43","19",".",".","135","100","45",".",".","197",".",".","."
"35260","New Castle, PA","365","258","88","19",".",".","147","87","39",".","96","127","121",".","21"
"35300","New Haven-Milford, CT","365","237","112","12","4",".","179","74","44",".","189","105","44",".","27"
"35380","New Orleans-Metairie-Kenner, LA","365","232","102","26","5",".","169","90","44",".","130","183","52",".","."
"35420","New Philadelphia-Dover, OH","365","287","53","23","2",".","167","77","24",".",".",".","365",".","."
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA","365","87","205","54","18","1","203","135","66","9","142","95","105",".","14"
"35660","Niles-Benton Harbor, MI","182","102","51","26","2","1","201","114","47.5",".",".","182",".",".","."
"35700","Nogales, AZ","50","37","11","2",".",".","108","64.5","33",".",".",".",".",".","50"
"35980","Norwich-New London, CT","365","317","38","9","1",".","185","58","31",".",".","213","138",".","14"
"36060","Oak Hill, WV","60","60",".",".",".",".","50","38","20",".",".",".",".",".","60"
"36100","Ocala, FL","219","195","16","8",".",".","142","54","31",".",".","219",".",".","."
"36260","Ogden-Clearfield, UT","365","193","146","21","5",".","169","84","50","46","175","129",".","12","3"
"36420","Oklahoma City, OK","365","229","100","33","2","1","204","100","44","8","113","244",".",".","."
"36500","Olympia, WA","365","349","13","3",".",".","147","43","26","187",".","162",".",".","16"
"36540","Omaha-Council Bluffs, NE-IA","365","276","77","10","2",".","195","67","40","128",".","171","22",".","44"
"36740","Orlando-Kissimmee, FL","365","278","64","19","4",".","182","84","40","11","34","304","4",".","12"
"36780","Oshkosh-Neenah, WI","183","149","33","1",".",".","132","64","42",".",".","183",".",".","."
"36860","Ottawa-Streator, IL","363","331","31","1",".",".","104","49","22",".",".",".",".",".","363"
"36980","Owensboro, KY","365","191","126","45","3",".","200","106","49",".","21","156","180",".","8"
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","226","82","45","9","3","214","116","47",".","75","290",".",".","."
"37140","Paducah, KY-IL","365","201","115","46","3",".","190","106","49",".","63","170","123",".","9"
"37260","Palatka, FL","362","346","13","3",".",".","130","41","14",".",".",".","319",".","43"
"37340","Palm Bay-Melbourne-Titusville, FL","365","299","51","14","1",".","200","71","37",".",".","359",".",".","6"
"37460","Panama City-Lynn Haven, FL","54","51","3",".",".",".","60","45","21.5",".",".",".",".",".","54"
"37540","Paris, TN","21","21",".",".",".",".","36","34","19",".",".",".",".",".","21"
"37620","Parkersburg-Marietta-Vienna, WV-OH","365","147","121","75","22",".","200","137","60",".",".","111","236",".","18"
"37700","Pascagoula, MS","361","288","50","19","3","1","203","84","31",".",".","203","149",".","9"
"37740","Payson, AZ","191","154","36","1",".",".","104","56","31",".",".","74",".","68","49"
"37820","Pendleton-Hermiston, OR","207","202","5",".",".",".","67","39","18",".",".",".",".",".","207"
"37860","Pensacola-Ferry Pass-Brent, FL","365","230","95","33","6","1","201","104","43",".",".","293","71",".","1"
"37900","Peoria, IL","365","163","115","78","9",".","200","120","56","49",".","96","216",".","4"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","64","186","98","15","2","207","132","79","2","83","100","176",".","4"
"38020","Phoenix Lake-Cedar Ridge, CA","365","235","72","52","6",".","179","119","42","28",".","337",".",".","."
"38060","Phoenix-Mesa-Scottsdale, AZ","365","30","202","129","3","1","268","126","87","10","52","158","64",".","81"
"38300","Pittsburgh, PA","365","27","140","144","52","2","201","159","104",".","7","51","307",".","."
"38340","Pittsfield, MA","164","147","16","1",".",".","101","51","35.5",".",".","164",".",".","."
"38540","Pocatello, ID","357","203","122","28","2","2","243","99","44",".","40",".","192","8","117"
"38620","Ponca City, OK","328","315","13",".",".",".","100","39","7",".",".",".","320",".","8"
"38660","Ponce, PR","44","41","3",".",".",".","72","48","22",".",".",".",".",".","44"
"38820","Port Angeles, WA","365","360","5",".",".",".","55","32","23",".",".","292","55",".","18"
"38860","Portland-South Portland-Biddeford, ME","364","301","50","9","3","1","201","65","36",".","83","244","30",".","7"
"38900","Portland-Vancouver-Beaverton, OR-WA","365","329","27","7","1","1","201","50","34","199","20","133",".",".","13"
"38940","Port St. Lucie, FL","362","322","33","7",".",".","132","54","31",".",".","357",".",".","5"
"39020","Portsmouth, OH","365","351","14",".",".",".","95","42","23",".",".",".","202",".","163"
"39060","Pottsville, PA","365","340","24","1",".",".","110","44","21","9",".",".","356",".","."
"39100","Poughkeepsie-Newburgh-Middletown, NY","365","301","44","19","1",".","166","74","33",".",".","365",".",".","."
"39140","Prescott, AZ","221","108","98","15",".",".","129","97","51",".",".","196",".",".","25"
"39300","Providence-New Bedford-Fall River, RI-MA","365","232","109","22","2",".","174","89","46","4","118","148","93",".","2"
"39340","Provo-Orem, UT","365","215","128","22",".",".","150","84","48","22","159","135",".","34","15"
"39380","Pueblo, CO","84","83","1",".",".",".","53","34","21",".",".",".",".",".","84"
"39500","Quincy, IL-MO","365","299","53","13",".",".","135","70","35",".",".","246","107",".","12"
"39540","Racine, WI","365","315","33","15","2",".","192","64","25","182",".","183",".",".","."
"39580","Raleigh-Cary, NC","365","217","68","61","17","2","202","132","45","153",".","207",".",".","5"
"39660","Rapid City, SD","365","332","33",".",".",".","87","50","26",".",".",".",".",".","365"
"39740","Reading, PA","365","226","93","44","2",".","164","106","44","1","112","132","120",".","."
"39780","Red Bluff, CA","361","259","62","36","4",".","192","101","40",".",".","357",".",".","4"
"39820","Redding, CA","365","246","48","57","12","2","205","129","42",".",".","359",".","5","1"
"39900","Reno-Sparks, NV","365","279","83","3",".",".","111","64","42","61",".","274",".",".","30"
"39940","Rexburg, ID","56","53","3",".",".",".","75","41","17.5",".",".",".",".",".","56"
"39980","Richmond, IN","365","220","94","46","5",".","161","110","33",".",".",".","365",".","."
"40060","Richmond, VA","365","166","133","54","11","1","203","116","52",".","164","143","58",".","."
"40080","Richmond-Berea, KY","57","56","1",".",".",".","55","37","20",".",".",".",".",".","57"
"40140","Riverside-San Bernardino-Ontario, CA","365","73","144","80","23","45","236","206","86","1","129","228",".","2","5"
"40180","Riverton, WY","230","214","16",".",".",".","69","48","21",".",".",".",".",".","230"
"40220","Roanoke, VA","365","253","74","33","5",".","190","101","41","16","136","190","7",".","16"
"40260","Roanoke Rapids, NC","215","142","57","15","1",".","166","87","44",".",".","215",".",".","."
"40340","Rochester, MN","59","58","1",".",".",".","54","29","19",".",".",".",".",".","59"
"40380","Rochester, NY","365","159","122","84",".",".","149","113","55","4",".","143","215",".","3"
"40420","Rockford, IL","365","329","34","2",".",".","104","50","31","75",".","280",".",".","10"
"40500","Rockland, ME","255","232","18","4","1",".","166","48","35",".",".","202",".",".","53"
"40540","Rock Springs, WY","62","56","6",".",".",".","70","45","25",".",".",".",".",".","62"
"40580","Rocky Mount, NC","241","155","68","17","1",".","164","93","43",".",".","215",".",".","26"
"40660","Rome, GA","365","328","29","8",".",".","122","51","9",".",".",".","326",".","39"
"40740","Roswell, NM","61","61",".",".",".",".","43","27","18",".",".",".",".",".","61"
"40860","Rutland, VT","365","333","32",".",".",".","94","47","23","9","218",".","120",".","18"
"40900","Sacramento--Arden-Arcade--Roseville, CA","365","202","95","47","17","4","209","124","49","24","70","248","1","13","9"
"41060","St. Cloud, MN","355","355",".",".",".",".","44","28","17","353",".",".",".",".","2"
"41100","St. George, UT","29","25","3","1",".",".","137","57","25",".",".",".",".","21","8"
"41140","St. Joseph, MO-KS","365","216","98","41","10",".","200","109","40",".",".",".","101",".","264"
"41180","St. Louis, MO-IL","365","22","141","170","30","2","204","148","104",".","11","49","303",".","2"
"41420","Salem, OR","327","310","12","4","1",".","156","43","29","182",".","145",".",".","."
"41500","Salinas, CA","365","351","13","1",".",".","101","44","34","1","40","317",".",".","7"
"41540","Salisbury, MD","58","58",".",".",".",".","42","26","12",".",".",".",".",".","58"
"41580","Salisbury, NC","215","105","56","42","12",".","190","135","51",".",".","207","8",".","."
"41620","Salt Lake City, UT","365","188","145","25","7",".","182","93","50","8","142","126","4","29","56"
"41700","San Antonio, TX","365","268","80","15","2",".","187","77","42","3","153","201",".",".","8"
"41740","San Diego-Carlsbad-San Marcos, CA","365","158","147","44","14","2","211","122","54",".","111","248","3",".","3"
"41780","Sandusky, OH","28","24","4",".",".",".","85","56","30",".",".",".",".",".","28"
"41860","San Francisco-Oakland-Fremont, CA","365","291","55","14","5",".","187","69","40","4","176","157","12","10","6"
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","273","66","20","6",".","190","87","42","4","123","227",".","10","1"
"41980","San Juan-Caguas-Guaynabo, PR","353","167","175","11",".",".","131","74","51","144","13",".","112",".","84"
"42020","San Luis Obispo-Paso Robles, CA","365","113","168","77","7",".","195","114","67",".","13","230","122",".","."
"42060","Santa Barbara-Santa Maria-Goleta, CA","365","243","93","26","2","1","203","97","46",".","80","283",".",".","2"
"42100","Santa Cruz-Watsonville, CA","365","350","14","1",".",".","104","43","33",".","8","338",".",".","19"
"42140","Santa Fe, NM","365","365",".",".",".",".","33","18","10","222",".",".",".",".","143"
"42220","Santa Rosa-Petaluma, CA","362","331","24","5","2",".","177","47","34","1","86","274",".",".","1"
"42340","Savannah, GA","365","287","74","3","1",".","200","66","36",".",".","170","98",".","97"
"42420","Scottsbluff, NE","5","4","1",".",".",".","78","78","20",".",".",".",".",".","5"
"42460","Scottsboro, AL","355","308","34","12","1",".","182","61","14",".",".",".","355",".","."
"42540","Scranton--Wilkes-Barre, PA","365","283","56","25","1",".","154","77","39","3","152","169","39",".","2"
"42580","Seaford, DE","279","182","62","27","8",".","187","111","44",".",".","279",".",".","."
"42660","Seattle-Tacoma-Bellevue, WA","365","275","78","9","3",".","190","69","42","94","40","121","79","21","10"
"42860","Seneca, SC","365","291","46","26","2",".","161","80","38",".",".","363","2",".","."
"42940","Sevierville, TN","334","154","103","55","22",".","195","129","58",".",".","334",".",".","."
"43100","Sheboygan, WI","185","148","22","12","3",".","174","90","39",".",".","185",".",".","."
"43260","Sheridan, WY","256","223","32","1",".",".","104","53","27",".",".",".",".","27","229"
"43320","Show Low, AZ","92","92",".",".",".",".","33","24","13",".",".",".",".","92","."
"43340","Shreveport-Bossier City, LA","365","257","76","30","2",".","166","100","41",".",".","362","3",".","."
"43420","Sierra Vista-Douglas, AZ","360","295","65",".",".",".","100","58","43",".",".","336",".","3","21"
"43500","Silver City, NM","365","289","52","23","1",".","168","84","17",".",".",".","322",".","43"
"43540","Silverthorne, CO","115","111","4",".",".",".","86","32","18",".",".",".",".",".","115"
"43580","Sioux City, IA-NE-SD","56","53","3",".",".",".","55","42","24.5",".",".",".",".",".","56"
"43620","Sioux Falls, SD","102","101","1",".",".",".","51","33","19",".",".",".",".",".","102"
"43700","Somerset, KY","237","153","63","21",".",".","147","97","44",".",".","210",".",".","27"
"43780","South Bend-Mishawaka, IN-MI","363","270","65","24","4",".","169","90","35",".","180","177",".",".","6"
"43900","Spartanburg, SC","362","279","54","25","4",".","169","93","36",".",".","349",".",".","13"
"44060","Spokane, WA","365","275","90",".",".",".","97","58","43","181",".","126",".","3","55"
"44100","Springfield, IL","365","252","49","50","14",".","191","119","40","5",".","210","138",".","12"
"44140","Springfield, MA","365","257","83","21","4",".","187","84","41","11","86","218","47",".","3"
"44180","Springfield, MO","365","215","125","25",".",".","142","87","46","13","65","141","141",".","5"
"44220","Springfield, OH","365","269","58","32","5","1","202","104","37",".",".","208","157",".","."
"44300","State College, PA","215","148","49","17","1",".","169","90","45",".",".","215",".",".","."
"44700","Stockton, CA","365","274","65","23","3",".","167","84","39","4","159","181",".","11","10"
"44900","Summerville, GA","55","53","2",".",".",".","81","36","18",".",".",".",".",".","55"
"45000","Susanville, CA","14","14",".",".",".",".","48","48","30",".",".",".",".",".","14"
"45060","Syracuse, NY","365","305","50","10",".",".","140","64","34","13",".","330","13",".","9"
"45180","Talladega-Sylacauga, AL","58","57","1",".",".",".","51","44","30",".",".",".",".",".","58"
"45220","Tallahassee, FL","359","329","24","6",".",".","119","49","25",".",".","180",".",".","179"
"45300","Tampa-St. Petersburg-Clearwater, FL","365","47","135","169","13","1","203","131","101","1","3","54","307",".","."
"45340","Taos, NM","363","359","4",".",".",".","64","29","15",".",".",".",".",".","363"
"45460","Terre Haute, IN","365","213","107","43","2",".","200","106","47",".",".","117","244",".","4"
"45500","Texarkana, TX-Texarkana, AR","275","260","14",".","1",".","155","39","16",".",".",".","275",".","."
"45640","Thomasville-Lexington, NC","57","55","2",".",".",".","51","36","23",".",".",".",".",".","57"
"45660","Tiffin, OH","142","139","3",".",".",".","53","39","21.5",".",".",".",".",".","142"
"45780","Toledo, OH","365","267","76","21","1",".","151","82","38","6",".","169","84",".","106"
"45820","Topeka, KS","49","46","3",".",".",".","69","46","20",".",".",".",".",".","49"
"45860","Torrington, CT","241","189","33","15","4",".","156","87","40",".",".","215",".",".","26"
"45900","Traverse City, MI","184","150","24","9","1",".","159","74","37",".",".","184",".",".","."
"45940","Trenton-Ewing, NJ","365","284","48","31","2",".","166","97","38",".","132","230",".",".","3"
"45980","Troy, AL","59","58","1",".",".",".","53","35","24",".",".",".",".",".","59"
"46020","Truckee-Grass Valley, CA","365","214","99","49","3",".","159","111","47",".",".","319",".",".","46"
"46060","Tucson, AZ","365","232","126","7",".",".","111","80","47","12","88","231",".",".","34"
"46100","Tullahoma, TN","351","274","64","13",".",".","140","77","40",".","8","326","17",".","."
"46140","Tulsa, OK","365","119","161","80","4","1","201","109","70","6","46","118","195",".","."
"46180","Tupelo, MS","239","157","59","22","1",".","151","100","46",".",".","215",".",".","24"
"46220","Tuscaloosa, AL","60","60",".",".",".",".","49","41","24.5",".",".",".",".",".","60"
"46300","Twin Falls, ID","58","57","1",".",".",".","76","31","16",".",".",".",".","3","55"
"46340","Tyler, TX","361","290","48","22","1",".","159","77","35",".",".","361",".",".","."
"46380","Ukiah, CA","365","361","4",".",".",".","87","39","29","10","64","278",".",".","13"
"46420","Union, SC","358","272","66","20",".",".","150","84","37",".",".","358",".",".","."
"46540","Utica-Rome, NY","365","342","19","4",".",".","127","48","31",".",".","359","2",".","4"
"46700","Vallejo-Fairfield, CA","365","313","36","11","5",".","164","64","34","24","93","244",".",".","4"
"46980","Vicksburg, MS","237","184","47","6",".",".","135","77","38",".",".","210",".",".","27"
"47020","Victoria, TX","359","321","34","4",".",".","132","51","29",".",".","359",".",".","."
"47220","Vineland-Millville-Bridgeton, NJ","365","289","41","31","4",".","164","97","35",".",".","331","34",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","365","182","139","43","1",".","156","101","51","6","113","145","101",".","."
"47300","Visalia-Porterville, CA","365","194","84","59","25","3","203","142","49",".","83","253",".","27","2"
"47460","Walla Walla, WA","78","60","17","1",".",".","131","64","22.5",".",".",".",".",".","78"
"47500","Walterboro, SC","242","163","67","12",".",".","135","80","46",".",".","242",".",".","."
"47620","Warren, PA","365","161","90","103","11",".","200","128","61",".",".",".","365",".","."
"47780","Washington, IN","363","267","63","33",".",".","133","97","21",".",".",".","363",".","."
"47820","Washington, NC","359","320","34","5",".",".","120","52","7",".",".",".","359",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","365","130","156","57","21","1","201","137","58","3","117","137","71","37","."
"47940","Waterloo-Cedar Falls, IA","53","52","1",".",".",".","60","43","25",".",".",".",".",".","53"
"48020","Watertown-Fort Atkinson, WI","185","137","39","9",".",".","127","77","43",".",".","185",".",".","."
"48060","Watertown-Fort Drum, NY","241","198","36","5","2",".","161","71","37",".",".","241",".",".","."
"48140","Wausau, WI","365","310","46","6","3",".","200","58","30",".",".","160","172",".","33"
"48260","Weirton-Steubenville, WV-OH","365","35","118","184","28",".","200","141","103","6",".","15","344",".","."
"48300","Wenatchee, WA","54","54",".",".",".",".","43","38","20",".",".",".",".",".","54"
"48540","Wheeling, WV-OH","365","114","111","122","18",".","200","137","86","8",".","54","302",".","1"
"48580","Whitewater, WI","183","133","42","8",".",".","140","84","42",".",".","183",".",".","."
"48620","Wichita, KS","365","263","90","12",".",".","147","84","42","48",".","291",".",".","26"
"48700","Williamsport, PA","364","325","29","10",".",".","150","51","33",".",".","199","165",".","."
"48740","Willimantic, CT","59","59",".",".",".",".","36","28","14",".",".",".",".",".","59"
"48780","Williston, ND","365","354","11",".",".",".","80","36","7",".",".",".","345",".","20"
"48900","Wilmington, NC","361","231","114","15","1",".","200","87","42","28",".","158","160",".","15"
"48940","Wilmington, OH","215","111","69","27","8",".","177","116","50",".",".","215",".",".","."
"49020","Winchester, VA-WV","241","151","61","25","4",".","177","104","44",".",".","215",".",".","26"
"49100","Winona, MN","10","10",".",".",".",".","27","25","11.5",".",".",".",".",".","10"
"49180","Winston-Salem, NC","365","208","96","52","8","1","201","111","47","16","100","178","66",".","5"
"49340","Worcester, MA","365","302","49","10","3","1","204","71","39","3","106","236","18",".","2"
"49420","Yakima, WA","365","353","12",".",".",".","75","39","19","235",".",".",".",".","130"
"49620","York-Hanover, PA","365","240","84","38","3",".","166","106","42",".","142","133","87",".","3"
"49660","Youngstown-Warren-Boardman, OH-PA","365","200","114","41","10",".","195","111","47",".",".","163","195",".","7"
"49700","Yuba City, CA","365","263","61","35","6",".","166","104","40","8","65","284",".","3","5"
"49740","Yuma, AZ","202","132","57","13",".",".","150","84","45",".",".","160",".",".","42"
